,NRN1L (123904)
ACH-000004,-0.14829706270600002
ACH-000007,0.0861919806737
ACH-000009,0.226027810234
ACH-000011,0.250316231364
ACH-000012,-0.0692261203645
ACH-000013,-0.121315308531
ACH-000014,0.044886024923400006
ACH-000015,0.122146112965
ACH-000017,0.123264940185
ACH-000018,0.144092050812
ACH-000019,-0.0527563476387
ACH-000021,0.00623461252682
ACH-000022,0.0822880351309
ACH-000025,-0.0757855404281
ACH-000028,0.0519020277109
ACH-000030,0.111272379505
ACH-000035,0.0274680788429
ACH-000036,0.06695961780569999
ACH-000037,0.039332046455800004
ACH-000039,-0.06208300235719999
ACH-000040,0.1652551368
ACH-000041,0.0854738219097
ACH-000042,-0.0680563642558
ACH-000045,-0.0215807670735
ACH-000047,-0.0498079887499
ACH-000052,-0.216332132766
ACH-000053,0.010061879208700001
ACH-000054,0.049124973378599994
ACH-000055,0.105827627135
ACH-000060,0.0207646373769
ACH-000067,0.0767656696638
ACH-000070,-0.04849364890869999
ACH-000075,0.119107852346
ACH-000078,0.00958107009365
ACH-000082,0.0600622697482
ACH-000085,0.0817245068125
ACH-000086,0.014338184824600001
ACH-000087,0.167027601813
ACH-000092,0.023105113225599997
ACH-000095,-0.0197898109096
ACH-000097,-0.0157688336485
ACH-000098,-0.014525744758899999
ACH-000099,0.15640941225
ACH-000108,0.104284875866
ACH-000113,0.040615412267
ACH-000115,0.121901233276
ACH-000116,0.0825792919128
ACH-000118,-0.0174010334298
ACH-000120,-0.28197969085700003
ACH-000123,0.0894109201101
ACH-000127,-0.0770596087245
ACH-000128,0.08713786512980001
ACH-000132,-0.137894679297
ACH-000133,0.0169065910374
ACH-000137,-0.053799112647099995
ACH-000138,0.0131840090404
ACH-000142,0.0917521560575
ACH-000143,0.0181190053067
ACH-000146,-0.0173160359614
ACH-000148,-0.049900260166
ACH-000150,0.033903063971099996
ACH-000152,-0.05904284508759999
ACH-000153,0.00719575288636
ACH-000159,0.062100427894400005
ACH-000160,0.0182356167298
ACH-000163,0.0298591965235
ACH-000167,0.232706717459
ACH-000168,-0.190792435514
ACH-000169,0.0887967524791
ACH-000178,0.012591382270599999
ACH-000182,0.024751558716599998
ACH-000183,0.00871138895734
ACH-000188,0.022822190072400002
ACH-000189,-0.0598781894359
ACH-000190,-0.0282803268126
ACH-000198,0.10760141762
ACH-000204,0.101187114212
ACH-000206,-0.0256087082124
ACH-000207,0.135257703854
ACH-000211,-0.0330561839235
ACH-000215,-0.011481860945999999
ACH-000221,-0.09482426072210001
ACH-000222,-0.119642535184
ACH-000223,0.152748446459
ACH-000226,0.136551385935
ACH-000227,0.0127881066958
ACH-000228,-0.0264634279552
ACH-000231,0.0403072844815
ACH-000232,-0.00022115667833200002
ACH-000233,-0.0883405935991
ACH-000234,0.0388456389289
ACH-000235,0.0183562881952
ACH-000237,0.0348563502336
ACH-000238,0.142434759628
ACH-000243,0.0295372851626
ACH-000244,0.159890789952
ACH-000246,0.0871784472445
ACH-000248,0.00502650483566
ACH-000250,0.0838321895388
ACH-000251,0.200046345176
ACH-000253,-0.0355296567864
ACH-000255,0.040148986867999996
ACH-000256,0.149955466406
ACH-000257,-0.06884116906610001
ACH-000258,-0.00882770654284
ACH-000259,0.0069409479816
ACH-000260,0.0276303142825
ACH-000261,-0.026542964484599998
ACH-000262,0.267151516089
ACH-000263,-0.047109428736
ACH-000264,-0.0012044824601500001
ACH-000265,0.0392254172638
ACH-000266,-0.0383033004391
ACH-000272,-0.0244747269942
ACH-000273,0.108731538298
ACH-000274,0.08926994932389999
ACH-000277,-0.0007678269431030001
ACH-000278,0.006978914770880001
ACH-000279,0.09028979010369999
ACH-000280,0.0178216483574
ACH-000281,-0.393806715408
ACH-000288,-0.052997802852300005
ACH-000291,0.0658027870769
ACH-000293,-0.024153205620400003
ACH-000294,0.115437419768
ACH-000295,0.10409690083699999
ACH-000296,0.162799393478
ACH-000302,0.045584396132699996
ACH-000304,0.26135283360399997
ACH-000307,0.00530614358696
ACH-000308,0.0585704363035
ACH-000310,-0.144022467608
ACH-000311,0.145224158557
ACH-000312,-0.07481556218999999
ACH-000315,0.0180742467387
ACH-000316,-0.175600238031
ACH-000317,0.0969122661951
ACH-000318,-0.00345639177698
ACH-000319,0.08596334550889999
ACH-000320,0.0960371287962
ACH-000322,-0.08561533707329999
ACH-000323,0.208812791803
ACH-000324,0.012947975103
ACH-000329,-0.0515353534963
ACH-000330,-0.055596771123599995
ACH-000331,0.188897589491
ACH-000332,-0.00495558287643
ACH-000334,-0.13652864818399998
ACH-000335,-0.172020898767
ACH-000336,-0.24235532638
ACH-000337,-0.176226924881
ACH-000339,0.137897310021
ACH-000341,0.0284879232899
ACH-000348,-0.058108912174699996
ACH-000350,0.013679804165299998
ACH-000352,-0.0030301581474599997
ACH-000356,-0.0507647336929
ACH-000361,-0.0719272573634
ACH-000362,-0.027298036076400002
ACH-000363,0.19453718124400002
ACH-000364,0.0378509645023
ACH-000365,-0.0624997773221
ACH-000366,0.004096375389
ACH-000368,-0.0109066795933
ACH-000374,0.0313142516923
ACH-000375,-0.0190079652957
ACH-000376,-0.08234388254160001
ACH-000381,0.0333540203163
ACH-000383,-0.061005271175
ACH-000387,0.0231945142582
ACH-000389,0.0382224321032
ACH-000390,0.000343200133248
ACH-000393,-0.0610829148238
ACH-000395,-0.026571139949599996
ACH-000397,-0.09297629176239999
ACH-000401,0.09533660926160001
ACH-000402,0.156602535463
ACH-000403,0.0274910755694
ACH-000404,0.0641689181427
ACH-000406,-0.0383319726248
ACH-000407,0.043224898885199994
ACH-000408,-0.139141003909
ACH-000410,-0.023412279049900002
ACH-000411,0.0686137265438
ACH-000414,0.00100199804566
ACH-000415,0.035813517502
ACH-000416,-0.11295201066999999
ACH-000420,-0.10007875546299999
ACH-000421,0.00330201155422
ACH-000424,-0.0139849824826
ACH-000425,0.0511833209304
ACH-000426,0.141533693548
ACH-000427,0.156756754682
ACH-000433,0.0065579747269500005
ACH-000436,0.15685212933700002
ACH-000444,0.119272142442
ACH-000445,0.063155182659
ACH-000448,-0.09830512483960001
ACH-000450,0.166673225407
ACH-000452,-0.0453285955678
ACH-000454,-0.16125833796800002
ACH-000458,-0.00535500720805
ACH-000459,0.0588278130439
ACH-000460,0.10089663532700001
ACH-000461,-0.027000246355400003
ACH-000463,-0.08800230363219999
ACH-000464,-0.0892260392031
ACH-000466,0.0385460068536
ACH-000467,0.0558061418322
ACH-000468,-0.0430664538689
ACH-000469,-0.22415404165800001
ACH-000470,-0.009303952973219998
ACH-000471,-0.0360393761699
ACH-000472,0.0140118177775
ACH-000473,-0.0237371117831
ACH-000475,-0.0670943745508
ACH-000476,-0.0271880328282
ACH-000477,0.0606328272126
ACH-000480,0.006840142112510001
ACH-000481,-0.0832966973126
ACH-000483,-0.0738983947662
ACH-000484,0.09628276679739999
ACH-000485,-0.0480115725459
ACH-000486,-0.0101724874805
ACH-000487,-0.0853733957064
ACH-000488,-0.0007944004181729999
ACH-000490,0.030582378762699997
ACH-000491,-0.034012215290599994
ACH-000495,0.190211310361
ACH-000496,-0.158766888728
ACH-000499,-0.233140217958
ACH-000500,0.27138860596000003
ACH-000502,-0.00901456825521
ACH-000503,0.145422405571
ACH-000505,-0.0892836446629
ACH-000507,0.0868057904139
ACH-000510,0.0702537534335
ACH-000511,0.0834731707534
ACH-000512,0.35031004176200004
ACH-000516,0.0502167868287
ACH-000517,0.12435081007000001
ACH-000518,-0.00819556126289
ACH-000520,0.0155356193557
ACH-000521,0.228923751016
ACH-000522,-0.0670231861886
ACH-000524,0.0859367608848
ACH-000527,0.0235431864754
ACH-000528,0.0209062248007
ACH-000537,-0.038367697541
ACH-000541,-0.130950079368
ACH-000542,0.09207543368200001
ACH-000544,-0.08539868243380001
ACH-000545,-0.040878918442699995
ACH-000547,0.155570991929
ACH-000548,-0.232869079423
ACH-000549,0.0921324709166
ACH-000550,0.0396754695277
ACH-000552,0.0661289611593
ACH-000556,0.0133253674206
ACH-000557,-0.00773224489496
ACH-000570,0.0910311273724
ACH-000571,-0.012779087641399999
ACH-000573,0.030444711369500003
ACH-000576,0.10611590080600002
ACH-000580,0.20975390408
ACH-000584,-0.0822992632685
ACH-000585,0.00930001763219
ACH-000588,0.011121093403799999
ACH-000589,-0.010444772609399999
ACH-000591,0.00644993626854
ACH-000593,0.13904428093
ACH-000600,-0.0343600769751
ACH-000601,0.0650736128854
ACH-000604,-0.15349277673
ACH-000605,-0.156755586684
ACH-000606,0.13347887949
ACH-000608,-0.00318223459162
ACH-000614,0.11933021137800001
ACH-000616,-0.0537834007871
ACH-000618,-0.0703085735084
ACH-000619,0.154469972878
ACH-000620,0.09868486777069999
ACH-000621,0.0352766851472
ACH-000622,0.0745314880335
ACH-000623,0.12489673498
ACH-000624,0.0420478093766
ACH-000627,0.0870717336118
ACH-000630,0.0171078116523
ACH-000632,0.0245685080945
ACH-000633,0.09264699639139999
