,MVK (4598)
ACH-000238,-0.9862607328849999
ACH-000243,-1.25132934265
ACH-000244,-0.642149113433
ACH-000246,-1.2580604843
ACH-000248,-1.37290034035
ACH-000250,-1.2364163221
ACH-000251,-1.24623785304
ACH-000253,-1.2925076091399998
ACH-000255,-1.26588835035
ACH-000256,-0.8007616503499999
ACH-000257,-1.3599752742200002
ACH-000258,-1.10124296163
ACH-000259,-1.1864168827
ACH-000260,-0.72554019251
ACH-000261,-1.3166498969299998
ACH-000262,-1.05741039043
ACH-000263,-1.2000326909
ACH-000264,-1.22138071342
ACH-000265,-1.1679384025
ACH-000266,-1.5211248616
ACH-000272,-1.27613479236
ACH-000273,-1.5345827518700002
ACH-000274,-1.11379379396
ACH-000277,-1.8376988897400002
ACH-000278,-1.41117156548
ACH-000279,-0.607742758901
ACH-000280,-1.09136156774
ACH-000281,-1.35139534091
ACH-000288,-1.3013133469299998
ACH-000291,-0.7971479172499999
ACH-000293,-0.372462236971
ACH-000294,-1.8643437460900003
ACH-000295,-1.60726215946
ACH-000296,-1.3927506436500001
ACH-000302,-0.979906553406
ACH-000304,-1.2404694033399999
ACH-000307,-1.36495572016
ACH-000308,-1.7439415049
ACH-000310,-1.0654096536
ACH-000311,-1.18975251241
ACH-000312,-1.34787514384
ACH-000315,-1.49067087538
ACH-000316,-0.987352989002
ACH-000317,-1.40062561521
ACH-000318,-1.46555788331
ACH-000319,-1.22552879111
ACH-000320,-1.30857254442
ACH-000322,-1.03162718555
ACH-000323,-0.601135632685
ACH-000324,-1.37417548472
ACH-000329,-0.918241674447
ACH-000330,-1.22055343359
ACH-000331,-1.07128156625
ACH-000332,-1.4171556134799999
ACH-000334,-1.33287205647
ACH-000335,-0.8166625174590001
ACH-000336,-1.18029938283
ACH-000337,-1.16507926927
ACH-000339,-1.4180347140799998
ACH-000341,-1.26920705
ACH-000348,-1.7035687852099999
ACH-000350,-1.63991925568
ACH-000352,-0.6833078268780001
ACH-000356,-1.52323022511
ACH-000361,-1.1096567953
ACH-000362,-1.30286161658
ACH-000363,-1.93678610907
ACH-000364,-0.6995290404979999
ACH-000365,-1.33995561596
ACH-000366,-1.27949311708
ACH-000368,-0.606711630384
ACH-000374,-1.4317110513100002
ACH-000375,-1.4061917846599998
ACH-000376,-1.40285810294
ACH-000381,-1.2403838094600002
ACH-000383,-1.24085471216
ACH-000387,-1.1422193447799998
ACH-000389,-0.7067037808159999
ACH-000390,-1.5092378639300001
ACH-000393,-0.367839228382
ACH-000395,-0.958787627166
ACH-000397,-1.3197523409899998
ACH-000401,-1.44643450889
ACH-000402,-1.4229710922499998
ACH-000403,-1.30004150767
ACH-000404,-1.56394965243
ACH-000406,-1.53326271877
ACH-000407,-0.6801435787260001
ACH-000408,-1.31128978464
ACH-000410,-1.70729799587
ACH-000411,-1.30192574202
ACH-000414,-1.06822061969
ACH-000415,-1.32015441148
ACH-000416,-1.4830130568900002
ACH-000420,-1.4184789071200001
ACH-000421,-1.56071357063
ACH-000424,-1.28490665581
ACH-000425,-1.2971986699200002
ACH-000426,-1.3684551453
ACH-000427,-1.20407394047
ACH-000433,-1.11990631077
ACH-000436,-1.27817954958
ACH-000444,-1.50543121264
ACH-000445,-1.38364781287
ACH-000448,-0.8626514742229999
ACH-000450,-1.3190595661799998
ACH-000452,-1.6458158916299999
ACH-000454,-1.1584644554799999
ACH-000458,-1.27719910207
ACH-000459,-2.3372869077900003
ACH-000460,-1.35347899083
ACH-000461,-1.1059410784600001
ACH-000463,-1.12001614952
ACH-000464,-0.788302280064
ACH-000466,-1.6424012241600001
ACH-000467,-1.00672714506
ACH-000468,-1.5857254807899999
ACH-000469,-0.586385502399
ACH-000470,-1.1709726701899998
ACH-000471,-1.2373420224200002
ACH-000472,-0.9339869102480001
ACH-000473,-0.311330755033
ACH-000475,-0.6682942527310001
ACH-000476,-1.17636892409
ACH-000477,-1.70960558956
ACH-000480,-0.830938089609
ACH-000481,-0.793399844128
ACH-000483,-1.3115096173
ACH-000484,-0.579420054898
ACH-000485,-1.43427068627
ACH-000486,-1.44231985134
ACH-000487,-1.23588423634
ACH-000488,-1.03980776203
ACH-000490,-0.743966413355
ACH-000491,-1.5894261503100002
ACH-000495,-0.978059785599
ACH-000496,-1.4290143410499998
ACH-000499,-1.18923311369
ACH-000500,-0.8598411588070001
ACH-000502,-1.13435783517
ACH-000503,-0.783046309781
ACH-000505,-1.47122907924
ACH-000507,-1.24215003885
ACH-000510,-1.39509910037
ACH-000511,-1.33524294707
ACH-000512,-1.3026358706899999
ACH-000516,-0.558674426164
ACH-000517,-1.51922303354
ACH-000518,-1.34554134148
ACH-000520,-0.7409865357459999
ACH-000521,-1.48331301285
ACH-000522,-1.41370299631
ACH-000524,-1.09108303567
ACH-000527,-1.4150470887900002
ACH-000528,-1.25755994165
ACH-000537,-1.41897435814
ACH-000541,-1.13993413206
ACH-000542,-1.1248756105500002
ACH-000544,-0.8814069777719999
ACH-000545,-0.7311745207420001
ACH-000547,-0.8353257169310001
ACH-000548,-0.996366302131
ACH-000549,-1.34065050833
ACH-000550,-1.67529700437
ACH-000552,-1.23943445839
ACH-000556,-1.62878798542
ACH-000557,-1.28962799368
ACH-000570,-1.47802997129
ACH-000571,-2.02301486431
ACH-000573,-1.7914712301099998
ACH-000576,-1.21330352376
ACH-000580,-0.77487695334
ACH-000584,-1.29197331535
ACH-000585,-1.61083630338
ACH-000588,-1.09556131186
ACH-000589,-0.914467750729
ACH-000591,-0.73729843627
ACH-000593,-1.46654838472
ACH-000600,-1.3384575543100001
ACH-000601,-1.400178049
ACH-000604,-1.40629235895
ACH-000605,-1.0077916300799998
ACH-000606,-1.0543300981000001
ACH-000608,-1.3317288757999999
ACH-000614,-1.28427043575
ACH-000616,-1.34055981558
ACH-000618,-1.4611727727000001
ACH-000619,-1.57057670433
ACH-000620,-1.65797977302
ACH-000621,-1.6823809191699999
ACH-000622,-0.602592386811
ACH-000623,-0.434170442995
ACH-000624,-1.3180365239299998
ACH-000627,-1.43551058273
ACH-000630,-1.3255506075399999
ACH-000632,-1.48234234518
ACH-000633,-1.22110504287
ACH-000637,-0.880485690262
ACH-000638,-0.94290534449
ACH-000646,-1.25452758882
ACH-000647,-1.60228970262
ACH-000648,-1.46471178009
ACH-000649,-1.32341395369
ACH-000651,-0.985002856255
ACH-000652,-1.56966617194
ACH-000653,-1.5787017269799999
ACH-000657,-1.08035955321
ACH-000658,-1.41796689299
ACH-000661,-0.990200054878
ACH-000662,-0.8868853762019999
ACH-000663,-1.275509686
ACH-000665,-1.39445681012
ACH-000671,-0.9082268799750001
ACH-000673,-1.47377772427
ACH-000676,-1.52874961879
ACH-000677,-1.9508693554400003
ACH-000681,-1.2114753870200001
ACH-000682,-1.44572830415
ACH-000683,-0.399002381494
ACH-000684,-1.46510334546
ACH-000688,-1.9017152494099998
ACH-000693,-0.568228517842
ACH-000694,-1.63380895449
ACH-000695,-0.7276768696349999
ACH-000696,-1.31222540667
ACH-000697,-1.43282753446
ACH-000699,-1.6901048650400001
ACH-000701,-0.8689482894949999
ACH-000706,-1.5993854969299999
ACH-000711,-1.22989551894
ACH-000713,-1.40392543265
ACH-000714,-1.4178132206
ACH-000718,-1.65506701197
ACH-000720,-0.689029565534
ACH-000721,-1.28753147042
ACH-000724,-0.727334785551
ACH-000725,-0.26627119014600004
ACH-000732,-0.8544960975110001
ACH-000734,-0.8040244589229999
ACH-000735,-1.2261047081799998
ACH-000736,-1.1673494927799999
ACH-000738,-0.7446508324590001
ACH-000746,-1.39339886777
ACH-000747,-1.340091456
ACH-000748,-0.977300921391
ACH-000753,-1.64271031023
ACH-000756,-0.388246682728
ACH-000757,-1.3211964871600002
ACH-000758,-1.15351923756
ACH-000760,-1.4475097371599999
ACH-000763,-1.59871846512
ACH-000764,-1.33962991589
ACH-000765,-1.48895211028
ACH-000766,-1.5766842044999998
ACH-000767,-1.18953132234
ACH-000768,-1.2996392150799998
ACH-000769,-0.670031197134
ACH-000770,-1.4775285098500002
ACH-000771,-1.22879404536
ACH-000773,-1.49151255671
ACH-000776,-1.29857982669
ACH-000777,-1.44111174354
ACH-000778,-1.4224958043399998
ACH-000781,-1.39543451873
ACH-000782,-0.82621807735
ACH-000783,-0.815090414499
ACH-000784,-0.7888656000669999
ACH-000785,-0.747532891084
ACH-000787,-1.3337031768
ACH-000788,-1.3662984943
ACH-000791,-1.3079964696700002
ACH-000792,-1.3333332324200002
ACH-000794,-1.2240512262
ACH-000796,-1.0206069988600002
ACH-000799,-1.02241383477
ACH-000800,-1.4599419756099998
ACH-000802,-1.27549997684
ACH-000804,-1.25980154944
ACH-000805,-1.10319711611
ACH-000809,-1.10181416694
ACH-000810,-1.10189804066
ACH-000811,-1.13382632714
ACH-000817,-1.5143308906400001
ACH-000819,-1.1769516043600001
ACH-000820,-1.90222600711
ACH-000821,-1.6431085592299999
ACH-000822,-1.3020552336
ACH-000823,-1.1842764711799998
ACH-000824,-0.5175824868159999
ACH-000827,-1.26646715245
ACH-000829,-1.3474930870700002
ACH-000831,-1.09987017453
ACH-000832,-1.31023253661
ACH-000833,-1.40042919637
ACH-000834,-0.583757705318
ACH-000835,-1.5065046302399998
ACH-000836,-1.44716913555
ACH-000837,-1.33906100155
ACH-000838,-1.08165655817
ACH-000839,-0.615749961041
ACH-000840,-1.14112482757
ACH-000841,-1.23837505366
ACH-000843,-1.23037872515
ACH-000846,-0.991688662421
ACH-000847,-0.852819151028
ACH-000848,-1.19514213645
ACH-000849,-1.18063559959
ACH-000851,-1.1851727967499999
ACH-000855,-1.4532445172600001
ACH-000856,-1.54623448697
ACH-000858,-0.493532148141
ACH-000859,-1.4374482052500002
ACH-000861,-1.2836207746100001
ACH-000862,-1.00319669464
ACH-000865,-0.690776427459
ACH-000866,-1.29384580299
ACH-000867,-1.28314539349
ACH-000869,-1.5972152023299997
ACH-000872,-1.30278779419
ACH-000873,-1.05905775046
ACH-000876,-0.525831346567
ACH-000878,-1.0269048919700001
ACH-000880,-1.2516823744
ACH-000881,-1.35481518683
ACH-000882,-1.07126951561
ACH-000884,-1.36920642831
ACH-000885,-1.40661410516
ACH-000887,-1.3965574923299997
ACH-000888,-1.41008140012
ACH-000889,-1.53031447285
ACH-000890,-1.2664572834999999
ACH-000896,-1.46022684261
ACH-000898,-1.5011721530200002
ACH-000900,-1.06524963936
ACH-000901,-1.44265503162
ACH-000905,-1.1348168862
ACH-000906,-1.43806724522
ACH-000907,-0.389349798143
ACH-000910,-1.23929312895
ACH-000911,-0.719769695323
ACH-000912,-1.30351300783
ACH-000913,-1.4606157996399998
ACH-000915,-1.46051105019
ACH-000916,-1.19048481383
ACH-000917,-1.49946344666
ACH-000921,-1.19533662714
ACH-000924,-0.8570836815549999
ACH-000926,-1.1080264070999999
ACH-000928,-1.3576196991799998
ACH-000929,-0.991635297747
ACH-000932,-1.53102353783
ACH-000935,-1.1488950608700002
ACH-000936,-1.30963183823
ACH-000937,-1.3060332537700001
ACH-000938,-1.61126394601
ACH-000939,-0.927567417782
ACH-000941,-1.54149312116
ACH-000943,-1.3682433303000001
ACH-000946,-1.42552411984
ACH-000947,-1.4431850206299999
ACH-000948,-1.19059904692
ACH-000950,-1.3039475512
ACH-000953,-1.27050803758
ACH-000957,-1.36611048347
ACH-000958,-0.897739498311
ACH-000960,-1.36401803095
ACH-000963,-1.257481598
ACH-000968,-1.2061835918200001
ACH-000969,-1.1687857914700002
ACH-000973,-1.39604836851
ACH-000974,-1.45674689085
ACH-000975,-1.36115082835
ACH-000976,-1.17668726968
ACH-000978,-1.80598950439
ACH-000980,-1.50763551072
ACH-000984,-1.71522522363
ACH-000986,-1.15725367124
ACH-000988,-1.6763992452399998
ACH-000993,-0.9094594103970001
ACH-000994,-1.41572557106
ACH-000996,-1.12627357896
ACH-001001,-1.09199105527
ACH-001020,-1.5831595829499998
ACH-001028,-1.41237089296
ACH-001031,-1.3847828993900002
ACH-001038,-1.4796591113600002
ACH-001048,-1.27927109037
ACH-001050,-1.5330719054700002
ACH-001053,-1.35979182857
ACH-001054,-1.13052979026
ACH-001061,-1.15088148412
ACH-001067,-1.4388026366600002
ACH-001075,-1.20397436112
ACH-001096,-0.7166773754279999
ACH-001128,-1.3891155343500001
ACH-001134,-1.28097118614
ACH-001151,-1.59130231458
ACH-001163,-1.4636023425799998
ACH-001164,-1.18667612122
ACH-001173,-1.16598697688
ACH-001183,-0.459491126443
ACH-001184,-1.38396313447
ACH-001190,-1.4155239851499999
ACH-001192,-1.14834751809
ACH-001193,-1.2944849986799998
ACH-001196,-1.2391283904200001
ACH-001197,-1.49523798894
ACH-001205,-1.2224242265
ACH-001211,-1.36952189386
ACH-001212,-1.29701759143
ACH-001228,-0.576603912174
ACH-001232,-0.749278336138
ACH-001239,-1.32228861756
ACH-001274,-1.21005990713
ACH-001275,-1.5651590023500002
ACH-001277,-0.691546167499
ACH-001278,-1.48905480363
ACH-001280,-1.34637063551
ACH-001283,-1.1962602932700002
ACH-001289,-1.35774268725
ACH-001295,-1.30538528291
ACH-001300,-1.34946983089
ACH-001301,-0.7565902769859999
ACH-001302,-1.09148639908
ACH-001303,-0.797489218015
ACH-001306,-1.34206165631
ACH-001318,-1.21451396567
ACH-001322,-1.33362729923
ACH-001328,-1.18523266956
ACH-001332,-1.08338435875
ACH-001333,-0.7531063486849999
ACH-001336,-0.562740168337
ACH-001340,-0.7718410670389999
ACH-001346,-1.43186115165
ACH-001353,-1.02741475093
ACH-001354,-1.4075396834600002
ACH-001367,-1.7187662444799998
ACH-001368,-1.18883997595
ACH-001374,-1.6290119398299998
ACH-001375,-1.59975343204
ACH-001377,-1.07280420016
ACH-001380,-1.1988798986700002
ACH-001391,-1.9077288965900001
ACH-001407,-1.65897012675
ACH-001408,-1.46425757514
ACH-001413,-1.19720460203
ACH-001430,-1.5988254796999999
ACH-001431,-1.3281050328
ACH-001450,-1.15277681951
ACH-001496,-1.28927013872
ACH-001500,-1.20207023732
ACH-001521,-0.841115331086
ACH-001523,-1.08298639275
ACH-001532,-1.2627971167
ACH-001536,-1.3525189271399998
ACH-001550,-1.56527415032
ACH-001552,-0.550024385937
ACH-001554,-1.1091226805299998
ACH-001645,-1.3286601416
ACH-001654,-1.35212059025
ACH-001715,-1.04316725241
ACH-001735,-1.32884664837
ACH-001736,-1.37517154253
ACH-001737,-1.41084744879
ACH-001740,-1.3240825300299999
ACH-001745,-1.5063505889
ACH-001750,-1.0989226973200001
ACH-001765,-1.35020542277
ACH-001956,-1.54973924775
ACH-001957,-0.867445754667
