,ZCCHC9 (84240)
ACH-000004,-1.0139147819299998
ACH-000007,-0.5591502225330001
ACH-000009,-0.506444162481
ACH-000011,-0.6949373271799999
ACH-000012,-0.521823312653
ACH-000013,-0.588435661196
ACH-000014,-0.816410639921
ACH-000015,-0.740809220881
ACH-000017,-0.601963790679
ACH-000018,-0.568778011699
ACH-000019,-0.393789552769
ACH-000021,-0.6801237340970001
ACH-000022,-0.7087158547319999
ACH-000025,-0.571675370446
ACH-000028,-0.6174494427539999
ACH-000030,-0.632774886199
ACH-000035,-0.7023480241940001
ACH-000036,-0.637050348983
ACH-000037,-1.03123569954
ACH-000039,-0.9895750317299999
ACH-000040,-0.785105855441
ACH-000041,-0.590950414032
ACH-000042,-0.5493538598409999
ACH-000045,-0.584608387088
ACH-000047,-0.6955576925329999
ACH-000052,-0.522320192384
ACH-000053,-0.706235366442
ACH-000054,-0.771950123761
ACH-000055,-0.561232723931
ACH-000060,-0.7005640000869999
ACH-000067,-0.415228877344
ACH-000070,-0.6857006941220001
ACH-000075,-0.669979654701
ACH-000078,-0.9021148493269999
ACH-000082,-0.823853875183
ACH-000085,-0.665246354106
ACH-000086,-0.42278783507600004
ACH-000087,-0.47510933033299996
ACH-000092,-0.66226857679
ACH-000095,-0.60948120174
ACH-000097,-0.8968790437790001
ACH-000098,-0.474442779935
ACH-000099,-0.548944781459
ACH-000108,-0.7929775283689999
ACH-000113,-0.5813547740039999
ACH-000115,-0.9402897778210001
ACH-000116,-0.7259537141079999
ACH-000118,-0.556513004161
ACH-000120,-0.761135128824
ACH-000123,-0.808408651981
ACH-000127,-0.666969402567
ACH-000128,-0.37661238299099997
ACH-000132,-0.6816039555410001
ACH-000133,-0.457931775788
ACH-000137,-0.5372314942140001
ACH-000138,-0.579220669771
ACH-000142,-0.323904958857
ACH-000143,-0.783459771726
ACH-000146,-0.680279186304
ACH-000148,-0.652361019019
ACH-000150,-0.507946096669
ACH-000152,-0.446436886362
ACH-000153,-0.780470331907
ACH-000159,-0.622498296679
ACH-000160,-0.7775509707160001
ACH-000163,-0.7802507335860001
ACH-000167,-0.929844865753
ACH-000168,-0.706940455158
ACH-000169,-0.6740793109540001
ACH-000178,-0.6872187500939999
ACH-000182,-0.802578357924
ACH-000183,-0.5148124238239999
ACH-000188,-0.354316638727
ACH-000189,-0.567538677956
ACH-000190,-0.592098977956
ACH-000198,-0.659023996446
ACH-000204,-0.555229111811
ACH-000206,-0.611312530642
