,CX3CL1 (6376)
ACH-000356,0.08830919228060001
ACH-000361,0.07209522128589999
ACH-000362,0.175498517183
ACH-000363,0.0196509464321
ACH-000364,0.10033847205299999
ACH-000365,0.0806826722518
ACH-000366,0.13089627253699998
ACH-000368,-0.000254792907558
ACH-000374,0.18333043181699998
ACH-000375,0.152406344536
ACH-000376,0.21616686078699998
ACH-000381,0.24813557499299999
ACH-000383,0.163368179794
ACH-000387,0.060085587713
ACH-000389,0.191968768861
ACH-000390,0.144122536207
ACH-000393,0.22428833540999998
ACH-000395,0.0736754091975
ACH-000397,0.20755024578200001
ACH-000401,0.151425531082
ACH-000402,-0.189844095297
ACH-000403,0.178984658856
ACH-000404,0.17611807364
ACH-000406,0.15426226567600002
ACH-000407,0.244719334531
ACH-000408,0.132728430226
ACH-000410,0.120999220335
ACH-000411,0.227312275104
ACH-000414,0.113607030188
ACH-000415,0.205986804397
ACH-000416,0.139201406311
ACH-000420,0.20437170001899999
ACH-000421,0.177234395962
ACH-000424,0.049051285324800006
ACH-000425,0.19752593000399998
ACH-000426,0.27445674292100003
ACH-000427,0.008415976694800001
ACH-000433,0.217193814294
ACH-000436,0.28560324689100003
ACH-000444,0.278428563683
ACH-000445,0.313013014507
ACH-000448,0.251252764131
ACH-000450,0.447125120203
ACH-000452,0.17463735435400002
ACH-000454,-0.136357367842
ACH-000458,0.0829854983632
ACH-000459,0.092986997365
ACH-000460,0.18395930069400002
ACH-000461,0.312364901655
ACH-000463,0.22113820019400002
ACH-000464,0.230672211095
ACH-000466,0.265639512387
ACH-000467,0.06258109051300001
ACH-000468,0.0453129567844
ACH-000469,0.123579962637
ACH-000470,0.255349665889
ACH-000471,0.228950380228
ACH-000472,0.149556506573
ACH-000473,0.167839065277
ACH-000475,0.07819868780989998
ACH-000476,0.100062397668
ACH-000477,0.293698599768
ACH-000480,0.215699325607
ACH-000481,0.147019080259
ACH-000483,0.29630600307300003
ACH-000484,0.233566108389
ACH-000485,0.206341374883
ACH-000486,0.160174717292
ACH-000487,0.11853066651
ACH-000488,0.0911458428737
ACH-000490,0.10127302684900001
ACH-000491,0.11711038278
ACH-000495,0.07412566883989999
ACH-000496,0.260363636813
ACH-000499,0.18566114580600002
ACH-000500,0.011454681607899999
ACH-000502,0.15152944723300002
ACH-000503,0.09624676698660001
ACH-000505,0.140001835497
ACH-000507,0.108057607305
ACH-000510,0.0682400272267
ACH-000511,0.10432601657400001
ACH-000512,0.157251467369
ACH-000516,0.21237685868700001
ACH-000517,0.158632773791
ACH-000518,0.106128759171
ACH-000520,0.0899318476706
ACH-000521,0.246381763367
ACH-000522,-0.0560864055535
ACH-000524,0.255652316187
ACH-000527,0.235356316342
ACH-000528,0.17981286620200002
ACH-000537,0.178853963659
ACH-000541,0.30038774577599997
ACH-000542,0.254596818178
ACH-000544,0.19664150141399997
ACH-000545,0.12162377614
ACH-000547,0.231389454417
ACH-000548,0.00962746832277
ACH-000549,-0.0031286687212199998
ACH-000550,0.118561700934
ACH-000552,0.240992782998
ACH-000556,0.0442085817646
ACH-000557,0.242289303182
ACH-000570,0.109413405211
ACH-000571,0.0447317374742
ACH-000573,0.21977332786999998
ACH-000576,0.19151530691
ACH-000580,0.128189727326
ACH-000584,0.0882193207034
ACH-000585,0.197861443826
ACH-000588,0.166549506556
ACH-000589,0.185219324479
ACH-000591,0.18987286961
ACH-000593,0.08052890000030001
ACH-000600,0.128150763645
ACH-000601,0.19092204519900002
ACH-000604,-0.10416145967
ACH-000605,0.17994347464299998
ACH-000606,0.280526413138
ACH-000608,0.103159565642
ACH-000614,0.16777289846500001
ACH-000616,3.39671429658e-05
ACH-000618,0.0666981464817
ACH-000619,0.211397531094
ACH-000620,0.18549679875
ACH-000621,0.184569064067
ACH-000622,0.157196365825
ACH-000623,0.174437400289
ACH-000624,0.228525873147
ACH-000627,0.265673611026
ACH-000630,0.277455457368
ACH-000632,0.11681679002499999
ACH-000633,0.231297074441
ACH-000637,0.106442687054
ACH-000638,0.32575782874299997
ACH-000646,0.186657535046
ACH-000647,0.11221682408700001
ACH-000648,0.18225146672200002
ACH-000649,0.23206246079700002
ACH-000651,0.0194028620273
ACH-000652,0.049973234600400006
ACH-000653,0.0925356179806
ACH-000657,0.163463839925
ACH-000658,0.0648551212787
ACH-000661,0.10405068882400001
ACH-000662,-0.0780093110745
ACH-000663,0.265990790801
ACH-000665,0.260739657306
ACH-000671,0.33257491309500004
ACH-000673,0.17722496140500002
ACH-000676,0.169186306237
ACH-000677,0.315254296476
ACH-000681,0.126570206789
ACH-000682,0.15394126533299998
ACH-000683,0.171019850345
ACH-000684,0.21249954191
ACH-000688,0.10151697879
ACH-000693,0.188517380401
ACH-000694,-0.00668800956106
ACH-000695,0.0806197601769
ACH-000696,0.228745806496
ACH-000697,0.21053334894
ACH-000699,0.318422848535
ACH-000701,0.234314880077
ACH-000706,0.25577370713500003
ACH-000711,0.208569834038
ACH-000713,-0.08415456857489999
ACH-000714,0.292491161201
ACH-000718,0.297382841041
ACH-000720,0.19511247866300002
ACH-000721,0.11980153534000001
ACH-000724,0.287669546736
ACH-000725,0.22397491219300003
ACH-000732,0.23727785046
ACH-000734,0.21514722516100002
ACH-000735,0.158184660802
ACH-000736,0.226725383183
ACH-000738,0.0583081770203
ACH-000746,0.17278512502
ACH-000747,0.0734154872216
ACH-000748,0.11743699562000001
ACH-000753,0.12119457002699999
ACH-000756,0.16398959414
ACH-000757,0.07461627633569999
ACH-000758,0.127020238389
ACH-000760,0.159570564226
ACH-000763,0.187998776866
ACH-000764,0.004397805213890001
ACH-000765,0.119467113334
ACH-000766,0.125248010695
ACH-000767,0.0876482662201
ACH-000768,0.28164413379500003
ACH-000769,0.119821372457
ACH-000770,0.19608112995700003
ACH-000771,0.216139379466
ACH-000773,0.10358495676000001
ACH-000776,0.113140445906
ACH-000777,0.15668333078
ACH-000778,0.0712721781106
ACH-000781,0.189077873335
ACH-000782,0.21802768652899998
ACH-000783,0.165574637394
ACH-000784,0.10838191539000001
ACH-000785,0.174463526775
ACH-000787,0.234388782563
ACH-000788,0.127180312199
ACH-000791,0.286428674256
ACH-000792,0.174948796315
ACH-000794,0.104754418532
ACH-000796,0.229892189904
ACH-000799,0.394284833218
ACH-000800,0.09231689470629999
ACH-000802,0.210664548971
ACH-000804,0.11443548758
ACH-000805,0.09766674476119999
ACH-000809,0.136561984509
ACH-000810,0.42712512233499994
ACH-000811,0.113847726006
ACH-000817,-0.19611331875100002
ACH-000819,0.160511394518
ACH-000820,-0.027509900767299998
ACH-000821,0.259295346258
ACH-000822,0.23365211461100002
ACH-000823,0.139271596699
ACH-000824,0.196772201679
ACH-000827,0.170720563997
ACH-000829,0.113052163193
ACH-000831,-0.010106101866100002
ACH-000832,0.199429236333
ACH-000833,-0.00854976013175
ACH-000834,0.031260725801
ACH-000835,0.24971776499899997
ACH-000836,0.173502683669
ACH-000837,0.252295762756
ACH-000838,0.251887754841
ACH-000839,0.200642799342
ACH-000840,-0.129123671586
ACH-000841,0.266789136197
ACH-000843,0.114223254298
ACH-000846,0.21171224668400002
ACH-000847,0.062264912713
ACH-000848,0.19755142494000003
ACH-000849,0.26473204244000004
ACH-000851,0.22683380336199999
ACH-000855,0.166788480751
ACH-000856,0.0284842129417
ACH-000858,0.0971864857905
ACH-000859,0.35216305214599997
ACH-000861,0.109911678636
ACH-000862,0.24565825640099997
ACH-000865,0.297792466344
ACH-000866,0.225190816237
ACH-000867,0.13316079235
ACH-000869,0.24342818812300002
ACH-000872,0.232289323635
ACH-000873,0.0175102725242
ACH-000876,0.204238016813
ACH-000878,0.184598741789
ACH-000880,0.185501872318
ACH-000881,0.195861436035
ACH-000882,0.297654543788
ACH-000884,0.39178191151
ACH-000885,0.164298700666
ACH-000887,0.189237933682
ACH-000888,0.070755370778
ACH-000889,0.191202927797
ACH-000890,0.08858282061069998
ACH-000896,0.00503845569344
ACH-000898,0.24271257037799998
ACH-000900,0.23741754993900002
ACH-000901,0.164927859949
ACH-000905,0.170158656014
ACH-000906,0.164364189539
ACH-000907,0.130706580982
ACH-000910,0.166837291931
ACH-000911,0.16319905361
ACH-000912,0.14895170671
ACH-000913,0.181007488552
ACH-000915,0.160848986067
ACH-000916,0.36337045212499997
ACH-000917,0.13713168140999998
ACH-000921,0.139379988956
ACH-000924,0.239556577573
ACH-000926,0.22281670562800002
ACH-000928,0.18059605944200002
ACH-000929,0.236515950792
ACH-000932,0.16341274444
ACH-000935,0.38270709705399997
ACH-000936,0.09963961019300001
ACH-000937,-0.039004012024500004
ACH-000938,0.142949921793
ACH-000939,0.112245282839
ACH-000941,0.25599463124099997
ACH-000943,0.19561703416200002
ACH-000946,0.25477066287300004
ACH-000947,0.196171688208
ACH-000948,0.26546048798099997
ACH-000950,0.09697139573619999
ACH-000953,0.051487212273
ACH-000957,0.205307233927
ACH-000958,0.009756275066459999
ACH-000960,0.158304737743
ACH-000963,0.209297764812
ACH-000968,0.228747345603
ACH-000969,0.12754346085
ACH-000973,0.11069607648600001
ACH-000974,0.28839924460099997
ACH-000975,0.182001582065
ACH-000976,0.040510325066999996
ACH-000978,-0.21803989331
ACH-000980,0.115846953495
ACH-000984,0.317416448127
ACH-000986,0.27188656928300003
ACH-000988,0.15695753918
ACH-000993,0.135243030882
ACH-000994,0.125264620842
ACH-000996,0.371915178006
ACH-001001,0.135109147229
ACH-001020,0.32890500931
ACH-001028,0.188355940488
ACH-001031,0.0731736253475
ACH-001038,0.027500821792799997
ACH-001048,0.10040392738399999
ACH-001050,0.178166140692
ACH-001053,0.14337074145
ACH-001054,0.22874721781399998
ACH-001061,0.18106617641199999
ACH-001067,0.207417684032
ACH-001075,0.219777972123
ACH-001096,0.129706835694
ACH-001128,0.450122060087
ACH-001134,0.38925329426700006
ACH-001151,0.201809622784
ACH-001163,0.117866098
ACH-001164,0.232408019606
ACH-001173,0.19623522889000003
ACH-001183,0.28684693794599997
ACH-001184,0.237239957014
ACH-001190,0.205130653121
ACH-001192,0.19493306269000002
ACH-001193,0.258211902655
ACH-001196,0.41749614282700004
ACH-001197,0.153520807118
ACH-001205,0.23175819183200003
ACH-001211,0.28102871037599997
ACH-001212,0.241611866862
ACH-001228,0.0916562964322
ACH-001232,0.105128332676
ACH-001239,0.135431480603
ACH-001274,0.00091946670258
ACH-001275,0.22671564914200001
ACH-001277,0.147456350484
ACH-001278,0.27508553410500003
ACH-001280,0.20300778060600003
ACH-001283,0.177091225301
ACH-001289,0.052950585557
ACH-001295,0.131821988645
ACH-001300,0.151505456955
ACH-001301,0.35149475716399997
ACH-001302,0.174906841134
ACH-001303,0.5761705026199999
ACH-001306,0.24906073102600002
ACH-001318,0.0917251924233
ACH-001322,0.253037242747
ACH-001328,0.20270172657699997
ACH-001332,-0.144796074518
ACH-001333,0.18534554766699998
ACH-001336,0.208845035309
ACH-001340,0.225148711654
ACH-001346,0.24875514836100002
ACH-001353,0.177127435308
ACH-001354,0.0106728351455
ACH-001367,0.67783441332
ACH-001368,0.09426093006660001
ACH-001374,0.36466007184199994
ACH-001375,0.0644890278054
ACH-001377,0.266902427161
ACH-001380,0.229738492015
ACH-001391,0.181035910213
ACH-001407,0.123149235988
ACH-001408,0.111399524964
ACH-001413,0.354025833538
ACH-001430,0.26997264422
ACH-001431,0.12656699123600001
ACH-001450,0.0708393931041
ACH-001496,0.09914808513599999
ACH-001500,0.051938323444
ACH-001521,0.236316332692
ACH-001523,0.14034331635
ACH-001532,0.230107658343
ACH-001536,0.000656726355091
ACH-001550,0.0547728732604
ACH-001552,0.252971321053
ACH-001554,0.277922275762
ACH-001645,0.289357653003
ACH-001654,0.059046293234400006
ACH-001715,0.188332158003
ACH-001735,0.0560103122626
ACH-001736,0.05001816159
ACH-001737,-0.16975390070500002
ACH-001740,0.279125213905
ACH-001745,0.309603577327
ACH-001750,0.09723794509980001
ACH-001765,0.21587828835
ACH-001956,0.07947190803899999
ACH-001957,0.21781763359200002
