,NELL1 (4745)
ACH-000004,0.40952798866400003
ACH-000007,0.3517768885
ACH-000009,0.49463781982199995
ACH-000011,0.286884980509
ACH-000012,0.379655261274
ACH-000013,0.42363306302000003
ACH-000014,0.212041307179
ACH-000015,0.394255948943
ACH-000017,0.5012455373870001
ACH-000018,0.412071731856
ACH-000019,0.474512844793
ACH-000021,0.335648670145
ACH-000022,0.387674438885
ACH-000025,0.39099570564499997
ACH-000028,0.398949829671
ACH-000030,0.383887120538
ACH-000035,0.31858872093199997
ACH-000036,0.546415647428
ACH-000037,0.558671765191
ACH-000039,0.33720429226599996
ACH-000040,0.407566015363
ACH-000041,0.524799919465
ACH-000042,0.430806518905
ACH-000045,0.298552555043
ACH-000047,0.397737627037
ACH-000052,0.29801695713599996
ACH-000053,0.33579861564900004
ACH-000054,0.361361144955
ACH-000055,0.430824097642
ACH-000060,0.405285140306
ACH-000067,0.41268920286
ACH-000070,0.31385733348
ACH-000075,0.39813745649099996
ACH-000078,0.466161789009
ACH-000082,0.38311096918399995
ACH-000085,0.48086195256399994
ACH-000086,0.489499202768
ACH-000087,0.593886382119
ACH-000092,0.435634328648
ACH-000095,0.321856162984
ACH-000097,0.254305450638
ACH-000098,0.289736438461
ACH-000099,0.327755787757
ACH-000108,0.349054775367
ACH-000113,0.378807678857
ACH-000115,0.364109330863
ACH-000116,0.361932282126
ACH-000118,0.27894336246199997
ACH-000120,0.322901776436
ACH-000123,0.371312644437
ACH-000127,0.319909411056
ACH-000128,0.387519847843
ACH-000132,0.476486130968
ACH-000133,0.462759019586
ACH-000137,0.364084525263
ACH-000138,0.38151435575099996
ACH-000142,0.307335059005
ACH-000143,0.34065453143700003
ACH-000146,0.41010382327100003
ACH-000148,0.287640692409
ACH-000150,0.440681499586
ACH-000152,0.447096464071
ACH-000153,0.396125804278
ACH-000159,0.529913288624
ACH-000160,0.352006424182
ACH-000163,0.325499431883
ACH-000167,0.402673901237
ACH-000168,0.385729950258
ACH-000169,0.27746450815400003
ACH-000178,0.385430861602
ACH-000182,0.389027485016
ACH-000183,0.373967452043
ACH-000188,0.304778514656
ACH-000189,0.313767072984
ACH-000190,0.23842100861200002
ACH-000198,0.43936246841700005
ACH-000204,0.555964233467
ACH-000206,0.528957986253
ACH-000207,0.414024236393
ACH-000211,0.440110044829
ACH-000215,0.337941532958
ACH-000221,0.12120980532600001
ACH-000222,0.476017761797
ACH-000223,0.34127895396499996
ACH-000226,0.286760006648
ACH-000227,0.228980749118
ACH-000228,0.398859825673
ACH-000231,0.360520147837
ACH-000232,0.45105722531000003
ACH-000233,0.288656506202
ACH-000234,0.26594879839499996
ACH-000235,0.323084982511
ACH-000237,0.39932369100500004
ACH-000238,0.42250805387199997
ACH-000243,0.369040598403
ACH-000244,0.327941617255
ACH-000246,0.344605448027
ACH-000248,0.550099390732
ACH-000250,0.390954977107
ACH-000251,0.504031872311
ACH-000253,0.493083641484
ACH-000255,0.315642974669
ACH-000256,0.37839489371
ACH-000257,0.304636237742
ACH-000258,0.484116470387
ACH-000259,0.391947333759
ACH-000260,0.42932912084700003
ACH-000261,0.37389528949600004
ACH-000262,0.504484036784
ACH-000263,0.593242231013
ACH-000264,0.397374997679
ACH-000265,0.495891405266
ACH-000266,0.41295609418300006
ACH-000272,0.469262753395
