,RANGAP1 (5905)
ACH-000406,-1.12710328971
ACH-000407,-0.741247137385
ACH-000408,-0.9074909187369999
ACH-000410,-1.0984490369600002
ACH-000411,-0.880729655448
ACH-000414,-0.8579869386489999
ACH-000415,-0.974355711965
ACH-000416,-1.2894127131200002
ACH-000420,-1.0000176782999999
ACH-000421,-1.13330923277
ACH-000424,-1.0628427495200001
ACH-000425,-1.12308543328
ACH-000426,-1.6145342723500002
ACH-000427,-1.39219367071
ACH-000433,-0.99891132065
ACH-000436,-1.23969866741
ACH-000444,-1.03395569453
ACH-000445,-0.856919559406
ACH-000448,-1.32561508365
ACH-000450,-0.9161745017370001
ACH-000452,-0.8813163843009999
ACH-000454,-0.938796884854
ACH-000458,-0.9305897125839999
ACH-000459,-0.5770323836919999
ACH-000460,-1.12089387675
ACH-000461,-0.94404313105
ACH-000463,-0.924820913931
ACH-000464,-0.8789084825660001
ACH-000466,-1.1002736127700001
ACH-000467,-0.9602823473309999
ACH-000468,-1.0599104838
ACH-000469,-0.977067585448
ACH-000470,-1.3208255542
ACH-000471,-1.1959000835
ACH-000472,-0.9912194509639999
ACH-000473,-0.907733531665
ACH-000475,-1.2921378302700002
ACH-000476,-1.06320916457
ACH-000477,-0.7587874103319999
ACH-000480,-0.6336492928999999
ACH-000481,-1.21340888185
ACH-000483,-0.9037870642910001
ACH-000484,-0.846504961559
ACH-000485,-0.833682261724
ACH-000486,-0.9111760441660001
ACH-000487,-1.0033588959200002
ACH-000488,-1.0327803144399998
ACH-000490,-1.13584687794
ACH-000491,-1.13320047993
ACH-000495,-0.660469040589
ACH-000496,-1.06192695559
ACH-000499,-0.9771307759469999
ACH-000500,-1.2435328522600002
ACH-000502,-1.03406615135
ACH-000503,-1.05493962134
ACH-000505,-1.0692774918999999
ACH-000507,-0.980509584334
ACH-000510,-0.894629946299
ACH-000511,-1.3068332662100002
ACH-000512,-0.920471212419
ACH-000516,-0.9410821461609999
ACH-000517,-1.11288797781
ACH-000518,-0.95152267543
ACH-000520,-0.9256261879279999
ACH-000521,-1.0
ACH-000522,-1.14882703619
ACH-000524,-1.15540870861
ACH-000527,-0.94039926874
ACH-000528,-0.913128788138
ACH-000537,-1.21474429592
ACH-000541,-0.726844729938
ACH-000542,-1.12168065169
ACH-000544,-0.9353883990459999
ACH-000545,-0.7956982411679999
ACH-000547,-1.1547000649299999
ACH-000548,-1.00976335603
ACH-000549,-0.6752153595270001
ACH-000550,-1.00738715313
ACH-000552,-1.14055068751
ACH-000556,-1.24749930082
ACH-000557,-1.2311233127799999
ACH-000570,-0.9878551087459999
ACH-000571,-1.09319143267
ACH-000573,-1.09634664881
ACH-000576,-0.7581190304629999
ACH-000580,-1.10252964101
ACH-000584,-1.21102152525
ACH-000585,-0.739307220595
ACH-000588,-1.00682291065
ACH-000589,-1.04376319072
ACH-000591,-0.983858839832
ACH-000593,-0.9392821001189999
ACH-000600,-0.9669895787109999
ACH-000601,-1.07156052677
ACH-000604,-1.36632435925
ACH-000605,-1.2338657235600001
ACH-000606,-0.8553216949310001
ACH-000608,-1.30498641295
ACH-000614,-0.765527776266
ACH-000616,-1.14250328564
ACH-000618,-0.8972633710169999
ACH-000619,-0.9382542233
ACH-000620,-0.933493684904
ACH-000621,-1.17652853226
ACH-000622,-1.1798468666600002
ACH-000623,-1.03685247181
ACH-000624,-1.10363015676
ACH-000627,-1.05747525662
ACH-000630,-0.783797729792
ACH-000632,-1.1208451439799998
ACH-000633,-0.955780735162
ACH-000637,-1.35986838127
ACH-000638,-0.9936567124619999
ACH-000646,-0.934475558596
ACH-000647,-1.10962207858
ACH-000648,-1.0075826023799999
ACH-000649,-0.9072400847759999
ACH-000651,-0.9602199482799999
ACH-000652,-1.23945668906
ACH-000653,-1.2018828367
ACH-000657,-0.897121945367
ACH-000658,-1.19748983619
ACH-000661,-0.848231286707
ACH-000662,-0.727819379295
ACH-000663,-0.7530977557999999
ACH-000665,-1.07410112615
ACH-000671,-0.9030617100830001
ACH-000673,-0.9392273341040001
ACH-000676,-0.948548608606
ACH-000677,-0.937653197186
ACH-000681,-0.950844016756
ACH-000682,-0.8829663181
ACH-000683,-0.987761206761
ACH-000684,-0.7560631548119999
ACH-000688,-1.06127857844
ACH-000693,-1.0877582937399999
ACH-000694,-1.02603009499
ACH-000695,-1.09894063647
ACH-000696,-1.00685306215
ACH-000697,-1.0742594050399998
ACH-000699,-1.2692043841399998
ACH-000701,-0.943250762333
ACH-000706,-0.959575038729
ACH-000711,-1.0825172547
ACH-000713,-0.9149991964830001
ACH-000714,-1.40400288308
ACH-000718,-1.4049062413799998
ACH-000720,-1.1128505018000001
ACH-000721,-1.4096559745700001
ACH-000724,-1.10680315002
ACH-000725,-1.56836595466
ACH-000732,-1.21272791096
ACH-000734,-0.932263522694
ACH-000735,-1.00016328097
ACH-000736,-1.1029340968999999
ACH-000738,-0.7999516742139999
ACH-000746,-1.19054910293
ACH-000747,-1.0335362442899998
ACH-000748,-0.967477527968
ACH-000753,-1.00112993171
ACH-000756,-1.1302482736900001
ACH-000757,-1.15260613463
ACH-000758,-1.02976197339
ACH-000760,-1.1085019707500001
ACH-000763,-0.9660346412080001
ACH-000764,-1.0698857609
ACH-000765,-0.7402515237999999
ACH-000766,-1.23191257495
ACH-000767,-1.4368682322600002
ACH-000768,-0.903389070651
ACH-000769,-1.0107048805399999
ACH-000770,-1.0791606195299999
ACH-000771,-0.970308142088
ACH-000773,-1.10126452173
ACH-000776,-1.01478054376
ACH-000777,-1.17676944192
ACH-000778,-1.3199770438
ACH-000781,-1.08413740485
ACH-000782,-1.0
ACH-000783,-1.37584386451
ACH-000784,-0.9582525053919999
ACH-000785,-1.14162268189
ACH-000787,-1.1453950312299999
ACH-000788,-1.15099404542
ACH-000791,-1.168734014
ACH-000792,-1.1805268056799998
ACH-000794,-0.9407428891940001
ACH-000796,-1.26221760134
ACH-000799,-0.969736359714
ACH-000800,-1.2737848079
ACH-000802,-0.975327290651
ACH-000804,-0.759660922819
ACH-000805,-1.02101533192
ACH-000809,-1.1191093438
ACH-000810,-0.782751424218
ACH-000811,-1.00583982851
ACH-000817,-0.8879646159669999
ACH-000819,-1.2379025416399998
ACH-000820,-1.28148114986
ACH-000821,-1.10092768763
ACH-000822,-1.0976255832
ACH-000823,-0.782497996658
ACH-000824,-1.22873522892
ACH-000827,-1.1335938536599999
ACH-000829,-1.16980601321
ACH-000831,-0.928460856964
ACH-000832,-1.11004804798
ACH-000833,-0.827915341829
ACH-000834,-0.773203020412
ACH-000835,-1.17138915627
ACH-000836,-1.13097935267
ACH-000837,-0.93956401971
ACH-000838,-1.09479836655
ACH-000839,-0.995882310002
ACH-000840,-1.15447521026
ACH-000841,-1.04666946273
ACH-000843,-1.1719079889200001
ACH-000846,-0.7456708199150001
ACH-000847,-1.05835002096
ACH-000848,-0.542437545054
ACH-000849,-0.7461532132459999
ACH-000851,-1.01702699543
ACH-000855,-1.0627607556
ACH-000856,-0.943442349297
ACH-000858,-0.997749711361
ACH-000859,-0.9291375186669999
ACH-000861,-1.02713255588
ACH-000862,-0.9622935858570001
ACH-000865,-0.949567157369
ACH-000866,-0.948073328844
ACH-000867,-1.2111700660299998
ACH-000869,-0.9577735717110001
ACH-000872,-0.839405511102
ACH-000873,-0.909628883007
ACH-000876,-1.04770046876
ACH-000878,-1.0649031165
ACH-000880,-0.977304718203
ACH-000881,-0.9295270148379999
ACH-000882,-0.8289862021909999
ACH-000884,-1.01240127559
ACH-000885,-0.8646812539319999
ACH-000887,-1.02977031386
ACH-000888,-1.20805640654
ACH-000889,-0.8822974505519999
ACH-000890,-1.0079990084200001
ACH-000896,-1.02513481084
ACH-000898,-1.0755744478
ACH-000900,-1.12231180423
ACH-000901,-0.997518021987
ACH-000905,-0.879093661205
ACH-000906,-1.18328534277
ACH-000907,-0.655686985211
ACH-000910,-0.900854438562
ACH-000911,-1.14771685979
ACH-000912,-1.2037422151200001
ACH-000913,-0.9979632877079999
ACH-000915,-0.885243417686
ACH-000916,-1.11833313063
ACH-000917,-0.986444684395
ACH-000921,-0.827253920043
ACH-000924,-0.7832998904549999
ACH-000926,-1.2871243404600001
ACH-000928,-1.3750246827200001
ACH-000929,-0.725168570773
ACH-000932,-1.11980379048
ACH-000935,-0.881424291639
ACH-000936,-0.868870757234
ACH-000937,-1.16261422055
ACH-000938,-0.955354532869
ACH-000939,-1.00071502059
ACH-000941,-1.2438718320200002
ACH-000943,-0.937094807022
ACH-000946,-0.966741706096
ACH-000947,-0.9626879795550001
ACH-000948,-0.797987433291
ACH-000950,-0.969268890792
ACH-000953,-1.18476052861
ACH-000957,-0.9615529225759999
ACH-000958,-1.0873679723899998
ACH-000960,-1.1116285097399998
ACH-000963,-1.4700373311300001
ACH-000968,-0.704984728391
ACH-000969,-0.9791345299590001
ACH-000973,-1.18322466734
ACH-000974,-0.589457418183
ACH-000975,-0.769038255729
ACH-000976,-1.16704090875
ACH-000978,-1.2240776592
ACH-000980,-1.02123490164
ACH-000984,-1.04973336625
ACH-000986,-1.1081822067799998
ACH-000988,-0.786020315721
ACH-000993,-0.9548568896549999
ACH-000994,-1.1857364395399999
ACH-000996,-1.3314163251
ACH-001001,-1.00847624001
ACH-001020,-1.1376459547799997
ACH-001028,-1.16596626958
ACH-001031,-0.975813672048
ACH-001038,-1.21876562
ACH-001048,-0.968820849043
ACH-001050,-0.970142579227
ACH-001053,-0.9505644833269999
ACH-001054,-0.928402818634
ACH-001061,-0.9758850472920001
ACH-001067,-1.15609052632
ACH-001075,-1.58716349124
ACH-001096,-0.922198746038
ACH-001128,-1.2777873090799998
ACH-001134,-1.20068611389
ACH-001151,-0.926720741332
ACH-001163,-1.1124555467100001
ACH-001164,-0.775299891438
ACH-001173,-1.02052139319
ACH-001183,-0.997917039824
ACH-001184,-0.9806878063429999
ACH-001190,-0.690257034579
ACH-001192,-1.0019912950799998
ACH-001193,-1.33675016394
ACH-001196,-0.8286236618359999
ACH-001197,-1.13887992122
ACH-001205,-0.9353038587270001
ACH-001211,-0.990279419157
ACH-001212,-1.1366870677299998
ACH-001228,-1.13280984784
ACH-001232,-1.00395048119
ACH-001239,-0.897163018686
ACH-001274,-0.932023215495
ACH-001275,-0.8754043097640001
ACH-001277,-1.01478755447
ACH-001278,-1.0085877471200002
ACH-001280,-1.22374253504
ACH-001283,-1.0525624469200001
ACH-001289,-0.823354870992
ACH-001295,-1.1132040266
ACH-001300,-0.880101560413
ACH-001301,-0.9216033833730001
ACH-001302,-1.0915155029799999
ACH-001303,-0.853314922176
ACH-001306,-0.9519869538019999
ACH-001318,-0.928830266646
ACH-001322,-0.89277013037
ACH-001328,-0.85451907371
ACH-001332,-0.851302734498
ACH-001333,-0.99750952646
ACH-001336,-0.8389853235100001
ACH-001340,-1.13905807192
ACH-001346,-1.19896548612
ACH-001353,-0.866066416285
ACH-001354,-0.93949126376
ACH-001367,-1.0450729297399999
ACH-001368,-1.06050408065
ACH-001374,-0.827389156244
ACH-001375,-1.1642014251100001
ACH-001377,-0.864279087623
ACH-001380,-0.71550655013
ACH-001391,-1.15910186124
ACH-001407,-1.16802529664
ACH-001408,-0.950326052245
ACH-001413,-1.17127529413
ACH-001430,-1.17162654177
ACH-001431,-0.995960327923
ACH-001450,-1.33076939279
ACH-001496,-1.26049500726
ACH-001500,-1.11425099121
ACH-001521,-1.03021923515
ACH-001523,-0.791468825863
ACH-001532,-1.09756249698
ACH-001536,-0.930542666216
ACH-001550,-1.2376859519499999
ACH-001552,-0.990633457835
ACH-001554,-0.994851182057
ACH-001645,-0.9299450948219999
ACH-001654,-1.0505472109799998
ACH-001715,-1.06256347401
ACH-001735,-1.18960091933
ACH-001736,-1.16624118921
ACH-001737,-0.55275571413
ACH-001740,-0.910687706761
ACH-001745,-0.8531375038150001
ACH-001750,-0.9229605906880001
ACH-001765,-1.02769214646
ACH-001956,-1.23285240529
ACH-001957,-0.875899892484
