,ACOT12 (134526)
ACH-000004,-0.346965839975
ACH-000007,-0.435289912787
ACH-000009,-0.49417386920100004
ACH-000011,-0.643810991817
ACH-000012,-0.34502462892999997
ACH-000013,-0.467915970943
ACH-000014,-0.34842791500500003
ACH-000015,-0.587148889138
ACH-000017,-0.397249445383
ACH-000018,-0.42813850789
ACH-000019,-0.37127304887900003
ACH-000021,-0.489176070326
ACH-000022,-0.374449882566
ACH-000025,-0.530212915564
ACH-000028,-0.500768323765
ACH-000030,-0.480043760396
ACH-000035,-0.432855468818
ACH-000036,-0.405045495664
ACH-000037,-0.57117564275
ACH-000039,-0.260750425412
ACH-000040,-0.572053970827
ACH-000041,-0.40185124392399996
ACH-000042,-0.649423759301
ACH-000045,-0.328435416162
ACH-000047,-0.440008906165
ACH-000052,-0.553493975374
ACH-000053,-0.564246484826
ACH-000054,-0.6152412494789999
ACH-000055,-0.40804226109700004
ACH-000060,-0.461844962455
ACH-000067,-0.494899421852
ACH-000070,-0.370850094303
ACH-000075,-0.5141827355699999
ACH-000078,-0.407312623611
ACH-000082,-0.6305229691309999
ACH-000085,-0.5672754545800001
ACH-000086,-0.618526312191
ACH-000087,-0.685632235564
ACH-000092,-0.8051407322030001
ACH-000095,-0.30775579726
ACH-000097,-0.78131676684
ACH-000098,-0.49236617386500003
ACH-000099,-0.606280278223
ACH-000108,-0.49841410671499997
ACH-000113,-0.549658586798
ACH-000115,-0.632612622804
ACH-000116,-0.6562033557060001
ACH-000118,-0.37433251925800004
ACH-000120,-0.36060498698
ACH-000123,-0.27932918121100003
ACH-000127,-0.685992916927
ACH-000128,-0.478042420872
ACH-000132,-0.449307824331
ACH-000133,-0.48274305324699995
ACH-000137,-0.902791180569
ACH-000138,-0.39398735766000004
ACH-000142,-0.507899880634
ACH-000143,-0.646261185814
ACH-000146,-0.266083431865
ACH-000148,-0.543215812361
ACH-000150,-0.630767740501
ACH-000152,-0.502835420113
ACH-000153,-0.7045692857610001
ACH-000159,-0.7698749085780001
ACH-000160,-0.43588203173699996
ACH-000163,-0.541858745567
ACH-000167,-0.59579370412
ACH-000168,-0.480187700172
ACH-000169,-0.61531868247
ACH-000178,-0.367598207484
ACH-000182,-0.694213064331
ACH-000183,-0.486820790744
ACH-000188,-0.354798928628
ACH-000189,-0.984101037737
ACH-000190,-0.953209763829
ACH-000198,-0.514170530754
ACH-000204,-0.473195643103
ACH-000206,-0.660367599696
ACH-000207,-0.19020184437399998
ACH-000211,-0.750804764809
ACH-000215,-0.7082172274140001
ACH-000221,-0.41801044922499997
ACH-000222,-0.527765133533
ACH-000223,-0.27940696693399997
ACH-000226,-0.314644009223
ACH-000227,-0.612572444322
ACH-000228,-0.5658103388369999
ACH-000231,-0.466349339068
ACH-000232,-0.5768598510140001
ACH-000233,-0.654445668741
ACH-000234,-0.267858226476
ACH-000235,-0.46320235530299997
ACH-000237,-0.48626316969899996
ACH-000238,-0.423055346883
ACH-000243,-0.6878273053659999
ACH-000244,-0.494761737303
ACH-000246,-0.65916838451
ACH-000248,-0.472745612271
ACH-000250,-0.688803429025
ACH-000251,-0.515756496435
ACH-000253,-0.411090233438
ACH-000255,-0.526142571084
ACH-000256,-0.11857780402200001
ACH-000257,-0.349652782574
ACH-000258,-0.506789347793
ACH-000259,-0.269427645697
ACH-000260,-0.298547947703
ACH-000261,-0.584995494355
ACH-000262,-0.609831195549
ACH-000263,-0.39629266021
ACH-000264,-0.620935349505
ACH-000265,-0.533537269132
ACH-000266,-0.569552882928
ACH-000272,-0.518550096382
ACH-000273,-0.135991159146
ACH-000274,-0.585064392169
ACH-000277,-0.36949386625799996
ACH-000278,-0.48411701054
ACH-000279,-0.4396648633
ACH-000280,-0.485043319202
ACH-000281,-0.475428316927
ACH-000288,-0.514348694415
ACH-000291,-0.42926392822899995
ACH-000293,-0.546154599316
ACH-000294,-0.322524095399
ACH-000295,-0.698516191806
ACH-000296,-0.328029970699
ACH-000302,-0.296923171953
ACH-000304,-0.507037876744
ACH-000307,-0.323251012535
ACH-000308,-0.5237392901969999
ACH-000310,-0.467635821759
ACH-000311,-0.5692647551569999
ACH-000312,-0.37177557149
ACH-000315,-0.19607613256499998
ACH-000316,-0.315479963405
ACH-000317,-0.268085657225
ACH-000318,-0.410847204798
ACH-000319,-0.44095180653800004
ACH-000320,-0.8130124258570001
ACH-000322,-0.515340942408
ACH-000323,-0.41718407453100004
ACH-000324,-0.494614075003
ACH-000329,-0.498431951551
ACH-000330,-0.554941890082
ACH-000331,-0.7071438732709999
ACH-000332,-0.5782797785670001
ACH-000334,-0.35707748995
ACH-000335,-0.42846004826399997
