,IRS2 (8660)
ACH-000004,-0.597034621541
ACH-000007,-1.04310858038
ACH-000009,-0.368742179397
ACH-000011,-0.0969678222213
ACH-000012,-0.292817822791
ACH-000013,-0.344108935748
ACH-000014,-0.181421847839
ACH-000015,-0.5057405027740001
ACH-000017,-0.303357999966
ACH-000018,-0.0606949885679
ACH-000019,-0.5246915407989999
ACH-000021,-0.16807743157699997
ACH-000022,-0.753624744901
ACH-000025,-0.227214617165
ACH-000028,-0.119225220846
ACH-000030,-0.513208603846
ACH-000035,-0.173143993635
ACH-000036,-0.217575771175
ACH-000037,-0.26493244812
ACH-000039,-1.05228462036
ACH-000040,-0.0650163684941
ACH-000041,-1.22602289633
ACH-000042,-0.681305187158
ACH-000045,-0.282089841737
ACH-000047,-0.6267526315199999
ACH-000052,-1.0770138900200001
ACH-000053,-0.279791776392
ACH-000054,-0.427467368859
ACH-000055,-0.278436680228
ACH-000060,-0.6537959457989999
ACH-000067,-0.424432928238
ACH-000070,-0.42469506162
ACH-000075,-0.0279277028583
ACH-000078,-0.943002348568
ACH-000082,-0.593401504265
ACH-000085,-0.502983202698
ACH-000086,-0.37430333653399994
ACH-000087,-0.889504863963
ACH-000092,-0.269892894639
ACH-000095,-0.750578163113
ACH-000097,-0.42438147894699996
ACH-000098,-0.345808685446
ACH-000099,-1.0118724379600001
ACH-000108,-0.567876091197
ACH-000113,-0.8803213377079999
ACH-000115,-1.9832547496000001
ACH-000116,-0.157127981659
ACH-000118,-0.358858585608
ACH-000120,-0.380187416177
ACH-000123,-0.189673260141
ACH-000127,-0.528924379521
ACH-000128,-0.39757897632399997
ACH-000132,-0.5062948998160001
ACH-000133,-0.794261579556
ACH-000137,-0.574194911572
ACH-000138,-0.279473780427
ACH-000142,-0.248796306151
ACH-000143,-0.19108290835900002
ACH-000146,-0.5131261331570001
ACH-000148,-0.22643323056899997
ACH-000150,-0.436152632125
ACH-000152,-0.411405032083
ACH-000153,-0.266134918398
ACH-000159,-0.39614800437700004
ACH-000160,-0.254251468561
ACH-000163,-0.555911848392
ACH-000167,-0.109127217353
ACH-000168,-0.8182266313300001
ACH-000169,-0.495280412083
ACH-000178,-0.347176705827
ACH-000182,-0.547372960438
ACH-000183,-0.42396684942100005
ACH-000188,-0.48681370707599997
ACH-000189,-0.38143498734700004
ACH-000190,-0.20690907009
ACH-000198,-0.5050905738329999
ACH-000204,-0.522104114533
ACH-000206,-0.235319720335
ACH-000207,-0.39842912103600003
ACH-000211,-0.37659600681
ACH-000215,-0.36100216542900004
ACH-000221,-0.011418996135100001
ACH-000222,-0.584073676176
ACH-000223,-0.441425151107
ACH-000226,-0.263530996163
ACH-000227,-0.887276595572
ACH-000228,-0.37320745573799996
ACH-000231,-0.420495957138
ACH-000232,-0.402470658584
ACH-000233,-0.10187294177100001
ACH-000234,-0.616580598608
ACH-000235,-0.5912804134130001
ACH-000237,-0.314483392777
ACH-000238,-0.49811878117200004
ACH-000243,-0.514035487326
ACH-000244,-0.23605236383
ACH-000246,-0.356185267296
ACH-000248,-0.176581162851
ACH-000250,-0.326339630442
ACH-000251,-0.164329126764
ACH-000253,-0.896669929728
ACH-000255,-0.338439046163
ACH-000256,-0.566721988544
ACH-000257,-0.11813774579000001
ACH-000258,-0.975181726837
ACH-000259,-0.8545542205760001
ACH-000260,-0.8806351353440001
ACH-000261,-0.709226484941
ACH-000262,-0.498365927343
ACH-000263,0.101233282189
ACH-000264,-0.54458167242
ACH-000265,-0.280132698836
ACH-000266,-0.654110450034
ACH-000272,-0.419570080855
ACH-000273,-0.540532881415
ACH-000274,-0.948505834055
ACH-000277,-0.30668207297600003
ACH-000278,-0.391229764561
ACH-000279,-0.9078554753839999
ACH-000280,-0.15943666874
ACH-000281,-0.613158162412
ACH-000288,-0.340231954755
ACH-000291,-0.676277375966
ACH-000293,-0.5669376853939999
ACH-000294,-1.0314080324500001
ACH-000295,-0.440937458579
ACH-000296,-0.196365924678
ACH-000302,-0.762072160897
ACH-000304,-0.532415015156
ACH-000307,-0.463318720811
ACH-000308,-0.47939874148100003
ACH-000310,-0.752367528095
ACH-000311,-0.9635278268649999
ACH-000312,-0.422355198693
