,SPG11 (80208)
ACH-000004,-0.169423597611
ACH-000007,-0.307469439438
ACH-000009,-0.279561932915
ACH-000011,-0.104604734877
ACH-000012,-0.282131255793
ACH-000013,-0.0504446463875
ACH-000014,-0.133063082002
ACH-000015,-0.0268570057533
ACH-000017,-0.270424514765
ACH-000018,0.12468082791200001
ACH-000019,0.088147509884
ACH-000021,-0.020032795060299997
ACH-000022,-0.009851979413299999
ACH-000025,-0.205668709042
ACH-000028,-0.0156365009106
ACH-000030,0.00892044140926
ACH-000035,-0.118331562715
ACH-000036,0.0578847269807
ACH-000037,-0.0949825036942
ACH-000039,-0.119102561053
ACH-000040,0.177437845009
ACH-000041,0.160792923653
ACH-000042,-0.103326814669
ACH-000045,0.1032219671
ACH-000047,-0.089726731689
ACH-000052,-0.00602811287685
ACH-000053,-0.08250988693
ACH-000054,-0.164608352449
ACH-000055,-0.033517097047399996
ACH-000060,-0.027973769383
ACH-000067,-0.114954721646
ACH-000070,-0.143887631084
ACH-000075,-0.0170551980632
ACH-000078,-0.0948339144797
ACH-000082,-0.19759224547899998
ACH-000085,-0.157607682482
ACH-000086,-0.11177740667899999
ACH-000087,-0.051495874054399995
ACH-000092,-0.019328473503900004
ACH-000095,-0.151166354704
ACH-000097,-0.159278266578
ACH-000098,0.167209401155
ACH-000099,-0.123059695559
ACH-000108,0.0660739748654
ACH-000113,-0.175465241358
ACH-000115,0.137227453192
ACH-000116,-0.107452078497
ACH-000118,-0.0476997617741
ACH-000120,0.0407789868205
ACH-000123,-0.125900762432
ACH-000127,0.0171361113233
ACH-000128,-0.162763991704
ACH-000132,-0.012891071926599999
ACH-000133,0.0794204888438
ACH-000137,-0.252862000218
ACH-000138,-0.0433600900755
ACH-000142,-0.027096017686099996
ACH-000143,-0.138291581449
ACH-000146,-0.05092569369180001
ACH-000148,-0.0634160307636
ACH-000150,0.213185213029
ACH-000152,-0.11328863013399999
ACH-000153,-0.202471429177
ACH-000159,-0.0728784603066
ACH-000160,-0.18542710394900003
ACH-000163,-0.07710597815289999
ACH-000167,-0.416236275787
ACH-000168,-0.040979837826199995
ACH-000169,-0.15272009351500002
ACH-000178,-0.0876552880989
ACH-000182,-0.0934844498683
ACH-000183,-0.0330840949419
ACH-000188,-0.0158031240296
ACH-000189,0.034035570737999996
ACH-000190,-0.109580737481
ACH-000198,0.0591320451471
ACH-000204,-0.20631185621800002
ACH-000206,0.0638125160515
ACH-000207,-0.127249752563
ACH-000211,-0.14204956007300001
ACH-000215,0.0701687877685
ACH-000221,-0.131314742703
ACH-000222,-0.08299892859079999
ACH-000223,-0.180758772651
ACH-000226,-0.0750212485603
ACH-000227,-0.291294487077
ACH-000228,-0.024373226247099998
ACH-000231,0.00815825263916
ACH-000232,-0.0239577870016
ACH-000233,-0.174757752592
ACH-000234,-0.36261552262100005
ACH-000235,-0.0358909032463
ACH-000237,-0.15656326994699998
ACH-000238,-0.0475206601683
ACH-000243,-0.044974088919
ACH-000244,-0.327532720165
ACH-000246,-0.19704537721700002
ACH-000248,-0.21020676609000002
ACH-000250,-0.022122039174099998
ACH-000251,0.16842302942600001
ACH-000253,0.0868317991293
ACH-000255,-0.060747911661400006
ACH-000256,-0.183460053172
ACH-000257,-0.328449887208
ACH-000258,-0.149622055989
ACH-000259,-0.0448225072286
ACH-000260,-0.223298560306
ACH-000261,-0.13433799486700002
ACH-000262,-0.2408129314
ACH-000263,0.22436886439
ACH-000264,-0.15472352476600001
ACH-000265,-0.186288102656
ACH-000266,-0.18935450553199998
ACH-000272,-0.15863109535599998
ACH-000273,-0.0141522288011
ACH-000274,-0.062193624156800006
ACH-000277,-0.271557093719
ACH-000278,-0.169339585412
ACH-000279,-0.136718867527
ACH-000280,-0.10302659204600001
ACH-000281,-0.07750190383439999
ACH-000288,-0.137909070055
ACH-000291,-0.161411196867
ACH-000293,-0.15299448476299998
ACH-000294,-0.21669930267499998
ACH-000295,-0.0544781719107
ACH-000296,-0.314386013665
ACH-000302,-0.06636367187390001
ACH-000304,0.321359356609
ACH-000307,-0.225922917471
ACH-000308,-0.0189971832088
ACH-000310,-0.25250052751200003
ACH-000311,-0.09679964708519999
ACH-000312,-0.082928423022
ACH-000315,-0.0879027401688
ACH-000316,-0.1101975486
ACH-000317,-0.036982689093999994
ACH-000318,-0.162805941955
ACH-000319,0.112737338141
ACH-000320,-0.11302827736099999
ACH-000322,-0.08948238349610001
ACH-000323,0.0028682103924
ACH-000324,-0.09015630338089999
ACH-000329,-0.032925324644800004
ACH-000330,0.023730072766
ACH-000331,-0.012805997723499999
ACH-000332,-0.133267778044
ACH-000334,-0.253093465005
ACH-000335,0.0508388394961
ACH-000336,-0.169639348238
ACH-000337,0.0855526968112
ACH-000339,0.117634792411
ACH-000341,-0.0165161715875
ACH-000348,-0.0987587296552
ACH-000350,-0.044601604383199996
ACH-000352,-0.209182073045
ACH-000356,-0.07272117780939999
ACH-000361,-0.26467905885000004
ACH-000362,-0.137947693396
ACH-000363,-0.20313908781
ACH-000364,-0.26408705873599997
ACH-000365,-0.18322558027600003
ACH-000366,-0.09014861223310001
ACH-000368,-0.066239289237
ACH-000374,0.102407586459
ACH-000375,0.018282658033799998
ACH-000376,-0.11707686070999998
ACH-000381,-0.0138733976532
ACH-000383,-0.297580642079
ACH-000387,-0.0721581755212
ACH-000389,-0.0996413010117
ACH-000390,-0.09984444618989999
ACH-000393,-0.0626217519483
ACH-000395,0.155859797075
ACH-000397,-0.016539616799
ACH-000401,-0.0356491988097
ACH-000402,0.0711020138795
ACH-000403,-0.065850407619
ACH-000404,-0.45610910943599997
ACH-000406,-0.023806137995700003
ACH-000407,-0.0583344119993
ACH-000408,-0.198129550359
ACH-000410,-0.0635085437233
ACH-000411,-0.155528660226
ACH-000414,-0.0958553928654
ACH-000415,-0.020351045968099998
ACH-000416,-0.09081975085110001
ACH-000420,-0.0566496876498
ACH-000421,-0.00242221846548
ACH-000424,0.158031922468
ACH-000425,-0.174986837292
ACH-000426,-0.137983793573
ACH-000427,0.0769763538613
ACH-000433,-0.00269508390977
ACH-000436,-0.163351699627
ACH-000444,-0.11998812901599999
ACH-000445,-0.044789259649400004
ACH-000448,-0.08960704332360002
ACH-000450,-0.156775501208
ACH-000452,-0.0938178693787
ACH-000454,-0.133642831244
ACH-000458,-0.0721932589082
ACH-000459,-0.106096287175
ACH-000460,-0.21252507870499998
ACH-000461,0.025698970823300003
ACH-000463,-0.05291482319159999
ACH-000464,-0.0857930746813
ACH-000466,0.11652424887
ACH-000467,-0.020470330607099997
ACH-000468,-0.0854853668533
ACH-000469,-0.216756860011
ACH-000470,-0.08935491719159999
ACH-000471,-0.0941444260545
ACH-000472,-0.019165460284700002
ACH-000473,0.119572000324
ACH-000475,0.0163769869599
ACH-000476,-0.183977252504
ACH-000477,-0.248044259916
ACH-000480,0.0688983300695
ACH-000481,-0.257281603414
ACH-000483,-0.0901476520678
ACH-000484,-0.11635698168299999
ACH-000485,-0.165051652074
ACH-000486,-0.146029982366
ACH-000487,-0.14927093230900002
ACH-000488,-0.0957437385472
ACH-000490,0.045800383682000005
ACH-000491,-0.170661953783
ACH-000495,-0.303608688766
ACH-000496,0.0750656720528
ACH-000499,-0.223562891518
ACH-000500,0.198080812498
ACH-000502,-0.0077466200942899995
ACH-000503,0.0746588759687
ACH-000505,0.0061028298285799995
ACH-000507,-0.20697078220100001
ACH-000510,-0.0622208806812
ACH-000511,-0.18711960619100002
ACH-000512,-0.105478793298
ACH-000516,-0.038376533038599996
ACH-000517,-0.00163746946545
ACH-000518,0.0709157884539
ACH-000520,-0.283075117462
ACH-000521,-0.054670225826699996
ACH-000522,-0.22956162781300002
ACH-000524,-0.07457739278850001
ACH-000527,-0.143215894279
ACH-000528,-0.152976486195
ACH-000537,-0.10335060193600001
ACH-000541,-0.260007990129
ACH-000542,-0.155433002478
ACH-000544,-0.0717492442176
ACH-000545,-0.0271644315882
ACH-000547,-0.08163353647589999
ACH-000548,0.0353935446112
ACH-000549,-0.0993514270657
ACH-000550,-0.160255707348
ACH-000552,0.07718930345760001
ACH-000556,-0.034048391848
ACH-000557,0.0780929654144
ACH-000570,0.16936654050799999
ACH-000571,0.023986242174299996
ACH-000573,-0.0663640061761
ACH-000576,0.0294130244921
ACH-000580,0.0571211241029
ACH-000584,-0.15722122281
ACH-000585,-0.0454716610238
ACH-000588,-0.0217053450523
ACH-000589,-0.0844354468808
ACH-000591,-0.237758972427
ACH-000593,-0.0754393231908
ACH-000600,-0.027417930558
ACH-000601,-0.0876361362498
ACH-000604,0.231371376624
ACH-000605,-0.238961539397
ACH-000606,0.0071833740633699995
ACH-000608,-0.156830957685
ACH-000614,-0.249194410375
ACH-000616,-0.08504970110980001
ACH-000618,-0.09862674137949999
ACH-000619,-0.25166376441599997
ACH-000620,-0.131932292575
ACH-000621,-0.36656057216300003
ACH-000622,0.0075843865795
ACH-000623,-0.19073492495900002
ACH-000624,-0.0506541820145
ACH-000627,-0.035148593280500004
ACH-000630,-0.050964130938
ACH-000632,-0.19013156966800002
ACH-000633,0.00414910102441
ACH-000637,0.0658675410639
ACH-000638,-0.0861002769756
ACH-000646,-0.0688459275203
ACH-000647,-0.14025169117900002
ACH-000648,-0.0531153363712
ACH-000649,-0.225383048385
ACH-000651,-0.019428287534
ACH-000652,-0.0769812282125
ACH-000653,-0.196156439419
ACH-000657,-0.111105274146
ACH-000658,-0.18512235803
ACH-000661,0.061151802637
ACH-000662,0.35496227271999997
ACH-000663,-0.011530633351100002
ACH-000665,0.0111667331832
ACH-000671,-0.204016532208
ACH-000673,-0.048948560993599996
ACH-000676,-0.012844254842600001
ACH-000677,-0.166860494973
ACH-000681,-0.051577265122999996
ACH-000682,-0.13086160211
ACH-000683,-0.0596565944142
