,AHNAK2 (113146)
ACH-000004,0.522499385947
ACH-000007,0.300088299509
ACH-000009,0.275405278982
ACH-000011,0.23342327365499999
ACH-000012,0.325249084988
ACH-000013,0.155294886107
ACH-000014,0.47073293001100003
ACH-000015,0.33675857555600003
ACH-000017,0.126850380731
ACH-000018,0.46166613022
ACH-000019,-0.130374584856
ACH-000021,0.15055295613199998
ACH-000022,0.17187219054900002
ACH-000025,0.4065429011300001
ACH-000028,0.24565102478300002
ACH-000030,0.18858800061
ACH-000035,0.565463392626
ACH-000036,0.161086349649
ACH-000037,0.0427089954601
ACH-000039,0.34580214807099996
ACH-000040,0.151174207444
ACH-000041,0.275695776773
ACH-000042,0.20670042492899998
ACH-000045,0.266273197929
ACH-000047,0.0984985569485
ACH-000052,0.0807457226603
ACH-000053,0.331060521195
ACH-000054,0.014460629784399999
ACH-000055,0.386145407355
ACH-000060,0.220394318944
ACH-000067,0.0987735108653
ACH-000070,0.0385939253675
ACH-000075,0.38180460093099994
ACH-000078,-0.042446189365099994
ACH-000082,0.183876003059
ACH-000085,0.437773360086
ACH-000086,0.134580814459
ACH-000087,0.059134499105
ACH-000092,0.10452228467800001
ACH-000095,0.104674322385
ACH-000097,-0.0711332942595
ACH-000098,0.197699983178
ACH-000099,0.0837723021909
ACH-000108,0.106140470103
ACH-000113,0.267561511294
ACH-000115,0.0822260713563
ACH-000116,0.0937707316629
ACH-000118,0.22591173229699998
ACH-000120,0.424380489604
ACH-000123,0.216209597082
ACH-000127,0.221589176034
ACH-000128,0.263794150171
ACH-000132,0.147985462432
ACH-000133,-0.11157401303200001
ACH-000137,0.157689028319
ACH-000138,0.328937366889
ACH-000142,0.162983319229
ACH-000143,0.116731705084
ACH-000146,0.261904807562
ACH-000148,0.0489062495137
ACH-000150,0.164408536635
ACH-000152,-0.040320561473400005
ACH-000153,-0.143327603128
ACH-000159,0.17705420963100002
ACH-000160,0.169894597597
ACH-000163,0.349384161654
ACH-000167,-0.272837971463
ACH-000168,0.109571900058
ACH-000169,0.231433184511
ACH-000178,0.22503078174600002
ACH-000182,0.281760199348
ACH-000183,0.293848529874
ACH-000188,0.0447469245148
ACH-000189,0.165919624046
ACH-000190,-0.063672422501
ACH-000198,0.260518305368
ACH-000204,0.31297064340799996
ACH-000206,0.37980285355300003
ACH-000207,0.13348475802999998
ACH-000211,0.156289403692
ACH-000215,0.0604021246598
ACH-000221,-0.0882417832625
ACH-000222,-0.0857356760908
ACH-000223,0.149379420331
ACH-000226,0.349908733825
ACH-000227,0.230559146318
ACH-000228,0.375864496818
ACH-000231,0.0803936083135
ACH-000232,0.197991643754
ACH-000233,0.153019502102
ACH-000234,0.114312686578
ACH-000235,0.21559345545000003
ACH-000237,0.331955412827
ACH-000238,0.171801442057
ACH-000243,0.244884038393
ACH-000244,0.381472461171
ACH-000246,0.27604440983399997
ACH-000248,0.025057632492900002
ACH-000250,-0.0274656436333
ACH-000251,0.32073223567299997
ACH-000253,0.0689779562783
ACH-000255,0.412190630259
ACH-000256,0.45481292885200003
ACH-000257,0.162475456151
ACH-000258,0.280203076878
ACH-000259,0.06307474147419999
ACH-000260,0.180495919029
ACH-000261,0.118642264865
ACH-000262,-0.211353804663
ACH-000263,0.308579078886
ACH-000264,0.152534008726
ACH-000265,0.277075391502
ACH-000266,0.0833321000072
ACH-000272,0.0847075342213
ACH-000273,0.168535169334
ACH-000274,0.164087169387
ACH-000277,0.111373694386
ACH-000278,0.309096456684
ACH-000279,0.169839234758
ACH-000280,0.246203202448
ACH-000281,0.541109612971
ACH-000288,0.0882620302448
ACH-000291,0.0537942260355
ACH-000293,0.502586290068
ACH-000294,0.289727772379
ACH-000295,-0.0394533222893
ACH-000296,0.474523814574
ACH-000302,0.24186210135800001
ACH-000304,-0.106032427166
ACH-000307,0.20419512615200003
ACH-000308,0.09659472884780002
ACH-000310,-0.031090245953700003
ACH-000311,-0.0935068535814
ACH-000312,0.148966237277
ACH-000315,0.23433986110999996
ACH-000316,0.151469202403
ACH-000317,0.197136320159
ACH-000318,0.181012689356
ACH-000319,0.41448425018299995
ACH-000320,0.303922902877
ACH-000322,0.25259206674
ACH-000323,0.214457769111
ACH-000324,0.294753921947
ACH-000329,0.018958248301400003
ACH-000330,0.532947422824
ACH-000331,0.251126897657
ACH-000332,0.08953614867569999
ACH-000334,-0.0108151618231
ACH-000335,0.519172115954
ACH-000336,-0.046203188791199994
ACH-000337,0.315868215621
ACH-000339,0.21126131736099998
ACH-000341,0.138824935935
ACH-000348,0.00422131691963
ACH-000350,-0.0346817197751
ACH-000352,0.311718741854
ACH-000356,0.28078014289500003
ACH-000361,0.258419831555
ACH-000362,0.11253091962200001
ACH-000363,0.21923723269900003
ACH-000364,0.293327239036
ACH-000365,0.222112338348
ACH-000366,-0.0881353661419
ACH-000368,0.06690893181850001
ACH-000374,0.474334677157
ACH-000375,0.370228859436
ACH-000376,0.054922477606600004
ACH-000381,0.18460497581000002
ACH-000383,0.131103955296
ACH-000387,0.117739423315
ACH-000389,0.07175737962069999
ACH-000390,0.32173765373700003
ACH-000393,0.030159864888299998
ACH-000395,-0.263423280486
ACH-000397,0.145715288867
ACH-000401,0.0288887061813
ACH-000402,0.0271367636426
ACH-000403,0.0625566531013
ACH-000404,0.129690617191
ACH-000406,0.11353622534499999
ACH-000407,0.11646256470899999
ACH-000408,0.361313455844
ACH-000410,0.230761315922
ACH-000411,-0.0408503765806
ACH-000414,0.0775580559534
ACH-000415,0.27316139609900003
ACH-000416,0.116166720934
ACH-000420,0.381670248269
ACH-000421,0.177628059502
ACH-000424,0.33577844935
ACH-000425,0.020140036561700003
ACH-000426,-0.00184028514584
ACH-000427,0.20216848828499998
ACH-000433,0.0588848883086
ACH-000436,0.24976575324499997
ACH-000444,0.229202458528
ACH-000445,0.160491801923
ACH-000448,0.217528441774
ACH-000450,0.107664944232
ACH-000452,0.186806267912
ACH-000454,0.492826381136
ACH-000458,0.144979642989
ACH-000459,0.228662496021
ACH-000460,0.3148007246
ACH-000461,0.131035189929
ACH-000463,0.148683554187
ACH-000464,0.33848290049999996
ACH-000466,-0.25638494760200004
ACH-000467,0.00753991346476
ACH-000468,0.103956828702
ACH-000469,0.0726780485725
ACH-000470,0.100244617413
ACH-000471,0.190857299452
ACH-000472,0.21917680903499998
ACH-000473,0.0562011878836
ACH-000475,0.107088006726
ACH-000476,0.09089650987970001
ACH-000477,0.29777244977
ACH-000480,0.287306213009
ACH-000481,0.306806008226
ACH-000483,0.269819441705
ACH-000484,0.359457276247
ACH-000485,-0.10718572718599999
ACH-000486,0.174174474227
ACH-000487,0.253297756857
ACH-000488,0.272015700465
ACH-000490,0.24616417741
ACH-000491,0.11086125828099999
ACH-000495,-0.20177100267200002
ACH-000496,0.256434468312
ACH-000499,0.369532141584
ACH-000500,0.031222729322700003
ACH-000502,0.0021662865290300003
ACH-000503,0.535391451326
ACH-000505,0.088678592482
ACH-000507,0.10182008867
ACH-000510,0.296469156071
ACH-000511,0.321699904408
ACH-000512,0.34141288016500004
ACH-000516,0.180754080609
ACH-000517,0.09637024199710001
ACH-000518,0.21625759580899998
ACH-000520,0.19150953263700002
ACH-000521,0.038156969819800005
ACH-000522,0.332633643006
ACH-000524,0.218054625055
ACH-000527,0.0414015133159
ACH-000528,0.17837827812399998
ACH-000537,0.0906195036067
ACH-000541,-0.0576738700361
ACH-000542,0.23447089903299997
