,SCARF1 (8578)
ACH-000004,-0.010713439259600001
ACH-000007,0.163248451244
ACH-000009,-0.125256770795
ACH-000011,0.009758048465700001
ACH-000012,-0.0374451318442
ACH-000013,0.04310255350909999
ACH-000014,0.09018000602880001
ACH-000015,-0.026226692549
ACH-000017,0.0931385829289
ACH-000018,0.173901122405
ACH-000019,0.262772824821
ACH-000021,0.18975718164500002
ACH-000022,0.0794841213397
ACH-000025,0.00714184969963
ACH-000028,0.0769590375487
ACH-000030,0.047449745826699995
ACH-000035,0.09661347931510002
ACH-000036,0.0120063514066
ACH-000037,0.257097698977
ACH-000039,0.250036545228
ACH-000040,-0.191520517509
ACH-000041,-0.10100080430299999
ACH-000042,0.07773528369800001
ACH-000045,0.0872313532514
ACH-000047,-0.0180171835898
ACH-000052,-0.33606821647600005
ACH-000053,0.00980672241345
ACH-000054,0.0700528681811
ACH-000055,-0.030608661304599997
ACH-000060,-0.171753120355
ACH-000067,0.0342838311494
ACH-000070,0.107567491547
ACH-000075,-0.023169105688700002
ACH-000078,0.0129926762995
ACH-000082,-0.11600484649000001
ACH-000085,-0.0362334960237
ACH-000086,0.14030379234999998
ACH-000087,-0.310174250138
ACH-000092,0.008763768690569999
ACH-000095,0.134085066988
ACH-000097,0.12929957385500002
ACH-000098,-0.15894251651900002
ACH-000099,-0.0202233321827
ACH-000108,0.118866708191
ACH-000113,0.051882358512300004
ACH-000115,0.278825034267
ACH-000116,-0.0342287536297
ACH-000118,0.0320305684871
ACH-000120,0.133748466066
ACH-000123,0.0547944247746
ACH-000127,0.077872752818
ACH-000128,0.09342098142439999
ACH-000132,-0.18858343082000004
ACH-000133,0.0701608998631
ACH-000137,0.0772615082833
ACH-000138,0.109314820108
ACH-000142,0.10044952142000001
ACH-000143,0.0814140735924
ACH-000146,-0.12644374414100001
ACH-000148,0.052361491186300006
ACH-000150,-0.16878735175700002
ACH-000152,-0.00793965385868
ACH-000153,-0.0359204809971
ACH-000159,-0.13039478136
ACH-000160,0.097895010337
ACH-000163,-0.037111259848599996
ACH-000167,-0.199685355143
ACH-000168,0.136053410325
ACH-000169,-0.08777955596689999
ACH-000178,0.1172011385
ACH-000182,0.114457790099
ACH-000183,-0.0315760878575
ACH-000188,0.0901565055999
ACH-000189,-0.0158407395922
ACH-000190,-0.10117860989
ACH-000198,0.0161903661451
ACH-000204,-0.311223800013
ACH-000206,0.052993645560999995
ACH-000207,-0.46173424617700004
ACH-000211,-0.0076984025413500004
ACH-000215,-0.0164853277813
ACH-000221,0.100874839735
ACH-000222,0.38802972044699996
ACH-000223,-0.0532107419276
ACH-000226,-0.07339327498130001
ACH-000227,-0.08998332241280001
ACH-000228,0.0669215687961
ACH-000231,-0.11259811535
ACH-000232,0.08918492834280001
ACH-000233,-0.0703587633275
ACH-000234,-0.059008657414499996
ACH-000235,0.07049929151439999
ACH-000237,-0.189925186655
ACH-000238,0.054488201008599996
ACH-000243,0.144753028514
ACH-000244,-0.0091925230217
ACH-000246,-0.00560790252079
ACH-000248,-0.133139537143
ACH-000250,0.0745240490392
ACH-000251,-0.0684233542392
ACH-000253,-0.0418039933942
ACH-000255,0.12740963059000002
ACH-000256,0.0685086942602
ACH-000257,0.00736352807569
ACH-000258,-0.00487456703712
ACH-000259,-0.016667328103700002
ACH-000260,0.0557508876014
ACH-000261,0.023311255573
ACH-000262,0.0583147943691
ACH-000263,0.05723017823530001
ACH-000264,0.0748102161881
ACH-000265,0.309278926674
ACH-000266,0.0474532102031
ACH-000272,-0.00524111742699
ACH-000273,0.060818570066
ACH-000274,-0.0112485118581
ACH-000277,0.27096240605099997
ACH-000278,-0.0955787356986
ACH-000279,0.034941150753099996
ACH-000280,0.10063862344499999
ACH-000281,0.271158153834
ACH-000288,-0.233931541136
ACH-000291,-0.170593411599
ACH-000293,0.0062556375208
