,PRPF38B (55119)
ACH-000183,-1.4038158498500002
ACH-000188,-1.60010777958
ACH-000189,-1.2846074692
ACH-000190,-0.978450896196
ACH-000198,-1.5137215510799997
ACH-000204,-1.57292129502
ACH-000206,-2.1813611005
ACH-000207,-1.7662461473299997
ACH-000211,-1.27996625661
ACH-000215,-1.363164703
ACH-000221,-1.3508665813
ACH-000222,-1.50618399803
ACH-000223,-1.36696481234
ACH-000226,-1.53736827037
ACH-000227,-1.4121603019
ACH-000228,-1.76414143743
ACH-000231,-1.3337431176
ACH-000232,-1.24268268874
ACH-000233,-1.65930772169
ACH-000234,-1.68049049701
ACH-000235,-1.61351106473
ACH-000237,-1.5220880983
ACH-000238,-1.29619266238
ACH-000243,-1.6477551827899999
ACH-000244,-1.39037822725
ACH-000246,-1.3589495311700002
ACH-000248,-1.4047797176899999
ACH-000250,-1.52580318773
ACH-000251,-1.77613062463
ACH-000253,-1.47979020466
ACH-000255,-1.41279239425
ACH-000256,-0.9811197928409999
ACH-000257,-1.1691480345899998
ACH-000258,-1.45242038898
ACH-000259,-1.58325449407
ACH-000260,-1.4026391848700002
ACH-000261,-1.53869800013
ACH-000262,-1.65456094989
ACH-000263,-1.3538744599
ACH-000264,-1.45697833245
ACH-000265,-1.47134056526
ACH-000266,-1.47268350067
ACH-000272,-1.300122201
ACH-000273,-1.03458085871
ACH-000274,-1.4360344718200002
ACH-000277,-1.3345751395299998
ACH-000278,-1.8179104334599998
ACH-000279,-1.23451372464
ACH-000280,-1.25992023319
ACH-000281,-1.51660483958
ACH-000288,-1.2971881279700002
ACH-000291,-1.3699393839899998
ACH-000293,-1.67043459949
ACH-000294,-1.57051523745
ACH-000295,-1.14762175198
ACH-000296,-1.4101333283500002
ACH-000302,-1.5258718607600001
ACH-000304,-1.4975719263999998
ACH-000307,-1.43818585905
ACH-000308,-1.42554623991
ACH-000310,-1.32265251687
ACH-000311,-1.63678540271
ACH-000312,-1.51695444361
ACH-000315,-1.88302578211
ACH-000316,-1.1887535697799998
ACH-000317,-1.5092794619999998
ACH-000318,-1.7439761378999998
ACH-000319,-1.2836013418799999
ACH-000320,-1.3623685858899999
ACH-000322,-1.23854031985
ACH-000323,-1.4058553435799999
ACH-000324,-1.21260944755
ACH-000329,-1.6102154819
ACH-000330,-1.4088990239899999
ACH-000331,-1.42999690838
ACH-000332,-1.6092682196
ACH-000334,-1.3726269129
ACH-000335,-1.2113562658600001
ACH-000336,-1.59812243904
ACH-000337,-1.41931979302
ACH-000339,-1.32867802585
ACH-000341,-1.5760208525
ACH-000348,-1.714239053
ACH-000350,-1.93430524518
ACH-000352,-1.48594893365
ACH-000356,-1.2638423425799998
ACH-000361,-1.4144182919
ACH-000362,-1.7096286224000001
ACH-000363,-1.4157630108700001
ACH-000364,-1.45549351282
ACH-000365,-1.4515740609399999
ACH-000366,-1.46875013552
ACH-000368,-1.4671094918
ACH-000374,-1.4011469567500001
ACH-000375,-1.53214834429
ACH-000376,-1.49388545731
ACH-000381,-1.37176606822
ACH-000383,-1.44042049699
ACH-000387,-1.53576575873
ACH-000389,-1.31769942207
ACH-000390,-1.7606490678400002
ACH-000393,-1.3484755901299998
ACH-000395,-1.17017430834
ACH-000397,-1.62001930683
ACH-000401,-1.39927330081
ACH-000402,-1.35739821776
ACH-000403,-1.70103026769
ACH-000404,-1.4170217828100002
ACH-000406,-1.56341029244
ACH-000407,-1.33213260605
ACH-000408,-1.7539062400799998
ACH-000410,-1.38219726137
ACH-000411,-1.34345328322
ACH-000414,-1.54570484145
ACH-000415,-1.41588381329
ACH-000416,-1.4785549152500002
ACH-000420,-1.51120215141
ACH-000421,-1.45225955721
ACH-000424,-1.48897854842
ACH-000425,-1.23209291904
ACH-000426,-2.43908085502
ACH-000427,-1.34825331511
ACH-000433,-1.39291638657
ACH-000436,-1.8115935674599999
ACH-000444,-1.4552292471000001
ACH-000445,-1.21721766263
ACH-000448,-1.55261314032
ACH-000450,-1.7576540804400003
ACH-000452,-1.39430773675
ACH-000454,-1.76811245438
ACH-000458,-1.6770394260400001
ACH-000459,-1.21730603814
ACH-000460,-1.24128549807
ACH-000461,-1.78054142433
ACH-000463,-1.2415804747799999
ACH-000464,-1.43240709554
ACH-000466,-1.6866047587900002
ACH-000467,-1.5270313233500001
ACH-000468,-1.9202615311900002
ACH-000469,-1.35059216311
ACH-000470,-1.49958961331
ACH-000471,-1.38252522338
ACH-000472,-1.4058816593799999
ACH-000473,-1.56139305595
ACH-000475,-1.3807646672100002
ACH-000476,-1.37933876223
ACH-000477,-1.3615186566100002
ACH-000480,-1.5042810431
ACH-000481,-1.6111728988499998
ACH-000483,-0.960911857051
ACH-000484,-0.601551710296
ACH-000485,-1.49527037103
ACH-000486,-1.24231925046
ACH-000487,-1.4688555101499998
ACH-000488,-1.39020806588
ACH-000490,-1.4032824425100001
ACH-000491,-1.5925159120299999
ACH-000495,-1.16040578749
ACH-000496,-1.7248347067400003
ACH-000499,-1.25638589082
ACH-000500,-1.6009507393399998
ACH-000502,-1.60387776375
ACH-000503,-1.4463057449399999
ACH-000505,-1.66623067979
ACH-000507,-1.40226969532
ACH-000510,-1.4543294304499998
ACH-000511,-1.22003610486
ACH-000512,-1.27196637171
ACH-000516,-1.42825653435
ACH-000517,-1.45043404443
ACH-000518,-1.64399510322
ACH-000520,-1.27115689094
ACH-000521,-1.47220554611
ACH-000522,-1.3730646622999998
ACH-000524,-1.24476303608
ACH-000527,-1.4812836829299998
ACH-000528,-1.41541409581
ACH-000537,-1.48047906044
ACH-000541,-1.1605110045799998
ACH-000542,-1.37279503973
ACH-000544,-1.27625504109
ACH-000545,-1.2205402838500001
ACH-000547,-1.5928305225100001
ACH-000548,-1.38127323072
ACH-000549,-1.29689004656
ACH-000550,-1.3460614876499999
ACH-000552,-1.51170495559
ACH-000556,-1.29396703727
ACH-000557,-1.52554875778
ACH-000570,-1.43551613146
ACH-000571,-1.34187246656
ACH-000573,-1.2944692958700001
ACH-000576,-1.54820418315
ACH-000580,-1.69135960524
ACH-000584,-1.50161136031
ACH-000585,-1.5585510352899998
ACH-000588,-1.47938558301
ACH-000589,-1.49416961704
ACH-000591,-1.36262182115
ACH-000593,-1.2830331995
ACH-000600,-1.58240843474
ACH-000601,-1.4090171475100002
ACH-000604,-1.43669607866
ACH-000605,-1.55959099014
ACH-000606,-1.1587241993600002
ACH-000608,-1.57470520584
ACH-000614,-1.7086534576499999
ACH-000616,-1.39826120287
ACH-000618,-1.48136853449
ACH-000619,-1.51586496833
ACH-000620,-1.51300980537
ACH-000621,-1.36816885718
ACH-000622,-1.4892544154799998
ACH-000623,-1.6395488877200002
ACH-000624,-1.34114372374
ACH-000627,-1.2038549252200001
ACH-000630,-1.2678986908399998
ACH-000632,-1.5108443582700002
ACH-000633,-1.24267980624
ACH-000637,-1.6291122348500002
ACH-000638,-1.48057475549
ACH-000646,-1.5990720034099999
ACH-000647,-1.65853396493
ACH-000648,-1.52454402655
ACH-000649,-1.35933920337
ACH-000651,-1.3793054962600002
ACH-000652,-1.3338570066500002
ACH-000653,-1.1018806075
ACH-000657,-1.49353972181
ACH-000658,-1.5262441764599999
ACH-000661,-1.7175859058899998
ACH-000662,-1.28255111261
ACH-000663,-1.66892312794
ACH-000665,-1.52822858234
ACH-000671,-1.12828863606
ACH-000673,-1.3688776167899999
ACH-000676,-1.28682958141
ACH-000677,-1.07938779006
ACH-000681,-1.5812346346000001
ACH-000682,-1.26083784892
ACH-000683,-1.7301916198700003
ACH-000684,-1.4551910556799998
ACH-000688,-1.05752524202
ACH-000693,-1.49457783625
ACH-000694,-1.4251182252899999
ACH-000695,-1.45374348495
ACH-000696,-1.28456442896
ACH-000697,-1.4873297619999999
ACH-000699,-1.73500591217
ACH-000701,-1.7479589346000002
ACH-000706,-1.32828529769
ACH-000711,-1.39307273732
ACH-000713,-1.47327872726
ACH-000714,-1.66407421465
ACH-000718,-1.3702859399
ACH-000720,-1.74693332722
ACH-000721,-1.54380326379
ACH-000724,-1.86882493712
ACH-000725,-1.46858250509
ACH-000732,-1.5445594076499998
ACH-000734,-1.37067929337
ACH-000735,-1.3679355951299998
ACH-000736,-1.63139452884
ACH-000738,-1.4374434933000002
ACH-000746,-1.5092365009600002
ACH-000747,-1.3938055138
ACH-000748,-1.4117708998700003
ACH-000753,-1.32840381033
ACH-000756,-1.45026372058
ACH-000757,-1.5473103172100002
ACH-000758,-1.37126827972
ACH-000760,-1.6532119968399999
ACH-000763,-1.6284080580899998
ACH-000764,-0.8482613569149999
ACH-000765,-1.3178302963700002
ACH-000766,-1.39235389195
ACH-000767,-1.4577713189200001
ACH-000768,-1.23834686698
ACH-000769,-1.22931779883
ACH-000770,-1.47039374282
ACH-000771,-1.31602938019
ACH-000773,-1.4261412894799999
ACH-000776,-1.37356115537
ACH-000777,-1.46895865913
ACH-000778,-1.8627363638999999
ACH-000781,-1.57181475479
ACH-000782,-1.17061433444
ACH-000783,-1.52775385079
ACH-000784,-1.57372812021
ACH-000785,-1.61027046852
ACH-000787,-1.43421610542
ACH-000788,-1.3799014792500002
ACH-000791,-1.85801387086
ACH-000792,-1.7940379482
ACH-000794,-1.29682679662
ACH-000796,-1.3699899656
ACH-000799,-1.0280467113299998
ACH-000800,-1.36936802658
ACH-000802,-1.02265887078
ACH-000804,-1.5108949278100001
ACH-000805,-1.42681682873
ACH-000809,-1.3104143483700001
ACH-000810,-1.8175720986700001
ACH-000811,-1.25253843525
ACH-000817,-1.5418118131099998
ACH-000819,-1.22302036762
ACH-000820,-0.31089149245000003
ACH-000821,-1.61552065447
ACH-000822,-1.4640975544600001
ACH-000823,-1.5228247527
ACH-000824,-1.4056139272900001
ACH-000827,-1.5219548900600002
ACH-000829,-1.3455328257700003
ACH-000831,-1.50356959678
ACH-000832,-1.3561562261500002
ACH-000833,-1.7702064416900003
ACH-000834,-1.56793153914
ACH-000835,-1.4515710165200002
ACH-000836,-1.4210206230700002
ACH-000837,-1.6679802080200001
ACH-000838,-1.4840574902
ACH-000839,-1.01162079045
ACH-000840,-1.0022497990700001
ACH-000841,-1.37472552764
ACH-000843,-1.40147716911
ACH-000846,-1.32463361124
ACH-000847,-1.40611817964
ACH-000848,-1.4268306849099999
ACH-000849,-1.371906733
ACH-000851,-1.1686262057999999
ACH-000855,-1.52533234929
ACH-000856,-1.23834412071
ACH-000858,-1.5329839150100002
ACH-000859,-1.5446728331600001
ACH-000861,-1.3206492931799998
ACH-000862,-1.43149458481
ACH-000865,-1.4361937803100002
ACH-000866,-1.3638643766999998
ACH-000867,-1.5232889064300001
ACH-000869,-1.15455441381
ACH-000872,-1.5674720286700001
ACH-000873,-1.1214752717299998
ACH-000876,-1.46559620822
ACH-000878,-1.3399415206299998
ACH-000880,-1.33513036416
ACH-000881,-1.7426804001700003
ACH-000882,-1.34415891204
ACH-000884,-1.17197761494
ACH-000885,-1.11309993435
ACH-000887,-1.29393450225
ACH-000888,-1.32416954874
ACH-000889,-1.21503310766
ACH-000890,-1.4357686705500001
ACH-000896,-1.5642911123199998
ACH-000898,-1.4869223347999998
ACH-000900,-1.08051590086
ACH-000901,-1.5458678182499999
ACH-000905,-1.56244648579
ACH-000906,-1.4448950871700001
ACH-000907,-1.4821456692
ACH-000910,-1.55119685868
ACH-000911,-1.412951335
ACH-000912,-1.3265698472399998
ACH-000913,-1.33800199896
ACH-000915,-1.2707547191700002
ACH-000916,-0.692709593334
ACH-000917,-1.5371175791799998
ACH-000921,-1.20132956046
ACH-000924,-1.31030911919
ACH-000926,-1.11794231394
ACH-000928,-1.20027872337
ACH-000929,-1.88126683602
ACH-000932,-1.43300473032
ACH-000935,-1.48812146727
ACH-000936,-1.3032921733399998
ACH-000937,-1.7489700509200001
ACH-000938,-1.64453203699
ACH-000939,-1.5161294945500001
ACH-000941,-1.59686398616
ACH-000943,-1.3292489108299999
ACH-000946,-1.4003346427899999
ACH-000947,-1.4563301359
ACH-000948,-1.6351470961
ACH-000950,-1.2745452259
ACH-000953,-1.58002855877
ACH-000957,-1.3327825684999999
ACH-000958,-1.41911377592
ACH-000960,-1.63174683662
ACH-000963,-1.37889647068
ACH-000968,-1.44741601498
ACH-000969,-1.72882440806
ACH-000973,-1.3076707114200001
ACH-000974,-1.3868904619
ACH-000975,-1.30188483138
ACH-000976,-1.22404105232
ACH-000978,-1.4462210220899998
ACH-000980,-1.258588083
ACH-000984,-1.3154465758299998
ACH-000986,-1.28182923562
ACH-000988,-1.94258940694
ACH-000993,-1.30724216097
ACH-000994,-1.66786114725
ACH-000996,-1.4686080969100002
ACH-001001,-1.24000890232
ACH-001020,-1.37629873087
ACH-001028,-1.3855924622100002
ACH-001031,-1.473438852
ACH-001038,-1.3650024067299997
ACH-001048,-1.32098043899
ACH-001050,-1.05189095134
ACH-001053,-1.26635249029
ACH-001054,-1.22270493362
ACH-001061,-1.44425444706
ACH-001067,-1.28260676025
ACH-001075,-1.4295428756400002
ACH-001096,-1.5062930679299997
ACH-001128,-1.68910934914
ACH-001134,-1.46368457777
ACH-001151,-1.43554335145
ACH-001163,-1.18208399985
ACH-001164,-1.4975596678799998
ACH-001173,-1.3524593946099999
ACH-001183,-1.49107209738
ACH-001184,-1.3620804253
ACH-001190,-1.31432259864
ACH-001192,-1.4062599708899999
ACH-001193,-1.53883719861
ACH-001196,-1.41015111146
ACH-001197,-1.5098889863299998
ACH-001205,-1.30622040801
ACH-001211,-1.2541335915799998
ACH-001212,-1.02676173466
ACH-001228,-1.4264049696899999
ACH-001232,-1.01866032665
ACH-001239,-1.31143287101
ACH-001274,-1.3215851950700002
ACH-001275,-1.28502988345
ACH-001277,-0.8738531978149999
ACH-001278,-1.5760293552000002
ACH-001280,-1.42539290155
ACH-001283,-1.2091688931
ACH-001289,-1.14501258406
ACH-001295,-1.45695182231
ACH-001300,-1.55568230239
ACH-001301,-1.36600969359
ACH-001302,-1.12716234373
ACH-001303,-1.44100900414
ACH-001306,-1.58617704925
ACH-001318,-1.47824553822
ACH-001322,-1.2213324586399998
ACH-001328,-1.26814130162
ACH-001332,-1.34316175958
ACH-001333,-1.2708531636
ACH-001336,-1.3997173269
ACH-001340,-1.4791689332
ACH-001346,-1.48961134576
ACH-001353,-1.41594059887
ACH-001354,-1.34108841578
ACH-001367,-0.9877160287860001
ACH-001368,-1.37401634355
ACH-001374,-1.4951062161300002
ACH-001375,-1.6624074240399997
ACH-001377,-1.4316750934600002
ACH-001380,-1.49894300285
ACH-001391,-1.01784792424
ACH-001407,-1.45385872099
ACH-001408,-1.72355149155
ACH-001413,-1.23794718623
ACH-001430,-1.22379053312
ACH-001431,-1.7556499097599998
ACH-001450,-1.4327279630899998
ACH-001496,-1.40915549967
ACH-001500,-1.33830037473
ACH-001521,-1.8365225617099998
ACH-001523,-1.44901596181
ACH-001532,-1.44799071168
ACH-001536,-1.12143322318
ACH-001550,-1.72329485181
ACH-001552,-1.11200244566
ACH-001554,-1.47004039492
ACH-001645,-1.42539991279
ACH-001654,-1.45330599208
ACH-001715,-1.11859740282
ACH-001735,-1.5092624020899998
ACH-001736,-1.4414698063299998
ACH-001737,-2.03066626763
ACH-001740,-1.41746480353
ACH-001745,-1.3463802362000001
ACH-001750,-1.55614939009
ACH-001765,-1.35106728829
ACH-001956,-1.4526376916600001
ACH-001957,-1.71186801947
