,BIN3 (55909)
ACH-000004,0.514508891459
ACH-000007,0.39580227751100006
ACH-000009,0.346954809032
ACH-000011,0.518384762034
ACH-000012,0.43208688488499997
ACH-000013,0.43489433098700003
ACH-000014,0.33709637492899996
ACH-000015,0.399026725121
ACH-000017,0.297656209853
ACH-000018,0.472486373241
ACH-000019,0.486235615361
ACH-000021,0.39906179561899996
ACH-000022,0.4933188979
ACH-000025,0.39154107227799995
ACH-000028,0.314763051713
ACH-000030,0.426408396927
ACH-000035,0.370280782182
ACH-000036,0.308105016046
ACH-000037,0.38309912578
ACH-000039,0.29356988806400003
ACH-000040,0.39271426685000005
ACH-000041,0.334915471877
ACH-000042,0.337576289763
ACH-000045,0.294817354282
ACH-000047,0.274899351216
ACH-000052,0.414303111262
ACH-000053,0.314562660243
ACH-000054,0.565197199919
ACH-000055,0.298137703663
ACH-000060,0.486670342971
ACH-000067,0.504844132324
ACH-000070,0.612091429724
ACH-000075,0.5068445443
ACH-000078,0.203850063779
ACH-000082,0.298480213829
ACH-000085,0.239144855889
ACH-000086,0.443998496854
ACH-000087,0.46803461821000003
ACH-000092,0.360920006677
ACH-000095,0.514961448966
ACH-000097,0.35423402804
ACH-000098,0.552323712156
ACH-000099,0.245181970814
ACH-000108,0.371681951105
ACH-000113,0.340731473298
ACH-000115,0.414868846256
ACH-000116,0.385300808468
ACH-000118,0.32122531845400004
ACH-000120,0.280995232559
ACH-000123,0.32350865031
ACH-000127,0.43234004956100003
ACH-000128,0.317540921794
ACH-000132,0.620234913727
ACH-000133,0.34880599340999996
ACH-000137,0.537459819258
ACH-000138,0.348228248955
ACH-000142,0.517314491218
ACH-000143,0.20526046088799998
ACH-000146,0.215032140885
ACH-000148,0.446915039535
ACH-000150,0.453040860574
ACH-000152,0.45841843548600003
ACH-000153,0.609130223491
ACH-000159,0.42502381357
ACH-000160,0.497245678564
ACH-000163,0.29296121681299997
ACH-000167,0.286453570892
ACH-000168,0.165012307004
ACH-000169,0.50860199348
ACH-000178,0.34987189467
ACH-000182,0.40304279198799997
ACH-000183,0.360419204083
ACH-000188,0.36523461751999997
ACH-000189,0.382379032896
ACH-000190,0.634880672349
ACH-000198,0.35293563700900005
ACH-000204,0.489084552659
ACH-000206,0.277812289206
ACH-000207,0.549519574377
ACH-000211,0.355794630317
ACH-000215,0.436872715851
ACH-000221,0.46778764801899997
ACH-000222,0.223971969825
ACH-000223,0.370448702475
ACH-000226,0.513500582423
ACH-000227,0.344526493318
ACH-000228,0.298239375666
ACH-000231,0.402357718847
ACH-000232,0.41913031354999997
ACH-000233,0.45215800054
ACH-000234,0.486896334627
ACH-000235,0.377766787606
ACH-000237,0.35789707779
ACH-000238,0.338495919011
ACH-000243,0.20125238014400001
ACH-000244,0.0091571027398
ACH-000246,0.411540576154
ACH-000248,0.526320474732
ACH-000250,0.44626534793000006
ACH-000251,0.34464398305
ACH-000253,0.485099666154
ACH-000255,0.526060263125
ACH-000256,0.528957283402
ACH-000257,0.359328785528
ACH-000258,0.456745879645
ACH-000259,0.394548121907
ACH-000260,0.426544419745
ACH-000261,0.29274604478300004
ACH-000262,0.430352317704
ACH-000263,0.6106462865169999
ACH-000264,0.27213134354400004
