,SRSF10 (10772)
ACH-000004,-0.6539719720830001
ACH-000007,-0.743151536384
ACH-000009,-0.630048703556
ACH-000011,-1.15914744108
ACH-000012,-0.8756227424230001
ACH-000013,-0.7939032678129999
ACH-000014,-0.830293867634
ACH-000015,-0.6965281096889999
ACH-000017,-1.1242679209
ACH-000018,-0.962920468355
ACH-000019,-0.8499038529649999
ACH-000021,-0.524167421398
ACH-000022,-0.7420145441410001
ACH-000025,-0.563510487721
ACH-000028,-1.0467925262200002
ACH-000030,-0.23462971015
ACH-000035,-0.8173923637330001
ACH-000036,-1.18857967991
ACH-000037,-1.2309445747299999
ACH-000039,-1.1072744237999999
ACH-000040,-1.24187586835
ACH-000041,-0.934257984623
ACH-000042,-0.781775395426
ACH-000045,-0.7177069420990001
ACH-000047,-0.48344904010300005
ACH-000052,-1.00431944153
ACH-000053,-0.681266527898
ACH-000054,-0.5881571201879999
ACH-000055,-1.0253997079200001
ACH-000060,-0.692515029957
ACH-000067,-1.4784397655500001
ACH-000070,-0.7501054747779999
ACH-000075,-0.957109512128
ACH-000078,-0.63835062135
ACH-000082,-1.03561435124
ACH-000085,-1.01827289076
ACH-000086,-0.659378822194
ACH-000087,-1.13060813549
ACH-000092,-1.01410492925
ACH-000095,-0.63782297861
ACH-000097,-0.885010472198
ACH-000098,-0.8732963775920001
ACH-000099,-0.49287632173900003
ACH-000108,-0.679572306382
ACH-000113,-1.11013631767
ACH-000115,-1.3738216298500001
ACH-000116,-0.822239790982
ACH-000118,-0.580125064325
ACH-000120,-0.663664955438
ACH-000123,-0.833164636187
ACH-000127,-0.925408284735
ACH-000128,-1.3555607412200001
ACH-000132,-0.802793357421
ACH-000133,-0.8820901207590001
ACH-000137,-0.496016939837
ACH-000138,-0.712984454672
ACH-000142,-0.979480616671
ACH-000143,-0.793120989451
ACH-000146,-0.824650294614
ACH-000148,-0.937229218575
ACH-000150,-0.7025034711120001
ACH-000152,-1.22338646565
ACH-000153,-0.968459080978
ACH-000159,-0.810926148495
ACH-000160,-0.698231769495
ACH-000163,-0.602499184762
ACH-000167,-1.25982724108
ACH-000168,-0.936373335641
ACH-000169,-0.794990989173
ACH-000178,-1.07821519732
ACH-000182,-0.942351390426
ACH-000183,-0.955383276136
ACH-000188,-0.9725347033480001
ACH-000189,-0.94708594918
ACH-000190,-1.0492786592799999
ACH-000198,-1.1026519342
ACH-000204,-0.78786417271
ACH-000206,-0.586820753168
ACH-000207,-1.4478358641799998
ACH-000211,-1.24166864619
ACH-000215,-1.08720431922
ACH-000221,-0.857933682273
ACH-000222,-1.02095761578
ACH-000223,-0.707965052838
ACH-000226,-1.03909953715
ACH-000227,-0.915882990936
ACH-000228,-0.6651381006970001
ACH-000231,-0.947344761988
ACH-000232,-1.25674198166
ACH-000233,-1.0832819015200001
ACH-000234,-0.6698744202100001
ACH-000235,-0.569013713353
ACH-000237,-1.12809724788
ACH-000238,-1.0629776362899999
ACH-000243,-0.4280360861
ACH-000244,-0.8059762796879999
ACH-000246,-0.38126465485399996
ACH-000248,-0.8704561349519999
ACH-000250,-1.2584744752500001
ACH-000251,-0.825982775036
ACH-000253,-0.7364584340829999
ACH-000255,-0.567643087963
ACH-000256,-1.46193756081
ACH-000257,-0.8190587692669999
ACH-000258,-1.10652933082
ACH-000259,-0.700183549408
ACH-000260,-1.06844714091
ACH-000261,-0.827917865857
ACH-000262,-0.902262860463
ACH-000263,-0.857470785786
ACH-000264,-1.16568404925
ACH-000265,-0.793241889652
ACH-000266,-0.8166237762999999
ACH-000272,-0.651340042716
ACH-000273,-0.8308699616140001
ACH-000274,-1.42548993572
ACH-000277,-0.8183142494850001
ACH-000278,-1.14569517594
ACH-000279,-1.03150488516
ACH-000280,-0.651192835413
ACH-000281,-0.48437954867
ACH-000288,-1.11079532479
ACH-000291,-1.0904338289700002
ACH-000293,-0.828967808089
ACH-000294,-1.0465615051700001
ACH-000295,-0.821346451565
ACH-000296,-0.679179279261
ACH-000302,-0.585603253134
ACH-000304,-0.595808844811
ACH-000307,-0.969181790037
ACH-000308,-0.47881081695100003
ACH-000310,-0.584765947335
ACH-000311,-0.612037425637
ACH-000312,-0.8039038907889999
ACH-000315,-0.645909414078
ACH-000316,-1.0642082082100002
ACH-000317,-1.06429962167
ACH-000318,-0.7443932137710001
ACH-000319,-0.852030584414
ACH-000320,-0.917361586347
ACH-000322,-0.8842224234620001
ACH-000323,-0.679205717401
ACH-000324,-0.635844214136
ACH-000329,-1.1166070056
ACH-000330,-1.1476956172600001
ACH-000331,-0.812704627837
ACH-000332,-0.942980932149
ACH-000334,-0.6449789672940001
ACH-000335,-0.43591193204499995
ACH-000336,-0.926231240343
ACH-000337,-0.695948083129
ACH-000339,-0.577630212465
ACH-000341,-1.1002727148
ACH-000348,-0.759683813953
ACH-000350,-0.782202156541
ACH-000352,-0.925623814761
ACH-000356,-1.03339719679
ACH-000361,-0.5985187855340001
ACH-000362,-1.06611618955
ACH-000363,-0.637512230819
ACH-000364,-0.928026221927
ACH-000365,-0.620453442902
ACH-000366,-0.283458910293
ACH-000368,-1.36370707082
ACH-000374,-1.32095936857
ACH-000375,-0.716901286699
ACH-000376,-1.08704573156
ACH-000381,-0.7419679637100001
ACH-000383,-0.9745747960100001
ACH-000387,-0.452097550314
ACH-000389,-1.09464080684
ACH-000390,-1.00654835942
ACH-000393,-1.1340257435799999
ACH-000395,-1.03652900406
ACH-000397,-0.94735346284
ACH-000401,-0.792136115439
ACH-000402,-0.623399964527
ACH-000403,-1.32773656964
ACH-000404,-0.8731186711489999
ACH-000406,-0.592460993153
ACH-000407,-1.1618521718500001
ACH-000408,-1.00323966487
ACH-000410,-0.733786041381
ACH-000411,-1.0585926969600001
ACH-000414,-0.70368670311
ACH-000415,-0.593799807702
ACH-000416,-0.611188175265
ACH-000420,-1.08285597408
ACH-000421,-0.92510702641
ACH-000424,-0.6433343893169999
ACH-000425,-0.7688308663779999
ACH-000426,-1.0737951491700002
ACH-000427,-0.692372281557
ACH-000433,-0.603103369348
ACH-000436,-1.27088348818
ACH-000444,-1.0241882144
ACH-000445,-0.911203025832
ACH-000448,-0.91224634301
ACH-000450,-1.08732023003
ACH-000452,-0.7991734395450001
ACH-000454,-0.826494972395
ACH-000458,-0.6616716921010001
ACH-000459,-0.34804450521200003
ACH-000460,-0.686104302586
ACH-000461,-1.1372340447700002
ACH-000463,-0.810964328339
ACH-000464,-1.3142354143100001
ACH-000466,-0.82968266046
ACH-000467,-0.854764028901
ACH-000468,-0.75158525381
ACH-000469,-1.3431289383200002
ACH-000470,-1.05486166645
ACH-000471,-1.07155615551
ACH-000472,-0.668950140852
ACH-000473,-0.587185484655
ACH-000475,-0.7483696668790001
ACH-000476,-1.02103061066
ACH-000477,-1.09689780355
ACH-000480,-0.619244106422
ACH-000481,-1.052704077
ACH-000483,-0.500324974034
ACH-000484,-1.5523833207799997
ACH-000485,-0.567903530347
ACH-000486,-0.584680314123
ACH-000487,-1.0479555857
ACH-000488,-0.740088374113
ACH-000490,-0.7090708496879999
ACH-000491,-1.2199310688
ACH-000495,-1.02783517953
ACH-000496,-0.69878409606
ACH-000499,-0.8820957443590001
ACH-000500,-0.810309051705
ACH-000502,-0.872264741961
ACH-000503,-0.9056344285089999
ACH-000505,-0.761632744743
ACH-000507,-0.8886294360539999
ACH-000510,-0.7421527088429999
ACH-000511,-0.752215040124
ACH-000512,-1.56151403495
ACH-000516,-1.23673919012
ACH-000517,-1.2452163278200001
ACH-000518,-0.620718454273
ACH-000520,-1.09114171935
ACH-000521,-0.99097825573
ACH-000522,-0.7628998617980001
ACH-000524,-0.8130135269230001
ACH-000527,-0.340741383375
ACH-000528,-0.9084127644490001
ACH-000537,-0.8813164654539999
ACH-000541,-0.62103091343
ACH-000542,-0.35847827240900004
ACH-000544,-0.81746987712
ACH-000545,-0.824469080642
ACH-000547,-0.8338489396240001
ACH-000548,-0.984397709932
ACH-000549,-1.0450315924
ACH-000550,-1.41803626243
ACH-000552,-0.904577799725
ACH-000556,-0.640506114208
ACH-000557,-0.386720769714
ACH-000570,-1.20448443436
ACH-000571,-0.842272366769
ACH-000573,-0.956661345348
ACH-000576,-1.0693337321
ACH-000580,-0.673349023947
ACH-000584,-0.850218485667
ACH-000585,-0.8800430407430001
ACH-000588,-1.07639007828
ACH-000589,-0.9117045409110001
ACH-000591,-0.568930086539
ACH-000593,-0.33190111698
ACH-000600,-0.648451505933
ACH-000601,-0.8526506116879999
ACH-000604,-0.85745511991
ACH-000605,-0.917919863857
ACH-000606,-1.00507858126
ACH-000608,-0.7601149156720001
ACH-000614,-0.432165999141
ACH-000616,-1.01625065125
ACH-000618,-0.852693300741
ACH-000619,-1.2330845234799999
ACH-000620,-0.7287739281669999
ACH-000621,-1.06768865352
ACH-000622,-0.950835726075
ACH-000623,-0.6972242520190001
ACH-000624,-0.795965785956
ACH-000627,-0.8136024154279999
ACH-000630,-0.8347253011589999
ACH-000632,-0.662579288646
ACH-000633,-0.60356304314
ACH-000637,-0.8186351736049999
ACH-000638,-0.838586217618
ACH-000646,-0.702886896167
ACH-000647,-0.45580752159599996
ACH-000648,-1.15809532545
ACH-000649,-1.09764025501
ACH-000651,-0.471163940587
ACH-000652,-0.856269641842
ACH-000653,-0.9909245745440001
ACH-000657,-0.624302571016
ACH-000658,-1.20634375795
ACH-000661,-0.723881309304
ACH-000662,-1.08416825145
ACH-000663,-0.395597973948
ACH-000665,-0.8839420987369999
ACH-000671,-0.7437788722319999
ACH-000673,-1.02553200918
ACH-000676,-0.6663849270759999
ACH-000677,-0.550326683843
ACH-000681,-0.97055208888
ACH-000682,-1.05371254017
ACH-000683,-0.93044497281
ACH-000684,-0.848903115992
ACH-000688,-1.15742367505
ACH-000693,-0.725247044803
ACH-000694,-0.757112008457
ACH-000695,-0.930661729886
ACH-000696,-1.14024056443
ACH-000697,-0.8401909312279999
ACH-000699,-1.18342317537
ACH-000701,-0.7658091931000001
ACH-000706,-0.918047531343
ACH-000711,-0.5490960273569999
ACH-000713,-0.565302458382
ACH-000714,-1.34285962286
ACH-000718,-0.7016416471629999
ACH-000720,-1.36070041727
ACH-000721,-0.9793009100799999
ACH-000724,-0.874322993361
ACH-000725,-0.982415814935
ACH-000732,-0.8654743871539999
ACH-000734,-0.708669543951
