,OSTF1 (26578)
ACH-000004,0.136531174693
ACH-000007,0.166462801685
ACH-000009,-0.00762787800439
ACH-000011,-0.0230571960648
ACH-000012,0.149410281844
ACH-000013,0.13714530825
ACH-000014,0.0932319551035
ACH-000015,0.139679430533
ACH-000017,0.22132931614
ACH-000018,0.14557406701199999
ACH-000019,0.453805227042
ACH-000021,0.0795920666617
ACH-000022,0.17648473967999997
ACH-000025,0.194506569367
ACH-000028,0.219121258211
ACH-000030,0.20332303598999998
ACH-000035,0.15713891643
ACH-000036,0.165463804888
ACH-000037,0.242026066739
ACH-000039,0.292072718579
ACH-000040,0.253922866352
ACH-000041,-0.0218902796968
ACH-000042,0.0473809491902
ACH-000045,0.151807864639
ACH-000047,0.128627900009
ACH-000052,0.0633691202444
ACH-000053,0.17799217962000002
ACH-000054,0.129617237437
ACH-000055,0.420747411273
ACH-000060,0.295143477747
ACH-000067,0.222490685152
ACH-000070,0.198561820127
ACH-000075,0.0214212042955
ACH-000078,0.26109726881900003
ACH-000082,0.09185594546010001
ACH-000085,0.107276766588
ACH-000086,0.278088901609
ACH-000087,0.110407130921
ACH-000092,0.10413125611400001
ACH-000095,0.0812642943574
ACH-000097,0.158109336587
ACH-000098,0.132309480102
ACH-000099,0.212670119315
ACH-000108,0.120408751518
ACH-000113,0.142298467136
ACH-000115,0.157584989255
ACH-000116,0.20619829209899998
ACH-000118,0.131164611535
ACH-000120,0.226290141838
ACH-000123,0.240276046183
ACH-000127,0.0503191478272
ACH-000128,0.29494969222899997
ACH-000132,0.12360230101099999
ACH-000133,0.0662890117481
ACH-000137,0.166697331947
ACH-000138,0.0736817097024
ACH-000142,0.238573619747
ACH-000143,0.22639645229000002
ACH-000146,0.19994755322500002
ACH-000148,0.16677109614
ACH-000150,0.312996432442
ACH-000152,0.24404508211
ACH-000153,0.175662861197
ACH-000159,0.181647727134
ACH-000160,0.18621669147199998
ACH-000163,0.271059154527
ACH-000167,0.205234728369
ACH-000168,0.35967702440800003
ACH-000169,0.182206191441
ACH-000178,0.0575821470464
ACH-000182,0.218125719892
ACH-000183,0.153177678092
ACH-000188,0.194991838986
ACH-000189,0.165251267017
ACH-000190,0.0915516032794
ACH-000198,0.215938947366
ACH-000204,0.219463041455
ACH-000206,0.0162641699973
ACH-000207,0.270152888241
ACH-000211,0.19249146870900002
ACH-000215,0.14606288345000001
ACH-000221,0.21929037380600003
ACH-000222,0.046172797451
ACH-000223,0.123537551978
ACH-000226,0.173065689049
ACH-000227,0.178478540917
ACH-000228,0.147092520581
ACH-000231,0.134792944211
ACH-000232,0.130353475801
ACH-000233,0.169294674065
ACH-000234,0.108858170733
ACH-000235,0.17889446065499998
ACH-000237,0.111708524329
ACH-000238,0.166424987351
ACH-000243,0.22760225876899998
ACH-000244,0.310375918404
ACH-000246,0.0157464416722
ACH-000248,0.10422750138900001
ACH-000250,0.220430513149
ACH-000251,0.304906495255
ACH-000253,0.027386924283199998
ACH-000255,0.156285530973
ACH-000256,0.240221421657
ACH-000257,0.375396010388
ACH-000258,0.27990032679
ACH-000259,0.167086012947
ACH-000260,0.26138511250700003
ACH-000261,0.177930855867
ACH-000262,0.155123115318
ACH-000263,0.286366832966
ACH-000264,0.156858071356
ACH-000265,0.18741211510699998
ACH-000266,0.112889596382
ACH-000272,0.0869620795225
ACH-000273,0.183185768758
ACH-000274,0.11906529358899999
ACH-000277,0.06556045728630001
ACH-000278,0.18773567354200002
ACH-000279,0.303999659453
ACH-000280,0.197038066155
ACH-000281,0.181176994199
ACH-000288,0.181247116669
ACH-000291,0.16771731551799998
ACH-000293,0.008010718770770002
ACH-000294,0.289534784622
ACH-000295,0.34816833461400004
ACH-000296,0.141811849153
ACH-000302,0.17093805778
ACH-000304,0.353212404242
ACH-000307,0.255508511822
ACH-000308,0.165875750308
ACH-000310,0.21306411448600002
ACH-000311,0.265874920475
ACH-000312,0.175918919141
ACH-000315,0.148499100272
ACH-000316,0.10715142215399999
ACH-000317,0.133268241978
ACH-000318,0.139040371807
ACH-000319,0.40441585826800003
ACH-000320,0.0236028296836
ACH-000322,0.19977864292999997
ACH-000323,0.284468954959
ACH-000324,0.20187080173
ACH-000329,0.157244939625
ACH-000330,0.149393907331
ACH-000331,0.147002626172
ACH-000332,0.21883654441
ACH-000334,0.24469290202100002
ACH-000335,0.20191672075199998
ACH-000336,0.125104841012
ACH-000337,0.117740282051
ACH-000339,0.128434835006
ACH-000341,0.18574923764600001
ACH-000348,0.109342129956
ACH-000350,0.278598105981
ACH-000352,0.07722568382600001
ACH-000356,0.17899030036400002
ACH-000361,0.15049152359999998
ACH-000362,0.305852602824
ACH-000363,0.164684307258
ACH-000364,0.27932004530099996
ACH-000365,0.124854438509
ACH-000366,0.075425343241
ACH-000368,0.144303533838
ACH-000374,0.202497761114
ACH-000375,0.193785590823
ACH-000376,0.29576408968699996
ACH-000381,0.00139155498839
ACH-000383,0.17684952133
ACH-000387,0.221768779886
ACH-000389,0.0537077442434
ACH-000390,0.123583942725
ACH-000393,0.23973913508000003
ACH-000395,0.147607489413
ACH-000397,0.229286670123
ACH-000401,0.28290616805700003
ACH-000402,0.180758200139
ACH-000403,0.19090488704
ACH-000404,0.07961937452880001
ACH-000406,0.149965652036
ACH-000407,0.20097780769499998
ACH-000408,0.299899893208
ACH-000410,0.24016019797
ACH-000411,0.0783024998407
ACH-000414,0.0756133469005
ACH-000415,0.211610223765
ACH-000416,0.0732041569995
ACH-000420,0.25277400861
ACH-000421,0.174152450445
ACH-000424,0.153562183052
ACH-000425,0.189877127468
ACH-000426,0.0061110185793000005
ACH-000427,0.028589087664
ACH-000433,0.0940983891471
ACH-000436,0.227535825495
ACH-000444,0.26758562587699997
ACH-000445,-0.0189109867529
ACH-000448,0.155521725075
ACH-000450,0.124725184077
ACH-000452,0.139611248027
ACH-000454,0.13960431633
ACH-000458,0.19352520318100003
ACH-000459,0.0743750854905
ACH-000460,0.150204270122
ACH-000461,0.117208172381
ACH-000463,0.19773265778299998
ACH-000464,0.266259845883
ACH-000466,0.252353942715
ACH-000467,0.278902480475
ACH-000468,0.148608782381
ACH-000469,0.213666732705
ACH-000470,0.172446005237
ACH-000471,0.030159839388900003
ACH-000472,0.135078206442
ACH-000473,0.219659018563
ACH-000475,0.164311523327
ACH-000476,0.18543788424899998
ACH-000477,0.244158599471
ACH-000480,0.14367696343699998
ACH-000481,0.181688578781
ACH-000483,0.0501098231886
ACH-000484,0.27737384313700003
ACH-000485,0.251124258842
ACH-000486,0.130157240223
ACH-000487,0.215144712332
ACH-000488,0.121241788471
ACH-000490,-0.0162957873051
ACH-000491,0.296049987678
ACH-000495,0.215062588288
ACH-000496,0.142452743685
ACH-000499,0.42220742100599995
ACH-000500,0.18423729519200002
ACH-000502,0.0674785734254
ACH-000503,0.0530248872465
ACH-000505,0.176008668497
ACH-000507,0.1821794077
ACH-000510,0.226980453989
ACH-000511,0.22808367846799998
ACH-000512,0.0798659282883
ACH-000516,0.15818064153300002
ACH-000517,0.117517581254
ACH-000518,0.34324025057400004
ACH-000520,0.150859372146
ACH-000521,-0.06984087117389999
ACH-000522,0.0955960970706
ACH-000524,0.166016119193
ACH-000527,0.21066251692000001
ACH-000528,0.20993674482900002
ACH-000537,-0.0818636376283
ACH-000541,0.31192106772
ACH-000542,0.28977456037599997
ACH-000544,0.105258083934
ACH-000545,0.193263105305
ACH-000547,0.284484433818
ACH-000548,0.186454272778
ACH-000549,0.293756162498
ACH-000550,0.099555353814
ACH-000552,0.263022559238
ACH-000556,0.07948043767360001
ACH-000557,0.292770390139
ACH-000570,0.0600270538205
ACH-000571,0.06424501954459999
ACH-000573,0.168636230651
ACH-000576,0.218742183662
ACH-000580,0.251534491972
ACH-000584,0.125302303026
ACH-000585,0.108395398127
ACH-000588,0.209799419633
ACH-000589,0.14700963483899998
ACH-000591,0.23829162046799998
ACH-000593,0.212402286166
ACH-000600,-0.0326102495935
ACH-000601,0.140176464427
ACH-000604,0.284416838491
ACH-000605,0.232687759618
ACH-000606,0.0498930925067
ACH-000608,0.23292218871599998
ACH-000614,0.16500589174900002
ACH-000616,0.158443434647
ACH-000618,0.12440889316199999
ACH-000619,0.127704981646
ACH-000620,0.245707728141
ACH-000621,0.16797693387200002
ACH-000622,0.269835470801
ACH-000623,0.13158017565400001
ACH-000624,0.151964065866
ACH-000627,0.250556058455
ACH-000630,0.194983115558
ACH-000632,0.229506469216
ACH-000633,0.249543167487
ACH-000637,0.307283369353
ACH-000638,0.05543790702430001
ACH-000646,0.16990484241999998
ACH-000647,0.265568301161
ACH-000648,-0.0068719217874100005
ACH-000649,0.108054484721
ACH-000651,0.13421441373
ACH-000652,0.332089557031
ACH-000653,0.14277307701
ACH-000657,0.12272761372400001
ACH-000658,0.156696989203
ACH-000661,0.19993167636599998
ACH-000662,0.210078691103
ACH-000663,0.00893916551222
ACH-000665,0.0190221341883
ACH-000671,0.179333288288
ACH-000673,0.20709634872699997
ACH-000676,0.212826138452
ACH-000677,0.104608789015
ACH-000681,0.26691518589
ACH-000682,0.302291505902
ACH-000683,0.139630585461
ACH-000684,0.125686169641
ACH-000688,0.200740932775
ACH-000693,0.216861133649
ACH-000694,0.17638475575800003
ACH-000695,0.0366563185255
ACH-000696,0.18419589392000002
ACH-000697,0.08280070152689999
ACH-000699,0.037873344795699995
ACH-000701,0.182717405473
ACH-000706,0.231170007216
ACH-000711,0.21097574466699998
ACH-000713,0.020937822600400002
ACH-000714,0.00565110686908
ACH-000718,0.157443632998
ACH-000720,0.30746038968
ACH-000721,0.123660358092
ACH-000724,0.337822301925
ACH-000725,0.26294532075599997
ACH-000732,0.18440095909200002
ACH-000734,0.178237897462
ACH-000735,0.142385983473
ACH-000736,0.21182374936999998
ACH-000738,-0.0442827859855
ACH-000746,0.272607286023
ACH-000747,0.101315011578
ACH-000748,0.259839349994
ACH-000753,0.147987481607
ACH-000756,-0.0508035109559
ACH-000757,0.14716217742499998
ACH-000758,0.200375894536
ACH-000760,0.215800433338
ACH-000763,-0.018529985384900003
ACH-000764,0.232924558752
ACH-000765,0.330065956636
ACH-000766,0.19525031453699998
ACH-000767,0.028158263103800003
ACH-000768,0.004202567495
ACH-000769,0.027956680823
ACH-000770,0.181421685046
ACH-000771,0.180455880262
ACH-000773,0.334225959216
ACH-000776,0.218865559874
ACH-000777,0.135861479984
ACH-000778,0.21411728610999997
ACH-000781,0.14956321912599999
ACH-000782,0.1524550017
ACH-000783,0.05960940689119999
ACH-000784,0.15058567421
ACH-000785,0.0943444008173
ACH-000787,0.163183994115
ACH-000788,0.09590219202120001
ACH-000791,0.210591468492
ACH-000792,0.153164502472
ACH-000794,0.13529914154699998
ACH-000796,0.305417427938
ACH-000799,-0.0905787265845
ACH-000800,0.311976861019
ACH-000802,0.122536779032
ACH-000804,0.251463901207
ACH-000805,0.170088390793
ACH-000809,0.187803168198
ACH-000810,0.173881138576
ACH-000811,0.134453825842
ACH-000817,0.175508809932
ACH-000819,0.0921950517186
ACH-000820,0.000985727328232
ACH-000821,0.211639095823
ACH-000822,0.08580404649589998
ACH-000823,0.154879069376
ACH-000824,0.0822176239299
ACH-000827,0.18711440603799998
ACH-000829,0.136332928446
ACH-000831,0.20719581172899998
ACH-000832,0.0654442094577
ACH-000833,0.36566380406099996
ACH-000834,0.175361478953
ACH-000835,0.0417722614519
ACH-000836,0.13144806239
ACH-000837,0.0706306981964
ACH-000838,0.141547885322
ACH-000839,0.18647423018599998
ACH-000840,0.133431293881
ACH-000841,0.127261698284
ACH-000843,0.157209639116
ACH-000846,0.156619456153
ACH-000847,-0.014089733251
ACH-000848,0.289706327732
ACH-000849,0.220338019386
ACH-000851,0.252159779584
ACH-000855,0.283123274809
ACH-000856,0.332872113142
ACH-000858,0.29398223375599997
ACH-000859,0.225364643776
ACH-000861,0.18821309511700002
ACH-000862,-0.123567392476
ACH-000865,0.229788237293
ACH-000866,0.182604907683
ACH-000867,0.238728460174
ACH-000869,0.220568976807
ACH-000872,0.06303787930680001
ACH-000873,0.0649821861061
ACH-000876,0.237915703414
ACH-000878,0.375224295273
ACH-000880,0.346758884192
ACH-000881,0.06468658723410001
ACH-000882,0.149814752409
ACH-000884,0.22966090635699998
ACH-000885,0.07179691567869999
ACH-000887,0.165307651481
ACH-000888,0.0658474613197
ACH-000889,0.236183896719
ACH-000890,0.08874655531169999
ACH-000896,0.145688904768
ACH-000898,0.196581046111
ACH-000900,0.07112080406139999
ACH-000901,0.241668712367
ACH-000905,0.17917410518500002
ACH-000906,0.17162591799899998
ACH-000907,0.101183785944
ACH-000910,0.256794393803
ACH-000911,0.22140924818799998
ACH-000912,0.146405880938
ACH-000913,0.0768805336115
ACH-000915,0.131304060104
ACH-000916,0.094185106482
ACH-000917,0.21085451904
ACH-000921,0.07882450557510001
ACH-000924,0.186479721913
ACH-000926,0.09771339491839999
ACH-000928,0.10026297345799999
ACH-000929,0.272300504516
ACH-000932,0.224028882988
ACH-000935,0.327317826371
ACH-000936,-0.0158794840516
ACH-000937,0.22051313446600002
ACH-000938,0.170236258933
ACH-000939,0.28052258139499997
ACH-000941,0.05375472426519999
ACH-000943,0.14216822192700002
ACH-000946,0.0302442698957
ACH-000947,0.23136346676199998
ACH-000948,0.0228904708198
ACH-000950,0.206242599375
ACH-000953,0.169075753845
ACH-000957,0.22583953782400001
ACH-000958,0.285163832171
ACH-000960,0.161050951593
ACH-000963,0.161222118707
ACH-000968,0.230203422159
ACH-000969,0.157494114715
ACH-000973,0.16339833825300001
ACH-000974,0.161457451425
ACH-000975,0.285836816004
ACH-000976,0.20699743012699998
ACH-000978,0.321312917465
ACH-000980,0.0829126456045
ACH-000984,-0.06632790771930001
ACH-000986,0.025881452549099997
ACH-000988,0.07496054024689999
ACH-000993,0.121273711755
ACH-000994,0.11115349722699999
ACH-000996,0.10084972932399999
ACH-001001,0.192079978134
ACH-001020,0.0724283720285
ACH-001028,0.175590071645
ACH-001031,0.236736688195
ACH-001038,0.125733162782
ACH-001048,0.197127206391
ACH-001050,0.193027057147
ACH-001053,0.272198333811
ACH-001054,0.20579520865200002
ACH-001061,0.19191694635899997
ACH-001067,0.0705497140872
ACH-001075,0.34926261431999994
ACH-001096,0.154326933455
ACH-001128,0.00949470730986
ACH-001134,0.179530362188
ACH-001151,0.080745998104
ACH-001163,0.102381735174
ACH-001164,-0.031558440290799995
ACH-001173,0.24387085776599998
ACH-001183,0.12566354809
ACH-001184,0.36785563419399997
ACH-001190,0.272330415833
ACH-001192,0.217078740484
ACH-001193,0.16778853650199999
ACH-001196,0.15000362517899998
ACH-001197,0.21679083320700002
ACH-001205,0.0392264074782
ACH-001211,0.07955009438689999
ACH-001212,-0.00938154166296
ACH-001228,0.150225178574
ACH-001232,0.201214779397
ACH-001239,0.255364843464
ACH-001274,0.30290646240200003
ACH-001275,0.0869511134623
ACH-001277,0.280378816272
ACH-001278,0.372032596538
ACH-001280,0.269573544778
ACH-001283,0.196263807791
ACH-001289,-0.00717455707446
ACH-001295,0.14375787340399998
ACH-001300,0.157698381135
ACH-001301,0.159226845723
ACH-001302,0.20623279053399998
ACH-001303,0.0547914669369
ACH-001306,0.284206026876
ACH-001318,0.261093093434
ACH-001322,0.314996009831
ACH-001328,0.187419052669
ACH-001332,0.0830572352571
ACH-001333,0.0740158528406
ACH-001336,0.295177740058
ACH-001340,0.17060188175299998
ACH-001346,0.0766883806623
ACH-001353,0.045923730313
ACH-001354,0.245119714915
ACH-001367,0.321123559302
ACH-001368,0.21605443402
ACH-001374,9.03074020213e-06
ACH-001375,0.24055832704900001
ACH-001377,0.166968169155
ACH-001380,-0.0329070456165
ACH-001391,0.296737055031
ACH-001407,0.219592136598
ACH-001408,0.26942739271899996
ACH-001413,0.00299395317354
ACH-001430,0.111273804654
ACH-001431,0.119483691095
ACH-001450,0.291441401454
ACH-001496,0.180911314716
ACH-001500,0.106171428579
ACH-001521,0.239804751202
ACH-001523,0.20505521724800002
ACH-001532,0.18268776803800002
ACH-001536,0.07636490319610001
ACH-001550,0.10897652189200001
ACH-001552,0.283643810429
ACH-001554,0.281303166235
ACH-001645,0.280935179026
ACH-001654,0.18763192973200002
ACH-001715,0.19818830215999997
ACH-001735,0.176286472685
ACH-001736,0.211318822658
ACH-001737,0.176543577559
ACH-001740,0.36864173999300004
ACH-001745,0.195177746578
ACH-001750,0.201559304006
ACH-001765,0.177039248152
ACH-001956,0.141441744328
ACH-001957,0.129431676971
