,HAP1 (9001)
ACH-000198,-0.179930735291
ACH-000204,-0.175782567769
ACH-000206,0.0519612060776
ACH-000207,0.0496019903151
ACH-000211,-0.31562439791700003
ACH-000215,-0.24461978026
ACH-000221,-0.300220657778
ACH-000222,-0.37846641205
ACH-000223,-0.13345497122199998
ACH-000226,-0.358071681958
ACH-000227,-0.250770255018
ACH-000228,-0.263922115734
ACH-000231,-0.18299000786
ACH-000232,-0.174575142804
ACH-000233,-0.157558880526
ACH-000234,-0.041860921856900005
ACH-000235,-0.44820960100900004
ACH-000237,-0.107650898173
ACH-000238,-0.440638317858
ACH-000243,-0.5140066277709999
ACH-000244,-0.27239914564
ACH-000246,-0.279562381404
ACH-000248,-0.44363643899899996
ACH-000250,-0.269353490752
ACH-000251,-0.442186472987
ACH-000253,-0.299815031291
ACH-000255,-0.39160945925800006
ACH-000256,-0.368015418429
ACH-000257,0.0146584711931
ACH-000258,0.0742961902032
ACH-000259,-0.301183515161
ACH-000260,-0.17470884539599998
ACH-000261,-0.202466902452
ACH-000262,-0.22648204215999998
ACH-000263,-0.00354426903289
ACH-000264,-0.22251486979600002
ACH-000265,-0.303658752487
ACH-000266,-0.34945199465599996
ACH-000272,-0.23736150268000003
ACH-000273,-0.38127794121799996
ACH-000274,-0.290777779364
ACH-000277,-0.296415784399
ACH-000278,-0.045126821074400005
ACH-000279,-0.09921510034810001
ACH-000280,-0.540609949216
ACH-000281,-0.198869782636
ACH-000288,-0.407772739714
ACH-000291,-0.399802330911
ACH-000293,-0.530831058851
ACH-000294,-0.20095909048500002
ACH-000295,-0.322405889266
ACH-000296,-0.42832168008199994
ACH-000302,-0.31002057812399997
ACH-000304,-0.12628112544700001
ACH-000307,-0.21670962716999997
ACH-000308,-0.28618159131
ACH-000310,-0.0533950468007
ACH-000311,-0.18775721177000002
ACH-000312,-0.244307249062
ACH-000315,-0.280586094657
ACH-000316,-0.399683788607
ACH-000317,-0.110001511199
ACH-000318,-0.18660632011300002
ACH-000319,-0.27674851118099997
ACH-000320,-0.250109312126
ACH-000322,-0.42830900650799997
ACH-000323,-0.271692375418
ACH-000324,-0.531858790691
ACH-000329,-0.32276360286600003
ACH-000330,-0.6941953524860001
ACH-000331,-0.145896712543
ACH-000332,-0.308819467486
ACH-000334,0.173484228316
ACH-000335,-0.318951632736
ACH-000336,-0.0997359295809
ACH-000337,-0.428490494991
ACH-000339,-0.261677576926
ACH-000341,0.09142639161010001
ACH-000348,-0.210927687672
ACH-000350,-0.589906515608
ACH-000352,-0.363994280348
ACH-000356,-0.29968246556899997
ACH-000361,-0.34105685449100004
ACH-000362,0.109386073403
ACH-000363,-0.15840454215
ACH-000364,-0.422541412733
ACH-000365,-0.10422913528
ACH-000366,-0.227300114661
ACH-000368,-0.160659434316
ACH-000374,-0.14657468317199998
ACH-000375,-0.37688594300399997
ACH-000376,-0.248299466104
ACH-000381,-0.442922919685
ACH-000383,-0.5404799648340001
ACH-000387,-0.164916177167
ACH-000389,-0.128836987253
ACH-000390,-0.21900222243200002
ACH-000393,-0.09285188673810002
ACH-000395,-0.1657233471
ACH-000397,-0.34622535947300004
ACH-000401,-0.407480416422
ACH-000402,0.040093719865
ACH-000403,-0.2256799605
ACH-000404,-0.5087637014940001
ACH-000406,-0.10413895017100001
ACH-000407,-0.242957950431
ACH-000408,-0.303273651525
ACH-000410,-0.232497363418
ACH-000411,-0.281066049117
ACH-000414,-0.33737503180399997
ACH-000415,-0.449997665984
ACH-000416,-0.32098512405900004
ACH-000420,-0.203987650333
ACH-000421,-0.40174743084799996
ACH-000424,-0.19365102269
ACH-000425,-0.466672331991
ACH-000426,-0.201915200516
ACH-000427,-0.8105598094140001
ACH-000433,-0.45569137251999997
ACH-000436,-0.441300809618
ACH-000444,-0.53618811293
ACH-000445,-0.135098315975
ACH-000448,-0.271033356969
ACH-000450,-0.040393102145
ACH-000452,-0.19631377200999997
ACH-000454,-0.0567697869145
ACH-000458,-0.289713121335
ACH-000459,-0.202880790304
ACH-000460,-0.330514748352
ACH-000461,-0.285070754785
ACH-000463,-0.390839425886
ACH-000464,-0.361195433037
ACH-000466,-0.905977885574
ACH-000467,-0.248078181906
ACH-000468,-0.29399900067400003
ACH-000469,-0.256681214703
ACH-000470,-0.497959650087
ACH-000471,-0.294449419792
ACH-000472,-0.28264401630999997
ACH-000473,-0.42308230614500003
ACH-000475,-0.274260069158
ACH-000476,-0.238599616696
ACH-000477,0.014504322502600002
ACH-000480,-0.33808580421800005
ACH-000481,-0.11677129771
ACH-000483,-0.115018549837
ACH-000484,-0.598079269761
ACH-000485,-0.22025781898400001
ACH-000486,-0.435444432768
ACH-000487,-0.238471673448
ACH-000488,-0.41905891759900005
ACH-000490,-0.130221673081
ACH-000491,-0.511249761176
ACH-000495,-0.129844424502
ACH-000496,-0.136401272107
ACH-000499,-0.15841593438100002
ACH-000500,-0.512882685506
ACH-000502,-0.295647980209
ACH-000503,-0.159119156303
ACH-000505,-0.11920059668500001
ACH-000507,-0.252713387167
ACH-000510,-0.0476882353304
ACH-000511,-0.34144415311099996
ACH-000512,-0.0780124568222
ACH-000516,-0.332516196698
ACH-000517,-0.183153111163
ACH-000518,-0.0686082392442
ACH-000520,-0.439824899905
ACH-000521,-0.58097948114
ACH-000522,-0.24897587593899997
ACH-000524,-0.319927969711
ACH-000527,-0.501932505727
ACH-000528,-0.292388471777
ACH-000537,-0.19375400124699999
ACH-000541,-0.183285974936
ACH-000542,-0.287416781222
ACH-000544,-0.462198756952
ACH-000545,-0.185327287588
ACH-000547,-0.18590182364799998
ACH-000548,-0.22083472763599998
ACH-000549,-0.308882022561
ACH-000550,-0.258699175364
ACH-000552,-0.333101606062
ACH-000556,-0.39704229697400006
ACH-000557,-0.165279147012
ACH-000570,-0.40061356689499994
ACH-000571,-0.149141080978
ACH-000573,-0.198109397641
ACH-000576,-0.24560458782699998
ACH-000580,-0.113199381972
ACH-000584,-0.18379257247699998
ACH-000585,-0.14216851982999998
ACH-000588,-0.011205625887200001
ACH-000589,-0.415053366709
ACH-000591,-0.291552820911
ACH-000593,-0.288469011934
ACH-000600,-0.584641303947
ACH-000601,-0.405168099649
ACH-000604,-0.269036744402
ACH-000605,-0.261729422203
ACH-000606,-0.341138827874
ACH-000608,-0.22309652809099997
ACH-000614,-0.158698083245
ACH-000616,-0.34609858271300004
ACH-000618,-0.30655914358
ACH-000619,-0.0935933189318
ACH-000620,-0.279513996812
ACH-000621,-0.275488376327
ACH-000622,-0.418687787729
ACH-000623,-0.07054419776819999
ACH-000624,-0.278964483441
ACH-000627,-0.430997910973
ACH-000630,-0.263804650925
ACH-000632,-0.158384684561
ACH-000633,-0.39058389083800005
ACH-000637,-0.48566457248800005
ACH-000638,-0.407115093962
ACH-000646,-0.0947314383986
ACH-000647,-0.445641845903
ACH-000648,-0.16197533389000002
ACH-000649,-0.136381056319
ACH-000651,-0.09185828029410001
ACH-000652,-0.327618467016
ACH-000653,-0.356010141576
ACH-000657,-0.277179044062
ACH-000658,-0.183289412356
ACH-000661,-0.216191542826
ACH-000662,0.051229564690899995
ACH-000663,-0.7360502618320001
ACH-000665,-0.16986881916299998
ACH-000671,-0.293338494698
ACH-000673,-0.22333320446
ACH-000676,-0.491057136264
ACH-000677,-0.299904076917
ACH-000681,-0.5158617061509999
ACH-000682,-0.251832520277
ACH-000683,-0.0998739834509
ACH-000684,-0.221200314941
ACH-000688,-0.298192708976
ACH-000693,-0.17647902802700002
ACH-000694,-0.230883187568
ACH-000695,-0.468892387626
ACH-000696,-0.27861053634300004
ACH-000697,-0.18219618632100001
ACH-000699,-0.184354574251
ACH-000701,-0.20639954801
ACH-000706,-0.18874595609499997
ACH-000711,-0.19471347375700002
ACH-000713,-0.178149377753
ACH-000714,-0.350289000207
ACH-000718,-0.0515224464625
ACH-000720,-0.47769876911799997
ACH-000721,-0.212200966151
ACH-000724,-0.40031452664000006
ACH-000725,-0.21107187191100002
ACH-000732,-0.352700529409
ACH-000734,-0.097340896242
ACH-000735,-0.258701823228
ACH-000736,-0.114205093557
ACH-000738,-0.288701052343
ACH-000746,-0.452775963006
ACH-000747,-0.406333526273
ACH-000748,-0.19941132270599998
ACH-000753,-0.239914332554
ACH-000756,-0.37401727072400004
ACH-000757,-0.12481495747000002
ACH-000758,-0.410526092878
ACH-000760,-0.14290998491499998
ACH-000763,-0.307200604112
ACH-000764,-0.281907528005
ACH-000765,-0.046595612057999995
ACH-000766,-0.0480647033604
ACH-000767,-0.0879992421393
ACH-000768,-0.435967578933
ACH-000769,-0.209883693743
ACH-000770,-0.2297839084
ACH-000771,-0.283977720105
ACH-000773,-0.289243198253
ACH-000776,-0.197488277414
ACH-000777,-0.371417082491
ACH-000778,-0.452967450296
ACH-000781,-0.226929342581
ACH-000782,-0.334828027141
ACH-000783,-0.34096441004199995
ACH-000784,-0.296913999034
ACH-000785,-0.30071208713
ACH-000787,-0.12643515557
ACH-000788,-0.393180689031
ACH-000791,-0.470690228368
ACH-000792,-0.130787445058
ACH-000794,-0.189515634643
ACH-000796,-0.281344717373
ACH-000799,-0.463987004719
ACH-000800,-0.5281345671459999
ACH-000802,-0.25976681345400005
ACH-000804,-0.39216114485299997
ACH-000805,-0.289390831796
ACH-000809,-0.239026873969
ACH-000810,-0.14098135549000002
ACH-000811,-0.42445420084799995
ACH-000817,-0.22776113243299997
ACH-000819,-0.125386181353
ACH-000820,-0.371082407284
ACH-000821,-0.328421410992
ACH-000822,-0.305488615322
ACH-000823,-0.203563053451
ACH-000824,-0.323506374094
ACH-000827,-0.250065060957
ACH-000829,-0.20065891566100003
ACH-000831,-0.213406036206
ACH-000832,-0.473925588371
ACH-000833,-0.0735454563749
ACH-000834,-0.19407913252599998
ACH-000835,-0.244915905121
ACH-000836,-0.213648386267
ACH-000837,-0.454742732541
ACH-000838,-0.171105354234
ACH-000839,-0.23510681298
ACH-000840,-0.44493433549999994
ACH-000841,-0.313880309646
ACH-000843,-0.345994549689
ACH-000846,-0.273872433981
ACH-000847,-0.222961213174
ACH-000848,-0.361583841954
ACH-000849,-0.163762197752
ACH-000851,-0.17668396681899998
ACH-000855,-0.0211420807622
ACH-000856,-0.1810697922
ACH-000858,-0.373488948464
ACH-000859,-0.36037870083400003
ACH-000861,-0.32734554632199997
ACH-000862,-0.190181444173
ACH-000865,-0.181478786934
ACH-000866,-0.330862096135
ACH-000867,-0.29897849452799996
ACH-000869,-0.340100330851
ACH-000872,-0.227628112617
ACH-000873,-0.15334048004
ACH-000876,-0.10059445673
ACH-000878,-0.08261694865739999
ACH-000880,-0.285124773684
ACH-000881,-0.058945400072
ACH-000882,-0.214916739343
ACH-000884,-0.152956500951
ACH-000885,-0.228328140507
ACH-000887,-0.332401278314
ACH-000888,-0.32285859595800004
ACH-000889,-0.106902448288
ACH-000890,-0.259298559556
ACH-000896,-0.191535753589
ACH-000898,-0.019245229243099998
ACH-000900,-0.558494190735
ACH-000901,-0.11246172725800001
ACH-000905,-0.34240118695
ACH-000906,-0.214993927652
ACH-000907,-0.251809310707
ACH-000910,-0.0257010355167
ACH-000911,-0.313750401733
ACH-000912,-0.25034706234799997
ACH-000913,-0.263557447674
ACH-000915,-0.155413700423
ACH-000916,-0.634832875479
ACH-000917,-0.0440967679445
ACH-000921,-0.318973314256
ACH-000924,-0.29090266829100003
ACH-000926,-0.297206793585
ACH-000928,-0.48948950058799995
ACH-000929,-0.554404247539
ACH-000932,-0.269797760801
ACH-000935,-0.330956512106
ACH-000936,-0.262435307147
ACH-000937,-0.408107895379
ACH-000938,-0.206697102597
ACH-000939,-0.45493854381300003
ACH-000941,-0.27806979283100003
ACH-000943,-0.251802334778
ACH-000946,-0.260659130883
ACH-000947,-0.23750877280000002
ACH-000948,-0.38052421827
ACH-000950,-0.47030501470200003
ACH-000953,-0.45562476973899996
ACH-000957,-0.286501547945
ACH-000958,-0.276087277558
ACH-000960,-0.08239452596699999
ACH-000963,-0.23290602346500003
ACH-000968,-0.285797168992
ACH-000969,-0.148949293063
ACH-000973,-0.155692521131
ACH-000974,-0.20775110540199998
ACH-000975,-0.276114291567
ACH-000976,-0.436782681814
ACH-000978,-0.306270825566
ACH-000980,-0.12736434431
ACH-000984,-0.436500570247
ACH-000986,-0.33782030696599996
ACH-000988,-0.359987374014
ACH-000993,-0.9512311540870001
ACH-000994,-0.5654744687300001
ACH-000996,-0.585503955182
ACH-001001,-0.27155635364799996
ACH-001020,-0.591273853469
ACH-001028,-0.160580255099
ACH-001031,-0.296776415937
ACH-001038,-0.241323476866
ACH-001048,-0.337860507288
ACH-001050,-0.613773180616
ACH-001053,-0.367364176116
ACH-001054,-0.350730286224
ACH-001061,-0.241125663243
ACH-001067,-0.158185209954
ACH-001075,-0.0805651484517
ACH-001096,-0.00328622365514
ACH-001128,-0.462357892817
ACH-001134,-0.0725414699203
ACH-001151,-0.17661442042199998
ACH-001163,-0.404115046885
ACH-001164,-0.468546635129
ACH-001173,-0.383298657237
ACH-001183,-0.194115049515
ACH-001184,-0.136578370118
ACH-001190,-0.437119162375
ACH-001192,-0.147083230703
ACH-001193,-0.319273439069
ACH-001196,-0.458051203935
ACH-001197,-0.778698984591
ACH-001205,-0.170415921186
ACH-001211,-0.29354858831999997
ACH-001212,-0.7089865143330001
ACH-001228,-0.312927177564
ACH-001232,-0.355357245214
ACH-001239,-0.24476689775899999
ACH-001274,-0.324029257456
ACH-001275,0.0448874670653
ACH-001277,-0.276595601742
ACH-001278,-0.07743835730189999
ACH-001280,-0.37119910060999994
ACH-001283,-0.157906729039
ACH-001289,-0.206942276224
ACH-001295,-0.349491579327
ACH-001300,-0.40144496836099997
ACH-001301,-0.404069303475
ACH-001302,-0.235595202685
ACH-001303,-0.43036752399899997
ACH-001306,-0.228688534901
ACH-001318,-0.304904030434
ACH-001322,-0.21283324820900001
ACH-001328,-0.392990118644
ACH-001332,-0.43736574882600004
ACH-001333,-0.184386088811
ACH-001336,-0.23003477268000003
ACH-001340,-0.217251497058
ACH-001346,-0.34943867909599996
ACH-001353,-0.236401096815
ACH-001354,-0.210856921592
ACH-001367,-0.413971783598
ACH-001368,-0.27557023452199997
ACH-001374,-0.6728543226610001
ACH-001375,-0.387181173012
ACH-001377,-0.422699791198
ACH-001380,-0.38062968446
ACH-001391,-0.253321522381
ACH-001407,-0.256838448632
ACH-001408,-0.296174586283
ACH-001413,-0.391697358073
ACH-001430,0.0821777646306
ACH-001431,-0.18096949854000002
ACH-001450,-0.387943898506
ACH-001496,-0.376505430066
ACH-001500,-0.363908507274
ACH-001521,-0.254914012102
ACH-001523,-0.456531070402
ACH-001532,-0.351520439199
ACH-001536,-0.45824450206600004
ACH-001550,-0.20434003100499998
ACH-001552,-0.10500182263
ACH-001554,-0.220142652971
ACH-001645,-0.19241352012600002
ACH-001654,-0.308188555973
ACH-001715,-0.23222726126499998
ACH-001735,-0.33913578574500003
ACH-001736,-0.22761592960700003
ACH-001737,-0.0815425653352
ACH-001740,-0.17400899908
ACH-001745,-0.07396586483010001
ACH-001750,-0.23252499554499997
ACH-001765,-0.297630743873
ACH-001956,-0.29884780007899997
ACH-001957,-0.453770070835
