,GAP43 (2596)
ACH-000004,0.305223722217
ACH-000007,0.23793797947700002
ACH-000009,0.287989923915
ACH-000011,0.172931475341
ACH-000012,0.461918409752
ACH-000013,0.32157265458
ACH-000014,0.23268155597800003
ACH-000015,0.268869882495
ACH-000017,0.151182617156
ACH-000018,0.34958659035499995
ACH-000019,0.41766349821500004
ACH-000021,0.406645069415
ACH-000022,0.290874076438
ACH-000025,0.301936464993
ACH-000028,0.24811828674400002
ACH-000030,0.292830457933
ACH-000035,0.32417213302299996
ACH-000036,0.49793639548
ACH-000037,0.302141562295
ACH-000039,0.217420961703
ACH-000040,0.292995174549
ACH-000041,0.18608502023600001
ACH-000042,0.254586333564
ACH-000045,0.345251178869
ACH-000047,0.326711565629
ACH-000052,0.328573771204
ACH-000053,0.310292117545
ACH-000054,0.36472926413199996
ACH-000055,0.0666410343733
ACH-000060,0.40183973227799996
ACH-000067,0.235670072817
ACH-000070,0.255181788734
ACH-000075,0.365660866392
ACH-000078,0.48197313108199996
ACH-000082,0.37529176648
ACH-000085,0.191614545635
ACH-000086,0.29381371569000003
ACH-000087,0.286109700306
ACH-000092,0.449412601379
ACH-000095,0.33688148392300005
ACH-000097,0.31034815357900003
ACH-000098,0.403061593882
ACH-000099,0.201869629586
ACH-000108,0.43889950284999996
ACH-000113,0.244125945141
ACH-000115,0.298262708978
ACH-000116,0.291308594599
ACH-000118,0.351620347007
ACH-000120,0.35643815394199996
ACH-000123,0.325086155792
ACH-000127,0.354348871296
ACH-000128,0.274803819203
ACH-000132,0.373614571018
ACH-000133,0.33058921580600004
ACH-000137,0.240575110539
ACH-000138,0.29658165507
ACH-000142,0.206255204091
ACH-000143,0.00607520612457
ACH-000146,0.25831357406100003
ACH-000148,0.380403918737
ACH-000150,0.40493776413000004
ACH-000152,0.265975147575
ACH-000153,0.30972947985
ACH-000159,0.33705879473899997
ACH-000160,0.44415810635499997
ACH-000163,0.490075741698
ACH-000167,0.801347270552
ACH-000168,0.304311194798
ACH-000169,0.255027553554
ACH-000178,0.266052453126
ACH-000182,0.264000743529
ACH-000183,0.26810719551999995
ACH-000188,0.152561116213
ACH-000189,0.372963485529
ACH-000190,0.317694838997
ACH-000198,0.24414277251699998
ACH-000204,0.0667255676362
ACH-000206,0.349851778527
ACH-000207,0.27006361649
ACH-000211,0.300282501386
ACH-000215,0.22991110659000003
ACH-000221,0.282599761109
ACH-000222,0.33585891956200004
ACH-000223,0.269579464577
ACH-000226,0.267856391205
ACH-000227,0.261515957404
ACH-000228,0.470655583385
ACH-000231,0.216191554714
ACH-000232,0.32564983752099996
ACH-000233,0.331660754684
ACH-000234,0.431350378421
ACH-000235,0.34810851609399995
ACH-000237,0.25848446906100003
ACH-000238,0.286653685369
ACH-000243,0.32933307243500004
ACH-000244,0.082194033665
ACH-000246,0.30430340230700004
ACH-000248,0.340428725492
ACH-000250,0.26802367895
ACH-000251,0.542976553987
ACH-000253,0.0536410654806
ACH-000255,0.456088685948
ACH-000256,0.20920922088799998
ACH-000257,0.0534257073741
ACH-000258,0.179687541026
ACH-000259,0.283974421222
ACH-000260,0.307962888334
ACH-000261,0.193255874967
ACH-000262,0.517839854159
ACH-000263,0.48336228302699996
ACH-000264,0.254872500919
ACH-000265,0.243192398301
ACH-000266,0.288256143796
ACH-000272,0.191056559406
ACH-000273,0.501657639576
ACH-000274,0.23051628409000002
ACH-000277,0.34215772412900003
ACH-000278,0.36135217013800003
ACH-000279,0.118118151341
ACH-000280,0.226619194394
ACH-000281,0.28068580559399997
ACH-000288,0.31382512365
ACH-000291,0.189088583939
ACH-000293,0.3173779566
ACH-000294,0.119173927961
ACH-000295,0.16814026339899998
ACH-000296,0.495799434228
ACH-000302,0.266303952849
ACH-000304,0.279532766015
ACH-000307,0.339013185364
ACH-000308,0.23077894462600002
ACH-000310,0.322871557786
ACH-000311,0.288089341764
ACH-000312,0.39002491069
ACH-000315,0.465201004922
ACH-000316,0.126301315836
ACH-000317,0.23571742704100002
ACH-000318,0.232082087768
ACH-000319,0.297383476474
ACH-000320,0.361226123467
ACH-000322,0.400117643725
ACH-000323,0.122244992299
ACH-000324,0.414904001061
ACH-000329,0.19649557636
ACH-000330,0.341392082433
ACH-000331,0.27803873257899997
ACH-000332,0.33914662284
ACH-000334,0.375240123789
ACH-000335,0.5058115167989999
ACH-000336,0.219002907848
ACH-000337,0.373877760072
ACH-000339,0.242417610513
ACH-000341,0.302621729068
ACH-000348,0.307642766879
ACH-000350,0.33628714932400006
ACH-000352,0.280949841006
ACH-000356,0.409219405198
ACH-000361,0.267447472074
ACH-000362,0.27744880175000003
ACH-000363,0.152130435895
ACH-000364,0.027582804690400003
ACH-000365,0.282567719909
ACH-000366,0.30411294880600004
ACH-000368,0.24566892606899998
ACH-000374,0.353769927295
ACH-000375,0.19252101859999998
ACH-000376,0.304534454558
ACH-000381,0.374689260156
ACH-000383,0.297794842993
ACH-000387,0.360554281526
ACH-000389,0.548085270716
ACH-000390,0.30645678413000005
ACH-000393,0.312327932478
ACH-000395,0.401913706501
ACH-000397,0.25186372887200004
ACH-000401,0.45763699060900004
ACH-000402,0.20778678645399998
ACH-000403,0.417033961202
ACH-000404,-0.0599529578993
ACH-000406,0.300015294336
ACH-000407,0.23537125961
ACH-000408,0.359079440794
ACH-000410,0.23355777329799998
ACH-000411,0.37258421450999996
ACH-000414,0.28227301630199997
ACH-000415,0.285647929748
ACH-000416,0.33371828344099996
ACH-000420,0.373834279403
ACH-000421,0.365361398991
ACH-000424,0.43142057555
ACH-000425,0.17283505111900002
ACH-000426,0.09165733245439998
ACH-000427,0.267317301809
ACH-000433,0.32959253422699997
ACH-000436,0.319452858776
ACH-000444,0.273851096644
ACH-000445,0.41660006853500003
ACH-000448,0.27644683011599996
ACH-000450,0.20663138114399998
ACH-000452,0.259601032617
ACH-000454,0.144913507352
ACH-000458,0.118911692442
ACH-000459,0.206473567982
ACH-000460,0.38037222181
ACH-000461,0.26970212399
ACH-000463,0.144973307375
ACH-000464,0.354218552812
ACH-000466,0.397435911879
ACH-000467,0.358807341404
ACH-000468,0.3596606695699999
ACH-000469,0.130384207629
ACH-000470,0.49198862951000005
ACH-000471,0.349568377095
ACH-000472,0.289823976453
ACH-000473,0.28112043319200003
ACH-000475,0.303070414111
ACH-000476,0.126479555395
ACH-000477,0.0163403078352
ACH-000480,0.359461039736
ACH-000481,0.29415284653499996
ACH-000483,0.31706762555
ACH-000484,0.139190781584
ACH-000485,0.239328746068
ACH-000486,0.181295880537
ACH-000487,0.384638878275
ACH-000488,0.271754374551
ACH-000490,0.18204160552700002
ACH-000491,0.289535653332
ACH-000495,0.252213254032
ACH-000496,0.365334417126
ACH-000499,0.474123120587
ACH-000500,0.13839910523399998
ACH-000502,0.304644633644
ACH-000503,0.389964556694
ACH-000505,0.283806928473
ACH-000507,0.20203835402399997
ACH-000510,0.38086339293300003
ACH-000511,0.3985963649
ACH-000512,0.460027214876
ACH-000516,0.204301160784
ACH-000517,0.225503467233
ACH-000518,0.31181001505399997
ACH-000520,0.16964821003
ACH-000521,0.290024144837
ACH-000522,0.26371008924600003
ACH-000524,0.390332118402
ACH-000527,0.399539773133
ACH-000528,0.25303385062399997
ACH-000537,0.286873772781
ACH-000541,0.608605902994
ACH-000542,0.328944918552
ACH-000544,0.341369274156
ACH-000545,0.24875055793200002
ACH-000547,0.27150405717500004
ACH-000548,0.24980463952799997
ACH-000549,0.240766037441
ACH-000550,0.206039632672
ACH-000552,0.39362314555100003
ACH-000556,0.318851240146
ACH-000557,0.195527756205
ACH-000570,0.255968816699
ACH-000571,0.439596435831
ACH-000573,0.204459349294
ACH-000576,0.264247298698
ACH-000580,0.23460141469700002
ACH-000584,0.353561786127
ACH-000585,0.269082925362
ACH-000588,0.194591529027
ACH-000589,0.40514754341
ACH-000591,0.48504061301299994
ACH-000593,0.16111394989800001
ACH-000600,0.413745797666
ACH-000601,0.26230626760000003
ACH-000604,0.307890250752
ACH-000605,0.353635126614
ACH-000606,0.417938353328
ACH-000608,0.3413409825
ACH-000614,0.136088374506
ACH-000616,0.479063498559
ACH-000618,0.249634443328
ACH-000619,0.278994247776
ACH-000620,0.18688278909000003
ACH-000621,0.333770230938
ACH-000622,0.488176627892
ACH-000623,0.254317770531
ACH-000624,0.34686523536700004
ACH-000627,0.303405779936
ACH-000630,0.23380028934900002
ACH-000632,0.34786687170100006
ACH-000633,0.287157933241
ACH-000637,0.21987678342300002
ACH-000638,0.223675880594
ACH-000646,0.05956811700680001
ACH-000647,0.226022301689
ACH-000648,0.287183375799
ACH-000649,0.307452086224
ACH-000651,0.284020587746
ACH-000652,0.195021707571
ACH-000653,0.28209986344300003
ACH-000657,0.162452860372
ACH-000658,0.151858814853
ACH-000661,0.0672210760659
ACH-000662,0.587492586623
ACH-000663,0.49595212310599995
ACH-000665,0.30281134361699996
ACH-000671,0.320455469468
ACH-000673,0.26623673737500003
ACH-000676,0.220913477386
ACH-000677,0.305918030904
ACH-000681,0.490790703372
ACH-000682,0.292401996902
ACH-000683,0.269208922566
ACH-000684,0.259470404524
ACH-000688,0.686605460696
ACH-000693,0.219524090581
ACH-000694,0.277191569508
ACH-000695,-0.13599890607100001
ACH-000696,0.263196115494
ACH-000697,0.263376822302
ACH-000699,0.353235590964
ACH-000701,0.426662498847
ACH-000706,0.222782511371
ACH-000711,0.281938843987
ACH-000713,0.473212314979
ACH-000714,0.31326153157
ACH-000718,0.387829639841
ACH-000720,0.33314282502799997
ACH-000721,0.321126680471
ACH-000724,0.22541479848499998
ACH-000725,0.300846565528
ACH-000732,0.17318745427299997
ACH-000734,0.29792301503400004
ACH-000735,0.427473501173
ACH-000736,0.211397971308
ACH-000738,0.26479110743900003
ACH-000746,0.24602172910300002
ACH-000747,0.285310214888
ACH-000748,0.323040640872
ACH-000753,0.203381122489
ACH-000756,0.205562285076
ACH-000757,0.529003246788
ACH-000758,0.07831199355160001
ACH-000760,0.248947707035
ACH-000763,0.261209388503
ACH-000764,0.2993023296
ACH-000765,0.347483703539
ACH-000766,0.38246042126100005
ACH-000767,0.0402796055105
ACH-000768,0.193349886807
ACH-000769,0.35288741829899994
ACH-000770,0.241921200083
ACH-000771,0.280969983262
ACH-000773,0.37044455838600004
ACH-000776,0.483764434787
ACH-000777,0.344337736956
ACH-000778,0.195340445518
ACH-000781,0.354980235835
ACH-000782,0.0366988032275
ACH-000783,0.291118754524
ACH-000784,0.314289770741
ACH-000785,0.299963107688
ACH-000787,0.41916715659500003
ACH-000788,0.241974734423
ACH-000791,0.12199408193700001
ACH-000792,0.246648254113
ACH-000794,0.333780330538
ACH-000796,0.286211780387
ACH-000799,0.335308089282
ACH-000800,0.21293771496199998
ACH-000802,0.237728843113
ACH-000804,0.455633699689
ACH-000805,0.302728125003
ACH-000809,0.18219897763700002
ACH-000810,0.18049990469500002
ACH-000811,0.323043183237
ACH-000817,0.365626614713
ACH-000819,0.39486643058700005
ACH-000820,0.0734697549781
ACH-000821,0.320470242024
ACH-000822,0.247154955048
ACH-000823,0.293679124263
ACH-000824,0.272713509315
ACH-000827,0.25993649539
ACH-000829,0.28101832556899997
ACH-000831,0.288511513133
ACH-000832,0.362231444955
ACH-000833,0.224790989557
ACH-000834,0.522951826559
ACH-000835,0.24149561043200002
ACH-000836,0.304233699004
ACH-000837,0.36568393411300004
ACH-000838,0.48081483113300005
ACH-000839,0.130608379924
ACH-000840,0.251541889714
ACH-000841,0.48851923852300005
ACH-000843,0.270290591531
ACH-000846,0.124824838138
ACH-000847,0.255640213436
ACH-000848,0.38500060342299997
ACH-000849,0.30449429013
ACH-000851,0.401903727031
ACH-000855,0.375608951915
ACH-000856,0.388181091117
ACH-000858,0.343180415851
ACH-000859,0.393780249487
ACH-000861,0.500304631162
ACH-000862,0.258097862696
ACH-000865,0.301881874691
ACH-000866,0.150873991681
ACH-000867,0.246946680982
ACH-000869,0.286129160474
ACH-000872,0.334385250562
ACH-000873,0.405418758707
ACH-000876,0.332286745898
ACH-000878,0.113568109191
ACH-000880,0.373420084893
ACH-000881,0.475755013663
ACH-000882,0.303795489529
ACH-000884,0.388668984013
ACH-000885,0.276203847165
ACH-000887,0.21009521084899999
ACH-000888,0.367682627934
ACH-000889,0.216041709326
ACH-000890,0.326133039951
ACH-000896,0.341037867038
ACH-000898,0.18309546267299998
ACH-000900,0.37397965721
ACH-000901,0.244432947411
ACH-000905,0.35274255478600003
ACH-000906,0.333657660382
ACH-000907,0.512575405226
ACH-000910,0.316878743663
ACH-000911,0.240113699214
ACH-000912,0.18073555745099998
ACH-000913,0.302292702992
ACH-000915,0.13029056406300002
ACH-000916,0.361032543403
ACH-000917,0.266319197751
ACH-000921,0.44088407152
ACH-000924,0.16348519907700002
ACH-000926,0.22824094676399997
ACH-000928,0.143705067628
ACH-000929,0.400207705511
ACH-000932,0.342621088938
ACH-000935,0.564075578244
ACH-000936,0.239153148891
ACH-000937,0.272091306548
ACH-000938,0.37713606893
ACH-000939,0.436765537131
ACH-000941,0.15715368067500002
ACH-000943,0.23473245406999999
ACH-000946,0.245352586708
ACH-000947,0.285808786085
ACH-000948,0.439777705603
ACH-000950,0.10759739949899999
ACH-000953,0.273678260574
ACH-000957,0.379811403354
ACH-000958,0.31232176494
ACH-000960,0.316745185153
ACH-000963,0.402914034682
ACH-000968,0.28601415273499997
ACH-000969,0.27419300128699997
ACH-000973,0.16857805809300003
ACH-000974,0.13684343755
ACH-000975,0.191872378831
ACH-000976,0.342686391456
ACH-000978,0.502235945774
ACH-000980,0.29338854195700004
ACH-000984,0.401340345075
ACH-000986,0.417814017282
ACH-000988,0.298281472748
ACH-000993,0.33380292978799997
ACH-000994,0.22814627530200002
ACH-000996,0.167036960001
ACH-001001,0.24956130300700002
ACH-001020,0.145116166267
ACH-001028,0.307177414388
ACH-001031,0.151061890571
ACH-001038,0.272066490798
ACH-001048,0.179488733768
ACH-001050,0.422750447829
ACH-001053,0.381907154676
ACH-001054,0.396901561637
ACH-001061,0.287676650431
ACH-001067,0.309987026003
ACH-001075,0.11989877900599999
ACH-001096,0.35231521471999994
ACH-001128,0.162464614602
ACH-001134,0.295344772937
ACH-001151,0.27447574534499997
ACH-001163,0.324476500185
ACH-001164,0.0481094202833
ACH-001173,0.371731222324
ACH-001183,0.49209754727899996
ACH-001184,0.40267331748400004
ACH-001190,0.334974231146
ACH-001192,0.418542334431
ACH-001193,0.022857253760199998
ACH-001196,0.445943282818
ACH-001197,0.347851953542
ACH-001205,0.28142019378600003
ACH-001211,0.48643546601000004
ACH-001212,0.278593842496
ACH-001228,0.268948877862
ACH-001232,0.228116467253
ACH-001239,0.28760441950300003
ACH-001274,0.221179829893
ACH-001275,0.32962474975
ACH-001277,0.0996647956711
ACH-001278,0.269140213789
ACH-001280,0.457710436778
ACH-001283,0.168061516686
ACH-001289,0.164573627456
ACH-001295,0.158352035877
ACH-001300,0.381655389761
ACH-001301,0.213561573569
ACH-001302,0.422532616072
ACH-001303,0.544353851906
ACH-001306,0.311671576294
ACH-001318,0.348528150894
ACH-001322,0.08419154861839999
ACH-001328,0.215579720112
ACH-001332,0.327264751146
ACH-001333,0.185716882093
ACH-001336,0.416145091315
ACH-001340,0.399905501972
ACH-001346,0.396310661996
ACH-001353,0.227807881915
ACH-001354,0.141346754178
ACH-001367,0.22745841712900003
ACH-001368,0.21542351748100003
ACH-001374,0.364181229157
ACH-001375,0.358597494752
ACH-001377,0.319001226338
ACH-001380,0.329916941218
ACH-001391,0.08930019867630001
ACH-001407,0.296926773418
ACH-001408,0.300101237271
ACH-001413,0.311296345969
ACH-001430,0.047059895402800006
ACH-001431,0.247751956821
ACH-001450,0.398748662583
ACH-001496,0.16966605016699998
ACH-001500,0.246971581913
ACH-001521,0.22925365607700002
ACH-001523,0.271777420156
ACH-001532,0.32874571240600003
ACH-001536,0.377580967893
ACH-001550,0.49059785189099997
ACH-001552,0.016783651546499998
