,GNAS (2778)
ACH-000004,0.167177156803
ACH-000007,-0.011527134671399998
ACH-000009,-0.048348081207
ACH-000011,-0.16406691826199998
ACH-000012,-0.0489315153432
ACH-000013,0.054414133434499995
ACH-000014,-0.103027742676
ACH-000015,0.019730519981799997
ACH-000017,-0.253667146186
ACH-000018,-0.148142703673
ACH-000019,-0.31766897649500003
ACH-000021,0.06891318457260001
ACH-000022,0.0349288359385
ACH-000025,-0.120830657121
ACH-000028,-0.35675360283600005
ACH-000030,-0.115452697303
ACH-000035,0.136122243122
ACH-000036,-0.14003869091600002
ACH-000037,-0.107111452666
ACH-000039,-0.007398639163619999
ACH-000040,-0.10970213393200001
ACH-000041,-0.083976569964
ACH-000042,-0.12385291847999999
ACH-000045,0.00954695660811
ACH-000047,-0.122307466693
ACH-000052,-0.334550710653
ACH-000053,-0.026253181513799996
ACH-000054,-0.189614982584
ACH-000055,-0.121328688419
ACH-000060,-0.231794088084
ACH-000067,0.0926944617155
ACH-000070,-0.139007225742
ACH-000075,-0.24296391
ACH-000078,-0.0462693613014
ACH-000082,-0.13686759991699998
ACH-000085,-0.17489165597800002
ACH-000086,-0.027409311499400003
ACH-000087,0.202704276139
ACH-000092,-0.09588754641410001
ACH-000095,-0.170606545433
ACH-000097,-0.043352679616099996
ACH-000098,0.00851942530436
ACH-000099,-0.133579258707
ACH-000108,-0.0077562965996299995
ACH-000113,-0.08212963205289998
ACH-000115,-0.225931753478
ACH-000116,-0.157185850296
ACH-000118,0.0962475863257
ACH-000120,-0.19138715160999997
ACH-000123,-0.08667618801169999
ACH-000127,0.0825961949678
ACH-000128,0.182521328467
ACH-000132,-0.145136164939
ACH-000133,-0.26779504585700004
ACH-000137,0.265015943124
ACH-000138,-0.010096790986
ACH-000142,-0.0748661873691
ACH-000143,-0.0307064740801
ACH-000146,-0.09483661020339999
ACH-000148,-0.11013580840999998
ACH-000150,-0.0291895827978
ACH-000152,-0.167971840989
ACH-000153,-0.10573967183599998
ACH-000159,0.124006143587
ACH-000160,-0.0380928962499
ACH-000163,0.00892900836636
ACH-000167,-0.09671015644349999
ACH-000168,-0.00221943287983
ACH-000169,-0.07994316342760001
ACH-000178,-0.19095409228
ACH-000182,-0.0390444545522
ACH-000183,0.013587066416799999
ACH-000188,-0.0380876228557
ACH-000189,-0.167559788265
ACH-000190,0.197691338647
ACH-000198,-0.08528908264039999
ACH-000204,-0.184701585426
ACH-000206,-0.0105832930331
ACH-000207,0.00814826539686
ACH-000211,-0.10874559092700001
ACH-000215,-0.0928141704256
ACH-000221,0.12631721065999998
ACH-000222,0.0759448032571
ACH-000223,-0.231859888583
ACH-000226,-0.0874723496542
ACH-000227,-0.317553520672
ACH-000228,0.0868681626943
ACH-000231,-0.0638260480009
ACH-000232,-0.0372366060941
ACH-000233,-0.12016672008
ACH-000234,-0.126133999629
ACH-000235,0.0316676294826
ACH-000237,-0.109253857333
ACH-000238,-0.289796396331
ACH-000243,0.0265025367477
ACH-000244,-0.012803829676999999
ACH-000246,-0.179445184167
ACH-000248,-0.0690775890647
ACH-000250,-0.142944725592
ACH-000251,-0.263341729453
ACH-000253,-0.158541996274
ACH-000255,0.06101979791209999
ACH-000256,-0.164528044141
ACH-000257,-0.156019503724
ACH-000258,-0.108482403479
ACH-000259,-0.0820448546994
ACH-000260,-0.17817539981400002
ACH-000261,-0.019630084835000002
ACH-000262,0.138895435133
ACH-000263,-0.0413088506041
ACH-000264,-0.20475562415800003
ACH-000265,-0.005038855447830001
ACH-000266,-0.047519253841500006
ACH-000272,-0.027224894077
ACH-000273,-0.101404978294
ACH-000274,-0.181119730172
ACH-000277,-0.962598534357
ACH-000278,-0.236703455863
ACH-000279,-0.0552451693195
ACH-000280,0.00411728975041
ACH-000281,0.0703769550303
ACH-000288,-0.0461980964091
ACH-000291,0.00336982357876
ACH-000293,-0.17388970901700002
ACH-000294,-0.0151705867844
ACH-000295,0.184420571576
ACH-000296,0.0239643255249
ACH-000302,0.0161017025074
ACH-000304,-0.040605585774599995
ACH-000307,-0.0281419025203
ACH-000308,-0.11605738032299999
ACH-000310,-0.123336001876
ACH-000311,-0.040770068482
ACH-000312,-0.00658606448844
ACH-000315,-0.248697495312
ACH-000316,-0.194454958125
ACH-000317,-0.22184976184500002
ACH-000318,0.20037261644499998
ACH-000319,0.0490933849813
ACH-000320,0.176702533862
ACH-000322,-0.580525293769
ACH-000323,0.06975661855219999
ACH-000324,-0.08382378716
ACH-000329,-0.0361403067647
ACH-000330,0.09323625858110002
ACH-000331,-0.11036972772
ACH-000332,-0.047651018766300006
ACH-000334,0.061367848893300006
ACH-000335,-0.0778700101676
ACH-000336,-0.249901534762
ACH-000337,-0.116747134982
ACH-000339,0.000536673716503
ACH-000341,-0.0145654336521
ACH-000348,-0.160447780403
ACH-000350,-0.151379590422
ACH-000352,-0.18051468804499998
ACH-000356,0.239305585425
ACH-000361,0.137657527799
ACH-000362,0.0725059612482
ACH-000363,-0.231850681818
ACH-000364,-0.12429104130100001
ACH-000365,-0.030107669259900004
ACH-000366,-0.0333362331538
ACH-000368,-0.161103229281
ACH-000374,0.1239339411
ACH-000375,-0.08624696551729999
ACH-000376,-0.023003235660599995
ACH-000381,-0.0778741808159
ACH-000383,-0.131977994422
ACH-000387,0.00928187030738
ACH-000389,-0.16900116340799998
ACH-000390,-0.0639486187837
ACH-000393,0.131746261847
ACH-000395,-0.0331588413051
ACH-000397,-0.0160007956479
ACH-000401,-0.202620053769
ACH-000402,0.235494938497
ACH-000403,-0.17745357512499998
ACH-000404,-0.24413264681299998
ACH-000406,0.012133722151899999
ACH-000407,0.00798619138167
ACH-000408,-0.008970255616620001
ACH-000410,-0.10842129462000001
ACH-000411,-0.22020400951900002
ACH-000414,-0.10634437886600001
ACH-000415,-0.164158068728
ACH-000416,-0.0661608523212
ACH-000420,-0.12562422392300002
ACH-000421,-0.138896003128
ACH-000424,0.0118592535751
ACH-000425,-0.128493583095
ACH-000426,-0.0624180078566
ACH-000427,-0.359995460663
ACH-000433,0.0644895111568
ACH-000436,-0.016572915746100002
ACH-000444,-0.031357952581099996
ACH-000445,-0.09852156475099999
ACH-000448,0.0320647019495
ACH-000450,-0.0366982585305
ACH-000452,-0.0959423932943
ACH-000454,-0.0716238677624
ACH-000458,-0.10675395689600001
ACH-000459,-0.0588347020955
ACH-000460,-0.165277285357
ACH-000461,0.0695295742766
ACH-000463,0.026997467637999997
ACH-000464,-0.407384889133
ACH-000466,-0.17812696241
ACH-000467,-0.330991094965
ACH-000468,0.021948890249400003
ACH-000469,-0.0104665258951
ACH-000470,-0.25133304702799997
ACH-000471,-0.109137780824
ACH-000472,-0.0488088151181
ACH-000473,-0.0900045293135
ACH-000475,-0.0231969719156
ACH-000476,0.024569803130299998
ACH-000477,0.265164237527
ACH-000480,-0.0894692272864
ACH-000481,-0.060345978038
ACH-000483,-0.194272967923
ACH-000484,0.0406428347476
ACH-000485,-0.106788193015
ACH-000486,0.0130640862141
ACH-000487,-0.0446184218541
ACH-000488,-0.126581164541
ACH-000490,-0.007678720538819999
ACH-000491,-0.136644670515
ACH-000495,0.07751139313910001
ACH-000496,-0.011705658832000001
ACH-000499,0.21620173006299997
ACH-000500,-0.233921896566
ACH-000502,-0.131672266106
ACH-000503,0.075517997061
ACH-000505,-0.014929341248000001
ACH-000507,-0.09879375196080001
ACH-000510,-0.130565955468
ACH-000511,-0.0204049162997
ACH-000512,-0.0663509192631
ACH-000516,-0.15258550265999998
ACH-000517,-0.0337423792355
ACH-000518,-0.114676703605
ACH-000520,-0.0967427239188
ACH-000521,-0.052088900341499995
ACH-000522,-0.13886458664100002
ACH-000524,-0.12337896735
ACH-000527,-0.0207276247983
ACH-000528,-0.101518038129
ACH-000537,-0.06391340815510001
ACH-000541,-0.310710426572
ACH-000542,-0.11749918610099999
ACH-000544,-0.021056812802400002
ACH-000545,-0.088775957996
ACH-000547,-0.142443100367
ACH-000548,-0.297779963378
ACH-000549,-0.18916162910599998
ACH-000550,-0.035968776165100004
ACH-000552,-0.08156084005530001
ACH-000556,-0.15505662918
ACH-000557,-0.24666650154
ACH-000570,-0.139893529904
ACH-000571,-0.07214596569689999
ACH-000573,-0.189490263317
ACH-000576,-0.158166796695
ACH-000580,-0.581451718558
ACH-000584,-0.09037384738880001
ACH-000585,-0.0705653224087
ACH-000588,-0.0438930878179
ACH-000589,-0.06939915586630001
