,TRIP6 (7205)
ACH-000004,-0.372423792131
ACH-000007,-0.025757380584
ACH-000009,-0.28904081159
ACH-000011,-0.434216758542
ACH-000012,-0.24305938023899998
ACH-000013,-0.287096476061
ACH-000014,-0.420033837597
ACH-000015,-0.15782423748
ACH-000017,-0.35828378623999996
ACH-000018,-0.347898703002
ACH-000019,-0.539176221324
ACH-000021,-0.497970231827
ACH-000022,-0.21476001115499999
ACH-000025,0.215447282126
ACH-000028,-0.340916610555
ACH-000030,-0.271270904296
ACH-000035,-0.27602429179
ACH-000036,-0.331172564044
ACH-000037,-0.33999155748000004
ACH-000039,-0.290304076355
ACH-000040,-0.503627729168
ACH-000041,-0.36600775440399996
ACH-000042,-0.362420753473
ACH-000045,-0.332636754548
ACH-000047,-0.414046944931
ACH-000052,-0.315191312539
ACH-000053,-0.251647027192
ACH-000054,-0.41088444545
ACH-000055,-0.133673093948
ACH-000060,-0.560413750253
ACH-000067,-0.434602790395
ACH-000070,-0.323704793306
ACH-000075,-0.41201991055200005
ACH-000078,-0.327070057792
ACH-000082,-0.597138341658
ACH-000085,-0.609907855853
ACH-000086,-0.10874318718
ACH-000087,-0.48432033133900004
ACH-000092,-0.26640040385200003
ACH-000095,-0.581377204447
ACH-000097,-0.370697786539
ACH-000098,-0.46959778577
ACH-000099,-0.355704261967
ACH-000108,-0.404502572378
ACH-000113,-0.20987924321600002
ACH-000115,-0.36857301469899995
ACH-000116,-0.451156190003
ACH-000118,-0.324404702675
ACH-000120,-0.212411146341
ACH-000123,-0.303854346228
ACH-000127,-0.357819529209
ACH-000128,-0.39852548931000004
ACH-000132,-0.42781481237700003
ACH-000133,-0.48271880715000004
ACH-000137,-0.411062182411
ACH-000138,-0.24329055643599998
ACH-000142,-0.33012044336699997
ACH-000143,-0.301724874514
ACH-000146,-0.273208054934
ACH-000148,-0.329142661041
ACH-000150,-0.268918151156
ACH-000152,-0.482890885842
ACH-000153,-0.130651940306
ACH-000159,-0.494407310172
ACH-000160,-0.530773555198
ACH-000163,-0.290374500601
ACH-000167,-0.432057622468
ACH-000168,-0.423269708842
ACH-000169,-0.270957876787
ACH-000178,-0.282335459234
ACH-000182,-0.284926169959
ACH-000183,-0.222768721235
ACH-000188,-0.540923769697
ACH-000189,-0.646816995067
ACH-000190,-0.0551386248791
ACH-000198,-0.220565122284
ACH-000204,-0.266487858314
ACH-000206,-0.7488141277570001
ACH-000207,-0.123934088864
ACH-000211,-0.460715042815
ACH-000215,-0.305335482368
ACH-000221,-0.33995728667900005
ACH-000222,-0.009240328609889999
ACH-000223,-0.512613437554
ACH-000226,-0.45580717046
ACH-000227,-0.49140287510799996
ACH-000228,-0.026739707357400003
ACH-000231,-0.23381301794599998
ACH-000232,-0.545219447678
ACH-000233,-0.32763057266199996
ACH-000234,-0.37117541159
ACH-000235,-0.332523520224
ACH-000237,-0.5042834236379999
ACH-000238,-0.42599326704400003
ACH-000243,-0.312775232576
ACH-000244,-0.845645833469
ACH-000246,-0.426972945059
ACH-000248,-0.219136932539
ACH-000250,-0.6422701209780001
ACH-000251,-0.24844380913800002
ACH-000253,-0.518428591915
