,CHMP2A (27243)
ACH-000487,-1.3826503753100001
ACH-000488,-1.5033917074
ACH-000490,-1.32070709739
ACH-000491,-1.51257784965
ACH-000495,-1.25958197442
ACH-000496,-1.19551548755
ACH-000499,-1.5862372815299999
ACH-000500,-1.4113903746799998
ACH-000502,-1.46606123636
ACH-000503,-1.01136053815
ACH-000505,-1.6122642443200002
ACH-000507,-1.4787838794400001
ACH-000510,-1.34557407052
ACH-000511,-1.4904451314899998
ACH-000512,-1.2547755291299998
ACH-000516,-1.42920451496
ACH-000517,-1.6068680968
ACH-000518,-1.23159667646
ACH-000520,-1.47387822838
ACH-000521,-1.1344778368200001
ACH-000522,-1.4973755684299999
ACH-000524,-1.9698287857700003
ACH-000527,-1.4635373144600001
ACH-000528,-1.2828248929600001
ACH-000537,-1.4400351905200002
ACH-000541,-1.5975521415
ACH-000542,-1.22052037929
ACH-000544,-1.26873467294
ACH-000545,-1.34649165691
ACH-000547,-1.1302719823
ACH-000548,-1.6009862041299998
ACH-000549,-1.29009147861
ACH-000550,-1.2273650227200001
ACH-000552,-1.3747211438
ACH-000556,-1.29375787641
ACH-000557,-1.49559221456
ACH-000570,-1.42956330539
ACH-000571,-2.1726007586300002
ACH-000573,-1.34933462505
ACH-000576,-1.40316779348
ACH-000580,-1.2308918697
ACH-000584,-1.4737013120700002
ACH-000585,-1.2661343415700002
ACH-000588,-1.29020158336
ACH-000589,-1.28693738403
ACH-000591,-1.8238969623400003
ACH-000593,-1.53184584738
ACH-000600,-1.0364272468200002
ACH-000601,-1.4390526001100001
ACH-000604,-1.25045961965
ACH-000605,-1.07570735195
ACH-000606,-1.29613535853
ACH-000608,-1.52320957653
ACH-000614,-0.982813908258
ACH-000616,-1.54728922151
ACH-000618,-1.28769305526
ACH-000619,-1.20786080135
ACH-000620,-1.3597757732100002
ACH-000621,-1.87091717067
ACH-000622,-1.68569056722
ACH-000623,-1.67110006544
ACH-000624,-0.935943955337
ACH-000627,-1.4430529433000001
ACH-000630,-1.4827174173700002
ACH-000632,-1.23799347046
ACH-000633,-1.3466641118399998
ACH-000637,-1.16008751714
ACH-000638,-1.34510784762
ACH-000646,-2.21591715512
ACH-000647,-1.37768765843
ACH-000648,-1.7433140443700001
ACH-000649,-1.30500227005
ACH-000651,-1.41111837188
ACH-000652,-1.59030078549
ACH-000653,-1.36668988109
ACH-000657,-1.52837952861
ACH-000658,-1.26467479977
ACH-000661,-1.47840548416
ACH-000662,-1.60671385433
ACH-000663,-1.08356779232
ACH-000665,-1.24055790499
ACH-000671,-1.19361097169
ACH-000673,-1.30180592942
ACH-000676,-1.02059283002
ACH-000677,-1.64601108016
ACH-000681,-1.22705739279
ACH-000682,-1.3995714534700001
ACH-000683,-1.31118631928
ACH-000684,-1.09661265907
ACH-000688,-1.93656682192
ACH-000693,-1.46238154326
ACH-000694,-1.1593908069299999
ACH-000695,-1.3421135060200002
ACH-000696,-1.53875376031
ACH-000697,-1.47567544771
ACH-000699,-1.6981161452700002
ACH-000701,-1.18013353063
ACH-000706,-1.21154301523
ACH-000711,-1.4953585359200001
ACH-000713,-0.9767964818160001
ACH-000714,-1.49099757514
ACH-000718,-1.2785826336200001
ACH-000720,-1.54463283139
ACH-000721,-1.3764841363799998
ACH-000724,-1.9274337181099999
ACH-000725,-1.4156676220200002
ACH-000732,-1.103023316
ACH-000734,-1.12070701265
ACH-000735,-1.55338285069
ACH-000736,-1.0769893864700002
ACH-000738,-1.50906458319
ACH-000746,-1.41308243835
ACH-000747,-1.32544256036
ACH-000748,-1.38644619308
ACH-000753,-1.6722688170299997
ACH-000756,-1.5584886057299998
ACH-000757,-1.2083101161
ACH-000758,-1.1925369049299999
ACH-000760,-1.29986473069
ACH-000763,-1.36955231803
ACH-000764,-1.1106349233600001
ACH-000765,-1.13954800537
ACH-000766,-1.6132357180899999
ACH-000767,-1.47736730023
ACH-000768,-1.2998842044
ACH-000769,-1.37158801607
ACH-000770,-1.3615210008899998
ACH-000771,-1.28053285006
ACH-000773,-1.37487733141
ACH-000776,-1.4552270524899997
ACH-000777,-1.45090497468
ACH-000778,-1.44216789204
ACH-000781,-1.27202431071
ACH-000782,-1.2584686496200002
ACH-000783,-1.9416007766299999
ACH-000784,-1.25186878899
ACH-000785,-1.38087602152
ACH-000787,-1.62989812454
ACH-000788,-1.34701821976
ACH-000791,-1.25871126548
ACH-000792,-1.61155878696
ACH-000794,-1.57511285085
ACH-000796,-1.67494183176
ACH-000799,-1.4220404749700002
ACH-000800,-1.63411884282
ACH-000802,-1.49965509734
ACH-000804,-1.64255341855
ACH-000805,-1.2603440876899998
ACH-000809,-1.2088246573399999
ACH-000810,-1.10243857289
ACH-000811,-1.36753295677
ACH-000817,-1.3413495520299998
ACH-000819,-1.51958531119
ACH-000820,-1.78465795104
ACH-000821,-1.35274942324
ACH-000822,-1.6992899252000002
ACH-000823,-1.38279187334
ACH-000824,-1.67597947583
ACH-000827,-1.41510635655
ACH-000829,-1.47752257073
ACH-000831,-1.5770833431
ACH-000832,-1.30942439386
ACH-000833,-1.61558521975
ACH-000834,-1.4626949572
ACH-000835,-1.33585217726
ACH-000836,-1.7563251880000001
ACH-000837,-1.03578406168
ACH-000838,-1.43780006901
ACH-000839,-1.49031291221
ACH-000840,-1.3073679751799998
ACH-000841,-1.5849963758599999
ACH-000843,-1.18754520593
ACH-000846,-1.63196470223
ACH-000847,-1.4405588215399998
ACH-000848,-1.2916396632
ACH-000849,-1.14219342476
ACH-000851,-1.50507669035
ACH-000855,-1.29950252215
ACH-000856,-1.5201685372999998
ACH-000858,-1.3419215766700001
ACH-000859,-1.2422692107
ACH-000861,-1.37191416109
ACH-000862,-1.39663241806
ACH-000865,-1.3641634802399998
ACH-000866,-1.44269098059
ACH-000867,-1.50239324519
ACH-000869,-1.60932348571
ACH-000872,-1.20377047876
ACH-000873,-1.71335718389
ACH-000876,-1.2794592457
ACH-000878,-1.01068389077
ACH-000880,-1.6087569412
ACH-000881,-1.44514628949
ACH-000882,-1.3705502195200001
ACH-000884,-1.39983977502
ACH-000885,-1.5916504987600002
ACH-000887,-1.17771519031
ACH-000888,-1.55719273955
ACH-000889,-1.67751992079
ACH-000890,-1.3786775733
ACH-000896,-1.03819419948
ACH-000898,-1.4735142690399998
ACH-000900,-1.3540861685799999
ACH-000901,-1.70171891926
ACH-000905,-1.3152259274
ACH-000906,-1.6132496770700002
ACH-000907,-1.34169386848
ACH-000910,-1.4505490426499998
ACH-000911,-1.34182592052
ACH-000912,-1.311536215
ACH-000913,-1.3698503278299998
ACH-000915,-1.397477927
ACH-000916,-1.3100287419499999
ACH-000917,-1.65505904162
ACH-000921,-1.29196198866
ACH-000924,-1.00110308325
ACH-000926,-1.3304299415
ACH-000928,-1.5377348686899999
ACH-000929,-1.4347512780899998
ACH-000932,-1.59127707217
ACH-000935,-1.4744551127899999
ACH-000936,-1.4976292451100002
ACH-000937,-1.49381697938
ACH-000938,-1.51548922359
ACH-000939,-1.73776702162
ACH-000941,-1.32125328151
ACH-000943,-1.5222570527200001
ACH-000946,-1.4499079047999999
ACH-000947,-1.56530260935
ACH-000948,-1.57456122431
ACH-000950,-1.6309111186899998
ACH-000953,-1.48125591
ACH-000957,-1.5255987058000002
ACH-000958,-1.5879834670200002
ACH-000960,-1.51700702544
ACH-000963,-1.85086677947
ACH-000968,-1.25349172916
ACH-000969,-1.4048632701
ACH-000973,-1.54264856161
ACH-000974,-1.4209288073500002
ACH-000975,-1.30211195191
ACH-000976,-1.50101953354
ACH-000978,-1.10810286641
ACH-000980,-1.57968691831
ACH-000984,-1.5084724330200001
ACH-000986,-1.36501522373
ACH-000988,-1.44668622166
ACH-000993,-1.8213573963099998
ACH-000994,-1.7154754542100001
ACH-000996,-1.78464673191
ACH-001001,-1.71236601016
ACH-001020,-1.75453939917
ACH-001028,-1.35820852458
ACH-001031,-1.3875323572299998
ACH-001038,-1.5957684188499999
ACH-001048,-1.3814273201700003
ACH-001050,-1.4908455331600001
ACH-001053,-1.08402614192
ACH-001054,-1.4241355442399999
ACH-001061,-1.4144802922
ACH-001067,-1.57699007962
ACH-001075,-1.1236374728899998
ACH-001096,-1.5704749758
ACH-001128,-1.7355071262400001
ACH-001134,-1.4832243103799998
ACH-001151,-1.37765295429
ACH-001163,-1.47922477031
ACH-001164,-1.4846461879799997
ACH-001173,-1.59293735226
ACH-001183,-1.45084276477
ACH-001184,-1.63689830038
ACH-001190,-1.39479415993
ACH-001192,-1.62823376752
ACH-001193,-1.12914628592
ACH-001196,-1.7030803868000002
ACH-001197,-1.66780690533
ACH-001205,-1.45547410925
ACH-001211,-1.58522579278
ACH-001212,-1.63327273447
ACH-001228,-1.5363838704600001
ACH-001232,-1.1044327471700002
ACH-001239,-1.0400097858600001
ACH-001274,-1.54381443073
ACH-001275,-1.45688617617
ACH-001277,-1.52496031933
ACH-001278,-1.44273586519
ACH-001280,-1.84391203134
ACH-001283,-1.5417261454799998
ACH-001289,-1.37305479054
ACH-001295,-1.35184221217
ACH-001300,-1.4318175340700001
ACH-001301,-1.27424991706
ACH-001302,-1.43231672236
ACH-001303,-1.5329498382799998
ACH-001306,-1.47015643644
ACH-001318,-1.13138750419
ACH-001322,-1.27049139514
ACH-001328,-1.3162633293000001
ACH-001332,-0.970369729008
ACH-001333,-1.2808996174
ACH-001336,-1.3489479580000001
ACH-001340,-1.52900447731
ACH-001346,-1.3506143999899998
ACH-001353,-1.4784918927700001
ACH-001354,-1.79319562963
ACH-001367,-1.3601860185299999
ACH-001368,-1.57439514032
ACH-001374,-1.6370559146099999
ACH-001375,-1.30546998806
ACH-001377,-1.5693335253799998
ACH-001380,-1.39734624284
ACH-001391,-1.42556300007
ACH-001407,-1.6098641360400001
ACH-001408,-1.6955921785799999
ACH-001413,-1.48693507524
ACH-001430,-1.50596946757
ACH-001431,-1.46911052035
ACH-001450,-0.990722116292
ACH-001496,-1.7505985309
ACH-001500,-1.82376508473
ACH-001521,-1.6694242028
ACH-001523,-1.15427865766
ACH-001532,-1.53040557839
ACH-001536,-1.23500112901
ACH-001550,-1.2583345051100001
ACH-001552,-1.51829222183
ACH-001554,-1.4937572971899997
ACH-001645,-1.28534580387
ACH-001654,-1.20604505121
ACH-001715,-1.16299469462
ACH-001735,-1.4915100173700002
ACH-001736,-1.39184833299
ACH-001737,-1.12227953416
ACH-001740,-1.7200101774599998
ACH-001745,-1.54871080512
ACH-001750,-1.44863266861
ACH-001765,-1.34270001692
ACH-001956,-1.1336225700700002
ACH-001957,-0.93369434674
