,TIGD6 (81789)
ACH-000004,-0.140966012251
ACH-000007,-0.10191463338
ACH-000009,-0.0366633820241
ACH-000011,0.0392236676984
ACH-000012,-0.0807953785705
ACH-000013,-0.007777664871180001
ACH-000014,-0.0557497888578
ACH-000015,-0.0827380304813
ACH-000017,-0.229022613391
ACH-000018,-0.229173416713
ACH-000019,0.165212820683
ACH-000021,-0.23525430099
ACH-000022,-0.0735726171831
ACH-000025,-0.011653798867
ACH-000028,0.0289531521991
ACH-000030,-0.0592699528099
ACH-000035,-0.26015607898299997
ACH-000036,-0.0643976256293
ACH-000037,-0.304835857617
ACH-000039,-0.26087483178599996
ACH-000040,-0.033756229043400005
ACH-000041,0.09424140244930002
ACH-000042,-0.116022109507
ACH-000045,-0.150828803977
ACH-000047,-0.16902234395
ACH-000052,-0.5191410551219999
ACH-000053,-0.12960017339000002
ACH-000054,-0.18455606644900002
ACH-000055,-0.09109738958239999
ACH-000060,-0.251838761888
ACH-000067,-0.18486380385499998
ACH-000070,-0.0131554893036
ACH-000075,-0.11057038957999998
ACH-000078,-0.19269000863299998
ACH-000082,0.0140664399477
ACH-000085,-0.167810798371
ACH-000086,-0.007152091708430001
ACH-000087,-0.026446233184000002
ACH-000092,-0.16050410573499999
ACH-000095,-0.0131577871144
ACH-000097,0.060516578313100006
ACH-000098,-0.251656702573
ACH-000099,-0.144788165522
ACH-000108,-0.122718904147
ACH-000113,-0.0754450366092
ACH-000115,-0.00032909910255900004
ACH-000116,-0.10835108617900001
ACH-000118,-0.162178599669
ACH-000120,-0.272890700443
ACH-000123,-0.09102411541860002
ACH-000127,-0.144864136988
ACH-000128,-0.137454753218
ACH-000132,-0.191316025676
ACH-000133,0.031536779125999996
ACH-000137,-0.14178652336300002
ACH-000138,-0.140234010188
ACH-000142,-0.17142292322799998
ACH-000143,0.0702872693166
ACH-000146,0.00016174004494900001
ACH-000148,-0.100523888464
ACH-000150,-0.0697640647035
ACH-000152,-0.0084050935722
ACH-000153,0.08643054686820001
ACH-000159,-0.0630875722379
ACH-000160,-0.140842261103
ACH-000163,0.148110079071
ACH-000167,-0.112035399918
ACH-000168,-0.17266616397100001
ACH-000169,-0.0369419414134
ACH-000178,-0.26195175129500003
ACH-000182,-0.185296447013
ACH-000183,-0.0651854596212
ACH-000188,-0.13627040105399998
ACH-000189,0.121164210238
ACH-000190,-0.496111768416
ACH-000198,-0.0836842054188
ACH-000204,-0.18896841888500002
ACH-000206,-0.30488360813
ACH-000207,-0.239684635759
ACH-000211,-0.128383682411
ACH-000215,-0.08562821476530001
ACH-000221,0.0917833709973
ACH-000222,-0.150046611025
ACH-000223,-0.15862669684800002
ACH-000226,-0.269380191237
ACH-000227,-0.12941118984000002
ACH-000228,-0.161916591592
ACH-000231,-0.0991623457113
ACH-000232,-0.0691660467174
ACH-000233,-0.197576284394
ACH-000234,-0.146686535062
ACH-000235,-0.06342388689930001
ACH-000237,-0.108277367222
ACH-000238,-0.17437521713100002
ACH-000243,-0.15192358534800002
ACH-000244,0.138029026605
ACH-000246,-0.0489742592787
ACH-000248,-0.346120335717
ACH-000250,-0.126008477517
ACH-000251,-0.11348365320800001
ACH-000253,-0.171213366884
ACH-000255,-0.118254869407
ACH-000256,-0.130804335472
ACH-000257,0.015236079105200001
ACH-000258,-0.125579524172
ACH-000259,-0.182888645966
ACH-000260,-0.21083798725000003
ACH-000261,-0.150961993222
ACH-000262,0.054305419424300005
ACH-000263,-0.305239098034
ACH-000264,-0.0973875819407
ACH-000265,-0.17479071018800002
ACH-000266,-0.17233492895799998
ACH-000272,-0.0969748333848
ACH-000273,-0.171985251921
ACH-000274,-0.0680371234346
ACH-000277,-0.05374205420250001
ACH-000278,0.0713001905051
ACH-000279,-0.127927063865
ACH-000280,0.000363577003617
ACH-000281,-0.41329563756800003
ACH-000288,-0.05946032092680001
ACH-000291,-0.0721963940168
ACH-000293,-0.0317183067173
ACH-000294,0.0121102918058
ACH-000295,-0.00525753944866
ACH-000296,-0.14307778608
ACH-000302,-0.0562031780829
ACH-000304,-0.0759972456413
ACH-000307,-0.0035623238807300003
ACH-000308,-0.180464814926
ACH-000310,-0.23335323207400002
ACH-000311,-0.20288345520799997
ACH-000312,-0.23596088776500002
ACH-000315,-0.232878394493
ACH-000316,-0.163477603036
ACH-000317,-0.24411666299100002
ACH-000318,0.0144465206587
ACH-000319,-0.20374230153200001
ACH-000320,-0.142366256862
ACH-000322,-0.24640592614100001
ACH-000323,-0.107724811053
ACH-000324,-0.0685490355226
ACH-000329,-0.08199460800939999
ACH-000330,-0.0239971506817
ACH-000331,-0.194260169331
ACH-000332,-0.183503642339
ACH-000334,0.38890779133599995
ACH-000335,-0.0350528764666
ACH-000336,0.263836006189
ACH-000337,-0.45264534831200004
ACH-000339,-0.09413100468939999
ACH-000341,-0.00566854849027
ACH-000348,-0.134089562774
ACH-000350,-0.194009306816
ACH-000352,0.0106817319215
ACH-000356,-0.10370796332900001
ACH-000361,-0.062330755906499995
ACH-000362,-0.13832350779400002
ACH-000363,-0.18593935429000003
ACH-000364,0.100078801237
ACH-000365,-0.0885936536348
ACH-000366,-0.024427682730799996
ACH-000368,-0.12389049380999999
ACH-000374,0.0651804304017
ACH-000375,0.0040860490312099994
ACH-000376,-0.18321448358399997
ACH-000381,-0.11345186918299999
ACH-000383,0.00916762058774
ACH-000387,-0.008125800548949999
ACH-000389,0.0525132853491
ACH-000390,0.009571932457700001
ACH-000393,-0.164076468249
ACH-000395,-0.189716083759
ACH-000397,-0.104887761198
ACH-000401,-0.408991658
ACH-000402,-0.133092714664
ACH-000403,-0.147741891377
ACH-000404,-0.283045121052
ACH-000406,-0.079589400231
ACH-000407,-0.0515372779225
ACH-000408,-0.235489290011
ACH-000410,-0.01716161191
ACH-000411,-0.218780667811
ACH-000414,-0.19948703101
ACH-000415,0.021477114586400003
ACH-000416,-0.125374449742
ACH-000420,0.0914542927334
ACH-000421,-0.011855314546399999
ACH-000424,-0.0753754517437
ACH-000425,0.00552199803778
ACH-000426,0.229163816002
ACH-000427,-0.0194130867171
ACH-000433,0.0697863695195
ACH-000436,-0.0777204717817
ACH-000444,-0.076109981511
ACH-000445,-0.13717041491499998
ACH-000448,-0.0915919001134
ACH-000450,-0.115013145593
ACH-000452,-0.0891301108612
ACH-000454,-0.385938254169
ACH-000458,-0.16893563229699998
ACH-000459,0.07192286401789999
ACH-000460,-0.149433879361
ACH-000461,-0.193219769246
ACH-000463,0.00227761049169
ACH-000464,0.0634097955875
ACH-000466,-0.0700725767054
ACH-000467,-0.0361903594193
ACH-000468,-0.0346620764081
ACH-000469,-0.046464983522699996
ACH-000470,-0.0350657624694
ACH-000471,0.0311505129985
ACH-000472,-0.0169123763612
ACH-000473,-0.043992201135
ACH-000475,-0.0369618715286
ACH-000476,-0.20438969140799998
ACH-000477,-0.148602857936
ACH-000480,0.0505287343298
ACH-000481,-0.150084218669
ACH-000483,0.104731676565
ACH-000484,-0.219693558902
ACH-000485,0.0685309064541
ACH-000486,0.0742997274143
ACH-000487,-0.138984438333
ACH-000488,-0.103133266555
ACH-000490,-0.08774151139810002
ACH-000491,-0.20232281150400003
ACH-000495,-0.0487291500965
ACH-000496,-0.021712130238900004
ACH-000499,0.112553848102
ACH-000500,0.119243236352
ACH-000502,-0.144573019892
ACH-000503,-0.171858994592
ACH-000505,-0.218202804654
ACH-000507,-0.110591740369
ACH-000510,-0.017010359172
ACH-000511,-0.028761813726
ACH-000512,-0.16986662943599998
ACH-000516,-0.139380848742
ACH-000517,-0.09725319677639999
ACH-000518,-0.183697164622
ACH-000520,-0.0324079580652
ACH-000521,-0.0737480172537
ACH-000522,-0.10694793341299999
