,OR4C46 (119749)
ACH-000004,-0.128516681455
ACH-000007,-0.50252273755
ACH-000009,-0.115275722004
ACH-000011,-0.0512929226731
ACH-000012,-0.24068957841299998
ACH-000013,0.055003024235500006
ACH-000014,0.0687156769645
ACH-000015,-0.182640060075
ACH-000017,-0.0785165789011
ACH-000018,-0.338801264153
ACH-000019,-0.519494943832
ACH-000021,-0.431898247263
ACH-000022,-0.023493253189599998
ACH-000025,-0.313900851562
ACH-000028,-0.293558242071
ACH-000030,-0.375149375622
ACH-000035,-0.238068490631
ACH-000036,-0.221252405108
ACH-000037,-0.0991645432111
ACH-000039,-0.456499477368
ACH-000040,-0.161112431688
ACH-000041,-0.31992407810400003
ACH-000042,-0.23172086076600001
ACH-000045,-0.17534258192699997
ACH-000047,0.0519875344483
ACH-000052,-0.48392138572300003
ACH-000053,-0.104343521829
ACH-000054,-0.156952184017
ACH-000055,-0.121235135691
ACH-000060,-0.26035265568599997
ACH-000067,-0.376243541454
ACH-000070,0.027537850243700004
ACH-000075,-0.46052214068400005
ACH-000078,-0.169448459718
ACH-000082,-0.16622081810699998
ACH-000085,-0.0918433299265
ACH-000086,-0.39288863930699996
ACH-000087,-0.21978515724800002
ACH-000092,-0.0516709305693
ACH-000095,-0.060725125854699996
ACH-000097,-0.179952853367
ACH-000098,-0.106961795409
ACH-000099,-0.183564656802
ACH-000108,-0.203225559913
ACH-000113,-0.157592126997
ACH-000115,-0.07204100013430001
ACH-000116,-0.18420059537300001
ACH-000118,-0.372752269957
ACH-000120,-0.133909101746
ACH-000123,-0.435542545997
ACH-000127,-0.10147943797
ACH-000128,-0.31659471305
ACH-000132,-0.388826366702
ACH-000133,-0.30542088010699997
ACH-000137,-0.237358242885
ACH-000138,-0.305909415156
ACH-000142,-0.303143656097
ACH-000143,-0.029023393059799996
ACH-000146,-0.241326732406
ACH-000148,-0.151565419387
ACH-000150,-0.381645730946
ACH-000152,-0.09338774631
ACH-000153,-0.561374513944
ACH-000159,-0.0412316445645
ACH-000160,-0.193432957115
ACH-000163,-0.0801112030455
ACH-000167,-0.272401574681
ACH-000168,-0.26243051174800003
ACH-000169,-0.211102100839
ACH-000178,-0.127140636439
ACH-000182,-0.12918031136299998
ACH-000183,-0.0327210075039
ACH-000188,-0.458094108781
ACH-000189,-0.0338207708256
ACH-000190,-0.41697766643899997
ACH-000198,-0.07850839524980001
ACH-000204,-0.173669629605
ACH-000206,-0.0742905488969
ACH-000207,0.238112399352
ACH-000211,-0.161134124292
ACH-000215,-0.2195761389
ACH-000221,-0.296054131865
ACH-000222,-0.279166650603
ACH-000223,-0.16495807690199998
ACH-000226,-0.26896998204100003
ACH-000227,-0.313480877966
ACH-000228,-0.168980722185
ACH-000231,-0.244170731624
ACH-000232,-0.217343656243
ACH-000233,-0.21939677275699998
ACH-000234,0.09803044887019999
ACH-000235,-0.19114924034400002
ACH-000237,-0.148764207693
ACH-000238,0.045748290664
ACH-000243,-0.29698987669300003
ACH-000244,0.239813729097
ACH-000246,-0.025496323845299998
ACH-000248,-0.11566211112
ACH-000250,-0.06358186519640001
ACH-000251,0.046513254450099996
ACH-000253,-0.07730384352969999
ACH-000255,-0.161038778499
ACH-000256,-0.22168059245900001
ACH-000257,-0.191922069804
ACH-000258,0.164518075537
ACH-000259,-0.322771494694
ACH-000260,-0.232294511384
ACH-000261,-0.101406992062
ACH-000262,-0.481832793652
ACH-000263,-0.234738884654
ACH-000264,-0.09092963394919999
ACH-000265,-0.510608723555
ACH-000266,-0.171803986979
ACH-000272,-0.265048225928
ACH-000273,-0.39550304069700004
ACH-000274,0.109160549186
ACH-000277,-0.176368358836
ACH-000278,-0.29687470361400004
ACH-000279,0.0278778138853
ACH-000280,-0.00647022772973
ACH-000281,-0.0892703543007
ACH-000288,-0.253824514436
ACH-000291,0.0571635034561
ACH-000293,-0.15541503299599999
ACH-000294,-0.272027907012
ACH-000295,-0.44206968979199995
ACH-000296,-0.148665103683
ACH-000302,0.00835520413262
ACH-000304,-0.18539776254999998
ACH-000307,-0.27113020407099997
ACH-000308,-0.43247623551200004
ACH-000310,-0.346460998763
ACH-000311,-0.237208880394
ACH-000312,-0.17147258579900002
ACH-000315,-0.329026792241
ACH-000316,-0.118441861118
ACH-000317,-0.27082644699999997
ACH-000318,-0.130715181934
ACH-000319,-0.32153846602499997
ACH-000320,-0.511368742034
ACH-000322,-0.147850393172
ACH-000323,-0.207012622419
ACH-000324,-0.175292319716
ACH-000329,-0.261983526978
ACH-000330,-0.23889900394699998
ACH-000331,-0.147979443342
ACH-000332,0.0009230074257469999
ACH-000334,-0.253933332971
ACH-000335,-0.561965475503
ACH-000336,-0.00125446352633
ACH-000337,-0.178236734582
ACH-000339,-0.38263671834
ACH-000341,-0.15233291025999998
ACH-000348,-0.0609754412755
ACH-000350,0.10830954706599999
ACH-000352,-0.30918146999400004
ACH-000356,-0.318578830933
ACH-000361,-0.211313790165
ACH-000362,-0.151200418678
ACH-000363,-0.0866513246181
ACH-000364,-0.35164425796300003
ACH-000365,-0.242332142643
ACH-000366,-0.413827342907
ACH-000368,-0.101196522382
ACH-000374,-0.394919400596
ACH-000375,0.0127217356547
ACH-000376,-0.313577603809
ACH-000381,-0.234476477262
ACH-000383,-0.201292174995
ACH-000387,-0.1908135643
ACH-000389,0.0258798308637
ACH-000390,-0.107455985454
ACH-000393,-0.35254546252999996
ACH-000395,-0.301927400484
ACH-000397,-0.163418333319
ACH-000401,-0.215883475713
ACH-000402,-0.251232314135
ACH-000403,-0.225394551296
ACH-000404,-0.11582333036900001
ACH-000406,-0.346949160717
ACH-000407,-0.0442462529843
ACH-000408,-0.10505555639599999
ACH-000410,-0.27496339625
ACH-000411,-0.159698974745
ACH-000414,-0.243124965183
ACH-000415,-0.24275319828699998
ACH-000416,-0.022889908151599997
ACH-000420,-0.166973355623
ACH-000421,-0.204372738262
ACH-000424,-0.287572397045
ACH-000425,-0.0706005856761
ACH-000426,-0.0767623429925
ACH-000427,0.0173721684798
ACH-000433,-0.40874243975900004
ACH-000436,-0.21383162904800002
ACH-000444,-0.164393802836
ACH-000445,-0.0929291792141
ACH-000448,-0.0394859554855
ACH-000450,0.0289035954748
ACH-000452,-0.0484227761558
ACH-000454,-0.460327119683
ACH-000458,-0.233799660686
ACH-000459,0.0200459554877
ACH-000460,-0.22479915644
ACH-000461,-0.745116952889
ACH-000463,-0.12168492143300001
ACH-000464,-0.19286013341299998
ACH-000466,-0.32201694865499997
ACH-000467,-0.0152441939702
ACH-000468,-0.35025382131399996
ACH-000469,-0.0598194402271
ACH-000470,-0.0188146810351
ACH-000471,-0.0717475813607
ACH-000472,-0.114850125978
ACH-000473,-0.207460864072
ACH-000475,-0.14464390138299998
ACH-000476,-0.476290983613
ACH-000477,0.0913199437248
ACH-000480,-0.169793634768
ACH-000481,-0.126755746633
ACH-000483,0.017700719952700002
ACH-000484,-0.21272063392299997
ACH-000485,-0.239823286734
ACH-000486,-0.134417454548
ACH-000487,-0.358295353221
ACH-000488,0.0851109737139
ACH-000490,-0.161760555306
ACH-000491,-0.09973943294849999
ACH-000495,-0.388225342178
ACH-000496,-0.252054399311
ACH-000499,-0.269262320809
ACH-000500,0.272430064355
ACH-000502,-0.17021521595400002
ACH-000503,-0.540232664587
ACH-000505,-0.06871864771359999
ACH-000507,-0.21693073393399998
ACH-000510,-0.347206959407
ACH-000511,-0.240374433043
ACH-000512,-0.318935576607
ACH-000516,-0.0621839092086
ACH-000517,-0.0537651199983
ACH-000518,-0.041277295444300005
ACH-000520,-0.5629798938539999
ACH-000521,-0.185204278965
ACH-000522,-0.260537555592
ACH-000524,-0.177324345876
ACH-000527,-0.18816742766199998
ACH-000528,-0.259078706096
ACH-000537,-0.164777624658
ACH-000541,-0.19393944779
ACH-000542,-0.0721295424366
ACH-000544,-0.392649027301
ACH-000545,-0.0636415201674
ACH-000547,-0.44189515377099997
ACH-000548,-0.235018823897
ACH-000549,-0.40395645750500003
ACH-000550,-0.0900198257778
ACH-000552,-0.045957614705199996
ACH-000556,0.0974646618097
ACH-000557,-0.0898187939444
ACH-000570,-0.270356439254
ACH-000571,-0.165278247795
ACH-000573,-0.16658806080900002
ACH-000576,-0.11491182758099999
ACH-000580,-0.38557764527099997
ACH-000584,-0.156051109224
ACH-000585,-0.196562628363
ACH-000588,-0.214410930123
ACH-000589,-0.22234122562699998
