,LEFTY1 (10637)
ACH-000004,-0.117370707716
ACH-000007,0.0809199471196
ACH-000009,-0.26118776141100003
ACH-000011,-0.357796582347
ACH-000012,-0.0883307124596
ACH-000013,-0.167008902001
ACH-000014,-0.295657969252
ACH-000015,-0.07873576284089999
ACH-000017,-0.180582415942
ACH-000018,-0.0928916254062
ACH-000019,0.0324744474748
ACH-000021,-0.144471839212
ACH-000022,-0.141942543511
ACH-000025,-0.141321040211
ACH-000028,0.16642130398
ACH-000030,-0.27039183080699997
ACH-000035,-0.0612924505746
ACH-000036,-0.161949709461
ACH-000037,-0.182967516512
ACH-000039,-0.17006365928800002
ACH-000040,-0.165240401658
ACH-000041,-0.245060328953
ACH-000042,-0.11935157980000001
ACH-000045,-0.418622154143
ACH-000047,-0.197716232907
ACH-000052,0.15234750217499998
ACH-000053,-0.132585741087
ACH-000054,-0.230797916081
ACH-000055,-0.305347100845
ACH-000060,-0.217441164524
ACH-000067,0.079449677104
ACH-000070,-0.029857242334500003
ACH-000075,0.0510987752455
ACH-000078,-0.120252413904
ACH-000082,-0.20181363682300002
ACH-000085,-0.060091244459
ACH-000086,-0.176897418234
ACH-000087,0.24538593316500001
ACH-000092,-0.22529902903700003
ACH-000095,-0.299974981587
ACH-000097,-0.135226034861
ACH-000098,-0.227098392146
ACH-000099,-0.235248848983
ACH-000108,-0.112811902215
ACH-000113,-0.153899624581
ACH-000115,-0.1732655079
ACH-000116,-0.11984467504
ACH-000118,-0.06145184551130001
ACH-000120,-0.156682212507
ACH-000123,-0.21646734003600002
ACH-000127,-0.194220730221
ACH-000128,-0.09802154264239998
ACH-000132,-0.158668311654
ACH-000133,-0.310806536924
ACH-000137,0.0535408565472
ACH-000138,-0.008371799135209999
ACH-000142,-0.0637790196476
ACH-000143,-0.124350556724
ACH-000146,-0.19855796304099999
ACH-000148,-0.122038023159
ACH-000150,-0.190058872259
ACH-000152,-0.06851297734209999
ACH-000153,-0.447102296403
ACH-000159,-0.314008500148
ACH-000160,-0.0396622187981
ACH-000163,-0.10796350927500001
ACH-000167,-0.367595928437
ACH-000168,-0.270427888653
ACH-000169,-0.0379800031786
ACH-000178,-0.15191389930500002
ACH-000182,-0.05201343439040001
ACH-000183,-0.189443400697
ACH-000188,-0.199509963358
ACH-000189,-0.515743056208
ACH-000190,-0.18705779118000002
ACH-000198,-0.315976012164
ACH-000204,-0.189671130002
ACH-000206,-0.0501840184131
ACH-000207,-0.390905552349
ACH-000211,-0.0370108486798
ACH-000215,-0.238118550235
ACH-000221,-0.0208063908283
ACH-000222,0.235567685767
ACH-000223,-0.104456605693
ACH-000226,-0.168839930879
ACH-000227,-0.252599850309
ACH-000228,-0.264631819108
ACH-000231,-0.08444213599160001
ACH-000232,-0.124458743798
ACH-000233,-0.30726492081900003
ACH-000234,-0.304271515425
ACH-000235,-0.193476967423
ACH-000237,-0.115952454259
ACH-000238,-0.26031749621
ACH-000243,-0.0674987562899
ACH-000244,-0.315374588006
ACH-000246,-0.211333021337
ACH-000248,0.08970697418330001
ACH-000250,-0.117967438857
ACH-000251,0.026110785326200002
ACH-000253,-0.141267813035
ACH-000255,-0.141958303638
ACH-000256,-0.174980335476
ACH-000257,0.242845890403
ACH-000258,0.38333808151999993
ACH-000259,-0.187295606105
ACH-000260,-0.11732876407199999
ACH-000261,-0.161586177498
ACH-000262,-0.07988417238960001
ACH-000263,-0.17553430357
ACH-000264,-0.09954518963089999
ACH-000265,-0.0346827524122
ACH-000266,-0.17036492090799998
ACH-000272,-0.157634257268
ACH-000273,-0.158782429094
ACH-000274,-0.223793031485
ACH-000277,0.10065243203299999
ACH-000278,-0.295378816672
ACH-000279,-0.0827113325975
ACH-000280,-0.299108671386
ACH-000281,-0.255802400816
ACH-000288,-0.245834237233
ACH-000291,-0.206102577407
ACH-000293,-0.11569147253900001
ACH-000294,0.0283834500147
ACH-000295,-0.119841932599
ACH-000296,-0.020738339821799998
ACH-000302,-0.159317752106
ACH-000304,-0.132978563093
ACH-000307,-0.126102224914
ACH-000308,-0.050634502058499994
ACH-000310,-0.145702713296
ACH-000311,-0.166950511965
ACH-000312,-0.283195164259
ACH-000315,-0.111652873731
ACH-000316,-0.0925735393248
ACH-000317,-0.136132795562
ACH-000318,-0.119937391602
ACH-000319,-0.13403030786599998
ACH-000320,-0.341838173543
ACH-000322,-0.12347034966600001
ACH-000323,-0.0439926107391
ACH-000324,-0.26426861840300003
ACH-000329,-0.23544711188900003
ACH-000330,-0.22607225741700002
ACH-000331,-0.109547333093
ACH-000332,-0.08618461488769999
ACH-000334,0.148454259702
ACH-000335,-0.243488580853
ACH-000336,0.0078526342428
ACH-000337,-0.42788889867299995
ACH-000339,-0.0891000638234
ACH-000341,0.13568039948799998
ACH-000348,-0.19158673926
ACH-000350,-0.20687647756299998
ACH-000352,-0.011902238677600001
ACH-000356,-0.0176802992273
ACH-000361,-0.36141632915700006
ACH-000362,-0.14997866639000001
ACH-000363,-0.027924631486
ACH-000364,-0.337682122382
ACH-000365,-0.016767829906899998
ACH-000366,-0.287284309185
ACH-000368,-0.118854708992
ACH-000374,-0.200702007022
ACH-000375,-0.31648404083500004
ACH-000376,-0.242215235715
ACH-000381,-0.293161420611
ACH-000383,-0.162329378251
ACH-000387,-0.206201340563
ACH-000389,-0.266828255427
ACH-000390,-0.22828614786899998
ACH-000393,-0.24062979989799999
ACH-000395,-0.0825607998935
ACH-000397,-0.0275825909185
ACH-000401,-0.5005749284709999
ACH-000402,-0.182264901261
ACH-000403,-0.167488008364
ACH-000404,0.321365786203
ACH-000406,-0.057417979308199994
ACH-000407,-0.0283975770865
ACH-000408,-0.408221675437
ACH-000410,-0.199533472412
ACH-000411,-0.320257566786
ACH-000414,-0.206397274195
ACH-000415,-0.07332568850839999
ACH-000416,-0.09925317159250001
ACH-000420,-0.328380318688
ACH-000421,-0.0771171309045
ACH-000424,-0.15883802433900002
ACH-000425,-0.028293806567700003
ACH-000426,-0.0785196619487
ACH-000427,-0.46689709897
ACH-000433,-0.23417176939800002
ACH-000436,-0.203803594535
ACH-000444,0.0110074197169
ACH-000445,0.124857422489
ACH-000448,-0.161160718436
ACH-000450,-0.11139422080900001
ACH-000452,-0.201336117395
ACH-000454,-0.18156883838500001
ACH-000458,-0.306167991787
ACH-000459,-0.0804671984684
ACH-000460,-0.131276793836
ACH-000461,-0.0341848500475
ACH-000463,-0.0535803271448
ACH-000464,-0.165886984657
ACH-000466,-0.264732780917
ACH-000467,0.047578008454300005
ACH-000468,-0.356145293688
ACH-000469,-0.0746102276184
ACH-000470,0.0752649221663
ACH-000471,-0.18034840255600001
ACH-000472,-0.157513879916
ACH-000473,-0.083879545665
ACH-000475,-0.221579054758
ACH-000476,-0.43004055216799997
ACH-000477,-0.22722956243700002
ACH-000480,-0.367615354586
ACH-000481,-0.20783234520899999
ACH-000483,-0.131642307523
ACH-000484,-0.592499331679
ACH-000485,-0.177092043898
ACH-000486,-0.18505915708
ACH-000487,-0.153762980123
ACH-000488,-0.217447456994
ACH-000490,-0.171134569613
ACH-000491,0.114687157488
ACH-000495,-0.41160823276999997
ACH-000496,-0.216647739272
ACH-000499,-0.207057557197
ACH-000500,-0.848742833073
ACH-000502,-0.18102562152499999
ACH-000503,0.249233935563
ACH-000505,-0.113268570557
ACH-000507,-0.07338810992650001
ACH-000510,-0.0550392871998
ACH-000511,-0.10532939741399999
ACH-000512,0.290185962494
ACH-000516,-0.288172061518
ACH-000517,-0.2895139879
ACH-000518,-0.186400867139
ACH-000520,-0.32463239436700003
ACH-000521,-0.118065054368
ACH-000522,-0.183622625263
ACH-000524,-0.33676315369599996
ACH-000527,-0.18691268020799998
ACH-000528,-0.195450564784
ACH-000537,-0.18828853059099998
ACH-000541,-0.302438306557
ACH-000542,-0.24089499965999997
ACH-000544,-0.40583763323
ACH-000545,-0.10584113338
ACH-000547,-0.467232299663
ACH-000548,-0.34595694446
ACH-000549,-0.108420296731
ACH-000550,-0.0568565907168
ACH-000552,-0.36281075036300003
ACH-000556,-0.117047071756
ACH-000557,-0.19812712035100002
ACH-000570,0.12726285054199998
ACH-000571,-0.39775580474600003
ACH-000573,-0.188008105863
ACH-000576,0.274601856972
ACH-000580,0.0964613012051
ACH-000584,-0.137468090023
ACH-000585,-0.141692222279
ACH-000588,-0.18565235873599997
ACH-000589,-0.228209970387
ACH-000591,-0.00546104967171
ACH-000593,-0.146327097559
ACH-000600,-0.284435323583
ACH-000601,-0.103778102151
ACH-000604,-0.461986520662
ACH-000605,-0.125644326131
ACH-000606,-0.405364943748
ACH-000608,-0.18023533996
ACH-000614,0.0248817233085
ACH-000616,-0.22271206913400002
ACH-000618,-0.10777981589800001
ACH-000619,-0.246565510645
ACH-000620,-0.157169995875
ACH-000621,-0.132707592945
ACH-000622,0.0517877592856
ACH-000623,-0.196038044001
ACH-000624,-0.17410035140500002
ACH-000627,-0.13789578999500002
ACH-000630,-0.17525389423300003
ACH-000632,-0.185881806099
ACH-000633,-0.37819577223399997
ACH-000637,0.0318552894288
ACH-000638,-0.17379022488200002
ACH-000646,-0.139576298573
ACH-000647,-0.027658223466099998
ACH-000648,-0.15406015832800002
ACH-000649,-0.153917820075
ACH-000651,-0.0993949270342
ACH-000652,-0.268834144025
ACH-000653,0.04784378411040001
ACH-000657,-0.18214720072299997
ACH-000658,-0.167914594135
ACH-000661,-0.154445133034
ACH-000662,-0.00884390270535
ACH-000663,-0.15120275963500002
ACH-000665,-0.122134691518
ACH-000671,-0.319734878345
ACH-000673,-0.20795237993000001
ACH-000676,-0.0952920324629
ACH-000677,-0.243487680129
ACH-000681,-0.278964429145
ACH-000682,-0.08661068251199999
ACH-000683,-0.25773135259
ACH-000684,-0.378957157649
ACH-000688,-0.279612226744
