,GULP1 (51454)
ACH-000004,0.050824118365599996
ACH-000007,0.0161042267768
ACH-000009,0.022370936847599995
ACH-000011,0.0213751935676
ACH-000012,0.07437510169539999
ACH-000013,0.10689425914999999
ACH-000014,0.22272397600699997
ACH-000015,0.15903293988199999
ACH-000017,0.18013492477899998
ACH-000018,0.0123396484385
ACH-000019,0.259561075717
ACH-000021,0.125422690887
ACH-000022,0.120949013663
ACH-000025,0.101934668392
ACH-000028,0.11878452406300001
ACH-000030,0.148312487425
ACH-000035,0.236953225906
ACH-000036,0.111428085729
ACH-000037,0.106639933718
ACH-000039,0.0655461381059
ACH-000040,0.16888743715100002
ACH-000041,0.0107864857626
ACH-000042,0.06812583682199999
ACH-000045,0.11130081058499999
ACH-000047,-0.091549027616
ACH-000052,0.11294876251199999
ACH-000053,0.07975007996510002
ACH-000054,0.106077185283
ACH-000055,0.110005434723
ACH-000060,0.020410898354200003
ACH-000067,0.232852446811
ACH-000070,0.17320310329799998
ACH-000075,-0.0860995955325
ACH-000078,-0.021383836478900003
ACH-000082,0.048764600977
ACH-000085,-0.0623908395075
ACH-000086,0.172153534835
ACH-000087,0.13282100032
ACH-000092,0.0685395658892
ACH-000095,0.0258955249973
ACH-000097,0.123740395273
ACH-000098,0.17751897670400002
ACH-000099,0.07464107941819999
ACH-000108,0.09652589880339998
ACH-000113,0.233272907685
ACH-000115,0.14760608580600001
ACH-000116,0.07472609217710001
ACH-000118,0.307527998927
ACH-000120,0.0167220966984
ACH-000123,0.15270563126199999
ACH-000127,0.052628863763100005
ACH-000128,0.14548616085000002
ACH-000132,0.24002617777399998
ACH-000133,-0.0043921070456000005
ACH-000137,0.0970693555223
ACH-000138,0.07727782495360001
ACH-000142,-0.0488912626638
ACH-000143,0.099024338442
ACH-000146,0.0625119985159
ACH-000148,0.08387598180219999
ACH-000150,0.0647902405488
ACH-000152,0.10869637071499999
ACH-000153,0.202616654731
ACH-000159,0.141756289919
ACH-000160,0.172185185194
ACH-000163,0.11485779348200001
ACH-000167,-0.19853145435
ACH-000168,0.081169565074
ACH-000169,0.24340365327
ACH-000178,0.29934905336199996
ACH-000182,-0.022907658573500002
ACH-000183,-0.0809282105878
ACH-000188,0.17014666824400002
ACH-000189,0.04155898669580001
ACH-000190,0.289951416298
ACH-000198,0.054607812460900004
ACH-000204,0.155969645775
ACH-000206,0.143134805699
ACH-000207,-0.321155718913
ACH-000211,0.08444710803269999
ACH-000215,0.139520155018
ACH-000221,0.007446598294789999
ACH-000222,0.0524260896732
ACH-000223,0.112928810186
ACH-000226,0.0057046628453800005
ACH-000227,-0.0074271753234599995
ACH-000228,-0.0034989728053600004
ACH-000231,0.07916297841030001
ACH-000232,0.097427103278
ACH-000233,-0.0583735286179
ACH-000234,-0.029936745657700003
ACH-000235,0.0469420652604
ACH-000237,0.034722601086400004
ACH-000238,0.0476601026904
ACH-000243,0.0990620735266
ACH-000244,-0.14750064483
ACH-000246,0.0565496785053
ACH-000248,0.0028177467780000002
ACH-000250,0.121149277067
ACH-000251,0.261002844192
ACH-000253,0.0487220722679
ACH-000255,0.0892014238999
ACH-000256,0.253626833826
ACH-000257,0.278130135793
ACH-000258,-0.286315323694
ACH-000259,0.044548528504800004
ACH-000260,0.0190321814806
ACH-000261,0.872552842032
ACH-000262,0.0774134702872
ACH-000263,-0.0735828605628
ACH-000264,0.0690459891707
ACH-000265,0.219506069344
ACH-000266,0.0486516827548
ACH-000272,0.0989324939096
ACH-000273,0.0925253184413
ACH-000274,0.048241596891
ACH-000277,-0.121792966814
ACH-000278,0.133671267402
ACH-000279,0.136443461264
ACH-000280,0.0867100062159
ACH-000281,0.111474527707
ACH-000288,0.095521740198
ACH-000291,0.0784024438734
ACH-000293,0.0429572340692
ACH-000294,0.0869265646812
ACH-000295,-0.0680926674722
ACH-000296,0.0370218699404
ACH-000302,0.0340101998346
ACH-000304,-0.0155930099129
ACH-000307,0.228481259894
ACH-000308,0.141183507544
ACH-000310,-0.08740544125630001
ACH-000311,0.14484776531500002
ACH-000312,0.140735738178
ACH-000315,0.09183719697039999
ACH-000316,0.0681174560779
ACH-000317,0.168856707283
ACH-000318,-0.0636618569509
ACH-000319,0.12605453650999998
ACH-000320,-0.104454306395
ACH-000322,0.0405008395615
ACH-000323,0.17176775663
ACH-000324,-0.135755240083
ACH-000329,0.0653595368151
ACH-000330,0.21284150308400002
ACH-000331,0.19161245894
ACH-000332,0.0272200565636
ACH-000334,0.07189185982310001
ACH-000335,-0.11272969031999999
ACH-000336,-0.04820349256
ACH-000337,0.210682449462
ACH-000339,0.10738450991599999
ACH-000341,0.0658684133531
ACH-000348,0.105907359189
ACH-000350,0.158135421985
ACH-000352,0.13595157339800001
ACH-000356,0.03835506414380001
ACH-000361,0.18815257875500002
ACH-000362,0.014750951268499998
ACH-000363,0.12026789082599999
ACH-000364,0.0629311411861
ACH-000365,0.148494130996
ACH-000366,-0.104992923282
ACH-000368,0.247526401298
ACH-000374,0.138829728627
ACH-000375,0.12615578727600002
ACH-000376,0.115411371947
ACH-000381,-0.041976338564
ACH-000383,0.035100465564000004
ACH-000387,0.10709721058800001
ACH-000389,0.302791164923
ACH-000390,0.201044837179
ACH-000393,0.0699352708997
ACH-000395,0.047137876286000004
ACH-000397,0.0473060954375
ACH-000401,0.0768540963665
ACH-000402,0.6995064709119999
ACH-000403,0.064485827083
ACH-000404,-0.13235776771500002
ACH-000406,0.0706940545119
ACH-000407,0.176675789179
ACH-000408,0.228914979203
ACH-000410,0.00508740464361
ACH-000411,0.137349937138
ACH-000414,0.0186522609458
ACH-000415,0.03437818185119999
ACH-000416,0.0557812007322
ACH-000420,0.21683287185
ACH-000421,0.0495517148927
ACH-000424,0.136965762692
ACH-000425,0.0129298873061
ACH-000426,0.00395183915122
ACH-000427,0.140844047563
ACH-000433,0.0472853719161
ACH-000436,0.146304444843
ACH-000444,0.0607366804751
ACH-000445,0.0808762397329
ACH-000448,-0.136425663023
ACH-000450,0.39149898373400005
ACH-000452,0.028021621725499997
ACH-000454,0.292007263099
ACH-000458,0.12251739780099999
ACH-000459,0.22248582124000002
ACH-000460,0.193682071677
ACH-000461,-0.0084652166137
ACH-000463,0.17756857692400002
ACH-000464,0.213672152793
ACH-000466,0.0119289141842
ACH-000467,0.11284636351800001
ACH-000468,0.019965628225
ACH-000469,-0.06692700857839999
ACH-000470,-0.0208804429844
ACH-000471,0.0704303001172
ACH-000472,0.10682272692299999
ACH-000473,0.24065183885000002
ACH-000475,0.127844794615
ACH-000476,0.11869058558800001
ACH-000477,0.23748058759799998
ACH-000480,0.168619354189
ACH-000481,0.0671718114662
ACH-000483,0.106159274459
ACH-000484,0.24190246275199997
ACH-000485,-0.0119144141049
ACH-000486,0.0339492774635
ACH-000487,0.05471063060859999
ACH-000488,0.108881772412
ACH-000490,0.252799756105
ACH-000491,0.033685967522900005
ACH-000495,0.196666549969
ACH-000496,0.161492369038
ACH-000499,0.40601797595399997
ACH-000500,0.725240689059
ACH-000502,0.168807609362
ACH-000503,0.176944457091
ACH-000505,0.0537891963986
ACH-000507,0.15077327330999998
ACH-000510,0.143760634887
ACH-000511,0.140719122084
ACH-000512,0.223470195606
ACH-000516,0.17299844219399999
ACH-000517,0.0597727347811
ACH-000518,-0.010350483228799999
ACH-000520,0.327891785184
ACH-000521,0.18910177883999998
ACH-000522,0.00628279997891
ACH-000524,0.0355771947795
ACH-000527,0.08314752682939999
ACH-000528,0.0378557263601
ACH-000537,0.1465119367
ACH-000541,-0.0744135443012
ACH-000542,0.174304012965
ACH-000544,0.27015342644699997
ACH-000545,-0.0440041231214
ACH-000547,0.28584478752500003
ACH-000548,0.00879078037201
ACH-000549,0.307991144877
ACH-000550,0.117944301619
ACH-000552,0.150354968244
ACH-000556,0.0801454701668
ACH-000557,0.190767461432
ACH-000570,0.10803388824599999
ACH-000571,0.37656944244999996
ACH-000573,0.08960915432600002
ACH-000576,0.157739624507
ACH-000580,0.0165467264
ACH-000584,0.15326224999500002
ACH-000585,0.0832254440875
ACH-000588,0.07791982650839999
ACH-000589,0.24881399866300002
ACH-000591,0.114421967661
ACH-000593,0.109991554333
ACH-000600,0.06827533263419999
ACH-000601,0.0492026043903
ACH-000604,0.0297205598888
ACH-000605,0.090266088323
ACH-000606,0.28536722348
ACH-000608,0.129542877895
ACH-000614,0.032730100108599995
ACH-000616,0.194315761206
ACH-000618,0.12872802964299998
ACH-000619,0.0741196241394
ACH-000620,0.120175543056
ACH-000621,0.0811945697373
ACH-000622,-0.0319749546072
ACH-000623,0.022995016031999996
ACH-000624,0.15783796701799999
ACH-000627,0.0570973067554
ACH-000630,0.204491494094
ACH-000632,-0.0524309079783
ACH-000633,0.104926132312
ACH-000637,0.00832691802964
ACH-000638,0.0608491266416
ACH-000646,0.277159033859
ACH-000647,0.172195924304
ACH-000648,0.24996671003
ACH-000649,0.152189548473
ACH-000651,0.0014492492753
ACH-000652,-0.106957868866
ACH-000653,0.08549266760230001
ACH-000657,0.0865306089954
ACH-000658,0.042713464376300005
ACH-000661,0.147484628258
ACH-000662,-0.122694298577
ACH-000663,0.10916180363299999
ACH-000665,0.09141466258889999
ACH-000671,-0.0331510807881
ACH-000673,0.0558245215734
ACH-000676,0.0970694328336
ACH-000677,0.153989007413
ACH-000681,0.0918108741136
ACH-000682,0.188999303015
ACH-000683,0.0952479687675
ACH-000684,0.0585037915486
ACH-000688,-0.21969629431200002
ACH-000693,0.112728038652
ACH-000694,0.143010287487
ACH-000695,0.19168891724599998
ACH-000696,0.0656213797517
ACH-000697,0.10423388470799999
ACH-000699,0.188801792273
ACH-000701,-0.061775516961000004
ACH-000706,0.137236819609
ACH-000711,0.118319176347
ACH-000713,0.148007440104
ACH-000714,0.0431488518839
ACH-000718,-0.0891127623428
ACH-000720,0.113692397994
ACH-000721,0.0170582000958
ACH-000724,0.347443957183
ACH-000725,0.0116522661972
ACH-000732,0.414333852153
ACH-000734,-0.0161639124184
ACH-000735,-0.0277316489567
ACH-000736,0.110534794674
ACH-000738,0.19074455820099998
ACH-000746,0.184590124628
ACH-000747,0.025536550690200003
ACH-000748,0.11618764090299999
ACH-000753,0.173238903992
ACH-000756,-0.00918450722745
ACH-000757,-0.0970199049422
ACH-000758,0.0311452417923
ACH-000760,0.206842237315
ACH-000763,-0.053565723042199996
ACH-000764,-0.000371496251757
ACH-000765,-0.037490853471699996
ACH-000766,0.055409479870499996
ACH-000767,0.206836816741
ACH-000768,0.00262263341181
ACH-000769,-0.11288586099999999
ACH-000770,0.256508451704
ACH-000771,0.0953785564983
ACH-000773,0.09810807732599999
ACH-000776,0.1489253301
ACH-000777,0.10830524151399999
ACH-000778,0.21977304933400002
ACH-000781,0.104384552815
ACH-000782,0.24194648561999998
ACH-000783,0.0003963279389
ACH-000784,0.138553201706
ACH-000785,-0.012969490305000001
ACH-000787,0.149077705222
ACH-000788,0.0388019054623
ACH-000791,0.10213015636600001
ACH-000792,0.148891796765
ACH-000794,0.0666838724592
ACH-000796,-0.021104206672799997
ACH-000799,0.0583949182504
ACH-000800,0.275837062615
ACH-000802,0.09340938212639999
ACH-000804,0.0762194884807
ACH-000805,0.00205770616906
ACH-000809,-0.0427432978515
ACH-000810,0.169253041879
ACH-000811,0.16113688734200002
ACH-000817,0.0396120363259
ACH-000819,0.12031924441099999
ACH-000820,0.323123990197
ACH-000821,0.207780952865
ACH-000822,0.08775751251010001
ACH-000823,0.130756608542
ACH-000824,-0.0124642730487
ACH-000827,0.038282176264
ACH-000829,0.194919841167
ACH-000831,0.11543170725299999
ACH-000832,0.0697140704375
ACH-000833,0.296806397527
ACH-000834,0.26034670721700004
ACH-000835,0.21381216747600001
ACH-000836,0.047178526185099996
ACH-000837,0.08323398403639999
ACH-000838,0.275433461219
ACH-000839,0.0894261977677
ACH-000840,0.102210483236
ACH-000841,0.10639843530300001
ACH-000843,0.155262638349
ACH-000846,-0.0433502805109
ACH-000847,0.133443535365
ACH-000848,0.17469558770799998
ACH-000849,0.07782933069539999
ACH-000851,0.2020733713
ACH-000855,0.15717678106
ACH-000856,0.141133343554
ACH-000858,0.107414951889
ACH-000859,0.130142238757
ACH-000861,0.296179037884
ACH-000862,0.0790011871946
ACH-000865,0.128435462216
ACH-000866,0.19271860904899998
ACH-000867,0.0911685493203
ACH-000869,0.013580968558399999
ACH-000872,0.149734748601
ACH-000873,0.0665167997149
ACH-000876,0.343005091381
ACH-000878,0.361354472285
ACH-000880,0.15508818534399998
ACH-000881,0.0881361161166
ACH-000882,0.13841761209200001
ACH-000884,0.10401190814099999
ACH-000885,0.06040785601030001
ACH-000887,0.119255589508
ACH-000888,0.0912633584293
ACH-000889,0.130275544586
ACH-000890,0.0296422061223
ACH-000896,0.0933900959143
ACH-000898,0.215828744422
ACH-000900,-0.0129214760833
ACH-000901,0.0909391164631
ACH-000905,0.17084929555999998
ACH-000906,0.0903299229923
ACH-000907,0.180998756469
ACH-000910,0.04806277813519999
ACH-000911,0.00776809643817
ACH-000912,0.11833885157
ACH-000913,0.034320554029299996
ACH-000915,0.18899448477000003
ACH-000916,0.252509469323
ACH-000917,0.284195857846
ACH-000921,0.171525696921
ACH-000924,-0.008819231008209999
ACH-000926,-0.00426970323487
ACH-000928,-0.0578072679355
ACH-000929,-0.114133930484
ACH-000932,0.123910746908
ACH-000935,-0.042223404050900006
ACH-000936,0.198466371023
ACH-000937,0.146381250991
ACH-000938,0.06019907917
ACH-000939,0.17012699676600002
ACH-000941,0.082945767783
ACH-000943,0.175258441132
ACH-000946,0.16186748520400002
ACH-000947,0.130419383932
ACH-000948,-0.059057473869
ACH-000950,0.170565987476
ACH-000953,0.040145676605
ACH-000957,0.0995321922957
ACH-000958,0.335503592652
ACH-000960,0.0036059731155599997
ACH-000963,-0.33635462558799994
ACH-000968,0.09451974155369999
ACH-000969,0.168543425008
ACH-000973,0.171079284724
ACH-000974,-0.0332152237083
ACH-000975,-0.10848958622400001
ACH-000976,0.07152530124310001
ACH-000978,0.005675820993579999
ACH-000980,0.029281457750900002
ACH-000984,0.15383295883099998
ACH-000986,0.04690974656719999
ACH-000988,-0.09364171912080001
ACH-000993,0.009685132616469999
ACH-000994,0.17148063331
ACH-000996,0.197602641459
ACH-001001,0.148775183947
ACH-001020,0.0256464363908
ACH-001028,0.0686115987916
