,AQR (9716)
ACH-000537,-0.854793329834
ACH-000541,-0.620558341686
ACH-000542,-0.9381550986
ACH-000544,-0.909414403834
ACH-000545,-0.881516339996
ACH-000547,-0.897052895907
ACH-000548,-1.07184365745
ACH-000549,-0.8861807895370001
ACH-000550,-0.8889470685549999
ACH-000552,-0.989211478895
ACH-000556,-0.9529445538950001
ACH-000557,-1.17204382683
ACH-000570,-0.818176205008
ACH-000571,-1.3651243322100002
ACH-000573,-1.07930238539
ACH-000576,-0.795031606554
ACH-000580,-1.19063892821
ACH-000584,-1.0987363344
ACH-000585,-0.9459398760529999
ACH-000588,-1.11741666509
ACH-000589,-1.03464777572
ACH-000591,-1.03013235915
ACH-000593,-0.938151994516
ACH-000600,-0.9947721646619999
ACH-000601,-1.11937188002
ACH-000604,-1.03519959906
ACH-000605,-0.981283683177
ACH-000606,-0.7324981166140001
ACH-000608,-1.4778042251499999
ACH-000614,-1.20838838864
ACH-000616,-0.8190406290009999
ACH-000618,-1.30992507269
ACH-000619,-1.24762220269
ACH-000620,-1.2436187258700002
ACH-000621,-1.1720708449500001
ACH-000622,-0.591765998576
ACH-000623,-0.919534478899
ACH-000624,-1.13969512403
ACH-000627,-0.851640877
ACH-000630,-1.07074603116
ACH-000632,-1.17088773041
ACH-000633,-1.2199031785299999
ACH-000637,-1.00044287688
ACH-000638,-1.1855989160299998
ACH-000646,-1.3544972554899999
ACH-000647,-1.17643173971
ACH-000648,-0.7086264547810001
ACH-000649,-1.03044211441
ACH-000651,-1.06450937953
ACH-000652,-0.776492613373
ACH-000653,-1.26424985898
ACH-000657,-1.2590224600700002
ACH-000658,-1.36717093294
ACH-000661,-0.8565314707739999
ACH-000662,-0.7479610501809999
ACH-000663,-1.29574756316
ACH-000665,-1.02164877805
ACH-000671,-1.40561565013
ACH-000673,-1.10396360903
ACH-000676,-1.1080533904799998
ACH-000677,-1.0778859182
ACH-000681,-0.908986841496
ACH-000682,-1.10249393889
ACH-000683,-1.23384053384
ACH-000684,-1.12621121362
ACH-000688,-1.56218954748
ACH-000693,-1.22292218123
ACH-000694,-1.23451202167
ACH-000695,-0.8597991773829999
ACH-000696,-0.98935358957
ACH-000697,-1.0792423656899999
ACH-000699,-1.44714188095
ACH-000701,-1.1848943319399998
ACH-000706,-0.884872140634
ACH-000711,-1.13474612302
ACH-000713,-1.0637633822700001
ACH-000714,-0.9219770680299999
ACH-000718,-1.17756960978
ACH-000720,-0.8749530491869999
ACH-000721,-1.10835160636
ACH-000724,-0.798864559673
ACH-000725,-1.60092850438
ACH-000732,-1.00544119556
ACH-000734,-0.938082723891
ACH-000735,-0.898629132433
ACH-000736,-1.0266666499400001
ACH-000738,-0.8322403229080001
ACH-000746,-1.238946396
ACH-000747,-1.06486328362
ACH-000748,-0.8796787449879999
ACH-000753,-1.3935487692299997
ACH-000756,-0.47839530691699994
ACH-000757,-1.44584551206
ACH-000758,-0.942280165237
ACH-000760,-1.0948211694499999
ACH-000763,-1.09655400694
ACH-000764,-0.95199319831
ACH-000765,-0.96062765266
ACH-000766,-0.9257818909000001
ACH-000767,-1.14379921192
ACH-000768,-1.07296813092
ACH-000769,-0.862350406814
ACH-000770,-1.24535654967
ACH-000771,-1.00721545844
ACH-000773,-1.4068321805500001
ACH-000776,-1.26690114766
ACH-000777,-1.01646531952
ACH-000778,-0.9396801779189999
ACH-000781,-1.13620320108
ACH-000782,-1.0585978932
ACH-000783,-0.9565028514120001
ACH-000784,-0.965045379161
ACH-000785,-1.2103511834
ACH-000787,-0.9727539846240001
ACH-000788,-1.13734374911
ACH-000791,-0.7139413768359999
ACH-000792,-0.8269722716779999
ACH-000794,-0.952909974439
ACH-000796,-1.09251319055
ACH-000799,-1.1761007313299998
ACH-000800,-1.12341719206
ACH-000802,-0.991352538802
ACH-000804,-1.17544317216
ACH-000805,-1.2623518789000001
ACH-000809,-0.979714335667
ACH-000810,-1.03652639687
ACH-000811,-1.04484564016
ACH-000817,-0.906239815069
ACH-000819,-1.11346626766
ACH-000820,-1.13632119848
ACH-000821,-1.33942496128
ACH-000822,-1.15784160331
ACH-000823,-1.27874143385
ACH-000824,-1.3088806691500001
ACH-000827,-1.0818117995999998
ACH-000829,-1.15691225672
ACH-000831,-0.832779129512
ACH-000832,-1.06918257401
ACH-000833,-1.12243863392
ACH-000834,-0.968539133494
ACH-000835,-0.959680561663
ACH-000836,-1.07594036036
ACH-000837,-1.25133230471
ACH-000838,-1.09091478998
ACH-000839,-0.698959675679
ACH-000840,-0.987759588853
ACH-000841,-1.16906767823
ACH-000843,-0.617900084225
ACH-000846,-0.8035812558230001
ACH-000847,-0.7680454033230001
ACH-000848,-1.207168325
ACH-000849,-0.967940347526
ACH-000851,-0.8681217252339999
ACH-000855,-0.989814732273
ACH-000856,-1.2271352078
ACH-000858,-0.959504864209
ACH-000859,-0.816077007059
ACH-000861,-1.3477273059000001
ACH-000862,-0.7990875366079999
ACH-000865,-1.19038621675
ACH-000866,-1.11352067361
ACH-000867,-1.0472278374700001
ACH-000869,-1.42880840445
ACH-000872,-0.923791634858
ACH-000873,-1.07174301934
ACH-000876,-1.0953293668700002
ACH-000878,-0.475247838876
ACH-000880,-0.997158642922
ACH-000881,-1.29260891505
ACH-000882,-1.17488770506
ACH-000884,-1.3457648797
ACH-000885,-1.1261476016399998
ACH-000887,-1.08089592013
ACH-000888,-1.0289712599299998
ACH-000889,-1.3973114480500002
ACH-000890,-1.07937299209
ACH-000896,-1.13086862542
ACH-000898,-1.05518958116
ACH-000900,-1.20653994128
ACH-000901,-1.32569740972
ACH-000905,-0.9043444734020001
ACH-000906,-1.14833766156
ACH-000907,-0.9046085051989999
ACH-000910,-1.1874516647700002
ACH-000911,-1.12369024025
ACH-000912,-1.10970108283
ACH-000913,-0.942380014973
ACH-000915,-0.990963456637
ACH-000916,-0.844466199229
ACH-000917,-0.995956321558
ACH-000921,-0.896187476438
ACH-000924,-1.11574995583
ACH-000926,-1.01185576369
ACH-000928,-1.07024342415
ACH-000929,-1.07310395021
ACH-000932,-1.0282119187899998
ACH-000935,-1.26289978939
ACH-000936,-1.23661523635
ACH-000937,-1.3484842143900002
ACH-000938,-1.27569854838
ACH-000939,-1.04459305449
ACH-000941,-1.14004862687
ACH-000943,-1.01106954285
ACH-000946,-0.941530549875
ACH-000947,-1.2139189541
ACH-000948,-1.2917321026200002
ACH-000950,-1.08399176243
ACH-000953,-1.61913764542
ACH-000957,-0.8268958273070001
ACH-000958,-1.1305934667
ACH-000960,-1.42893230165
ACH-000963,-1.07410241826
ACH-000968,-1.06310038434
ACH-000969,-1.0027153489799998
ACH-000973,-1.02173940075
ACH-000974,-1.2583392849
ACH-000975,-1.46764958468
ACH-000976,-1.0424209417899999
ACH-000978,-0.665493865961
ACH-000980,-1.17648382801
ACH-000984,-1.19492449581
ACH-000986,-1.05791131068
ACH-000988,-1.0931561559899998
ACH-000993,-0.765278056899
ACH-000994,-1.30968750771
ACH-000996,-0.6485384764600001
ACH-001001,-1.12847373169
ACH-001020,-0.979560459201
ACH-001028,-1.1183242839299998
ACH-001031,-1.0433142559100002
ACH-001038,-1.36661642304
ACH-001048,-0.8997080067659999
ACH-001050,-1.06392197975
ACH-001053,-1.2944255210200002
ACH-001054,-1.2715127847
ACH-001061,-0.9613812103110001
ACH-001067,-0.959996154471
ACH-001075,-0.940975059473
ACH-001096,-1.31364298551
ACH-001128,-1.33245341093
ACH-001134,-1.04732363461
ACH-001151,-1.01869641631
ACH-001163,-0.944071935078
ACH-001164,-0.9413442260770001
ACH-001173,-1.0886848742
ACH-001183,-0.9199276750040001
ACH-001184,-1.5723832668900002
ACH-001190,-0.7770207943690001
ACH-001192,-0.8512040654620001
ACH-001193,-0.704251431832
ACH-001196,-1.19624040487
ACH-001197,-1.25912142928
ACH-001205,-0.942625298425
ACH-001211,-1.01128541283
ACH-001212,-0.791302995767
ACH-001228,-0.899539281609
ACH-001232,-0.923048086662
ACH-001239,-1.05597342904
ACH-001274,-0.917002998479
ACH-001275,-1.17319271624
ACH-001277,-1.18818816504
ACH-001278,-1.01488937623
ACH-001280,-1.09786235324
ACH-001283,-1.2036601636700002
ACH-001289,-0.974180942491
ACH-001295,-1.27571573058
ACH-001300,-0.944143475069
ACH-001301,-1.05390063305
ACH-001302,-1.00951939226
ACH-001303,-0.5613496841960001
ACH-001306,-0.891903422103
ACH-001318,-0.983651257104
ACH-001322,-1.2397389205
ACH-001328,-0.784627073131
ACH-001332,-0.533528700722
ACH-001333,-1.14629366169
ACH-001336,-0.8764649308319999
ACH-001340,-1.0681471551700001
ACH-001346,-1.3172310605700002
ACH-001353,-0.9623169768500001
ACH-001354,-0.838796715575
ACH-001367,-1.2653660412299998
ACH-001368,-1.17268693749
ACH-001374,-0.8934523375200001
ACH-001375,-0.9097266974700001
ACH-001377,-1.21170536089
ACH-001380,-1.15128964345
ACH-001391,-1.12668225748
ACH-001407,-1.2741802179600001
ACH-001408,-0.8629138838070001
ACH-001413,-0.802032973247
ACH-001430,-1.08583091831
ACH-001431,-1.2552970220200002
ACH-001450,-1.10311324125
ACH-001496,-1.10028163707
ACH-001500,-0.8752338703479999
ACH-001521,-0.7100316787980001
ACH-001523,-0.8294936979590001
ACH-001532,-1.14953113841
ACH-001536,-0.751463899535
ACH-001550,-1.4509525627000002
ACH-001552,-1.20717938255
ACH-001554,-1.2683916990100002
ACH-001645,-1.0805556917599999
ACH-001654,-1.03967812198
ACH-001715,-0.916239054585
ACH-001735,-1.34407426882
ACH-001736,-1.04038879046
ACH-001737,-1.5023439297299999
ACH-001740,-1.1817877833
ACH-001745,-1.49312654679
ACH-001750,-1.1765844296999999
ACH-001765,-0.976447838983
ACH-001956,-1.0881143791399999
ACH-001957,-0.8630413231999999
