,OLR1 (4973)
ACH-000004,0.327514499904
ACH-000007,0.310551480216
ACH-000009,0.39571615531300003
ACH-000011,0.30203861430100004
ACH-000012,0.280837331887
ACH-000013,0.205333490963
ACH-000014,0.183834505435
ACH-000015,0.280518793494
ACH-000017,0.37054699805200003
ACH-000018,0.38115772931100006
ACH-000019,0.321875150109
ACH-000021,0.219880593135
ACH-000022,0.21008604647799997
ACH-000025,0.307692105248
ACH-000028,0.38714596222
ACH-000030,0.284776032231
ACH-000035,0.256685142806
ACH-000036,0.24592525515
ACH-000037,0.29259386215
ACH-000039,0.132920955742
ACH-000040,0.263326257216
ACH-000041,0.33000055029500003
ACH-000042,0.216641503073
ACH-000045,0.257307070315
ACH-000047,0.28462096195000003
ACH-000052,0.24586022484900003
ACH-000053,0.190127413615
ACH-000054,0.138401489593
ACH-000055,0.243201249845
ACH-000060,0.29463057637699996
ACH-000067,0.0871390330918
ACH-000070,0.0458659993757
ACH-000075,0.37718207517499996
ACH-000078,0.245710469904
ACH-000082,0.189896554713
ACH-000085,0.247949136816
ACH-000086,0.319429580223
ACH-000087,0.246236319776
ACH-000092,0.267141772677
ACH-000095,0.215679743281
ACH-000097,0.213123240401
ACH-000098,0.24276478356199999
ACH-000099,0.22242183094300003
ACH-000108,0.310654597788
ACH-000113,0.152265174074
ACH-000115,0.159591719759
ACH-000116,0.299532173011
ACH-000118,0.214387752929
ACH-000120,0.31965596737
ACH-000123,0.31429726608
ACH-000127,0.213570590136
ACH-000128,0.111838610901
ACH-000132,0.267282326002
ACH-000133,0.211076349866
ACH-000137,0.337680767138
ACH-000138,0.181611879108
ACH-000142,0.337824235212
ACH-000143,0.337515631316
ACH-000146,0.211484315128
ACH-000148,0.220517210302
ACH-000150,0.165741228506
ACH-000152,0.21061578992199997
ACH-000153,0.0921761768556
ACH-000159,0.350318678152
ACH-000160,0.144785109354
ACH-000163,0.314463899643
ACH-000167,0.170595029022
ACH-000168,0.226189617177
ACH-000169,0.20288166169799998
ACH-000178,0.255214017113
ACH-000182,0.248829471545
ACH-000183,0.315108291434
ACH-000188,0.285909758696
ACH-000189,0.0931662320727
ACH-000190,0.130193406515
ACH-000198,0.18873197815
ACH-000204,0.182190937103
ACH-000206,0.199907851589
ACH-000207,0.204500962296
ACH-000211,0.24195983635899998
ACH-000215,0.288497581752
ACH-000221,0.25810867125799997
ACH-000222,0.284510401594
ACH-000223,0.227810967172
ACH-000226,0.12221043911599999
ACH-000227,0.243173638274
ACH-000228,0.230738404795
ACH-000231,0.308642661631
ACH-000232,0.258305791185
ACH-000233,0.335494738287
ACH-000234,0.169397587267
ACH-000235,0.27079421179900004
ACH-000237,0.22910223013
ACH-000238,0.187308859299
ACH-000243,0.203735217489
ACH-000244,0.392207400637
ACH-000246,0.196751110207
ACH-000248,0.18211476090700002
ACH-000250,0.277876208092
