,MYO7B (4648)
ACH-000004,0.172195880771
ACH-000007,-0.0663298063926
ACH-000009,-0.297436449541
ACH-000011,0.042571430706500005
ACH-000012,-0.19647273493200001
ACH-000013,-0.108271829935
ACH-000014,-0.153101309882
ACH-000015,-0.133623518233
ACH-000017,-0.0520474162239
ACH-000018,-0.22413065212799999
ACH-000019,-0.24749731705800002
ACH-000021,0.024946412050900004
ACH-000022,-0.25091565052
ACH-000025,-0.0510979102534
ACH-000028,-0.258464480692
ACH-000030,-0.113096651886
ACH-000035,-0.308980514948
ACH-000036,-0.105230326228
ACH-000037,0.0582526943267
ACH-000039,-0.242879891401
ACH-000040,-0.11480243747300001
ACH-000041,-0.126917032733
ACH-000042,-0.196332713572
ACH-000045,0.0557825125664
ACH-000047,-0.195834471574
ACH-000052,-0.193423034907
ACH-000053,-0.0930337568133
ACH-000054,-0.0559142208918
ACH-000055,-0.09710028838330001
ACH-000060,-0.0349480841715
ACH-000067,-0.030653339139
ACH-000070,-0.22038631495799998
ACH-000075,-0.039327549110400005
ACH-000078,-0.129643550435
ACH-000082,-0.150875024973
ACH-000085,-0.28936115759500003
ACH-000086,-0.0498722153057
ACH-000087,-0.24593989496
ACH-000092,-0.265142042666
ACH-000095,-0.162217000921
ACH-000097,-0.042088770817800006
ACH-000098,-0.174186958032
ACH-000099,-0.131088484838
ACH-000108,-0.10457978408600001
ACH-000113,-0.111462384693
ACH-000115,0.10158626602
ACH-000116,-0.146024788515
ACH-000118,-0.18669159257800003
ACH-000120,-0.148405726543
ACH-000123,-0.136767789013
ACH-000127,-0.198806586016
ACH-000128,-0.22547866260899999
ACH-000132,-0.031146610389299997
ACH-000133,-0.322648234545
ACH-000137,-0.0826147464377
ACH-000138,-0.217942260187
ACH-000142,-0.244294501766
ACH-000143,0.0628340485704
ACH-000146,-0.028208395093400004
ACH-000148,-0.00396782085672
ACH-000150,-0.18092147420200003
ACH-000152,-0.18979039645399998
ACH-000153,-0.5633484818010001
ACH-000159,-0.14067181264
