,SIT1 (27240)
ACH-000004,0.192481002419
ACH-000007,-0.34534094154399997
ACH-000009,-0.0498051107103
ACH-000011,0.029550618105000002
ACH-000012,0.07823009047460001
ACH-000013,-0.0366573049213
ACH-000014,0.0546471005045
ACH-000015,0.00905840433984
ACH-000017,0.061548209924300004
ACH-000018,0.067602679924
ACH-000019,0.179954156885
ACH-000021,-0.209538971255
ACH-000022,-0.09040998753650001
ACH-000025,-0.07888332432749999
ACH-000028,0.272359863249
ACH-000030,-0.0668556526992
ACH-000035,-0.05689765840509999
ACH-000036,0.0800685750797
ACH-000037,0.150691013686
ACH-000039,0.14297251353
ACH-000040,0.09432021807539999
ACH-000041,-0.106974008191
ACH-000042,0.000149647229072
ACH-000045,0.219667003177
ACH-000047,0.0482105175062
ACH-000052,-0.139760621665
ACH-000053,0.0651894721174
ACH-000054,0.09476681133829999
ACH-000055,-0.254134653332
ACH-000060,0.19674921075
ACH-000067,0.220899192771
ACH-000070,0.18621219611099998
ACH-000075,0.24529814738800002
ACH-000078,0.07279421030439999
ACH-000082,-0.08418462357689999
ACH-000085,-0.0595188333968
ACH-000086,0.100223989055
ACH-000087,-0.410339886036
ACH-000092,-0.19798850542100002
ACH-000095,0.12877254608799998
ACH-000097,-0.00278390014404
ACH-000098,-0.160894551999
ACH-000099,0.0953210015722
ACH-000108,0.0348532139129
ACH-000113,0.0632839635089
ACH-000115,0.0331588544183
ACH-000116,0.190911158604
ACH-000118,-0.104764475812
ACH-000120,0.0594601604479
ACH-000123,0.0889391567487
ACH-000127,-0.048594670818499996
ACH-000128,-0.25005298038199997
ACH-000132,0.06851109451830001
ACH-000133,-0.0147514643833
ACH-000137,0.288264990042
ACH-000138,0.0385233732713
ACH-000142,-0.065372096883
ACH-000143,0.0633862311957
ACH-000146,0.09118141122469998
ACH-000148,-0.0816199349892
ACH-000150,0.07917162824089999
ACH-000152,0.10672768630400001
ACH-000153,-0.137465395511
ACH-000159,-0.0630773334496
ACH-000160,0.0776153336861
ACH-000163,-0.205759724502
ACH-000167,0.011886499920700002
ACH-000168,0.195580458838
ACH-000169,0.0475490350571
ACH-000178,0.118791542103
ACH-000182,-0.0606311350274
ACH-000183,0.00479099664508
ACH-000188,-0.185956298324
ACH-000189,-0.304383816317
ACH-000190,-0.150410043101
ACH-000198,0.00785505609036
ACH-000204,-0.087787931742
ACH-000206,-0.0527339700734
ACH-000207,0.423878810655
ACH-000211,-0.0101373696264
ACH-000215,-0.0988030287728
ACH-000221,0.0609385704189
ACH-000222,-0.253353601345
ACH-000223,0.0617523557706
ACH-000226,-0.0947039515323
ACH-000227,0.0202206876468
ACH-000228,0.06157804182419999
ACH-000231,0.0112506962904
ACH-000232,0.0988323872875
ACH-000233,0.292643084857
ACH-000234,0.28875193601300003
ACH-000235,0.00212406410068
ACH-000237,-0.0377113361652
ACH-000238,0.0477231754265
ACH-000243,-0.10171510291300001
ACH-000244,-0.065386934423
ACH-000246,0.021821763642500002
ACH-000248,0.146562661586
ACH-000250,0.0015420301027999999
ACH-000251,0.0850374675963
ACH-000253,-0.143485267695
ACH-000255,-0.10137881000700001
ACH-000256,0.010462897813000001
ACH-000257,0.13302249314300002
ACH-000258,-0.03885470511130001
ACH-000259,-0.0279579836513
ACH-000260,-0.0276216413827
ACH-000261,-0.0781241379607
ACH-000262,-0.264093093814
ACH-000263,-0.0857992556047
ACH-000264,-0.06327073371690001
ACH-000265,0.0662266773154
ACH-000266,-0.00390513220432
ACH-000272,-0.0388854024937
ACH-000273,0.204216058506
ACH-000274,-0.114434492553
ACH-000277,0.016292286359
ACH-000278,-0.11697010750600001
ACH-000279,0.0755990262963
ACH-000280,0.0939823041773
ACH-000281,0.23140004897799998
ACH-000288,0.0842336441618
ACH-000291,0.08654395755899999
ACH-000293,0.0293571706483
ACH-000294,0.40414216225999994
ACH-000295,0.293225822753
ACH-000296,-0.217942369525
ACH-000302,0.202909559272
ACH-000304,-0.38856978623800004
ACH-000307,-0.148391131331
ACH-000308,-0.05931426797830001
ACH-000310,0.13548920593
ACH-000311,-0.222955498211
ACH-000312,0.218800713403
ACH-000315,0.07271090434010001
ACH-000316,0.0499529283394
ACH-000317,0.0318032111269
ACH-000318,0.196274828629
ACH-000319,0.088087657251
ACH-000320,-0.213288518668
ACH-000322,-0.105500936785
ACH-000323,-0.130127369734
ACH-000324,0.029773621118000002
ACH-000329,0.0686941902963
ACH-000330,-0.0062886173148700006
ACH-000331,0.118785911774
ACH-000332,-0.012670063485399998
ACH-000334,-0.26848813205899996
ACH-000335,-0.09992829096599999
ACH-000336,0.012709318173200002
ACH-000337,-0.14800628683599998
ACH-000339,0.0641276787066
ACH-000341,0.13390939905899998
ACH-000348,0.0662125047215
ACH-000350,0.108590368487
ACH-000352,-0.0952294140962
ACH-000356,0.093699440785
ACH-000361,0.062222163054300006
ACH-000362,0.06746574582209999
ACH-000363,0.0486384904067
ACH-000364,-0.155022528883
ACH-000365,0.213633429861
ACH-000366,-0.20695533094300003
ACH-000368,0.0972173570378
ACH-000374,-0.166120967147
ACH-000375,-0.180574050451
ACH-000376,0.0461034703877
ACH-000381,0.0784801194423
ACH-000383,0.0528292466598
ACH-000387,0.0819571936826
ACH-000389,-0.0578901318633
ACH-000390,-0.0454999690998
ACH-000393,-0.09974561202099999
ACH-000395,0.050791803238000005
ACH-000397,0.05896809724759999
ACH-000401,-0.0261099323005
ACH-000402,0.204471277264
ACH-000403,0.22012488277
ACH-000404,-0.25867912371199997
ACH-000406,0.0812149045847
ACH-000407,-0.00566961324917
ACH-000408,-0.365576773422
ACH-000410,0.112179779124
ACH-000411,0.181229019736
ACH-000414,0.026710705905299996
ACH-000415,0.143763355885
ACH-000416,-0.0314100582153
ACH-000420,0.1958999864
ACH-000421,0.070316474527
ACH-000424,0.270949391833
ACH-000425,0.049241245939499995
ACH-000426,0.13354724135399998
ACH-000427,-0.06673831025589999
ACH-000433,0.0847448426669
ACH-000436,-0.0419215848016
ACH-000444,0.09313034690290001
