,ILKAP (80895)
ACH-000004,0.0504730830126
ACH-000007,0.164729425428
ACH-000009,0.0313301866487
ACH-000011,0.038677226662800004
ACH-000012,-0.0660166132871
ACH-000013,0.148269247158
ACH-000014,0.465648103737
ACH-000015,0.024136224399099997
ACH-000017,0.135461482235
ACH-000018,0.0336409039592
ACH-000019,0.288367460385
ACH-000021,0.0998855215742
ACH-000022,-0.0151807670776
ACH-000025,0.0135778738536
ACH-000028,0.083734317982
ACH-000030,0.162726544342
ACH-000035,0.00823563595229
ACH-000036,-0.11521579677999999
ACH-000037,-0.0828252514001
ACH-000039,-0.100288241717
ACH-000040,-0.137918308101
ACH-000041,0.0446838283562
ACH-000042,-0.0654780833305
ACH-000045,0.0187217216493
ACH-000047,-0.0688885847035
ACH-000052,-0.125647351781
ACH-000053,-0.0908217334428
ACH-000054,0.137685708046
ACH-000055,0.039557343917800004
ACH-000060,0.10839948969100001
ACH-000067,-0.019843159548299998
ACH-000070,0.171056354975
ACH-000075,0.30373386919
ACH-000078,-0.13517025725600001
ACH-000082,0.174173090652
ACH-000085,-0.069674943856
ACH-000086,0.10344937798
ACH-000087,0.127623854152
ACH-000092,-0.07269802182900001
ACH-000095,-0.051113043204500004
ACH-000097,0.118047871893
ACH-000098,-0.138927206423
ACH-000099,0.00219286384154
ACH-000108,0.031692035148
ACH-000113,-0.0508700508829
ACH-000115,0.175311246446
ACH-000116,0.117640126137
ACH-000118,0.24728467749000002
ACH-000120,0.0391920944854
ACH-000123,-0.0685816131643
ACH-000127,-0.0028927592087700004
ACH-000128,7.45406647546e-07
ACH-000132,0.185579354777
ACH-000133,-0.0717448155949
ACH-000137,-0.0200938141751
ACH-000138,-0.045730180280400004
ACH-000142,-0.0747035262086
ACH-000143,-0.0557428279653
ACH-000146,0.13465568095799998
ACH-000148,0.0802939864074
ACH-000150,-0.0855625711863
ACH-000152,-0.0959956570524
ACH-000153,0.297709735136
ACH-000159,0.006714326495279999
ACH-000160,0.0866674197819
ACH-000163,0.034638252033
ACH-000167,0.17069747276500002
ACH-000168,0.102388336038
ACH-000169,-0.0161703472043
ACH-000178,-0.016252463204600002
ACH-000182,-0.0707201621895
ACH-000183,0.0484692319606
ACH-000188,0.055582396256
ACH-000189,0.0129653179381
ACH-000190,-0.30792636949
ACH-000198,0.024630569432900002
ACH-000204,0.19786589900899998
ACH-000206,-0.07344805003089999
ACH-000207,-0.00197599085275
ACH-000211,0.00121716628202
ACH-000215,-0.09002315589439999
ACH-000221,0.09286740623999999
ACH-000222,0.024672740742099998
ACH-000223,0.0282346102044
ACH-000226,0.156727048264
ACH-000227,-0.11251010605999999
ACH-000228,0.0950286410814
ACH-000231,-0.0344038192727
ACH-000232,0.0890025435616
ACH-000233,-0.256744579024
ACH-000234,0.07990623838069999
ACH-000235,0.0369259954901
ACH-000237,0.00241205812467
ACH-000238,0.161625404159
ACH-000243,0.0301067666995
ACH-000244,0.11198006706599999
ACH-000246,0.064766061002
ACH-000248,0.0494464822355
ACH-000250,-0.0687914888438
ACH-000251,-0.201754989796
ACH-000253,0.031889205047
ACH-000255,0.000430046843548
ACH-000256,0.029305518463499998
ACH-000257,0.0469422794459
ACH-000258,-0.0518997048834
ACH-000259,-0.0462752980596
ACH-000260,-0.0059560771612700006
ACH-000261,0.144994363723
ACH-000262,0.158980942199
ACH-000263,0.308822936178
ACH-000264,0.0744713668581
ACH-000265,0.0883541616882
ACH-000266,-0.0383392857604
ACH-000272,0.018588515567599998
ACH-000273,-0.149589117413
ACH-000274,0.169528177465
ACH-000277,0.0228129071288
ACH-000278,0.030997311603599996
ACH-000279,0.0314710975601
ACH-000280,0.10004046665899999
ACH-000281,-0.09392668069
ACH-000288,-0.0124343716288
ACH-000291,-0.127095278267
ACH-000293,-0.0262639560555
ACH-000294,0.0381175718451
ACH-000295,0.0433383266212
ACH-000296,0.035771875369
ACH-000302,0.08572938625189999
ACH-000304,0.292437577954
ACH-000307,0.0536387502039
ACH-000308,-0.042598397936199996
ACH-000310,-0.158085030663
ACH-000311,0.0519544718343
ACH-000312,-0.18064915441399998
ACH-000315,-0.433042903389
ACH-000316,-0.179794694851
ACH-000317,0.11719385071900001
ACH-000318,0.00754741810418
ACH-000319,0.0557668140197
ACH-000320,-0.111034671239
ACH-000322,0.19019566291499998
ACH-000323,0.10819223124800001
ACH-000324,0.0383922550366
ACH-000329,-0.106248870248
ACH-000330,0.0692855503973
ACH-000331,0.187937251294
ACH-000332,0.00230943665602
ACH-000334,0.124769367865
ACH-000335,0.145348323074
ACH-000336,0.248688808092
ACH-000337,-0.012942858833700001
ACH-000339,0.0808069655885
ACH-000341,-0.102622726254
ACH-000348,-0.160182061479
ACH-000350,0.0284031685275
ACH-000352,-0.008692909526889999
ACH-000356,-0.12357398617799999
ACH-000361,0.152224325632
ACH-000362,0.063422590479
ACH-000363,0.03849306482880001
ACH-000364,0.17120822130199997
ACH-000365,-0.00442985813388
ACH-000366,0.0581366253207
ACH-000368,0.0630297948202
ACH-000374,0.00751967460307
ACH-000375,0.197847053022
ACH-000376,0.0566246405672
ACH-000381,-0.09804901598660001
ACH-000383,0.036492692538400005
ACH-000387,-0.0313866756956
ACH-000389,-0.118595596145
ACH-000390,0.137711021435
ACH-000393,-0.0148565497857
ACH-000395,0.0819260340442
ACH-000397,0.163619864635
ACH-000401,0.053779851662499996
ACH-000402,0.0675624330411
ACH-000403,0.056730978730800005
ACH-000404,-0.08215093028310001
ACH-000406,-0.0706798305054
ACH-000407,0.113402565234
ACH-000408,-0.0482666385235
ACH-000410,-0.029226652649099998
ACH-000411,0.151982466874
ACH-000414,0.0444525769603
ACH-000415,0.0874825349347
ACH-000416,0.030699750740400003
ACH-000420,-0.162552955873
ACH-000421,0.135050054121
ACH-000424,-0.09875769780680001
ACH-000425,0.0581440515529
ACH-000426,0.109173604733
ACH-000427,0.12159339545299999
ACH-000433,0.10698233525699999
ACH-000436,-0.042742016695300006
ACH-000444,0.05183212655569999
ACH-000445,0.0816577486012
ACH-000448,0.0063864987129899995
ACH-000450,0.0222442951223
ACH-000452,0.00712243039772
ACH-000454,0.110154974551
ACH-000458,0.116458692805
ACH-000459,0.0366695613543
ACH-000460,-0.0307655075616
ACH-000461,0.0891479627956
ACH-000463,-0.09894132326789999
ACH-000464,0.0939022199666
ACH-000466,0.105255595214
ACH-000467,0.014207178794899999
ACH-000468,7.74968080473e-05
ACH-000469,-0.110042950173
ACH-000470,-0.0779555306806
ACH-000471,0.0482652636046
ACH-000472,0.131111956258
ACH-000473,-0.0770515150948
ACH-000475,0.07503772736389999
ACH-000476,0.15906694930600002
ACH-000477,0.0219384369562
ACH-000480,-0.0042534394561
ACH-000481,0.05723140022469999
ACH-000483,-0.0192077855098
ACH-000484,-0.259743554104
ACH-000485,0.068189724075
ACH-000486,0.0909341823333
ACH-000487,0.0341339761945
ACH-000488,-0.0192122886948
ACH-000490,0.0225481680031
ACH-000491,0.0262126285782
ACH-000495,-0.022693152762799998
ACH-000496,-0.111551660858
ACH-000499,-0.0690721907945
ACH-000500,0.7138856977399999
ACH-000502,-0.0556150802977
ACH-000503,-0.0795557975518
ACH-000505,0.0759389892093
ACH-000507,-0.28178034732900004
ACH-000510,0.07944260177950001
ACH-000511,-0.103894288891
ACH-000512,-0.13729692342900002
ACH-000516,0.0459510892167
ACH-000517,0.014150721740299998
ACH-000518,-0.129702123652
ACH-000520,-0.0139558527942
ACH-000521,0.13042674518
ACH-000522,0.168235172951
ACH-000524,0.15875826626800002
ACH-000527,0.105473276302
ACH-000528,0.0525591078323
ACH-000537,-0.042507003741800005
ACH-000541,-0.135352488631
ACH-000542,0.064539744967
ACH-000544,-0.0413269178216
ACH-000545,0.158928627684
ACH-000547,0.132439202257
ACH-000548,0.042268757297400004
ACH-000549,0.11376411170999998
ACH-000550,0.086069497601
ACH-000552,-0.026920406313999997
ACH-000556,0.014006101226700002
ACH-000557,0.175720383984
ACH-000570,0.186908803455
ACH-000571,0.049564299391599995
ACH-000573,0.031111873063500002
ACH-000576,0.236941727355
ACH-000580,0.0751910293784
ACH-000584,0.137154423515
ACH-000585,0.0264829929833
ACH-000588,0.14043984624000003
ACH-000589,0.0594381384687
ACH-000591,-0.340362048531
ACH-000593,0.014527946457700001
ACH-000600,0.119008462161
ACH-000601,0.07441748340149999
ACH-000604,0.07302206108860002
ACH-000605,0.193792568308
ACH-000606,0.152006115597
ACH-000608,0.114149058599
ACH-000614,0.199795465841
ACH-000616,0.126944408304
ACH-000618,0.0485537977403
ACH-000619,-0.046215440237
ACH-000620,0.0885140864924
ACH-000621,-0.057026657659300005
ACH-000622,-0.168811295258
ACH-000623,0.0887434303237
ACH-000624,-0.0240101317705
ACH-000627,-0.0673533185994
ACH-000630,0.052039377987800006
ACH-000632,0.0648777727091
ACH-000633,0.018510623875099996
ACH-000637,0.0017351903281
ACH-000638,0.12933133443199998
ACH-000646,-0.150745795453
ACH-000647,0.0978037588691
ACH-000648,-0.303197972772
ACH-000649,-0.08347064252389999
ACH-000651,0.07216800659610001
ACH-000652,-0.022944524934700002
ACH-000653,-0.052533911923000005
ACH-000657,0.0895658261672
ACH-000658,0.293913748431
ACH-000661,0.164237919438
ACH-000662,0.153448661447
ACH-000663,0.0564943630266
ACH-000665,0.14669944394
ACH-000671,0.08286770544819999
ACH-000673,0.133880096936
ACH-000676,0.10472324737199999
ACH-000677,0.177520167284
ACH-000681,0.146675190231
ACH-000682,-0.109661105262
ACH-000683,-0.000415060015308
ACH-000684,-0.07794385878830001
ACH-000688,0.15100729569399998
ACH-000693,0.08387624185319999
ACH-000694,0.0531799398959
ACH-000695,0.048823879934599995
ACH-000696,-0.00017377933292400002
ACH-000697,-0.0446146303491
ACH-000699,0.0136939776486
ACH-000701,0.0427071396596
ACH-000706,0.19013515845400003
ACH-000711,0.143078841382
ACH-000713,0.068842165293
ACH-000714,-0.0326002291244
ACH-000718,0.07412386944560001
ACH-000720,-0.0360923771905
ACH-000721,0.13833415254200002
ACH-000724,-0.20209233719
ACH-000725,0.191585597415
ACH-000732,0.104240977201
ACH-000734,0.00952594354565
ACH-000735,-0.038125222400099995
ACH-000736,0.108611670464
ACH-000738,0.08755999635089999
ACH-000746,0.167787344173
ACH-000747,-0.0249896974941
ACH-000748,0.122615559658
ACH-000753,0.0407655014145
ACH-000756,0.0556192784282
ACH-000757,0.10056417713600001
