,HOXB1 (3211)
ACH-000004,0.121625628057
ACH-000007,0.316233245346
ACH-000009,-0.136856382164
ACH-000011,-0.0839854892911
ACH-000012,-0.16293200422700002
ACH-000013,0.0523656679749
ACH-000014,-0.0163005123261
ACH-000015,-0.0798902255997
ACH-000017,-0.088964821507
ACH-000018,-0.0510709087565
ACH-000019,0.027637688871499998
ACH-000021,-0.200035833276
ACH-000022,-0.424651976161
ACH-000025,0.01045791061
ACH-000028,0.0355804396135
ACH-000030,0.0960001254504
ACH-000035,-0.131283129351
ACH-000036,0.194852673683
ACH-000037,0.202185498178
ACH-000039,0.025522988158100002
ACH-000040,0.048145297207599996
ACH-000041,-0.241451010851
ACH-000042,-0.0381093241189
ACH-000045,0.0478457364925
ACH-000047,0.009729916256149999
ACH-000052,0.155272843244
ACH-000053,0.054203234014499994
ACH-000054,-0.18278101780099998
ACH-000055,-0.158265111814
ACH-000060,0.037350608613699994
ACH-000067,0.192164746039
ACH-000070,0.137946297817
ACH-000075,0.0727190684051
ACH-000078,-0.052836542333500006
ACH-000082,-0.0754992096973
ACH-000085,-0.0342475539975
ACH-000086,0.0392792534034
ACH-000087,0.287932186662
ACH-000092,0.0488272104576
ACH-000095,-0.0546667312721
ACH-000097,-0.00841407831441
ACH-000098,-0.074471874176
ACH-000099,-0.10785258885099999
ACH-000108,-0.121704548007
ACH-000113,0.028400171491
ACH-000115,-0.0490435131717
ACH-000116,-0.0635817525512
ACH-000118,0.0561763887142
ACH-000120,-0.0694667707909
ACH-000123,0.054757040372299996
ACH-000127,-0.0293434306239
ACH-000128,-0.149410779207
ACH-000132,0.00302600540493
ACH-000133,0.12062675758
ACH-000137,-0.10973899121099999
ACH-000138,-0.268867241518
ACH-000142,0.0341946163994
ACH-000143,0.113806601861
ACH-000146,0.0563147139016
ACH-000148,-0.0874469516503
ACH-000150,-0.210312375172
ACH-000152,0.0335424954149
ACH-000153,0.125216047617
ACH-000159,0.120715130233
ACH-000160,-0.0272349883192
ACH-000163,-0.0338949659249
ACH-000167,0.04830219854619999
ACH-000168,0.0062269060076400005
ACH-000169,-0.025809282306
ACH-000178,0.00249712849079
ACH-000182,-0.0186839010856
ACH-000183,0.0069556466695699995
ACH-000188,0.06234193334009999
ACH-000189,0.191149896474
ACH-000190,0.179341270831
ACH-000198,0.0035506783769099996
ACH-000204,-0.0349683720495
ACH-000206,-0.198414298873
ACH-000207,0.0295725866824
ACH-000211,-0.03705633085980001
ACH-000215,0.04859996421519999
ACH-000221,-0.0898517563911
ACH-000222,-0.142675793612
ACH-000223,-0.0127059110076
ACH-000226,-0.00514917758879
ACH-000227,0.254348988486
ACH-000228,-0.00724443223236
ACH-000231,0.0703740150834
ACH-000232,0.143249447189
ACH-000233,0.049074355246099995
ACH-000234,-0.0712830386702
ACH-000235,-0.0819798101031
ACH-000237,-4.46132100363e-05
ACH-000238,0.0243535516682
ACH-000243,0.024900930276599998
ACH-000244,-0.18683005335900002
ACH-000246,0.146109812106
ACH-000248,0.0017363617671300002
ACH-000250,-0.00552783486881
ACH-000251,-0.106020597311
ACH-000253,0.08501689342140001
ACH-000255,-0.0133630219934
ACH-000256,0.008300543017149999
ACH-000257,0.135263853105
ACH-000258,0.316241389702
ACH-000259,-0.04549702720940001
ACH-000260,-0.125868631126
ACH-000261,0.0501183629253
ACH-000262,0.0198120207313
ACH-000263,-0.19432440938
ACH-000264,-0.0440898373972
ACH-000265,-0.0676525225504
ACH-000266,0.014032920816600002
ACH-000272,0.00643661827897
ACH-000273,-0.010749550393299999
ACH-000274,-0.0732108631051
ACH-000277,0.142974256061
ACH-000278,0.0576344899889
ACH-000279,-0.10616856340900001
ACH-000280,-0.08441743831019999
ACH-000281,0.0430423213843
ACH-000288,-0.015153636084100001
ACH-000291,-0.0843239339962
ACH-000293,-0.07264793564069999
ACH-000294,-0.056203802322100004
ACH-000295,-0.258145228877
ACH-000296,-0.0252036662078
ACH-000302,0.0486412951186
ACH-000304,-0.17681359686999998
ACH-000307,0.14079381950300002
ACH-000308,-0.0950757333492
ACH-000310,0.03610892044630001
ACH-000311,0.00291672265166
ACH-000312,-0.207328343464
ACH-000315,-0.0571029339502
ACH-000316,-0.057169140833
ACH-000317,-0.0442500798726
ACH-000318,0.018122457715599997
ACH-000319,-0.0625398530481
ACH-000320,-0.0313793786693
ACH-000322,0.0918814880242
ACH-000323,-0.0949173810538
ACH-000324,-0.0813502857705
ACH-000329,0.00201609574815
ACH-000330,-0.07426212439110001
ACH-000331,0.0222924447228
ACH-000332,-0.032053660018599994
ACH-000334,-0.012367281644899999
ACH-000335,-0.00724430211336
ACH-000336,0.31650772764400004
ACH-000337,-0.07546024461180001
ACH-000339,0.0774400805995
ACH-000341,-0.149142486165
ACH-000348,0.0422332189924
ACH-000350,-0.213334529526
ACH-000352,-0.175076021642
ACH-000356,0.0398476086113
ACH-000361,0.0795654294673
ACH-000362,0.0526184729461
ACH-000363,0.11931024695800001
ACH-000364,0.0592760665494
ACH-000365,0.0153031135149
ACH-000366,0.00311453026375
ACH-000368,-0.000369249936273
ACH-000374,0.113080317875
ACH-000375,-0.0327758579753
ACH-000376,0.0669037692736
ACH-000381,-0.121602961432
ACH-000383,-0.010570101003
ACH-000387,0.054047721421600005
ACH-000389,-0.0162750972091
ACH-000390,-0.0152990081984
ACH-000393,-0.043572708661699995
ACH-000395,0.057563820380499994
ACH-000397,0.0874284536606
ACH-000401,-0.0718542887777
ACH-000402,-0.141849606279
ACH-000403,0.0532716793427
ACH-000404,-0.021343375377000002
ACH-000406,-0.006367972685270001
ACH-000407,0.07576037342789999
ACH-000408,0.0168253550325
ACH-000410,0.086015511285
ACH-000411,-0.027421210164999998
ACH-000414,-0.055338349491
ACH-000415,-0.092435098122
ACH-000416,-0.016022750691
ACH-000420,-0.0455674069745
ACH-000421,0.00498346143605
ACH-000424,-0.157964296039
ACH-000425,-0.10017534716
ACH-000426,-0.0260396018511
ACH-000427,0.046027431765300005
ACH-000433,-0.145665161327
ACH-000436,0.047214409560000004
ACH-000444,-0.04581112523730001
ACH-000445,-0.06251350020719999
ACH-000448,0.0646787683385
ACH-000450,0.136095420183
ACH-000452,-0.0471092137207
ACH-000454,0.15568018424000002
ACH-000458,-0.007267182067979999
ACH-000459,0.294995110568
ACH-000460,-0.027489999922
ACH-000461,-0.10057075104900001
ACH-000463,-0.0224496928699
ACH-000464,-0.062060838660000006
ACH-000466,-0.123776889811
ACH-000467,0.0691655172935
ACH-000468,-0.210599453776
ACH-000469,0.0220868911962
ACH-000470,0.128490414828
ACH-000471,0.0376905106868
ACH-000472,-0.143429579914
ACH-000473,-0.027742727887400002
ACH-000475,0.0164300113775
ACH-000476,-0.0100664449491
ACH-000477,0.21661119926
ACH-000480,-0.06882358097960001
ACH-000481,0.09923812568050001
ACH-000483,-0.07944872057560001
ACH-000484,0.13660053455399998
ACH-000485,0.129429875073
ACH-000486,-0.08827324827289998
ACH-000487,0.0580972497942
ACH-000488,0.0235814673133
ACH-000490,0.0606584921135
ACH-000491,-0.0841885949354
ACH-000495,0.12593870667999998
ACH-000496,-0.0803936270846
ACH-000499,-0.018931396643400003
ACH-000500,0.029178319555799997
ACH-000502,0.08443318119169999
ACH-000503,-0.183398680018
ACH-000505,0.016946083235200003
ACH-000507,0.000503929031741
ACH-000510,-0.0431609086082
ACH-000511,0.00816875886905
ACH-000512,0.138117667031
ACH-000516,-0.0763767118761
ACH-000517,0.132835268402
ACH-000518,0.0397848592524
ACH-000520,0.21882946458900002
ACH-000521,-0.0601618665424
ACH-000522,-0.00352163804726
ACH-000524,-0.0908235285437
ACH-000527,0.061204806729800006
ACH-000528,-0.0211174610642
ACH-000537,0.166953360154
ACH-000541,0.323399313749
ACH-000542,0.0308090550054
ACH-000544,-0.103354289929
ACH-000545,-0.020584428077799997
ACH-000547,-0.251356794093
ACH-000548,-0.0368221661202
ACH-000549,-0.026867631783599997
ACH-000550,-0.11396562980000001
ACH-000552,-0.164136348543
ACH-000556,-0.0423619294037
ACH-000557,0.07378749236399999
ACH-000570,-0.0145783092068
ACH-000571,0.076966077144
ACH-000573,0.127781164448
ACH-000576,0.10603693513399999
ACH-000580,-0.0110554491331
ACH-000584,0.028412975091400002
ACH-000585,0.0621644906146
ACH-000588,-0.0678925830888
ACH-000589,-0.00243069707633
ACH-000591,0.10549911908399999
ACH-000593,-0.0254088069072
ACH-000600,-0.0465217758504
ACH-000601,0.0573347033994
ACH-000604,0.00940956233694
ACH-000605,0.0559884690504
ACH-000606,0.106989764386
ACH-000608,-0.0202337828718
ACH-000614,-0.04196055312580001
