,CLIP2 (7461)
ACH-000004,0.06070590237700001
ACH-000007,-0.139999275796
ACH-000009,0.017452200966900002
ACH-000011,0.101438077936
ACH-000012,-0.12570274662
ACH-000013,0.05901455431580001
ACH-000014,0.115336941052
ACH-000015,0.0798390726762
ACH-000017,0.190573274903
ACH-000018,0.10609248868999999
ACH-000019,0.0359080094111
ACH-000021,-0.39729852637100005
ACH-000022,-0.192127353906
ACH-000025,0.05076565360430001
ACH-000028,0.0806543625991
ACH-000030,0.007962988224109999
ACH-000035,-0.275354369471
ACH-000036,0.050469433339
ACH-000037,0.216611696155
ACH-000039,-0.169125850618
ACH-000040,0.18300051972399997
ACH-000041,0.03695038486919999
ACH-000042,-0.0346001191841
ACH-000045,0.10891390646600001
ACH-000047,0.08884028843429999
ACH-000052,-0.17704492636100003
ACH-000053,-0.10022367671900001
ACH-000054,0.18954384165999996
ACH-000055,0.21579651008200001
ACH-000060,0.0130804938539
ACH-000067,0.045795661046599996
ACH-000070,-0.220150944199
ACH-000075,-0.010325029813899999
ACH-000078,-0.149648382598
ACH-000082,0.107124443096
ACH-000085,0.0704873779204
ACH-000086,0.0335749216083
ACH-000087,0.140537237667
ACH-000092,0.019992503888099998
ACH-000095,-0.019866207166200002
ACH-000097,0.0116789971099
ACH-000098,-0.00204413015549
ACH-000099,-0.0471037383457
ACH-000108,-0.048010420153299996
ACH-000113,0.111718747704
ACH-000115,-0.12641165010299998
ACH-000116,0.039033267960099996
ACH-000118,-0.0307970784842
ACH-000120,0.0764868872188
ACH-000123,-0.0549428109549
ACH-000127,-0.062775301287
ACH-000128,0.07296235045869999
ACH-000132,0.149546155121
ACH-000133,0.10941998154000002
ACH-000137,0.063069601262
ACH-000138,0.0751594143155
ACH-000142,-0.104150700272
ACH-000143,-0.07397843874969999
ACH-000146,-0.060707056720400006
ACH-000148,-0.134961405084
ACH-000150,0.0102159957142
ACH-000152,-0.0419162494004
ACH-000153,0.0333829764005
ACH-000159,0.0374034124179
ACH-000160,0.0117001543912
ACH-000163,-0.171823397918
ACH-000167,0.0231818554421
ACH-000168,-0.19931109379599998
ACH-000169,-0.047841091534099996
ACH-000178,0.09499343191260001
ACH-000182,0.0207519398985
ACH-000183,0.0603767124454
ACH-000188,0.025287358289799996
ACH-000189,-0.164825678868
ACH-000190,-0.0967731915107
ACH-000198,0.0394961650109
ACH-000204,-0.17581710082600002
ACH-000206,0.08988841861989999
ACH-000207,0.239333876612
ACH-000211,-0.07857659334969999
ACH-000215,-0.10087352248199999
ACH-000221,-0.21715311247400002
ACH-000222,0.04206061885409999
ACH-000223,0.0430677642715
ACH-000226,-0.0030465520261799997
ACH-000227,0.019434786651700002
ACH-000228,0.106217119017
ACH-000231,0.0197616671319
ACH-000232,-0.021718386248499998
ACH-000233,-0.038616122725100004
ACH-000234,0.12752663529799999
ACH-000235,0.0313352352351
ACH-000237,-0.10377458881200001
ACH-000238,-0.0264026012542
ACH-000243,0.0579453910937
ACH-000244,-0.22494571874000002
ACH-000246,0.06603549429359999
ACH-000248,-0.0818797525341
ACH-000250,0.0382292725271
ACH-000251,-0.17501232893899998
ACH-000253,0.030966004671400003
ACH-000255,-0.102010233881
ACH-000256,0.10584377012
ACH-000257,-0.17241870302200002
ACH-000258,0.143203572981
ACH-000259,-0.0981124026097
