,ZBP1 (81030)
ACH-000004,0.228639074633
ACH-000007,0.392610409545
ACH-000009,0.214728835177
ACH-000011,0.307738372362
ACH-000012,0.18129250587499998
ACH-000013,0.284782066396
ACH-000014,0.051538947399300004
ACH-000015,0.374359321023
ACH-000017,0.195306499597
ACH-000018,0.15058960148800002
ACH-000019,0.104963548918
ACH-000021,0.181979140213
ACH-000022,0.0773376524933
ACH-000025,0.166872927739
ACH-000028,-0.14020519067
ACH-000030,0.138861673308
ACH-000035,0.051370916861199996
ACH-000036,0.187897110614
ACH-000037,0.319550840985
ACH-000039,0.23163026094099998
ACH-000040,0.207411965618
ACH-000041,0.276971287533
ACH-000042,0.04277254794819999
ACH-000045,0.078209054775
ACH-000047,0.022332557253
ACH-000052,0.18570606311
ACH-000053,0.131002773027
ACH-000054,0.18383886247
ACH-000055,0.0331525494225
ACH-000060,0.21984362486499998
ACH-000067,0.196995484295
ACH-000070,0.0257389466604
ACH-000075,0.371552832606
ACH-000078,0.26833760272199997
ACH-000082,0.23725207267499998
ACH-000085,0.13186236087099998
ACH-000086,0.22270049462400002
ACH-000087,0.13394593711
ACH-000092,0.0877258905633
ACH-000095,0.16189531662999998
ACH-000097,0.351945324726
ACH-000098,0.208630539562
ACH-000099,0.14651198033600002
ACH-000108,0.180414521416
ACH-000113,0.22323524033599998
ACH-000115,0.0326551789806
ACH-000116,0.166127535745
ACH-000118,0.169119059492
ACH-000120,0.10007264583799999
ACH-000123,0.33987693752899995
ACH-000127,0.18226208061000002
ACH-000128,0.190499987062
ACH-000132,0.318052127275
ACH-000133,0.144089048784
ACH-000137,0.24604837746999997
ACH-000138,0.15637262385
ACH-000142,0.26670862628
ACH-000143,0.0754840249658
ACH-000146,0.176075310021
ACH-000148,0.145977532104
ACH-000150,0.268858129896
ACH-000152,0.135484421516
ACH-000153,-0.0835112787997
ACH-000159,0.179796127555
ACH-000160,0.22704245137499998
ACH-000163,0.11145363047199999
ACH-000167,0.105444199442
ACH-000168,0.24596486399
ACH-000169,0.206776018321
ACH-000178,0.11945695703400001
ACH-000182,0.149847268837
ACH-000183,0.22630272763700002
ACH-000188,0.238599271292
ACH-000189,0.14642692560599999
ACH-000190,0.19435297418400002
ACH-000198,0.11651635117699999
ACH-000204,0.00804013366573
ACH-000206,0.131739780854
ACH-000207,0.0733067588819
ACH-000211,0.132188646929
ACH-000215,0.161228113174
ACH-000221,0.064284003128
ACH-000222,0.380211588967
ACH-000223,0.180439911649
ACH-000226,0.297148565734
ACH-000227,0.282722655493
ACH-000228,0.209495791395
ACH-000231,-0.0198918911292
ACH-000232,0.0785124526378
ACH-000233,0.232920284137
ACH-000234,0.274860081617
ACH-000235,0.19335510225900002
ACH-000237,0.131945220146
ACH-000238,0.171094979215
ACH-000243,0.158895813365
ACH-000244,0.017595523425200002
ACH-000246,0.243374525919
ACH-000248,0.0346105964404
ACH-000250,0.19062523239300003
ACH-000251,0.22915380190499998
ACH-000253,0.155267429177
ACH-000255,0.0359207769097
ACH-000256,0.21445547384
ACH-000257,0.061922504376099995
ACH-000258,0.0452330250096
ACH-000259,0.24475570100299998
ACH-000260,0.0618267457467
ACH-000261,0.106765655286
ACH-000262,0.0420165479418
ACH-000263,-0.0634895159455
ACH-000264,0.0295994332689
ACH-000265,0.18026426775899998
ACH-000266,0.146765948229
ACH-000272,0.156241105205
ACH-000273,0.135444654837
ACH-000274,0.0917982489478
ACH-000277,0.21037975614100002
ACH-000278,0.226814914974
ACH-000279,0.243757163429
ACH-000280,0.21083450172600002
ACH-000281,0.22781021994399997
ACH-000288,0.209035145031
ACH-000291,0.115016319747
ACH-000293,0.204538918832
ACH-000294,-0.0252990209111
ACH-000295,0.111400759418
ACH-000296,-0.0111228370713
ACH-000302,0.148477575102
ACH-000304,0.366115083746
ACH-000307,0.128124840429
ACH-000308,0.17646665500999997
ACH-000310,0.17364973340599998
ACH-000311,0.132723918684
ACH-000312,0.14331030692399999
ACH-000315,0.10715354789699999
ACH-000316,0.20994809666900002
ACH-000317,0.0260808105664
ACH-000318,0.225419294572
ACH-000319,0.109722427828
ACH-000320,0.220527229188
ACH-000322,0.235608014503
ACH-000323,0.170947151913
ACH-000324,0.168409588221
ACH-000329,0.19222569862599997
ACH-000330,0.15236470506799998
ACH-000331,0.277781152144
ACH-000332,0.18201340261100002
ACH-000334,-0.108268319797
ACH-000335,0.136841325073
ACH-000336,0.0531905805879
ACH-000337,0.187313366505
ACH-000339,0.244111949295
ACH-000341,0.38495766584200003
