,NHLH2 (4808)
ACH-000004,0.13021472141100002
ACH-000007,0.10827616498600001
ACH-000009,0.11077325309800001
ACH-000011,-0.38400344396799996
ACH-000012,0.059066219490900004
ACH-000013,0.0223774677526
ACH-000014,-0.0764664670577
ACH-000015,0.0133135903595
ACH-000017,-0.028005638955299998
ACH-000018,-0.0371809526474
ACH-000019,0.0195223296243
ACH-000021,-0.0295370625511
ACH-000022,0.09913069712379999
ACH-000025,0.0202972111009
ACH-000028,-0.198220900939
ACH-000030,0.0825207016796
ACH-000035,-0.0710144009299
ACH-000036,0.021323823000300002
ACH-000037,-0.08477228537630001
ACH-000039,0.027161115121499997
ACH-000040,0.0226951091945
ACH-000041,-0.17333712616500002
ACH-000042,0.00411160683355
ACH-000045,0.0794874267527
ACH-000047,0.0851138275923
ACH-000052,0.0507383170014
ACH-000053,0.113108518082
ACH-000054,-0.10351214537699999
ACH-000055,0.036335819588
ACH-000060,-0.326112108362
ACH-000067,0.0991614317395
ACH-000070,-0.060217820842199996
ACH-000075,-0.11136824775399999
ACH-000078,0.00804199057551
ACH-000082,-0.0681440223686
ACH-000085,0.0058981448049
ACH-000086,-0.0895114637118
ACH-000087,-0.0793699762628
ACH-000092,-0.154591232249
ACH-000095,-0.177929268365
ACH-000097,-0.041082516847099994
ACH-000098,-0.0317649312276
ACH-000099,0.165808051954
ACH-000108,-0.0119134333941
ACH-000113,0.0610113036827
ACH-000115,-0.049837256674499994
ACH-000116,-0.0226584407778
ACH-000118,0.0268312667111
ACH-000120,-0.0794669111475
ACH-000123,0.108124125135
ACH-000127,0.053035182956900004
ACH-000128,0.110269338398
ACH-000132,-0.153209133331
ACH-000133,-0.153069068901
ACH-000137,-0.09758434937860001
ACH-000138,0.0573779191435
ACH-000142,-0.106491153255
ACH-000143,0.141935342436
ACH-000146,-0.0416500934601
ACH-000148,0.17490015495
ACH-000150,0.08979732030439999
ACH-000152,-0.159624501891
ACH-000153,0.324635203885
ACH-000159,-0.09298507037760001
ACH-000160,-0.12249950133300001
ACH-000163,-0.09233386290110002
ACH-000167,-0.0965975028386
ACH-000168,0.0433398283579
ACH-000169,-0.0392338956154
ACH-000178,-0.0021481002312600003
ACH-000182,-0.00668022604387
ACH-000183,0.153697392141
ACH-000188,0.0244715332055
ACH-000189,0.054817838185599994
ACH-000190,0.203956493384
ACH-000198,0.049164951715900004
ACH-000204,0.0507275154079
ACH-000206,0.21154326878899998
ACH-000207,-0.372002886546
ACH-000211,0.0869291962178
ACH-000215,-0.00993749734054
ACH-000221,-0.052606831364000003
ACH-000222,0.26785061846
ACH-000223,-0.0960982856644
ACH-000226,-0.346243533817
ACH-000227,-0.09007066969930001
ACH-000228,-0.20834969405499998
ACH-000231,-0.180625436647
ACH-000232,0.142174694522
ACH-000233,0.260111372935
ACH-000234,-0.0655689463555
ACH-000235,0.034655357196400005
ACH-000237,0.110375891491
ACH-000238,-0.263208751747
ACH-000243,-0.0294792193598
ACH-000244,0.0650551834003
ACH-000246,0.0648074810349
ACH-000248,0.0542565644887
ACH-000250,-0.053509251379000006
ACH-000251,0.115293374001
ACH-000253,-0.0187422220743
ACH-000255,-0.101787193405
ACH-000256,0.07618895633110001
ACH-000257,-0.16168631395
ACH-000258,0.33729641675899996
ACH-000259,-0.0833086864495
ACH-000260,-0.051395212712900006
ACH-000261,0.016093816487200003
ACH-000262,0.102995498263
ACH-000263,-0.190132894822
ACH-000264,-0.10713936125600002
ACH-000265,0.0512968911752
ACH-000266,-0.00458632516382
ACH-000272,0.049432321908900005
ACH-000273,0.327220287782
ACH-000274,-0.14717417680199998
ACH-000277,0.0555382750275
ACH-000278,-0.09905018918030001
ACH-000279,0.111225492034
ACH-000280,-0.126217578763
ACH-000281,0.303743815164
ACH-000288,0.055218928680300004
ACH-000291,-0.0328649753447
