,WIPF2 (147179)
ACH-000004,-0.0659334061205
ACH-000007,-0.0297299773397
ACH-000009,0.034924348125400004
ACH-000011,-0.0826031258757
ACH-000012,-0.128322904821
ACH-000013,0.009044817934080001
ACH-000014,-0.24163919221900002
ACH-000015,-0.0667580800924
ACH-000017,-0.288682090686
ACH-000018,-0.243413442574
ACH-000019,-0.528132999821
ACH-000021,0.0844313456773
ACH-000022,-0.27215614419
ACH-000025,-0.0348026955479
ACH-000028,-0.10030577609099998
ACH-000030,0.0187748665724
ACH-000035,-0.254190725094
ACH-000036,0.0738298383899
ACH-000037,0.0913505886881
ACH-000039,0.315249955431
ACH-000040,-0.213266389428
ACH-000041,-0.15640722116699998
ACH-000042,0.00585222110397
ACH-000045,-0.05686151612319999
ACH-000047,-0.10130745002000001
ACH-000052,-0.4803562861899999
ACH-000053,0.008836333000209999
ACH-000054,-0.07975428485500001
ACH-000055,-0.48051753685099996
ACH-000060,-0.104662277153
ACH-000067,0.0557314819889
ACH-000070,-0.0248490901192
ACH-000075,-0.0826689350093
ACH-000078,0.141788495695
ACH-000082,-0.0783420789077
ACH-000085,-0.451636638126
ACH-000086,-0.10661358403999999
ACH-000087,-0.22680032771699998
ACH-000092,-0.109246930991
ACH-000095,0.0119217404749
ACH-000097,-0.09502854466399999
ACH-000098,-0.117657996627
ACH-000099,0.134170381523
ACH-000108,-0.0559280398346
ACH-000113,0.00687941131259
ACH-000115,-0.21592251036200003
ACH-000116,-0.18811227179900003
ACH-000118,-0.139817912752
ACH-000120,0.205748685257
ACH-000123,-0.0691579864916
ACH-000127,-0.0107282712959
ACH-000128,-0.200552333792
ACH-000132,-0.0739899088466
ACH-000133,-0.0750756134308
ACH-000137,-0.16216362233200002
ACH-000138,0.0437242297343
ACH-000142,-0.300409310531
ACH-000143,-0.0883384997649
ACH-000146,0.0158450274254
ACH-000148,-0.023780432645900004
ACH-000150,0.010342161047500001
ACH-000152,-0.24337157354699998
ACH-000153,0.09577813634469999
ACH-000159,-0.22660878854000002
ACH-000160,-0.364558226108
ACH-000163,-0.09210027818810002
ACH-000167,0.0400466065484
ACH-000168,-0.24019962891999996
ACH-000169,-0.21523121591299998
ACH-000178,-0.07876360379410001
ACH-000182,0.00866847006868
ACH-000183,-0.188978839959
ACH-000188,-0.260099031054
ACH-000189,0.195088733724
ACH-000190,-0.266785794404
ACH-000198,-0.118414566301
ACH-000204,-0.20044548067200002
ACH-000206,-0.025139787314400003
ACH-000207,-0.316845048247
ACH-000211,-0.193124553299
ACH-000215,-0.12802283675
ACH-000221,-0.024564693522900003
ACH-000222,-0.231275110551
ACH-000223,0.171326860421
ACH-000226,-0.0876979936398
ACH-000227,-0.0667258025778
ACH-000228,-0.056449063635400004
ACH-000231,-0.23510945085299997
ACH-000232,-0.0252775093781
ACH-000233,0.0225048386996
ACH-000234,-0.0761544541763
ACH-000235,-0.0697632164041
ACH-000237,-0.0650678226647
ACH-000238,-0.381583543855
ACH-000243,-0.310460511373
ACH-000244,-0.0738739347073
ACH-000246,0.07264249277439999
ACH-000248,-0.47735290158200006
ACH-000250,-1.55276100147e-05
ACH-000251,-0.0173289089701
ACH-000253,-0.0377628205009
ACH-000255,-0.18637575450899999
ACH-000256,-0.161381647911
ACH-000257,-0.0980819733789
ACH-000258,0.135072259067
ACH-000259,0.124575939204
ACH-000260,0.0249631181567
ACH-000261,-0.110245142789
ACH-000262,-0.050619302567499996
ACH-000263,0.118164280099
ACH-000264,-0.162480723727
ACH-000265,-0.059304531693400005
ACH-000266,0.0103607530158
ACH-000272,-0.0800959716973
ACH-000273,-0.16983325042
ACH-000274,-0.27283891047200004
ACH-000277,-0.334761555667
ACH-000278,0.089445359521
ACH-000279,-0.09300621867480001
ACH-000280,-0.128247409934
ACH-000281,0.12440620107599999
ACH-000288,-0.253514080481
ACH-000291,-0.18042263332699998
ACH-000293,0.150758596021
ACH-000294,0.0714263101841
ACH-000295,-0.10319273663899999
ACH-000296,-0.052936734100699996
ACH-000302,-0.08418767865049999
ACH-000304,-0.41745118351300003
ACH-000307,-0.223591594606
ACH-000308,-0.182504478357
ACH-000310,0.0139358977186
ACH-000311,0.122665020722
ACH-000312,-0.00987990247623
ACH-000315,-0.0436849481174
ACH-000316,-0.110927518375
ACH-000317,0.0943182669211
ACH-000318,-0.165547986514
ACH-000319,-0.143381295479
ACH-000320,-0.037600684899900004
ACH-000322,-0.00068119227274
ACH-000323,0.0252483073043
ACH-000324,-0.0515608035438
ACH-000329,-0.00526575827454
ACH-000330,0.0605287647867
ACH-000331,-0.158057861606
ACH-000332,0.0240345847107
ACH-000334,-0.383723469323
ACH-000335,-0.260856040692
ACH-000336,-0.0341005929887
ACH-000337,-0.24648664655299998
ACH-000339,0.0790097519506
ACH-000341,-0.039395205191300006
ACH-000348,-0.07958710314339999
ACH-000350,-0.331572791294
ACH-000352,-0.20288340276099998
ACH-000356,-0.322262693123
ACH-000361,-0.187561830508
ACH-000362,0.00453250385096
ACH-000363,0.044528498102099995
ACH-000364,-0.0036100770707
ACH-000365,-0.220354415376
ACH-000366,-0.0906050304424
ACH-000368,0.0534946889941
ACH-000374,-0.0604536489335
ACH-000375,0.0525181991404
ACH-000376,0.0633555979854
ACH-000381,-0.262803213574
ACH-000383,-0.0676365321345
ACH-000387,-0.0762468986664
ACH-000389,-0.0383508889113
ACH-000390,-0.128016653499
ACH-000393,-0.0188981840177
ACH-000395,-0.130566194636
ACH-000397,-0.356627184652
ACH-000401,-0.12908339169299998
ACH-000402,0.19600283364799997
ACH-000403,-0.140148658225
ACH-000404,-0.055309688768699995
ACH-000406,-0.010815998796099999
ACH-000407,0.051369455192499996
ACH-000408,-0.400261329884
ACH-000410,-0.0340911763268
ACH-000411,-0.0235340049653
ACH-000414,0.06705748536190001
ACH-000415,-0.32825597998100003
ACH-000416,-0.258425436355
ACH-000420,-0.21354452997200002
ACH-000421,-0.16061061178400002
ACH-000424,-0.279919534977
ACH-000425,-0.20163436382
ACH-000426,-0.33638693550300003
ACH-000427,-0.253840952726
ACH-000433,0.0056713975323
ACH-000436,-0.254414505447
ACH-000444,-0.04932868509959999
ACH-000445,0.0223264227344
ACH-000448,-0.176449951008
ACH-000450,-0.0139162989212
ACH-000452,-0.12317118435
ACH-000454,0.20454836500999998
ACH-000458,-0.117231777097
ACH-000459,0.22112735451699997
ACH-000460,0.060705828298
ACH-000461,-0.08281603111210001
ACH-000463,0.0625399559485
ACH-000464,-0.17710196607700002
ACH-000466,-0.08626477347539999
ACH-000467,-0.135315629455
ACH-000468,-0.0892864363423
ACH-000469,-0.189880677004
ACH-000470,0.092007444462
ACH-000471,-0.07579380232460001
ACH-000472,-0.10623815459899999
ACH-000473,0.26658695860599996
ACH-000475,-0.113679226734
ACH-000476,-0.24931156142799998
ACH-000477,-0.012816136647299999
ACH-000480,-0.221460986746
ACH-000481,-0.064849778783
ACH-000483,-0.07543911214660001
ACH-000484,-0.134546535068
ACH-000485,-0.15129933834
ACH-000486,-0.0354074504905
ACH-000487,-0.0657513523671
ACH-000488,-0.122437735716
ACH-000490,-0.23751218806
ACH-000491,-0.18578514216400002
ACH-000495,0.0008618779891709999
ACH-000496,-0.0558656160106
ACH-000499,-0.0339591679335
ACH-000500,-0.131123282231
ACH-000502,-0.0864135974439
ACH-000503,0.0516917905114
ACH-000505,0.128493712859
ACH-000507,-0.038594576455300005
ACH-000510,-0.09273567044530001
ACH-000511,-0.222680070061
ACH-000512,-0.0766251409208
ACH-000516,-0.09498433670430001
ACH-000517,-0.197805780911
ACH-000518,0.037891364454
ACH-000520,-0.189801177843
ACH-000521,-0.20743085198199998
ACH-000522,-0.11388617720000001
ACH-000524,-0.059900981994099996
ACH-000527,-0.09436818162310001
ACH-000528,-0.0295417179868
ACH-000537,0.05314918785630001
ACH-000541,0.23863254944899998
ACH-000542,0.014523177273600002
ACH-000544,-0.364175031198
ACH-000545,0.0755620484802
ACH-000547,-0.126246726605
ACH-000548,-0.106251300864
ACH-000549,-0.12971098501599998
ACH-000550,-0.222441038184
ACH-000552,-0.0367039053778
ACH-000556,-0.233302525678
ACH-000557,-0.046837348390499994
ACH-000570,-0.129697046913
ACH-000571,-0.29557357263
ACH-000573,0.00604600097353
ACH-000576,0.000977847207792
ACH-000580,-0.187774354307
ACH-000584,-0.17277626564100002
ACH-000585,0.0048573985038599995
ACH-000588,-0.151790606606
ACH-000589,-0.0649720485541
ACH-000591,-0.418302204504
ACH-000593,-0.144312857538
ACH-000600,-0.223827280981
ACH-000601,-0.0127018544499
ACH-000604,-0.347919164864
ACH-000605,-0.06705603662769999
ACH-000606,-0.11936238644500001
ACH-000608,-0.364548701197
ACH-000614,0.08238962731989999
ACH-000616,0.041750823407900005
ACH-000618,-0.052673913326
ACH-000619,-0.181151476094
ACH-000620,-0.07920374904289999
ACH-000621,-0.0750671913765
ACH-000622,-0.161928829637
ACH-000623,-0.202966884824
ACH-000624,-0.0701264439853
ACH-000627,0.0454376467428
ACH-000630,-0.294311078858
ACH-000632,-0.0889470231185
ACH-000633,-0.141008547644
ACH-000637,-0.159720352342
ACH-000638,-0.0306884350746
ACH-000646,-0.0156972737907
ACH-000647,-0.18205622950199998
ACH-000648,-0.00341857618173
ACH-000649,-0.18523370937699998
ACH-000651,-0.00442542332861
ACH-000652,-0.220713191505
ACH-000653,-0.0757535061693
ACH-000657,-0.09316052534489999
ACH-000658,-0.103896953318
ACH-000661,-0.142563678681
ACH-000662,-0.260402201444
ACH-000663,-0.006300130855920001
ACH-000665,0.011607869132000001
ACH-000671,-0.00673492636036
ACH-000673,-0.136193034687
ACH-000676,-0.15701394649800002
ACH-000677,-0.145150981278
ACH-000681,0.0166431874146
ACH-000682,-0.0749428593799
ACH-000683,-0.04660668291950001
ACH-000684,0.08504115273889999
ACH-000688,-0.154827356902
ACH-000693,0.0246651072217
ACH-000694,-0.225691125841
ACH-000695,-0.100577025665
ACH-000696,-0.0343205209198
ACH-000697,-0.0386883899431
ACH-000699,-0.09777736405760001
ACH-000701,-0.0901959406451
ACH-000706,-0.038185531804699996
ACH-000711,-0.155515338896
ACH-000713,0.0461611465912
ACH-000714,-0.336555234617
ACH-000718,-0.0209599367162
ACH-000720,-0.0577278711047
ACH-000721,-0.12959606835999998
ACH-000724,-0.0018487785545100001
ACH-000725,-0.15067935077
ACH-000732,-0.11515789238
ACH-000734,-0.0674863193819
ACH-000735,-0.19494655934900001
ACH-000736,-0.18122817067400002
ACH-000738,-0.148146702715
ACH-000746,0.119743201798
ACH-000747,-0.24549716337299998
ACH-000748,0.0772404795845
ACH-000753,-0.0794805249476
ACH-000756,-0.0452650710468
ACH-000757,-0.025840565489400003
ACH-000758,-0.11472215324200001
ACH-000760,-0.07771273031939999
ACH-000763,-0.107338549484
ACH-000764,-0.165059851261
ACH-000765,0.114378562642
ACH-000766,-0.17941204984
ACH-000767,-0.323782758072
ACH-000768,-0.155946872034
ACH-000769,-0.00668765469738
ACH-000770,-0.140674408893
ACH-000771,0.155576380601
ACH-000773,-0.0589446681305
ACH-000776,-0.25798417170000004
ACH-000777,-0.00894529257368
ACH-000778,-0.21524861198399997
ACH-000781,-0.0659036287177
ACH-000782,-0.265544842183
ACH-000783,-0.0305972975802
ACH-000784,-0.166653243839
ACH-000785,-0.190801911936
ACH-000787,-0.0058346693047899995
ACH-000788,-0.157403506961
ACH-000791,-0.218062125176
ACH-000792,0.0121826537793
ACH-000794,-0.21299766942099999
ACH-000796,-0.172352206394
ACH-000799,0.12780208052300002
ACH-000800,-0.0543620245644
ACH-000802,-0.25887134518000005
ACH-000804,-0.022134431809400005
ACH-000805,-0.0544710828682
ACH-000809,0.00615059214969
ACH-000810,0.09993634851230002
ACH-000811,-0.144229736496
ACH-000817,-0.100399237009
ACH-000819,-0.117856865856
ACH-000820,-0.33571600211400004
ACH-000821,-0.142723804627
ACH-000822,-0.17112284779599998
ACH-000823,-0.11064690362299999
ACH-000824,-0.191871066449
ACH-000827,-0.12255524921599999
ACH-000829,-0.120984023774
ACH-000831,-0.07961597760599999
ACH-000832,-0.423989975816
ACH-000833,0.0297361416689
ACH-000834,-0.0751081900023
ACH-000835,-0.017009440034399997
ACH-000836,-0.0183642756075
ACH-000837,-0.105437265259
ACH-000838,-0.273773858516
ACH-000839,0.0468368920878
ACH-000840,-0.244390489485
ACH-000841,0.0181686641624
ACH-000843,-0.0018835768333599998
ACH-000846,-0.0202884036038
ACH-000847,-0.170729248523
ACH-000848,0.09876462632760001
ACH-000849,-0.29705928483000005
ACH-000851,-0.186215409379
ACH-000855,-0.154821701965
ACH-000856,-0.141943868903
ACH-000858,-0.202703034597
ACH-000859,-0.0112410957143
ACH-000861,-0.0629432182387
ACH-000862,0.0292772207542
ACH-000865,0.0244219106519
ACH-000866,-0.0390359841905
ACH-000867,-0.169706534405
ACH-000869,-0.25420216379
ACH-000872,-0.0340554415799
ACH-000873,-0.142336408841
ACH-000876,-0.101391044198
ACH-000878,-0.0713622371194
ACH-000880,-0.09202781033539999
ACH-000881,-0.031589932412200004
ACH-000882,0.0636283739764
ACH-000884,-0.11634309071599999
ACH-000885,-0.10509030643799999
ACH-000887,-0.108138862157
ACH-000888,-0.156177282089
ACH-000889,-0.063706196325
ACH-000890,-0.08361392528589999
ACH-000896,0.052966772207199996
ACH-000898,-0.0461918171326
ACH-000900,-0.208812704065
ACH-000901,-0.07170124790839999
ACH-000905,-0.0017685735728299999
ACH-000906,0.038026265124900004
ACH-000907,0.08218825784919999
ACH-000910,0.08882668110549999
ACH-000911,-0.0606716504702
ACH-000912,0.00988586047289
ACH-000913,-0.174077084101
ACH-000915,0.0548982120713
ACH-000916,-0.016256093389299998
ACH-000917,0.0593689340473
ACH-000921,-0.045813555206699996
ACH-000924,-0.158544511636
ACH-000926,0.120877003147
ACH-000928,-0.121697090308
ACH-000929,-0.23795074707199998
ACH-000932,-0.11519551389
ACH-000935,-0.18947801387000002
ACH-000936,0.0212965720276
ACH-000937,-0.0163548353997
ACH-000938,-0.04229131516990001
ACH-000939,-0.229987782367
ACH-000941,-0.00244039694681
ACH-000943,-0.030799402615499998
ACH-000946,-0.185693093279
ACH-000947,0.024759309702400003
ACH-000948,-0.0438299546622
ACH-000950,0.141138912311
