,DDX59 (83479)
ACH-000004,-0.621328675822
ACH-000007,-0.48664560491000003
ACH-000009,-0.8785828401870001
ACH-000011,-0.725443930554
ACH-000012,-0.861929704788
ACH-000013,-0.971217253209
ACH-000014,-0.891068234992
ACH-000015,-0.814150092992
ACH-000017,-0.50738985603
ACH-000018,-0.9231914316840001
ACH-000019,-0.8081042043340001
ACH-000021,-0.582024627427
ACH-000022,-0.600254890481
ACH-000025,-0.7584098848999999
ACH-000028,-0.793283659833
ACH-000030,-0.785341841297
ACH-000035,-0.915204017667
ACH-000036,-0.7475358401100001
ACH-000037,-0.311207347421
ACH-000039,-0.84985232863
ACH-000040,-1.21173016419
ACH-000041,-1.1093460259299999
ACH-000042,-0.8669642828380001
ACH-000045,-0.7807845655110001
ACH-000047,-0.816197687958
ACH-000052,-1.2152687849700001
ACH-000053,-0.665563154903
ACH-000054,-0.9710328551980001
ACH-000055,-0.793525743601
ACH-000060,-0.9912485942270001
ACH-000067,-0.688621573325
ACH-000070,-0.688197670448
ACH-000075,-0.8349731700640001
ACH-000078,-0.7892118484139999
ACH-000082,-0.668732260348
ACH-000085,-0.8863197413320001
ACH-000086,-0.7075196227860001
ACH-000087,-1.10475496147
ACH-000092,-0.973811552464
ACH-000095,-0.748564456524
ACH-000097,-0.841817054171
ACH-000098,-1.0050558525
ACH-000099,-0.6895882427779999
ACH-000108,-0.712811432024
ACH-000113,-0.405470333559
ACH-000115,-0.925359419078
ACH-000116,-0.7014005159450001
ACH-000118,-0.644312503381
ACH-000120,-0.7775071099199999
ACH-000123,-0.840846995557
ACH-000127,-0.714575620978
ACH-000128,-0.926660963058
ACH-000132,-0.687380651715
ACH-000133,-0.853490581451
ACH-000137,-0.726471826789
ACH-000138,-0.627149035852
ACH-000142,-0.8989804958650001
ACH-000143,-0.915745405442
ACH-000146,-0.520237010087
ACH-000148,-1.23511682782
ACH-000150,-0.6974947183329999
ACH-000152,-0.988719553107
ACH-000153,-0.956412101274
ACH-000159,-1.06793000683
ACH-000160,-0.7340255744130001
ACH-000163,-0.9697403171690001
ACH-000167,-0.9144303890009999
ACH-000168,-0.666044024492
ACH-000169,-0.867846778793
ACH-000178,-0.848292633521
ACH-000182,-0.9708392816429999
ACH-000183,-0.622557660755
ACH-000188,-0.918965347601
ACH-000189,-1.14922256096
ACH-000190,-1.10802996335
ACH-000198,-0.796057209682
ACH-000204,-0.521101149977
ACH-000206,-0.963530612924
ACH-000207,-0.821474151153
ACH-000211,-0.990049284064
ACH-000215,-0.7817689520100001
ACH-000221,-0.9377562267399999
ACH-000222,-0.785419774287
ACH-000223,-0.8885670691680001
ACH-000226,-0.7075180062299999
ACH-000227,-0.9338270341150001
ACH-000228,-0.7408542839069999
ACH-000231,-0.891857520652
ACH-000232,-0.8356030680940001
ACH-000233,-0.635953147812
ACH-000234,-0.713953629518
ACH-000235,-0.591957866543
ACH-000237,-1.05544719116
ACH-000238,-0.6329876191380001
ACH-000243,-0.7660910540029999
ACH-000244,-0.885790073014
ACH-000246,-0.8326191097139999
ACH-000248,-0.43595428585100005
ACH-000250,-0.998795836135
ACH-000251,-0.667598528008
ACH-000253,-0.7157938498209999
ACH-000255,-0.7450284420379999
ACH-000256,-0.632078529905
ACH-000257,-0.929180404614
ACH-000258,-0.6735303650419999
ACH-000259,-0.7619601361030001
ACH-000260,-0.852854740169
ACH-000261,-1.09284682138
ACH-000262,-0.757480660321
ACH-000263,-0.6762987527650001
ACH-000264,-1.3543610596200002
ACH-000265,-0.7069557356020001
ACH-000266,-0.876886633679
ACH-000272,-0.8012544459559999
ACH-000273,-0.952339771692
ACH-000274,-0.787306268801
ACH-000277,-0.867829955711
ACH-000278,-0.966432641091
ACH-000279,-0.9682925009479999
ACH-000280,-0.774158550472
ACH-000281,-0.394843403966
ACH-000288,-0.912326494113
ACH-000291,-0.9760363849879999
ACH-000293,-0.5874974337960001
ACH-000294,-0.588153801866
ACH-000295,-0.9231492548970001
ACH-000296,-0.9022141882879999
ACH-000302,-0.753243703213
ACH-000304,-1.2427853814399998
ACH-000307,-0.752013167148
ACH-000308,-0.840719970158
ACH-000310,-0.720265334987
ACH-000311,-0.7632684796789999
ACH-000312,-0.860922112582
