,NTF3 (4908)
ACH-000004,-0.276000182456
ACH-000007,-0.26256481374400004
ACH-000009,-0.302055494712
ACH-000011,-0.48171129446500005
ACH-000012,-0.240533475322
ACH-000013,-0.19953300219200001
ACH-000014,-0.48360820806000004
ACH-000015,-0.324167334151
ACH-000017,-0.293604974561
ACH-000018,-0.207772763333
ACH-000019,-0.20945449837699998
ACH-000021,-0.308908909897
ACH-000022,-0.292876997953
ACH-000025,-0.35074278714
ACH-000028,-0.217357011812
ACH-000030,-0.316699100664
ACH-000035,-0.260085281777
ACH-000036,-0.246884452144
ACH-000037,-0.156869110691
ACH-000039,-0.161351158968
ACH-000040,-0.209795061233
ACH-000041,-0.45765520547
ACH-000042,-0.281942765792
ACH-000045,-0.29163687320799997
ACH-000047,-0.513334438986
ACH-000052,-0.6441642184749999
ACH-000053,-0.259594362574
ACH-000054,-0.254715899533
ACH-000055,-0.24074104165399998
ACH-000060,-0.450329990423
ACH-000067,-0.27168369573
ACH-000070,-0.322637724403
ACH-000075,-0.31067626435400003
ACH-000078,-0.357270559505
ACH-000082,-0.318825406915
ACH-000085,-0.274958576016
ACH-000086,-0.437365649869
ACH-000087,-0.505781098684
ACH-000092,-0.21108530146200002
ACH-000095,-0.38239432976
ACH-000097,-0.39837253152900004
ACH-000098,-0.334621959428
ACH-000099,-0.363519579124
ACH-000108,-0.24340988517099998
ACH-000113,-0.279229583248
ACH-000115,-0.34409565529200004
ACH-000116,-0.266044536943
ACH-000118,-0.379310806578
ACH-000120,-0.292813710786
ACH-000123,-0.10569454386
ACH-000127,-0.320349598839
ACH-000128,-0.35031500943300004
ACH-000132,-0.0619399579381
ACH-000133,-0.396825643138
ACH-000137,-0.158732349822
ACH-000138,-0.290613560567
ACH-000142,-0.290503066265
ACH-000143,-0.389274788816
ACH-000146,-0.368130116286
ACH-000148,-0.23500299984200002
ACH-000150,-0.284537035313
ACH-000152,-0.40448384981700003
ACH-000153,-0.11706542578700001
ACH-000159,-0.26169197438299996
ACH-000160,-0.48767152567
ACH-000163,-0.246707695761
ACH-000167,-0.311381259274
ACH-000168,-0.173845993233
ACH-000169,-0.394781385586
ACH-000178,-0.299119915826
ACH-000182,-0.34519845343
ACH-000183,-0.302964072684
ACH-000188,-0.308330818357
ACH-000189,-0.06488236424669999
ACH-000190,-0.0740184993073
ACH-000198,-0.244311458979
ACH-000204,-0.42569051603600006
ACH-000206,-0.47451226467200003
ACH-000207,-0.201787914585
ACH-000211,-0.27881747359299996
ACH-000215,-0.340451416929
ACH-000221,-0.429888597037
ACH-000222,-0.342181848282
ACH-000223,-0.318495830362
ACH-000226,-0.141464726805
ACH-000227,-0.498777966347
ACH-000228,-0.383864563978
ACH-000231,-0.207051610139
ACH-000232,-0.46379314708499997
ACH-000233,-0.388718445538
ACH-000234,-0.545175023738
ACH-000235,-0.311659241845
ACH-000237,-0.346291542463
ACH-000238,-0.451666838641
ACH-000243,-0.28092258547
ACH-000244,-0.281017000856
ACH-000246,-0.38178784733800003
ACH-000248,-0.402663061888
ACH-000250,-0.26770018652399996
ACH-000251,-0.463955353193
ACH-000253,-0.405742105212
ACH-000255,-0.658079716687
ACH-000256,-0.49704769508100005
ACH-000257,-0.141576315672
ACH-000258,-0.5637883814469999
ACH-000259,-0.336898590933
ACH-000260,-0.20145811017
ACH-000261,-0.396290169174
ACH-000262,-0.6330406545699999
ACH-000263,-0.018048381644299998
ACH-000264,-0.268478689923
ACH-000265,-0.22870983050500002
ACH-000266,-0.332991354507
ACH-000272,-0.27313948005399996
ACH-000273,-0.276854461897
ACH-000274,-0.248277467384
ACH-000277,-0.20177787284499998
ACH-000278,-0.177793885193
ACH-000279,-0.36184451736400003
ACH-000280,-0.30912352626899997
ACH-000281,-0.676370837064
ACH-000288,-0.36972692855800005
ACH-000291,-0.32242381874000003
ACH-000293,-0.24282278130100002
ACH-000294,-0.18011545984400001
ACH-000295,-0.22108694318000005
ACH-000296,-0.270852430589
ACH-000302,-0.300069871848
ACH-000304,-0.128606622486
ACH-000307,-0.37872711509
ACH-000308,-0.270799393397
ACH-000310,-0.390567896866
ACH-000311,-0.20177398846900002
ACH-000312,-0.492081651869
ACH-000315,-0.404177024406
ACH-000316,-0.280857109951
ACH-000317,-0.378927710837
ACH-000318,-0.19124256610100002
ACH-000319,-0.295956170759
ACH-000320,-0.411518146624
ACH-000322,-0.192641487432
ACH-000323,-0.221084112564
ACH-000324,-0.45577048895800004
ACH-000329,-0.349708656724
ACH-000330,-0.306407809807
ACH-000331,-0.337143876201
ACH-000332,-0.367113561445
ACH-000334,-0.138504118391
ACH-000335,-0.296191349739
ACH-000336,-0.09821505088379999
ACH-000337,-0.361315012528
ACH-000339,-0.277572403465
ACH-000341,-0.35186819172
ACH-000348,-0.20797103617899998
ACH-000350,-0.436602071052
ACH-000352,-0.391378947421
ACH-000356,-0.269130208703
ACH-000361,-0.269535887353
ACH-000362,-0.27422160109
ACH-000363,-0.365271872029
ACH-000364,-0.317052914802
ACH-000365,-0.47059094225500003
ACH-000366,-0.35870378887599996
ACH-000368,-0.505112820262
ACH-000374,-0.27133037968699997
ACH-000375,-0.149152823612
ACH-000376,-0.525616925053
ACH-000381,-0.153204860404
ACH-000383,-0.288359968569
ACH-000387,-0.277477600016
ACH-000389,-0.167267900515
ACH-000390,-0.373107156084
ACH-000393,-0.12829017127999998
ACH-000395,-0.31284614945300004
ACH-000397,-0.333397852467
ACH-000401,-0.39138251422200004
ACH-000402,-0.22527859480300003
ACH-000403,-0.306471003213
ACH-000404,-0.39834854996799995
ACH-000406,-0.36525000916100003
ACH-000407,-0.327979212164
ACH-000408,-0.274443077508
ACH-000410,-0.34465472892
ACH-000411,-0.121778549347
ACH-000414,-0.43857328343900004
ACH-000415,-0.198511190287
ACH-000416,-0.271427757338
ACH-000420,-0.325732479216
ACH-000421,-0.317062010971
ACH-000424,-0.546873443795
ACH-000425,-0.40489653663
ACH-000426,-0.551394526212
ACH-000427,-0.497640019954
ACH-000433,-0.5764370136399999
ACH-000436,-0.194915340119
ACH-000444,-0.501595957457
ACH-000445,-0.158980620737
ACH-000448,-0.31768107620700003
ACH-000450,-0.00688814061653
ACH-000452,-0.469798415194
ACH-000454,-0.16897406007899998
ACH-000458,-0.37539647315700003
ACH-000459,-0.291198337114
ACH-000460,-0.291386526678
ACH-000461,-0.25611211924800004
ACH-000463,-0.24945622316799998
ACH-000464,-0.532630000398
ACH-000466,-0.28477034847800003
ACH-000467,-0.353075704863
ACH-000468,-0.5963079486249999
ACH-000469,-0.33948114362899995
ACH-000470,-0.402305251681
ACH-000471,-0.506446530039
ACH-000472,-0.42377998306000003
ACH-000473,-0.393630892884
ACH-000475,-0.310654899713
ACH-000476,-0.383775645806
ACH-000477,-0.0762726578608
ACH-000480,-0.17445997912099998
ACH-000481,-0.34023271380000003
ACH-000483,-0.277580770309
ACH-000484,-0.205772177757
ACH-000485,-0.13649193829000003
ACH-000486,-0.238256276978
ACH-000487,-0.20225243508699997
ACH-000488,-0.245423908173
ACH-000490,-0.34321707773800003
ACH-000491,-0.48821063699699996
ACH-000495,-0.248097657184
ACH-000496,-0.36493562721699996
ACH-000499,-0.06155859390869999
ACH-000500,-0.6802447094580001
ACH-000502,-0.325930991291
ACH-000503,-0.10224869895
ACH-000505,-0.44541820848700003
ACH-000507,-0.206290166083
ACH-000510,-0.23482977017200002
ACH-000511,-0.220941545997
ACH-000512,-0.0802010595342
ACH-000516,-0.264218286643
ACH-000517,-0.335060856293
ACH-000518,-0.382948568957
ACH-000520,-0.417542519584
ACH-000521,-0.36161517475999994
ACH-000522,-0.368073612484
ACH-000524,-0.225535855083
ACH-000527,-0.393991508785
ACH-000528,-0.28693093847600004
ACH-000537,-0.280274121162
ACH-000541,0.00646935765536
ACH-000542,-0.251685598596
ACH-000544,-0.22994784899
ACH-000545,-0.312695486211
ACH-000547,-0.0582303434241
ACH-000548,-0.30265843154800004
ACH-000549,-0.332867579372
ACH-000550,-0.426454314681
ACH-000552,-0.28718454794
ACH-000556,-0.28714204578
ACH-000557,-0.4259967882
ACH-000570,-0.337072732155
ACH-000571,-0.41551382683399996
ACH-000573,-0.271320944671
ACH-000576,-0.408348226592
ACH-000580,-0.391647463455
ACH-000584,-0.274593154934
ACH-000585,-0.316154003319
ACH-000588,-0.327508568585
ACH-000589,-0.270072588221
ACH-000591,-0.28309498705200004
ACH-000593,-0.257383202771
ACH-000600,-0.171644553781
ACH-000601,-0.29551057924400004
ACH-000604,-0.288242449709
ACH-000605,-0.317404993546
ACH-000606,-0.24616108624699998
ACH-000608,-0.355459226182
ACH-000614,-0.31809894606100003
ACH-000616,-0.25292024569000005
ACH-000618,-0.297973386217
ACH-000619,-0.17957291978300002
ACH-000620,-0.272546557935
ACH-000621,-0.27123426880199997
ACH-000622,-0.290136158599
ACH-000623,-0.34297294466600003
ACH-000624,-0.311798446503
ACH-000627,-0.328473176527
ACH-000630,-0.397486012215
ACH-000632,-0.235913038567
ACH-000633,-0.478101531003
ACH-000637,-0.25717897656399996
ACH-000638,-0.333662287776
ACH-000646,-0.349847748944
ACH-000647,-0.24168007745
ACH-000648,-0.512318124044
ACH-000649,-0.34893373328500005
ACH-000651,-0.523847674448
ACH-000652,-0.448865844304
ACH-000653,-0.319046375892
ACH-000657,-0.368815932684
ACH-000658,-0.518093515091
ACH-000661,-0.382283243569
ACH-000662,-0.39968934013499996
ACH-000663,-0.206629417909
ACH-000665,0.006549895167180001
ACH-000671,-0.245214501078
ACH-000673,-0.257310582847
ACH-000676,-0.316334212008
ACH-000677,-0.289962482091
ACH-000681,-0.440653928131
ACH-000682,-0.447656664262
ACH-000683,-0.523037367148
