,MPG (4350)
ACH-000004,0.00102298472341
ACH-000007,-0.342118336678
ACH-000009,0.122449391141
ACH-000011,0.042276852476699996
ACH-000012,-0.07019896744410001
ACH-000013,-0.218082590473
ACH-000014,-0.0150659235121
ACH-000015,-0.0718192907015
ACH-000017,-0.182072258315
ACH-000018,-0.329489798791
ACH-000019,-0.450641254055
ACH-000021,0.024995157696700004
ACH-000022,-0.252364966994
ACH-000025,-0.024594951063799997
ACH-000028,-0.13347236655
ACH-000030,0.0152006435053
ACH-000035,0.0374140821955
ACH-000036,-0.199249895335
ACH-000037,-0.22065480323699999
ACH-000039,-0.25767722658799996
ACH-000040,-0.344227966196
ACH-000041,-0.12264187879100001
ACH-000042,-0.13692862006200002
ACH-000045,-0.26918822224399996
ACH-000047,-0.305803176869
ACH-000052,-0.208466075991
ACH-000053,-0.19559055493299998
ACH-000054,-0.0325232298006
ACH-000055,-0.136083671704
ACH-000060,-0.07487239300950001
ACH-000067,0.09578462217389999
ACH-000070,-0.048574084114300004
ACH-000075,0.185238630595
ACH-000078,-0.27316229185400004
ACH-000082,-0.153973540005
ACH-000085,-0.09627928172160001
ACH-000086,0.0211476293785
ACH-000087,-0.163218095714
ACH-000092,-0.028177958567
ACH-000095,-0.210225268349
ACH-000097,-0.10831074855900001
ACH-000098,-0.181220874413
ACH-000099,-0.0851292396116
ACH-000108,-0.156862412146
ACH-000113,-0.060537839062
ACH-000115,-0.16818096569600002
ACH-000116,-0.0680114600862
ACH-000118,-0.017246932505400003
ACH-000120,-0.10926570041400001
ACH-000123,-0.122905991896
ACH-000127,-0.128409230572
ACH-000128,-0.0490054939954
ACH-000132,-0.126773119584
ACH-000133,-0.127183927139
ACH-000137,-0.23792741705499998
ACH-000138,-0.11875168621099999
ACH-000142,-0.30392950778
ACH-000143,-0.012379086248500001
ACH-000146,-0.14725334444399998
ACH-000148,-0.0596141802769
ACH-000150,0.0534958237586
ACH-000152,-0.10760965872099999
ACH-000153,-0.133565993869
ACH-000159,-0.045497228834300005
ACH-000160,0.053794859155800005
ACH-000163,-0.269749216789
ACH-000167,0.229951945672
ACH-000168,-0.246650072096
ACH-000169,-0.10552440762700001
ACH-000178,-0.198027790117
ACH-000182,-0.055918631460800006
ACH-000183,0.0268353807482
ACH-000188,-0.189192657527
ACH-000189,-0.382858815436
ACH-000190,-0.0748450348482
ACH-000198,-0.0139635988989
ACH-000204,0.20092374937399998
ACH-000206,0.0587558724442
ACH-000207,0.059266014474800004
ACH-000211,-0.0962640366979
ACH-000215,-0.224128127332
ACH-000221,-0.128216049127
ACH-000222,-0.136633404479
ACH-000223,0.038704238299699996
ACH-000226,0.128872600581
ACH-000227,-0.16555964516899999
ACH-000228,-0.0552424761753
ACH-000231,-0.150928899887
ACH-000232,-0.140414978867
ACH-000233,-0.043687631140900005
ACH-000234,0.0830697279068
ACH-000235,-0.07332947502989999
ACH-000237,-0.0675194463766
ACH-000238,-0.141199403792
ACH-000243,0.0334369514325
ACH-000244,-0.135723503996
ACH-000246,-0.12244961286699999
ACH-000248,0.106018464818
ACH-000250,-0.23767444545000002
ACH-000251,0.12294025019600001
ACH-000253,-0.294611979919
ACH-000255,0.08882631731820001
ACH-000256,-0.29081151094999996
ACH-000257,-0.163896796556
ACH-000258,-0.0162915329395
ACH-000259,-0.1826431226
ACH-000260,-0.142640360858
ACH-000261,-0.144725290424
ACH-000262,-0.314635280625
ACH-000263,-0.024811185674900003
ACH-000264,-0.2513379846
ACH-000265,-0.0113484159444
ACH-000266,-0.137525193754
ACH-000272,-0.046502703908500004
ACH-000273,0.0112761252381
ACH-000274,-0.18344571492800002
ACH-000277,0.11392377191
ACH-000278,-0.159779551805
ACH-000279,-0.131220494356
ACH-000280,-0.36914609278800004
ACH-000281,0.007500706682639999
ACH-000288,-0.193656784513
ACH-000291,-0.140611655918
ACH-000293,-0.168664199775
ACH-000294,-0.041233329238199994
ACH-000295,-0.0012103510850999999
ACH-000296,-0.0446563602001
ACH-000302,-0.035128529895
ACH-000304,0.100456934536
ACH-000307,-0.0356572047016
ACH-000308,-0.076983003648
ACH-000310,0.0536681193288
ACH-000311,-0.26110393209000005
ACH-000312,-0.0940985071656
ACH-000315,0.17233539660799999
ACH-000316,-0.0908854570173
ACH-000317,0.0120666781517
ACH-000318,-0.207329481286
ACH-000319,-0.154202391464
ACH-000320,0.0860694151018
ACH-000322,-0.055093750734900006
ACH-000323,-0.155028766273
ACH-000324,-0.136125451683
ACH-000329,-0.223390367005
ACH-000330,-0.0986060615412
ACH-000331,0.059613768176
ACH-000332,-0.19743181922699998
ACH-000334,-0.14289328681
ACH-000335,0.0392103111304
ACH-000336,-0.513564972541
ACH-000337,-0.0841895806491
ACH-000339,-0.0154191858
ACH-000341,0.038055625881
ACH-000348,-0.171700244386
ACH-000350,-0.08427065882269999
ACH-000352,-0.16851635182900002
ACH-000356,-0.000191614440496
ACH-000361,0.21323366803
ACH-000362,-0.0506565978498
ACH-000363,-0.072422798791
ACH-000364,0.0697065930244
ACH-000365,-0.154775361757
ACH-000366,-0.136065587744
ACH-000368,-0.158498329771
ACH-000374,0.0488804183714
ACH-000375,-0.0937972086788
ACH-000376,0.013202195935299999
ACH-000381,-0.0270568226469
ACH-000383,-0.170030624072
ACH-000387,-0.0197310167819
ACH-000389,-0.0432133153608
ACH-000390,-0.126855812859
ACH-000393,-0.17555059179000002
ACH-000395,0.13239696313899998
ACH-000397,-0.143142162567
ACH-000401,-0.292976021413
ACH-000402,-0.17741071893100002
ACH-000403,-0.0841024861337
ACH-000404,-0.0249833977303
