,BIRC8 (112401)
ACH-000004,-0.077498674467
ACH-000007,-0.20867899502
ACH-000009,-0.272312087692
ACH-000011,-0.04207920608
ACH-000012,-0.21380070545200003
ACH-000013,-0.148948288254
ACH-000014,-0.0161486669131
ACH-000015,-0.25346203530699996
ACH-000017,-0.24713895518100001
ACH-000018,-0.0633987492523
ACH-000019,-0.249063803596
ACH-000021,-0.293996635576
ACH-000022,-0.230344366351
ACH-000025,-0.11895936225400001
ACH-000028,-0.139193103121
ACH-000030,-0.344450656085
ACH-000035,-0.428033350209
ACH-000036,-0.26433201134100004
ACH-000037,-0.524040593257
ACH-000039,-0.38489912705300006
ACH-000040,-0.146427908316
ACH-000041,-0.0874113494816
ACH-000042,-0.193687980677
ACH-000045,-0.295717181793
ACH-000047,-0.189610881613
ACH-000052,-0.353343444795
ACH-000053,-0.107858309167
ACH-000054,-0.31643099165399996
ACH-000055,-0.0782346094371
ACH-000060,0.00177940668991
ACH-000067,-0.24140703401900002
ACH-000070,0.207816005271
ACH-000075,-0.310304689477
ACH-000078,-0.310827478274
ACH-000082,-0.41080168554499996
ACH-000085,-0.27145277259399997
ACH-000086,-0.362474306953
ACH-000087,-0.253735042741
ACH-000092,-0.009603562840350001
ACH-000095,-0.21640418814100001
ACH-000097,-0.08471921179189999
ACH-000098,-0.331848864679
ACH-000099,-0.18626494902
ACH-000108,0.12157254412
ACH-000113,-0.28232791069200003
ACH-000115,-0.327623372268
ACH-000116,-0.168836214258
ACH-000118,-0.125465227999
ACH-000120,-0.111834438882
ACH-000123,-0.06940389650289999
ACH-000127,-0.186568042555
ACH-000128,-0.021826932939
ACH-000132,-0.14588135971799998
ACH-000133,-0.422648044558
ACH-000137,-0.371535500953
ACH-000138,-0.110269971047
ACH-000142,-0.200499616156
ACH-000143,-0.21322263324700003
ACH-000146,-0.12212711082399999
ACH-000148,-0.175708755567
ACH-000150,-0.199529871351
ACH-000152,-0.26400429366300004
ACH-000153,-0.181928062124
ACH-000159,-0.113179444012
ACH-000160,-0.148614608787
ACH-000163,-0.168703753604
ACH-000167,-0.30097426526099996
ACH-000168,-0.436442983242
ACH-000169,-0.124273976142
ACH-000178,-0.158704012097
ACH-000182,-0.35841559199199996
ACH-000183,0.00255409771423
ACH-000188,-0.196788994549
ACH-000189,-0.155384695669
ACH-000190,-0.199222130407
ACH-000198,-0.235224814628
ACH-000204,0.079004149749
ACH-000206,-0.235590849312
ACH-000207,-0.29380880870299997
ACH-000211,-0.14258233771099998
ACH-000215,-0.201028164467
ACH-000221,-0.0007828425625710002
ACH-000222,0.12110873977099999
ACH-000223,-0.328666797891
ACH-000226,-0.37242786924099996
ACH-000227,0.023626387932
ACH-000228,-0.0520485708974
ACH-000231,-0.12150427656099999
ACH-000232,-0.247158103482
ACH-000233,-0.16483407737199998
ACH-000234,-0.128517836293
ACH-000235,-0.208214684548
ACH-000237,-0.304887924359
ACH-000238,-0.237800532932
ACH-000243,-0.185232561765
ACH-000244,-0.361019853275
ACH-000246,-0.19097458526799999
ACH-000248,-0.34648021268
ACH-000250,-0.31968228417100003
ACH-000251,-0.29675239953
ACH-000253,-0.12878871024
ACH-000255,-0.222923004573
ACH-000256,-0.21215011384500002
ACH-000257,-0.23340390710099998
ACH-000258,-0.43438719650300006
ACH-000259,-0.13778194855999998
ACH-000260,-0.143686229101
ACH-000261,-0.2335205681
ACH-000262,0.0477693411167
ACH-000263,-0.315559881164
ACH-000264,-0.160503912586
ACH-000265,-0.06512532312660001
ACH-000266,-0.17102810704399998
ACH-000272,-0.168246148343
ACH-000273,-0.442366037972
ACH-000274,-0.271999444683
ACH-000277,-0.0464511153799
ACH-000278,-0.06481981400640001
ACH-000279,-0.18605984419
ACH-000280,-0.351230527789
ACH-000281,0.09897693701189998
ACH-000288,-0.166647755886
ACH-000291,-0.343046646543
ACH-000293,-0.408988415827
ACH-000294,-0.0759013225497
ACH-000295,0.47322599015699995
ACH-000296,-0.262850364095
ACH-000302,-0.366269721456
ACH-000304,-0.11511758770300001
ACH-000307,-0.305036508587
ACH-000308,-0.319133333715
ACH-000310,-0.219039696675
ACH-000311,-0.102548289007
ACH-000312,-0.16497358515799998
ACH-000315,-0.13179653847
ACH-000316,-0.197143745913
ACH-000317,-0.166046361684
ACH-000318,-0.244673499979
ACH-000319,-0.21844587361900003
ACH-000320,-0.167634143215
ACH-000322,-0.034802537090500005
ACH-000323,-0.109826677197
ACH-000324,-0.15228602295
ACH-000329,-0.401602056038
ACH-000330,0.0241568615957
ACH-000331,-0.182579281386
ACH-000332,-0.24743361154
ACH-000334,-0.039188440590800004
ACH-000335,-0.11648244263100001
ACH-000336,-0.135075836877
ACH-000337,-0.360029974486
ACH-000339,-0.327144208025
ACH-000341,-0.321713452505
ACH-000348,-0.27546302075199997
ACH-000350,-0.199124380675
ACH-000352,-0.17395680605799999
ACH-000356,-0.244548486508
ACH-000361,-0.283635653743
ACH-000362,-0.112730085775
ACH-000363,-0.210826581637
ACH-000364,-0.0649813677618
ACH-000365,-0.191450463213
ACH-000366,-0.42796047439
ACH-000368,-0.0616263220124
ACH-000374,-0.191860384109
ACH-000375,-0.0927553705132
ACH-000376,0.0613813994075
ACH-000381,-0.0176849794291
ACH-000383,-0.318352951887
ACH-000387,0.00394222787939
ACH-000389,0.050384218956399995
ACH-000390,-0.425638781959
ACH-000393,-0.276053845577
ACH-000395,-0.21743669120099998
ACH-000397,-0.281186844701
ACH-000401,0.105190855888
ACH-000402,0.0178383316571
ACH-000403,-0.191954230032
ACH-000404,0.11028726430400002
ACH-000406,-0.042064356585
ACH-000407,-0.315130343083
ACH-000408,-0.116584201243
ACH-000410,-0.40114233404700006
ACH-000411,-0.0757764566278
ACH-000414,-0.071910590519
ACH-000415,-0.0385044904247
ACH-000416,-0.218614586765
ACH-000420,0.031604036350599995
ACH-000421,-0.16902663340500002
ACH-000424,-0.497087542007
ACH-000425,-0.24091821916700001
ACH-000426,-0.23548899540999998
ACH-000427,-0.5484511189119999
ACH-000433,-0.17006149394
ACH-000436,-0.234444216754
ACH-000444,-0.244924930467
ACH-000445,-0.0209834499494
ACH-000448,-0.239906649227
ACH-000450,0.0132803570753
ACH-000452,-0.168543423065
ACH-000454,-0.300597858619
ACH-000458,-0.387798353768
ACH-000459,0.0326256863693
ACH-000460,-0.204034281294
ACH-000461,-0.19675021685400002
ACH-000463,-0.233384025748
ACH-000464,-0.22648200976900001
ACH-000466,-0.44072810628200004
ACH-000467,-0.169441620627
ACH-000468,-0.17202687713599998
ACH-000469,-0.127787280132
ACH-000470,0.015460935246700003
ACH-000471,-0.28972017759700003
ACH-000472,-0.286112032119
ACH-000473,-0.17515223234400001
ACH-000475,-0.262527368163
ACH-000476,-0.19962343546300002
ACH-000477,-0.182332066772
ACH-000480,-0.020598357096400004
ACH-000481,0.0131558310426
ACH-000483,-0.223598327575
ACH-000484,-0.41436096798600003
ACH-000485,-0.149646092282
ACH-000486,-0.215824781903
ACH-000487,-0.21054573014199998
ACH-000488,-0.140270299856
ACH-000490,-0.0806348181623
ACH-000491,-0.0833257500645
ACH-000495,-0.0230923462684
ACH-000496,-0.186540647415
ACH-000499,-0.08153470702860001
ACH-000500,-0.23842711201699998
ACH-000502,-0.20456167955200003
ACH-000503,-0.209298615667
ACH-000505,-0.193833513905
ACH-000507,-0.261865130851
ACH-000510,-0.242242281879
ACH-000511,-0.258154468464
ACH-000512,-0.23961696578699998
ACH-000516,-0.121059381239
ACH-000517,-0.12368080295299999
ACH-000518,-0.310341031519
ACH-000520,-0.253545159261
ACH-000521,-0.227037132986
ACH-000522,-0.26842243146600003
ACH-000524,-0.127620340739
ACH-000527,-0.136750244835
ACH-000528,-0.080478139997
ACH-000537,-0.20483836781300002
ACH-000541,-0.315460007014
ACH-000542,-0.12661911866599998
ACH-000544,-0.18269854669100002
ACH-000545,-0.134443994333
ACH-000547,-0.178731818341
ACH-000548,-0.0803042091983
ACH-000549,-0.215041128312
ACH-000550,-0.0834491617003
ACH-000552,-0.103630218516
ACH-000556,-0.21928123027600002
ACH-000557,-0.363833039285
ACH-000570,-0.15755158435699998
ACH-000571,-0.206526026603
ACH-000573,-0.12781223541
ACH-000576,-0.452239529247
ACH-000580,0.050948623064699994
ACH-000584,-0.19991472009199998
ACH-000585,-0.14839297862
ACH-000588,0.17677886125599998
ACH-000589,-0.20766905674699998
ACH-000591,-0.120772107059
ACH-000593,-0.12693426345699999
ACH-000600,-0.263072889697
ACH-000601,-0.247507819659
ACH-000604,-0.395002602066
ACH-000605,-0.13619154948599999
ACH-000606,-0.174237535752
ACH-000608,-0.00546949956001
ACH-000614,0.117114793615
ACH-000616,-0.45591252081999994
ACH-000618,-0.14720029296700002
ACH-000619,-0.05554236579
ACH-000620,-0.229663339155
ACH-000621,-0.14721570502800002
ACH-000622,-0.0757035100325
ACH-000623,-0.212992143238
ACH-000624,-0.158955666937
ACH-000627,-0.0714438309112
ACH-000630,-0.18586848953200003
ACH-000632,-0.0665422092974
