,COQ2 (27235)
ACH-000004,-0.405802898102
ACH-000007,-0.668128582719
ACH-000009,-0.402166129089
ACH-000011,-0.330013929201
ACH-000012,-0.45403763855499996
ACH-000013,-0.533504049192
ACH-000014,-0.6719058899629999
ACH-000015,-0.513254482243
ACH-000017,-0.477994591995
ACH-000018,-0.53573328899
ACH-000019,-0.667440405787
ACH-000021,-0.516793061661
ACH-000022,-0.629604412619
ACH-000025,-0.872864859093
ACH-000028,-0.843831937984
ACH-000030,-0.547567693174
ACH-000035,-0.527152546276
ACH-000036,-0.100802535231
ACH-000037,-0.57694849499
ACH-000039,-0.617257172259
ACH-000040,-0.386473109714
ACH-000041,-0.45719214378
ACH-000042,-0.500575968408
ACH-000045,-0.56132296666
ACH-000047,-0.865722038216
ACH-000052,-0.446116316991
ACH-000053,-0.563763148287
ACH-000054,-0.684788900829
ACH-000055,-0.281392567773
ACH-000060,-0.8013615722830001
ACH-000067,-0.474003542921
ACH-000070,-0.538520719983
ACH-000075,-0.302117546602
ACH-000078,-0.37705709170100005
ACH-000082,-0.494217812355
ACH-000085,-0.506766446761
ACH-000086,-0.46189283631000005
ACH-000087,-0.6991036476189999
ACH-000092,-0.44041137648100004
ACH-000095,-0.311820087023
ACH-000097,-0.371924139519
ACH-000098,-0.5620406220399999
ACH-000099,-0.374363045563
ACH-000108,-0.280646878829
ACH-000113,-0.6970468636130001
ACH-000115,-0.287654646176
ACH-000116,-0.7791808835940001
ACH-000118,-0.693242176799
ACH-000120,-0.37851915039399997
ACH-000123,-0.34172245122699996
ACH-000127,-0.41158385168899997
ACH-000128,-0.586925310916
ACH-000132,-0.51189795182
ACH-000133,-0.533838900582
ACH-000137,-0.343841228971
ACH-000138,-0.596354133625
ACH-000142,-0.46369586712800004
ACH-000143,-0.42055405411700003
ACH-000146,-0.552579386938
ACH-000148,-0.688383383231
ACH-000150,-0.414793654516
ACH-000152,-0.451120514488
ACH-000153,-0.568770851629
ACH-000159,-0.905374970099
ACH-000160,-0.787543140566
ACH-000163,-0.625934331049
ACH-000167,-0.352889209358
ACH-000168,-0.479013029829
ACH-000169,-0.7275780908339999
ACH-000178,-0.479380946841
ACH-000182,-0.540168819219
ACH-000183,-0.650337529186
ACH-000188,-0.246644793906
ACH-000189,-0.756108399278
ACH-000190,-0.49578108877099997
ACH-000198,-0.54916180264
ACH-000204,-0.963956075534
ACH-000206,-0.64024860621
ACH-000207,-0.5107125320570001
ACH-000211,-0.524253680001
ACH-000215,-0.46420346526699996
ACH-000221,-0.252874366353
ACH-000222,-0.17469870929900003
ACH-000223,-0.593062236043
ACH-000226,-0.657059092452
ACH-000227,-0.470892651337
ACH-000228,-0.43852466071699997
ACH-000231,-0.497498502016
ACH-000232,-0.40176913407
ACH-000233,-0.400303036214
ACH-000234,-0.417239118962
ACH-000235,-0.41108391813
ACH-000237,-0.365472607654
ACH-000238,-0.324550529289
ACH-000243,-0.431996422071
ACH-000244,-0.18205738723099998
ACH-000246,-0.983657783853
ACH-000248,-0.489101183512
ACH-000250,-0.308823066647
ACH-000251,-0.620437305901
ACH-000253,-0.421343197707
ACH-000255,-0.38404762119
ACH-000256,-0.361174277082
ACH-000257,-0.58923407713
ACH-000258,-0.25835359059
ACH-000259,-0.515264928362
ACH-000260,-0.106270084004
ACH-000261,-0.5252326336990001
ACH-000262,-0.6752387371430001
ACH-000263,-0.260860015316
ACH-000264,-0.463984577015
ACH-000265,-0.613483305216
ACH-000266,-0.373952529242
ACH-000272,-0.6029215062100001
ACH-000273,-0.599176333873
ACH-000274,-0.562011291239
ACH-000277,-0.902226711585
ACH-000278,-0.46637487843599995
ACH-000279,-0.673624990821
ACH-000280,-0.7000790466850001
ACH-000281,-0.239500639584
ACH-000288,-0.410048999195
ACH-000291,-0.48939958115099996
ACH-000293,-0.59754989995
ACH-000294,-0.255089571573
ACH-000295,-0.30007473232500004
ACH-000296,-0.182831384346
ACH-000302,-0.761039135022
ACH-000304,-0.9616128174490001
ACH-000307,-0.568398216843
ACH-000308,-0.48839621610100004
ACH-000310,-0.19887052720800003
ACH-000311,-0.3285417037
ACH-000312,-0.532664985655
ACH-000315,-0.694124945096
ACH-000316,-0.286339915382
ACH-000317,-1.06598751649
ACH-000318,-0.594478076084
ACH-000319,-0.252318887113
ACH-000320,-0.35020779465999996
ACH-000322,-0.663825927561
ACH-000323,-0.45890503761100004
ACH-000324,-0.27486022301199997
ACH-000329,-0.616384541849
ACH-000330,-0.49477431416999995
ACH-000331,-0.478785001151
ACH-000332,-0.254677629834
ACH-000334,-0.701231199136
ACH-000335,-0.567490868264
ACH-000336,-1.19100943098
ACH-000337,-0.8150380261669999
ACH-000339,-0.52508067256
ACH-000341,-0.09968836488810001
ACH-000348,-0.718154038528
ACH-000350,-0.794055703667
ACH-000352,-0.494288049216
ACH-000356,-0.752803973556
ACH-000361,-0.343310615127
ACH-000362,-0.544735286647
ACH-000363,-0.734181770776
ACH-000364,-0.580259430743
ACH-000365,-0.633302763095
ACH-000366,-0.485434911563
ACH-000368,-0.568082448083
ACH-000374,-0.714691991538
ACH-000375,-0.355194319687
ACH-000376,-0.6632948885459999
ACH-000381,-0.501931248524
ACH-000383,-0.52683663889
ACH-000387,-0.6014047098749999
ACH-000389,-0.15264610409
ACH-000390,-0.624213237298
ACH-000393,-0.209147900192
ACH-000395,-0.348126495613
ACH-000397,-0.453847231921
ACH-000401,-0.583914358519
ACH-000402,-0.576831880222
ACH-000403,-0.763707635512
ACH-000404,-0.27693742243700004
ACH-000406,-0.815319896908
ACH-000407,-0.617804926758
ACH-000408,-0.35028449538900003
ACH-000410,-0.518861240295
ACH-000411,-0.34052069733199997
ACH-000414,-0.574136976629
ACH-000415,-0.645097553147
ACH-000416,-0.501978625959
ACH-000420,-0.338407990711
ACH-000421,-0.463020213439
ACH-000424,-0.36623998053900003
ACH-000425,-0.387068506531
ACH-000426,-0.670175781956
ACH-000427,-0.5345891993990001
ACH-000433,-0.539443944581
ACH-000436,-0.36751210443800003
ACH-000444,-0.36453944409999994
ACH-000445,-0.429232195357
ACH-000448,-0.492031336017
ACH-000450,-0.812368278355
ACH-000452,-0.36851864053800004
ACH-000454,-0.88767879302
ACH-000458,-0.619417313187
ACH-000459,-1.00418843947
ACH-000460,-0.75472652551
ACH-000461,-0.6781308953409999
ACH-000463,-0.282456260568
ACH-000464,-0.606491425993
ACH-000466,-0.423964511488
ACH-000467,-0.596378251605
ACH-000468,-0.327721616863
ACH-000469,-0.559548732548
ACH-000470,-0.15035671291799999
ACH-000471,-0.35905739195299996
ACH-000472,-0.388312501022
ACH-000473,-0.8302243484630001
ACH-000475,-0.6030913953279999
ACH-000476,-0.765148736146
ACH-000477,-0.9077980063910001
ACH-000480,-0.7212097165260001
ACH-000481,-0.516164454758
ACH-000483,-0.683781083406
ACH-000484,-0.268929203381
ACH-000485,-0.511484837156
ACH-000486,-0.257610263936
ACH-000487,-0.548760372591
ACH-000488,-0.687828901656
ACH-000490,-0.639826164594
ACH-000491,-0.534959377458
ACH-000495,-0.39371513965000005
ACH-000496,-0.329520982506
ACH-000499,-0.731875765439
ACH-000500,-0.465647910044
ACH-000502,-0.33335861922800003
ACH-000503,-0.7110910014540001
ACH-000505,-0.39373473783299995
ACH-000507,-0.47863913029700006
ACH-000510,-0.620631633497
ACH-000511,-0.298018290283
ACH-000512,-1.00509788371
ACH-000516,-0.549508717504
ACH-000517,-0.513528478626
ACH-000518,-0.197128539527
ACH-000520,-0.165475074553
ACH-000521,-0.578662977093
ACH-000522,-0.698940059408
ACH-000524,-0.509791411592
ACH-000527,-0.512279899977
ACH-000528,-0.8632200088200002
ACH-000537,-0.572688541131
ACH-000541,-0.347814562399
ACH-000542,-0.322835651877
ACH-000544,-0.663603224151
ACH-000545,-0.7324259354680001
ACH-000547,-0.872549254378
ACH-000548,-0.447303277167
ACH-000549,-0.430086938535
ACH-000550,-0.203390165694
ACH-000552,-0.807542446708
ACH-000556,-0.5892949416300001
ACH-000557,-0.54505945948
ACH-000570,-0.5187156113270001
ACH-000571,-0.49611372606000004
ACH-000573,-0.485680453601
ACH-000576,-0.217365653085
ACH-000580,-0.790381939058
ACH-000584,-0.34363623565800006
ACH-000585,-0.51208562086
ACH-000588,-0.915524885997
ACH-000589,-0.8292384051180001
ACH-000591,-0.49472492741499996
ACH-000593,-0.869066827911
ACH-000600,-0.737847098333
ACH-000601,-0.391181252867
ACH-000604,-0.698879879232
ACH-000605,-0.342833432244
ACH-000606,-0.837334606761
ACH-000608,-0.40870948620700004
ACH-000614,-0.684327717095
ACH-000616,-0.367240457327
ACH-000618,-1.5531121772499998
ACH-000619,-0.774045794859
ACH-000620,-0.6793327356919999
ACH-000621,-0.33353797602400004
ACH-000622,-0.40956992571199996
ACH-000623,-0.20460810147
ACH-000624,-0.36807046741300004
ACH-000627,-0.422123529807
ACH-000630,-0.41624063408
ACH-000632,-0.270118801297
ACH-000633,-1.0508823630700002
ACH-000637,-0.730427268847
ACH-000638,-0.40874121063
ACH-000646,-0.517926380329
ACH-000647,-0.6400195211190001
ACH-000648,-0.574749236625
ACH-000649,-0.33250610489300003
ACH-000651,-0.748593790776
ACH-000652,-0.530901868932
ACH-000653,-0.6949561165989999
ACH-000657,-0.447756507649
ACH-000658,-0.566632176111
ACH-000661,-0.627874207337
ACH-000662,-0.251054286079
ACH-000663,-0.655262802851
ACH-000665,-0.474836798915
ACH-000671,-0.720568138412
ACH-000673,-0.453586404965
ACH-000676,-0.556379730972
ACH-000677,-0.929371544858
ACH-000681,-0.265296772351
ACH-000682,-0.384624960111
ACH-000683,-0.589284531139
ACH-000684,-0.517535177054
ACH-000688,-0.5124571548929999
ACH-000693,-0.740800454109
ACH-000694,-0.579861846562
ACH-000695,-0.47774132216700005
ACH-000696,-0.343372432875
ACH-000697,-0.810367391269
ACH-000699,-0.48781929596600004
ACH-000701,-0.574492313774
ACH-000706,-0.6143397937789999
ACH-000711,-0.347323394872
ACH-000713,-0.607804893429
ACH-000714,-0.449505870154
ACH-000718,-0.407347402666
ACH-000720,-0.417668961005
ACH-000721,-0.257591984521
ACH-000724,-0.438675060964
ACH-000725,-0.724116271496
ACH-000732,-0.504748792031
ACH-000734,-0.6469978803199999
ACH-000735,-0.545576649863
ACH-000736,-0.542583065924
ACH-000738,-1.06596667372
ACH-000746,-0.631315305235
ACH-000747,-0.716287124129
ACH-000748,-0.37829226696999996
ACH-000753,-0.576287594224
ACH-000756,-0.374543055653
ACH-000757,-0.471421646202
ACH-000758,-0.577545504455
ACH-000760,-0.581481402918
ACH-000763,-0.746962755105
ACH-000764,-0.323412623879
ACH-000765,-0.663292237595
ACH-000766,-0.306201248744
ACH-000767,-0.656263412633
ACH-000768,-0.677279904432
ACH-000769,-0.776153562891
ACH-000770,-0.396836797333
ACH-000771,-0.361733198803
ACH-000773,-0.465577165144
ACH-000776,-0.5496637661529999
ACH-000777,-0.416202666761
ACH-000778,-0.39877929901500003
ACH-000781,-0.327620237972
ACH-000782,-0.8334209695029999
ACH-000783,-0.385608419853
ACH-000784,-0.40221089240099994
ACH-000785,-0.557528281325
ACH-000787,-0.396528756637
ACH-000788,-0.37830518313699996
ACH-000791,-0.448222727718
ACH-000792,-0.436649002932
ACH-000794,-0.387089910229
ACH-000796,-0.732882203416
ACH-000799,-0.418684140592
ACH-000800,-0.7136262827650001
ACH-000802,-0.39935080118
ACH-000804,-1.0181098478100001
ACH-000805,-0.461828181184
ACH-000809,-0.540517694511
ACH-000810,-0.549305158424
ACH-000811,-0.44098149299500006
ACH-000817,-0.278352474033
ACH-000819,-0.41977812399400005
ACH-000820,-0.532921638021
ACH-000821,-0.5254611382559999
ACH-000822,-0.500756684903
ACH-000823,-0.58144926792
ACH-000824,-0.408390344785
ACH-000827,-0.28075094017499996
ACH-000829,-0.681582328962
ACH-000831,-0.525879197401
ACH-000832,-0.563297384957
ACH-000833,-1.0607631734899998
ACH-000834,-0.7561150302230001
ACH-000835,-0.52200854034
ACH-000836,-0.270569777995
ACH-000837,-0.81203768574
ACH-000838,-0.8843673442000001
ACH-000839,-0.64247087775
ACH-000840,-0.6161837989760001
ACH-000841,-0.150056013191
ACH-000843,-0.856249338777
ACH-000846,-0.978499608029
ACH-000847,-0.542895435393
ACH-000848,-0.7817323623010001
ACH-000849,-0.557618636435
ACH-000851,-0.48278493157799995
ACH-000855,-0.9505865180349999
ACH-000856,-0.563209043387
ACH-000858,-0.9224630635519999
ACH-000859,-0.964457815985
ACH-000861,-0.666399863765
ACH-000862,-0.60516759333
ACH-000865,-0.459255768228
ACH-000866,-0.3344451465
ACH-000867,-0.401068022104
ACH-000869,-0.45039767900899996
ACH-000872,-0.348814315692
ACH-000873,-0.61253066064
ACH-000876,-0.45023798079300004
ACH-000878,-0.830585250776
ACH-000880,-0.5806313076990001
ACH-000881,-0.464085496923
ACH-000882,-0.321316028618
ACH-000884,-0.6632334149920001
ACH-000885,-0.7532961142649999
ACH-000887,-0.49598429774400005
ACH-000888,-0.516507301217
ACH-000889,-0.560305845407
ACH-000890,-0.265733616362
ACH-000896,-0.537013284357
ACH-000898,-0.413727882187
ACH-000900,-0.5634079823520001
ACH-000901,-0.48925253894299997
ACH-000905,-0.508835883134
ACH-000906,-0.8088749677079999
ACH-000907,-0.30208294237100003
ACH-000910,-1.0592863099
ACH-000911,-0.580508218148
ACH-000912,-0.245485695662
ACH-000913,-0.566906560441
ACH-000915,-0.499772577637
ACH-000916,-0.0408530922846
ACH-000917,-0.544589044551
ACH-000921,-0.578806314117
ACH-000924,-0.485835689063
ACH-000926,-0.433927506643
ACH-000928,-0.440410088975
ACH-000929,-0.775110627746
ACH-000932,-0.311738023266
ACH-000935,-0.745224735133
ACH-000936,-0.726244102148
ACH-000937,-0.5905613848969999
ACH-000938,-0.528096365255
ACH-000939,-0.515932074172
ACH-000941,-0.618689240348
ACH-000943,-0.9652304521439999
ACH-000946,-0.341258922949
ACH-000947,-0.8226702509639999
ACH-000948,-0.713407150735
ACH-000950,-0.743243063386
ACH-000953,-0.6298121690039999
ACH-000957,-0.83794160516
ACH-000958,-0.47099133504199997
ACH-000960,-0.656915155827
ACH-000963,-0.368238734058
ACH-000968,-0.761270326293
ACH-000969,-0.27330342774
ACH-000973,-0.435511569233
ACH-000974,-0.396149431289
ACH-000975,-0.554526965926
ACH-000976,-0.488229673546
ACH-000978,-0.704582371706
ACH-000980,-0.6816395373530001
ACH-000984,-0.40372922703599995
ACH-000986,-0.747677157173
ACH-000988,-0.545801342947
ACH-000993,-0.35821555532899996
ACH-000994,-0.72896677677
ACH-000996,-0.598923172072
ACH-001001,-0.724524319626
ACH-001020,-0.39124017161799995
ACH-001028,-0.41030645513700004
ACH-001031,-0.25617622282499997
ACH-001038,-0.527818347949
ACH-001048,-0.622877527666
ACH-001050,-0.343399156335
ACH-001053,-0.326605692141
ACH-001054,-0.5076203650500001
ACH-001061,-0.745378828837
ACH-001067,-0.51806598368
ACH-001075,-0.142520805838
ACH-001096,-0.619715270969
ACH-001128,-1.05837604957
ACH-001134,-0.67272081287
ACH-001151,-0.539869099086
ACH-001163,-0.45924460704099995
ACH-001164,-0.730145758883
ACH-001173,-0.793136998026
ACH-001183,-0.506162081817
ACH-001184,-0.585504799308
ACH-001190,-0.5267077030990001
ACH-001192,-0.49206375712800005
ACH-001193,-0.20644664840500002
ACH-001196,-0.5850948537080001
ACH-001197,-0.37972856083499995
ACH-001205,-0.301523454051
ACH-001211,-0.250488179166
ACH-001212,-0.35668028720399997
ACH-001228,-0.802409813811
ACH-001232,-0.494323842183
ACH-001239,-0.588328828379
ACH-001274,-0.43306227788699997
ACH-001275,-0.526359276902
ACH-001277,-0.36377424377499995
ACH-001278,-0.9292418611839999
ACH-001280,-0.64202666307
ACH-001283,-0.408174666533
ACH-001289,-0.46157610692
ACH-001295,-0.298501611764
ACH-001300,-0.41496481437
ACH-001301,-0.41036481728699997
ACH-001302,-0.249338756536
ACH-001303,-0.486223286056
ACH-001306,-0.21166192111200002
ACH-001318,-0.852447062395
ACH-001322,-0.551477841567
ACH-001328,-0.44961200323899997
ACH-001332,-0.8783580356020001
ACH-001333,-0.33009939025199997
ACH-001336,-0.654495808456
ACH-001340,-0.35979642156400005
ACH-001346,-0.38885944391800004
ACH-001353,-0.382735886242
ACH-001354,-0.43852806218900003
ACH-001367,-0.620259282622
ACH-001368,-0.371634694444
ACH-001374,-0.242903993002
ACH-001375,-0.288877085623
ACH-001377,-0.337595117193
ACH-001380,-0.659654084432
ACH-001391,-0.604711761291
ACH-001407,-0.281826813031
ACH-001408,-0.338121964261
ACH-001413,-0.148417949495
ACH-001430,-0.328115227346
ACH-001431,-0.357914329986
ACH-001450,-0.35663044897
ACH-001496,-0.378699278776
ACH-001500,-0.8902005880030001
ACH-001521,-0.186144738451
ACH-001523,-0.624442070717
ACH-001532,-0.261541638607
ACH-001536,-0.07735058862649999
ACH-001550,-0.65602110485
ACH-001552,-0.578843308178
ACH-001554,-0.5355519846
ACH-001645,-0.5744040078880001
ACH-001654,-0.384259305153
ACH-001715,-0.508788934951
ACH-001735,-0.112365671158
ACH-001736,-0.44394315158200004
ACH-001737,-0.28606882555999996
ACH-001740,-0.566190129755
ACH-001745,-0.689159246753
ACH-001750,-0.58053092857
ACH-001765,-0.283945874036
ACH-001956,-0.272131569262
ACH-001957,-0.32644671351599996
