,GFOD2 (81577)
ACH-000004,-0.131104870502
ACH-000007,-0.06892906029310002
ACH-000009,0.0977136353228
ACH-000011,0.165265228372
ACH-000012,-0.223621942324
ACH-000013,-0.0888509430424
ACH-000014,0.0908409151327
ACH-000015,0.12796071001700002
ACH-000017,0.0659359575603
ACH-000018,0.11848412849199999
ACH-000019,-0.11845629286499999
ACH-000021,0.0693901485738
ACH-000022,-0.107382110907
ACH-000025,-0.0912769143506
ACH-000028,0.142425495744
ACH-000030,0.0133431204158
ACH-000035,-0.0180810671036
ACH-000036,0.0351374446344
ACH-000037,-0.00020320258627400003
ACH-000039,0.306455413552
ACH-000040,-0.12108623106699999
ACH-000041,0.24514148741500003
ACH-000042,-0.109523771128
ACH-000045,-0.171615503088
ACH-000047,-0.0641687747795
ACH-000052,-0.08057552786660001
ACH-000053,-0.0240701075385
ACH-000054,0.05893286492819999
ACH-000055,0.14055498305400002
ACH-000060,-0.0068519559097299995
ACH-000067,0.271272679961
ACH-000070,-0.019194077512099998
ACH-000075,0.128336575961
ACH-000078,-0.0321314223855
ACH-000082,-0.124355753349
ACH-000085,-0.3027950279
ACH-000086,-0.130660498541
ACH-000087,0.009110364905209998
ACH-000092,0.024067855899299998
ACH-000095,-0.027996338536299997
ACH-000097,0.0582724771344
ACH-000098,0.043343756234599996
ACH-000099,0.000272854090698
ACH-000108,0.057726251983099997
ACH-000113,-0.0222814540864
ACH-000115,-0.07266552550989999
ACH-000116,-0.019032653766400003
ACH-000118,-0.103592745067
ACH-000120,-0.07000255847419999
ACH-000123,-0.10615192514699999
ACH-000127,-0.101771538778
ACH-000128,-0.167369277469
ACH-000132,-0.0768040273884
ACH-000133,-0.09162654908949999
ACH-000137,-0.0164254731422
ACH-000138,0.0630505748009
ACH-000142,-0.09325882956810001
ACH-000143,-0.0330741526647
ACH-000146,-0.015125038712
ACH-000148,-0.032406000016400004
ACH-000150,0.0375949028967
ACH-000152,-0.0698690987583
ACH-000153,-0.250310906318
ACH-000159,0.138008181313
ACH-000160,-0.148655322124
ACH-000163,0.0177581548745
ACH-000167,0.0213568225489
ACH-000168,0.07545711969289999
ACH-000169,-0.0147202403155
ACH-000178,0.035434908395
ACH-000182,0.0698351698703
ACH-000183,-0.167725192886
ACH-000188,0.064671307636
ACH-000189,-0.185385784302
ACH-000190,-0.0714062372158
ACH-000198,-0.0295938444617
