,SUFU (51684)
ACH-000004,-0.315905851631
ACH-000007,-0.05008791060190001
ACH-000009,0.00326948511581
ACH-000011,-0.23301911165300002
ACH-000012,-0.026987191828099995
ACH-000013,-0.524585868919
ACH-000014,0.46442233626400004
ACH-000015,0.109879659608
ACH-000017,-0.127362358301
ACH-000018,0.09422311188660001
ACH-000019,0.0650881889549
ACH-000021,0.152445430483
ACH-000022,0.0543011304806
ACH-000025,-0.0708340478472
ACH-000028,0.0376094422238
ACH-000030,0.179984751451
ACH-000035,0.00355464370339
ACH-000036,0.46680994566699996
ACH-000037,0.145831892814
ACH-000039,0.278279117674
ACH-000040,-0.0718139475428
ACH-000041,-0.28081293253
ACH-000042,0.052563323193499996
ACH-000045,0.0454129569755
ACH-000047,0.053022910510099996
ACH-000052,0.27970064731600003
ACH-000053,0.0684208843014
ACH-000054,0.178126657271
ACH-000055,-0.316037066834
ACH-000060,0.0176412154923
ACH-000067,0.028820751675
ACH-000070,0.0294461228103
ACH-000075,-0.258329439685
ACH-000078,0.198354323434
ACH-000082,0.217014310683
ACH-000085,-0.0802193098527
ACH-000086,0.196700680352
ACH-000087,-0.258570315741
ACH-000092,-0.218433332289
ACH-000095,0.09438586394469999
ACH-000097,0.135499145569
ACH-000098,-0.174385897839
ACH-000099,0.170035427883
ACH-000108,-0.0135183443744
ACH-000113,-4.84690908819e-05
ACH-000115,-0.19340112668900003
ACH-000116,0.284003441532
ACH-000118,0.048793658207400004
ACH-000120,0.141463435419
ACH-000123,0.00998925617476
ACH-000127,0.10740115851399999
ACH-000128,0.17832995594300002
ACH-000132,0.201543455145
ACH-000133,0.09309033019739998
ACH-000137,0.212870493686
ACH-000138,-0.142875025501
ACH-000142,0.210369571266
ACH-000143,0.0033784260052800003
ACH-000146,0.267366904201
ACH-000148,0.00366424182172
ACH-000150,0.03145154582240001
ACH-000152,-0.0718866008355
ACH-000153,0.0776753115604
ACH-000159,-0.0038376050886999996
ACH-000160,0.345341554369
ACH-000163,0.22172263519699997
ACH-000167,0.44115626853100004
ACH-000168,-0.19857431304099998
ACH-000169,0.150162441871
ACH-000178,-0.07938832311130001
ACH-000182,-0.012959474435
ACH-000183,0.246528983028
ACH-000188,-0.0188466837534
ACH-000189,-0.2266790911
ACH-000190,0.272377732732
ACH-000198,0.0372584918503
ACH-000204,-0.137826948696
ACH-000206,-0.0993417747485
