,EIF2AK2 (5610)
ACH-000004,-0.176835678312
ACH-000007,0.18376243759599997
ACH-000009,0.0358361577954
ACH-000011,0.175730224903
ACH-000012,0.0826154951111
ACH-000013,0.11632158232899999
ACH-000014,-0.0740961414679
ACH-000015,0.17916401934300002
ACH-000017,0.08268147324660001
ACH-000018,0.152112062162
ACH-000019,-0.0638152130753
ACH-000021,-0.055726066001399996
ACH-000022,0.0355708926292
ACH-000025,0.0760373056141
ACH-000028,0.0791634271636
ACH-000030,-0.010959922655799998
ACH-000035,0.07047853297739999
ACH-000036,-0.07493789344839999
ACH-000037,-0.045040649748099994
ACH-000039,-0.052687471781800006
ACH-000040,-0.182823465353
ACH-000041,-0.18282555081500002
ACH-000042,-0.130249785059
ACH-000045,-0.213620155436
ACH-000047,-0.050344592741800004
ACH-000052,-0.0203209809612
ACH-000053,-0.06403684253139999
ACH-000054,-0.123996181584
ACH-000055,0.0209140164364
ACH-000060,0.0631243344629
ACH-000067,0.023126547210499997
ACH-000070,0.0062921407875699996
ACH-000075,0.0961659425893
ACH-000078,-0.21176241915600003
ACH-000082,0.08604421667449999
ACH-000085,0.053114689267600004
ACH-000086,-0.08012416028160001
ACH-000087,0.14177467922
ACH-000092,-0.0747362402213
ACH-000095,0.00887103240972
ACH-000097,0.0532198956895
ACH-000098,-0.060827144748
ACH-000099,-0.0635631346585
ACH-000108,0.031006532826400004
ACH-000113,-0.115902376318
ACH-000115,-0.14208643675000002
ACH-000116,0.044556256964499996
ACH-000118,0.047721458057399996
ACH-000120,0.0452587157955
ACH-000123,0.0901780456182
ACH-000127,0.0142375282193
ACH-000128,-0.0490000305693
ACH-000132,-0.030683642136900002
ACH-000133,-0.117685092541
ACH-000137,0.134178747953
ACH-000138,0.051535978981
ACH-000142,-0.102294294517
ACH-000143,0.176201110557
ACH-000146,-0.0660321961355
ACH-000148,0.041708853608199994
ACH-000150,0.0859777161884
ACH-000152,-0.140143858594
ACH-000153,0.36761870249399997
ACH-000159,0.0495184997602
ACH-000160,-0.101932602104
ACH-000163,0.340133973707
ACH-000167,0.22315532667399998
ACH-000168,-0.339625040719
ACH-000169,0.107630442499
ACH-000178,-0.0836551106282
ACH-000182,-0.0167684094341
ACH-000183,0.0678663410176
ACH-000188,0.0649205477346
ACH-000189,0.0559229384478
ACH-000190,0.342131515118
ACH-000198,0.050888558952
ACH-000204,0.257698529172
ACH-000206,0.221317399712
ACH-000207,-0.121231706815
ACH-000211,0.00366486806386
ACH-000215,-0.0236691451744
ACH-000221,0.0716046594668
ACH-000222,-0.0287823052449
ACH-000223,0.09354401743619999
ACH-000226,-0.047386639113099996
ACH-000227,-0.0560619388732
ACH-000228,-0.012288229565700002
ACH-000231,0.0978322098549
ACH-000232,0.0011893050623399998
ACH-000233,-0.162988049242
ACH-000234,0.104553604311
ACH-000235,0.048591095428200004
ACH-000237,-0.0331640303175
ACH-000238,-0.123612653785
ACH-000243,-0.0916251750289
ACH-000244,0.17181868164099998
ACH-000246,0.0466357657673
ACH-000248,0.04708343169919999
ACH-000250,0.0118346956291
ACH-000251,-0.0102752510589
ACH-000253,0.0742576371076
ACH-000255,0.09069216108439998
ACH-000256,0.138800907128
ACH-000257,0.0244714826747
ACH-000258,-0.0101218655387
ACH-000259,-0.011794416306799999
ACH-000260,0.000514610367253
ACH-000261,0.07664233511410001
ACH-000262,-0.08411168916009999
ACH-000263,-0.160071137832
ACH-000264,0.018540826338400002
ACH-000265,-0.0217295392989
ACH-000266,-0.0691587006319
ACH-000272,-0.09904070094560001
ACH-000273,-0.007031124977479999
ACH-000274,-0.08994276145839998
ACH-000277,-0.07326652700830001
ACH-000278,-0.056151364931300005
ACH-000279,-0.011387183902100001
ACH-000280,0.111361922941
ACH-000281,-0.153520142873
ACH-000288,-0.09978416073480001
ACH-000291,0.11414854030200002
ACH-000293,0.100704877064
ACH-000294,-0.065084872768
ACH-000295,0.23119380618000002
ACH-000296,0.13963174836300002
ACH-000302,0.0248749099302
ACH-000304,-0.26956074122900003
ACH-000307,-0.009753470014540001
ACH-000308,-0.0568551312258
ACH-000310,0.0502485314358
ACH-000311,-0.106804685822
ACH-000312,-0.0190314367769
ACH-000315,0.023419271998200004
ACH-000316,0.181091508079
ACH-000317,0.053054540253
ACH-000318,-0.0347676617523
ACH-000319,0.0693573433697
ACH-000320,0.010333718421299999
ACH-000322,-0.11338604975500001
ACH-000323,-0.374415422616
ACH-000324,-0.0855302496228
ACH-000329,0.0479170741366
ACH-000330,0.104327581359
ACH-000331,0.10321921651900001
ACH-000332,-0.0207774341739
ACH-000334,-0.14614166006100002
ACH-000335,0.3015418755
ACH-000336,-0.29359867926
ACH-000337,-0.0448517978251
ACH-000339,0.05449687677080001
ACH-000341,-0.142883847745
ACH-000348,0.07578805398710001
ACH-000350,-0.0535243466928
ACH-000352,-0.14875973607
ACH-000356,-0.141532705604
ACH-000361,-0.285643733656
ACH-000362,-0.142481131067
ACH-000363,0.00903959023868
ACH-000364,-0.0555846496964
ACH-000365,-0.062294545179199995
ACH-000366,0.026434720616599995
ACH-000368,-0.17560628553500002
ACH-000374,0.059319871220899996
ACH-000375,-0.0548099338783
ACH-000376,-0.134848863608
ACH-000381,0.056204485683500005
ACH-000383,0.127095430844
ACH-000387,0.077017189365
ACH-000389,-0.0152197836821
ACH-000390,-0.130255090208
ACH-000393,0.024692593867099998
ACH-000395,0.23863873558
ACH-000397,-0.13053798559000002
ACH-000401,-0.08847261257919999
ACH-000402,-0.138113927458
ACH-000403,-0.166027845919
ACH-000404,-0.016331349004600003
ACH-000406,-0.0808554335243
ACH-000407,0.0537851484619
ACH-000408,0.0746916042388
ACH-000410,-0.037710495775800004
ACH-000411,0.161259945318
ACH-000414,-0.17779467131499999
ACH-000415,0.0208264212404
ACH-000416,0.0032365950428499997
ACH-000420,0.0745164759096
ACH-000421,-0.028548505153099996
ACH-000424,-0.04572727152390001
ACH-000425,-0.058235702155499995
ACH-000426,0.0806105705613
ACH-000427,-0.0809580678477
ACH-000433,-0.264413591075
ACH-000436,0.124754091458
ACH-000444,0.153667850305
ACH-000445,-0.12178196245999999
ACH-000448,0.00761661833061
ACH-000450,-0.15704458076199998
ACH-000452,0.094894180013
ACH-000454,-0.280449710983
ACH-000458,0.0948687174293
ACH-000459,-0.018504339650400003
ACH-000460,-0.0950315462774
ACH-000461,0.0813730716644
ACH-000463,-0.058572387770600004
ACH-000464,-0.054376006611400005
ACH-000466,-0.10115919908299999
ACH-000467,0.0522545118697
ACH-000468,-0.10087110824500001
ACH-000469,-0.0031594249735799997
ACH-000470,0.0745456303015
ACH-000471,0.0489094469307
ACH-000472,0.00842363487629
ACH-000473,-0.0701100835584
ACH-000475,-0.0012352648469
ACH-000476,0.0720885540183
ACH-000477,0.005289393802560001
ACH-000480,0.0959876742825
ACH-000481,-0.06246977700780001
ACH-000483,0.07009476948469999
ACH-000484,0.14646703188100002
ACH-000485,0.006724806877270001
ACH-000486,-0.0608511758313
ACH-000487,0.054058074858
ACH-000488,0.0317894828826
ACH-000490,0.128453018334
ACH-000491,-0.251111284309
ACH-000495,0.00387312915342
ACH-000496,-0.0642221756302
ACH-000499,-0.0384201550236
ACH-000500,0.38621028192400003
ACH-000502,-0.032896195579
ACH-000503,-0.27308077043400003
ACH-000505,-0.0302791911466
ACH-000507,-0.0842779292138
ACH-000510,0.13497697686899998
ACH-000511,0.027123057399499998
ACH-000512,0.13963257964099998
ACH-000516,0.0781875504445
ACH-000517,0.012237641026299999
ACH-000518,0.037587690871900004
ACH-000520,0.0282258379079
ACH-000521,-0.10626923896700001
ACH-000522,-0.12028530767899999
ACH-000524,0.0154483189092
ACH-000527,0.000524588401871
ACH-000528,0.020950634374900003
ACH-000537,0.224637682817
ACH-000541,-0.229999352134
ACH-000542,0.11261569735200001
ACH-000544,0.030064039902400003
ACH-000545,-0.0008160972486050001
ACH-000547,0.255683823215
ACH-000548,0.00480533465646
ACH-000549,-0.111094662838
ACH-000550,-0.131370466267
ACH-000552,0.241239429815
ACH-000556,-0.0458721369106
ACH-000557,-0.0217344634027
ACH-000570,0.109914532873
ACH-000571,-0.0319015173741
ACH-000573,0.143501576257
ACH-000576,0.0640151308345
ACH-000580,-0.0145112732604
ACH-000584,0.014348057692200001
ACH-000585,-0.0819218002418
