,SMTN (6525)
ACH-000160,-0.31223484642
ACH-000163,-0.12188052421800001
ACH-000167,0.0359537276202
ACH-000168,-0.270799294643
ACH-000169,-0.23209699101
ACH-000178,-0.21083061167199998
ACH-000182,-0.09918837219189999
ACH-000183,-0.384628049922
ACH-000188,0.013297571852
ACH-000189,-0.598635741881
ACH-000190,-0.38789678063
ACH-000198,-0.0889884714669
ACH-000204,-0.08574492548019999
ACH-000206,0.0820796793389
ACH-000207,-0.493603599649
ACH-000211,-0.30835687522
ACH-000215,-0.191167718164
ACH-000221,-0.391420794781
ACH-000222,-0.0829085339509
ACH-000223,-0.09283447180410001
ACH-000226,-0.257377472366
ACH-000227,-0.272895740394
ACH-000228,-0.280406338744
ACH-000231,-0.19811219744199998
ACH-000232,-0.210250708329
ACH-000233,-0.369666223758
ACH-000234,-0.00697367910892
ACH-000235,-0.0621575480045
ACH-000237,-0.131261231983
ACH-000238,-0.24155233383699998
ACH-000243,-0.146079123148
ACH-000244,-0.296115344831
ACH-000246,-0.0923583449358
ACH-000248,-0.16050004875499999
ACH-000250,-0.483690240196
ACH-000251,-0.34333250693800005
ACH-000253,-0.26779026950199997
ACH-000255,-0.269962178039
ACH-000256,-0.22368623592599998
ACH-000257,-0.165900614512
ACH-000258,-0.5507439432060001
ACH-000259,-0.037984689384300004
ACH-000260,-0.0591475082281
ACH-000261,-0.17755485783799999
ACH-000262,-0.186280309292
ACH-000263,-0.0717922361802
ACH-000264,-0.30687628640299996
ACH-000265,-0.242898467868
ACH-000266,-0.108529343003
ACH-000272,-0.199328937141
ACH-000273,0.010243450843399999
ACH-000274,-0.363302709421
ACH-000277,-0.148547809986
ACH-000278,-0.23914086382199998
ACH-000279,-0.224065204843
ACH-000280,-0.17778202195999998
ACH-000281,-0.280485364477
ACH-000288,-0.182929433128
ACH-000291,-0.218808320896
ACH-000293,-0.20814827572099998
ACH-000294,-0.104709660759
ACH-000295,0.11888600800100001
ACH-000296,-0.39023844112899997
ACH-000302,-0.279544516935
ACH-000304,-0.488640893439
ACH-000307,-0.0614230878025
ACH-000308,-0.19462931497699998
ACH-000310,-0.201567194021
ACH-000311,-0.237383412707
ACH-000312,0.0677803023
ACH-000315,-0.388799966394
ACH-000316,-0.156292901833
ACH-000317,-0.039086904200900004
ACH-000318,-0.131524557732
ACH-000319,-0.103196394452
ACH-000320,0.0640300354481
ACH-000322,0.178721637593
ACH-000323,-0.45753625231899997
ACH-000324,-0.22619948964899997
ACH-000329,-0.11090826827099999
ACH-000330,-0.139327055126
ACH-000331,-0.17523015185199997
ACH-000332,-0.124666883368
ACH-000334,0.08180438969039999
ACH-000335,-0.058876968301400004
ACH-000336,-0.451291994108
ACH-000337,-0.131385890207
ACH-000339,-0.176682460038
ACH-000341,-0.0910680271931
ACH-000348,-0.139603121813
ACH-000350,-0.155848309686
ACH-000352,-0.149162229447
ACH-000356,-0.315625733242
ACH-000361,-0.20845011177900002
ACH-000362,-0.17866159027800002
ACH-000363,-0.1115593585
ACH-000364,0.00942610541558
ACH-000365,-0.22829990257599997
ACH-000366,-0.0816316393227
ACH-000368,-0.35835515501299997
ACH-000374,-0.00547602478567
ACH-000375,-0.399995433469
ACH-000376,-0.0834486307131
ACH-000381,-0.128031745864
ACH-000383,-0.262379062086
ACH-000387,-0.263885017166
ACH-000389,0.129356209877
ACH-000390,-0.319323867255
ACH-000393,-0.427940098186
ACH-000395,-0.42639956429
ACH-000397,-0.18462207395999997
ACH-000401,-0.633343122885
ACH-000402,-0.09766127930849999
ACH-000403,-0.0271800630377
ACH-000404,-0.226322033783
ACH-000406,-0.261057697162
ACH-000407,-0.292963503434
ACH-000408,-0.0890185480797
ACH-000410,-0.217003589141
ACH-000411,-0.218967583579
ACH-000414,0.0173519065149
ACH-000415,-0.11735679164000001
ACH-000416,-0.127836812773
ACH-000420,-0.23313160461500002
ACH-000421,-0.404022563266
ACH-000424,-0.192182823445
ACH-000425,-0.20934262491500003
ACH-000426,0.0370890051772
ACH-000427,-0.0786722016143
ACH-000433,-0.44843997994999996
ACH-000436,-0.0867699146878
ACH-000444,-0.157054198351
ACH-000445,-0.14008038181500002
ACH-000448,-0.284688741948
ACH-000450,-0.471777796288
ACH-000452,-0.17790523809
ACH-000454,-0.312999480537
ACH-000458,-0.451284573505
ACH-000459,-0.07876732748389999
ACH-000460,-0.516936637178
ACH-000461,-0.343508696968
ACH-000463,-0.0951701217942
ACH-000464,-0.0312596961521
ACH-000466,-0.267191260886
ACH-000467,-0.227172322328
ACH-000468,-0.453327079173
ACH-000469,-0.05566369393080001
ACH-000470,-0.312422847122
ACH-000471,-0.259739240392
ACH-000472,-0.26820478446199997
ACH-000473,-0.336687986955
ACH-000475,-0.216053405918
ACH-000476,0.016261787614500003
ACH-000477,-0.440498558307
ACH-000480,-0.221830059514
ACH-000481,-0.148861972148
ACH-000483,-0.44681005728600004
ACH-000484,-0.00340850332431
ACH-000485,-0.09308070473880001
ACH-000486,-0.19098780590599998
ACH-000487,-0.134259873426
ACH-000488,-0.26778413313099997
ACH-000490,-0.35632446781800003
ACH-000491,-0.0754583609938
ACH-000495,-0.17898366398499999
ACH-000496,-0.0952691208137
ACH-000499,-0.34119350752800004
ACH-000500,0.24217346451400001
ACH-000502,-0.288698864732
ACH-000503,-0.398732823246
ACH-000505,-0.251728233782
ACH-000507,-0.298142873715
ACH-000510,-0.203179443371
ACH-000511,-0.270515569611
ACH-000512,0.09040123758139999
ACH-000516,-0.161191743253
ACH-000517,-0.272454711321
ACH-000518,-0.08982384612019999
ACH-000520,-0.298897128849
ACH-000521,0.309812763784
ACH-000522,0.0692390864225
ACH-000524,-0.29476478588000005
ACH-000527,-0.221820969322
ACH-000528,-0.376059403263
ACH-000537,0.103101090956
ACH-000541,0.0446365352801
ACH-000542,-0.18873090721000002
ACH-000544,-0.140079403341
ACH-000545,0.000617321681268
ACH-000547,-0.211671763593
ACH-000548,-0.318903858189
ACH-000549,-0.15901157883199998
ACH-000550,-0.00869056570459
ACH-000552,-0.34045386292700003
ACH-000556,-0.25921500166
ACH-000557,-0.144821698059
ACH-000570,-0.139546980512
ACH-000571,-0.307851642229
ACH-000573,-0.254572194246
ACH-000576,-0.37382161773100003
ACH-000580,-0.06974082549100001
ACH-000584,-0.14866705999000002
ACH-000585,0.131248556466
ACH-000588,-0.132419127019
ACH-000589,-0.11426535434
ACH-000591,-0.230614749036
ACH-000593,-0.162925615892
ACH-000600,-0.13117761726299998
ACH-000601,-0.227084096638
ACH-000604,-0.178746599174
ACH-000605,-0.296188792287
ACH-000606,-0.0651423275022
ACH-000608,-0.148483687496
ACH-000614,-0.0305393882848
ACH-000616,-0.280814728116
ACH-000618,-0.436269294951
ACH-000619,-0.274323278702
ACH-000620,-0.22673834430599998
ACH-000621,-0.24814962289999998
ACH-000622,-0.349027842182
ACH-000623,-0.17440123932999999
ACH-000624,-0.32052259899700003
ACH-000627,-0.22524429494000003
ACH-000630,-0.215049568638
ACH-000632,-0.289613279712
ACH-000633,-0.37160487060900005
ACH-000637,-0.113263755711
ACH-000638,-0.11100011771500001
ACH-000646,-0.080404198039
ACH-000647,-0.277859351564
ACH-000648,-0.0868921236932
ACH-000649,-0.20507622952500001
ACH-000651,-0.235363881433
ACH-000652,-0.142435467845
ACH-000653,-0.197150620628
ACH-000657,-0.21492104900800002
ACH-000658,-0.025390366502400005
ACH-000661,-0.11256372406199999
ACH-000662,-0.07798684821
ACH-000663,-0.040259997738699996
ACH-000665,-0.28786643210499996
ACH-000671,-0.197862458548
ACH-000673,-0.21058831785999998
ACH-000676,-0.169145535754
ACH-000677,-0.511325764821
ACH-000681,0.00216789279468
ACH-000682,-0.18925467531800003
ACH-000683,-0.019094485367
ACH-000684,-0.319275974124
ACH-000688,-0.37375412338799996
ACH-000693,-0.288350828357
ACH-000694,-0.224308303456
ACH-000695,-0.287652535358
ACH-000696,-0.12404041102600001
ACH-000697,-0.47222570916100004
ACH-000699,-0.319193340391
ACH-000701,-0.306222024807
ACH-000706,-0.230035498271
ACH-000711,-0.21675625389400002
ACH-000713,-0.151023926238
ACH-000714,-0.161745058881
ACH-000718,-0.036435510796800005
ACH-000720,-0.0782936466247
ACH-000721,-0.21787930814800002
ACH-000724,-0.209151235726
ACH-000725,-0.384108124257
ACH-000732,-0.37917094591399997
ACH-000734,-0.159053959318
ACH-000735,-0.473232432542
ACH-000736,-0.219706169063
ACH-000738,0.05603887831690001
ACH-000746,-0.260610841724
ACH-000747,-0.307752425497
ACH-000748,-0.350826059437
ACH-000753,-0.15173609593100001
ACH-000756,-0.0952448780075
ACH-000757,-0.347623624969
ACH-000758,-0.35494579843400004
ACH-000760,-0.23986615566
ACH-000763,-0.339087314016
ACH-000764,-0.135758185485
ACH-000765,-0.126624098175
ACH-000766,-0.124570464184
ACH-000767,-0.0360568826869
ACH-000768,-0.368286238579
ACH-000769,-0.375463017495
ACH-000770,0.0214595889733
ACH-000771,-0.399914036779
ACH-000773,-0.20480080205200002
ACH-000776,-0.469527937898
ACH-000777,-0.35302211131899996
ACH-000778,-0.0955066291083
ACH-000781,-0.100625435564
ACH-000782,-0.34654245747900003
ACH-000783,-0.235620025948
ACH-000784,-0.316419844071
ACH-000785,0.043394942404899994
ACH-000787,-0.315773810537
ACH-000788,-0.18839356239500002
ACH-000791,-0.276275684954
ACH-000792,-0.11294785717700001
ACH-000794,-0.210927704553
ACH-000796,-0.0696923358234
ACH-000799,-0.470030698121
ACH-000800,-0.125920260902
ACH-000802,-0.260189597572
ACH-000804,-0.0793609006804
ACH-000805,-0.165078647304
ACH-000809,-0.12054788995799999
ACH-000810,-0.14453258328
ACH-000811,-0.13110641065300002
ACH-000817,-0.262068252145
ACH-000819,-0.44239922003300003
ACH-000820,-0.49939134267499996
ACH-000821,-0.178820888895
ACH-000822,-0.303226625935
ACH-000823,-0.242437990491
ACH-000824,-0.164839678586
ACH-000827,-0.209918400664
ACH-000829,-0.0789105220955
ACH-000831,-0.157331766305
ACH-000832,-0.18311975480999998
ACH-000833,-0.266454811515
ACH-000834,-0.0132362132769
ACH-000835,-0.163919285765
ACH-000836,-0.188425032047
ACH-000837,-0.177951933073
ACH-000838,-0.18482312209100002
ACH-000839,-0.234876745461
ACH-000840,-0.388010997367
ACH-000841,-0.124226608727
ACH-000843,-0.118562048584
ACH-000846,-0.22173231196999996
ACH-000847,-0.140541236277
ACH-000848,-0.206732110365
ACH-000849,-0.06204324934640001
ACH-000851,-0.35210698649000005
ACH-000855,-0.38540163801399996
ACH-000856,-0.21947599979899998
ACH-000858,-0.21003789510600002
ACH-000859,-0.30699267040899997
ACH-000861,0.0768271468661
ACH-000862,-0.28329017831000003
ACH-000865,-0.223721288147
ACH-000866,-0.240866991395
ACH-000867,-0.119597490284
ACH-000869,0.0371838732428
ACH-000872,-0.18820671793699997
ACH-000873,-0.455108260556
ACH-000876,-0.12725943032
ACH-000878,0.0797414241279
ACH-000880,-0.235590321252
ACH-000881,-0.271323758001
ACH-000882,-0.010838512262799999
ACH-000884,-0.258668349855
ACH-000885,-0.162532014303
ACH-000887,-0.126818645698
ACH-000888,-0.224984429186
ACH-000889,-0.325895118871
ACH-000890,-0.529663057337
ACH-000896,-0.387288882864
ACH-000898,-0.054115930888099996
ACH-000900,-0.12613595778699999
ACH-000901,-0.34686425402300003
ACH-000905,-0.254108681307
ACH-000906,-0.295001797647
ACH-000907,-0.538885129718
ACH-000910,-0.221071028442
ACH-000911,-0.33521470325999997
ACH-000912,-0.257993537781
ACH-000913,-0.19337233874499998
ACH-000915,-0.153510114041
ACH-000916,-0.486030380585
ACH-000917,-0.155654114561
ACH-000921,-0.19092501841899998
ACH-000924,-0.278519330829
ACH-000926,-0.275763232176
ACH-000928,0.0743649526083
ACH-000929,-0.24949073900899998
ACH-000932,0.0018196876723
ACH-000935,-0.08905505931770001
ACH-000936,-0.24399222905999998
ACH-000937,-0.22847325410500002
ACH-000938,-0.325465460291
ACH-000939,-0.325439660288
ACH-000941,-0.131389458589
ACH-000943,-0.11758038349700001
ACH-000946,-0.30312497576499997
ACH-000947,-0.17080778830899998
ACH-000948,-0.221387581061
ACH-000950,-0.317128696555
ACH-000953,-0.20248417894200002
ACH-000957,-0.018821522631400002
ACH-000958,-0.397839438932
ACH-000960,-0.226256315192
ACH-000963,-0.0396010269265
ACH-000968,-0.210665120037
ACH-000969,-0.41752122192100005
ACH-000973,-0.0891585977843
ACH-000974,-0.09757494208100001
ACH-000975,-0.270947853207
ACH-000976,0.054054086783800005
ACH-000978,0.0296015049333
ACH-000980,-0.384224083631
ACH-000984,-0.005428548223429999
ACH-000986,-0.441795492431
ACH-000988,-0.342710157318
ACH-000993,-0.0618253918914
ACH-000994,-0.251332561562
ACH-000996,-0.37400545303099997
ACH-001001,-0.234532137792
ACH-001020,-0.17185029107900002
ACH-001028,-0.276986595889
ACH-001031,-0.265582800041
ACH-001038,-0.210696706629
ACH-001048,-0.235445016096
ACH-001050,0.0232494030424
ACH-001053,-0.20521432000999998
ACH-001054,-0.0322085616171
ACH-001061,-0.18781091634799998
ACH-001067,-0.128703234538
ACH-001075,-0.196462423758
ACH-001096,-0.106113403132
ACH-001128,-0.0498544347212
ACH-001134,-0.013504069191199999
ACH-001151,-0.13811664881
ACH-001163,-0.265140528662
ACH-001164,0.207918283693
ACH-001173,-0.240182696494
ACH-001183,-0.22013165047299998
ACH-001184,-0.27768353181
ACH-001190,-0.0124107070988
ACH-001192,-0.477368491834
ACH-001193,0.41578817152099995
ACH-001196,-0.17907841174699998
ACH-001197,-0.347488546681
ACH-001205,-0.276554831437
ACH-001211,-0.012366775926700001
ACH-001212,-0.288216043677
ACH-001228,-0.411829913638
ACH-001232,-0.191373415372
ACH-001239,-0.516753042034
ACH-001274,-0.261627815354
ACH-001275,-0.143632493088
ACH-001277,-0.469515442567
ACH-001278,-0.340294941788
ACH-001280,-0.360923782961
ACH-001283,-0.181692133907
ACH-001289,-0.329106593066
ACH-001295,-0.213014495661
ACH-001300,-0.249621381093
ACH-001301,-0.305284618312
ACH-001302,0.226818057843
ACH-001303,-0.707919961697
ACH-001306,-0.19235096175299998
ACH-001318,-0.26802158474800003
ACH-001322,-0.38398174854500006
ACH-001328,-0.0827731027938
ACH-001332,-0.372980616412
ACH-001333,-0.186403965045
ACH-001336,-0.18579698601
ACH-001340,-0.280013929329
ACH-001346,-0.263034798285
ACH-001353,-0.161322974365
ACH-001354,0.09659222373
ACH-001367,-0.409138694577
ACH-001368,-0.118561843376
ACH-001374,-0.387204707704
ACH-001375,-0.181179397405
ACH-001377,-0.09895441042030001
ACH-001380,-0.09494316600860002
ACH-001391,-0.522079179592
ACH-001407,-0.53031945439
ACH-001408,-0.255627579452
ACH-001413,-0.159778527801
ACH-001430,-0.261926280556
ACH-001431,-0.306492724767
ACH-001450,-0.29618474215199997
ACH-001496,-0.359851562029
ACH-001500,-0.185860606899
ACH-001521,-0.545157218826
ACH-001523,-0.0529921447927
ACH-001532,-0.182775755229
ACH-001536,-0.18285052777600003
ACH-001550,-0.145837843652
ACH-001552,0.0522475912803
ACH-001554,-0.196989479358
ACH-001645,-0.0638289654044
ACH-001654,-0.158672944737
ACH-001715,-0.368034301409
ACH-001735,-0.23210176395100002
ACH-001736,-0.326703569175
ACH-001737,-0.288499038122
ACH-001740,-0.0542195766634
ACH-001745,-0.07270976310560001
ACH-001750,-0.460615624089
ACH-001765,-0.238664859397
ACH-001956,-0.24943200901700002
ACH-001957,-0.141217987333
