,CDC123 (8872)
ACH-000004,-2.13984386218
ACH-000007,-2.0180728792
ACH-000009,-1.9628924053
ACH-000011,-2.0419370637
ACH-000012,-2.0649007359000002
ACH-000013,-2.2150954488999997
ACH-000014,-2.1945609436099995
ACH-000015,-1.91486509847
ACH-000017,-2.11954526514
ACH-000018,-1.8764535364900001
ACH-000019,-2.31411848178
ACH-000021,-2.27975459767
ACH-000022,-2.19772647315
ACH-000025,-1.94654292069
ACH-000028,-1.6819729425999999
ACH-000030,-1.9835859175
ACH-000035,-1.5134648391299999
ACH-000036,-1.8414498470900003
ACH-000037,-1.22793736053
ACH-000039,-2.1194273653
ACH-000040,-1.8402087334000001
ACH-000041,-2.1788120758500003
ACH-000042,-1.89833103651
ACH-000045,-2.09921058085
ACH-000047,-2.10340826789
ACH-000052,-1.9595263904299998
ACH-000053,-1.9365482731499999
ACH-000054,-1.8869591142900002
ACH-000055,-2.08820904974
ACH-000060,-2.12171050919
ACH-000067,-1.9725578823900003
ACH-000070,-2.02749665123
ACH-000075,-1.9933285524700002
ACH-000078,-2.30590504
ACH-000082,-2.35382373469
ACH-000085,-1.7856358489300002
ACH-000086,-1.8254695762
ACH-000087,-1.9645328098
ACH-000092,-2.06379447561
ACH-000095,-2.14395089494
ACH-000097,-2.0863514712
ACH-000098,-2.16238664003
ACH-000099,-1.8950085081799999
ACH-000108,-1.8158374692900001
ACH-000113,-1.8462638314200002
ACH-000115,-2.81735689307
ACH-000116,-2.20572889049
ACH-000118,-1.87720405941
ACH-000120,-1.95457289876
ACH-000123,-1.8069513256099998
ACH-000127,-1.9200757551599996
ACH-000128,-2.22768489108
ACH-000132,-2.32630452724
ACH-000133,-2.0110121008200004
ACH-000137,-2.00764856631
ACH-000138,-1.8686114926700002
ACH-000142,-2.0731186357199998
ACH-000143,-1.7978341221
ACH-000146,-2.46960664837
ACH-000148,-2.1269428301
ACH-000150,-1.8535876538599998
ACH-000152,-1.63612988895
ACH-000153,-1.94229307833
ACH-000159,-1.9513623923599996
ACH-000160,-2.17833041386
ACH-000163,-1.9919029022099999
ACH-000167,-2.67792581975
ACH-000168,-2.1014649488900004
ACH-000169,-1.99869481031
ACH-000178,-2.00487051663
ACH-000182,-1.9596014529599997
ACH-000183,-2.0748553504099996
ACH-000188,-1.81787039788
ACH-000189,-1.71267776151
ACH-000190,-1.97679934214
ACH-000198,-1.9817641100299999
ACH-000204,-1.88791594243
ACH-000206,-1.95929374293
ACH-000207,-1.74802066487
ACH-000211,-1.8522615972
ACH-000215,-2.1595985199700003
ACH-000221,-2.11307994123
ACH-000222,-1.90817117319
ACH-000223,-1.9575154638599999
ACH-000226,-1.97796205885
ACH-000227,-2.8440560709200002
ACH-000228,-2.0336228197599997
ACH-000231,-1.88054441067
ACH-000232,-2.1286908895
ACH-000233,-2.09122278979
ACH-000234,-2.13581758695
ACH-000235,-1.98204045063
ACH-000237,-1.9797249258099998
ACH-000238,-2.01585149596
ACH-000243,-1.9344027164500002
ACH-000244,-1.97680700412
ACH-000246,-1.9578680320099997
ACH-000248,-1.6584093485100002
ACH-000250,-1.86488925812
ACH-000251,-1.7396873642299997
ACH-000253,-2.16227002283
ACH-000255,-1.74256424353
ACH-000256,-1.92929083477
ACH-000257,-2.27496435063
ACH-000258,-2.04242292744
ACH-000259,-1.9873746135400001
ACH-000260,-1.9251736431200002
ACH-000261,-2.0254036188900004
ACH-000262,-1.7812822907900003
ACH-000263,-1.9098322682299997
ACH-000264,-2.14424401032
ACH-000265,-1.8771419519599999
ACH-000266,-1.8476390261700002
ACH-000272,-1.8762267431
ACH-000273,-2.07051814771
ACH-000274,-2.54911471725
ACH-000277,-2.22185309872
ACH-000278,-1.98070015942
ACH-000279,-2.22332200119
ACH-000280,-2.07210205041
ACH-000281,-1.6193514392800001
ACH-000288,-1.8754310015200002
ACH-000291,-1.63715104296
ACH-000293,-2.1770035546799997
ACH-000294,-2.47970997335
ACH-000295,-1.92058143308
ACH-000296,-2.1694779221
ACH-000302,-2.17740991395
ACH-000304,-2.44296426365
ACH-000307,-1.9163724833900002
ACH-000308,-2.0250384711400002
ACH-000310,-2.5253355693
ACH-000311,-2.13242287017
ACH-000312,-1.9450452588999998
ACH-000315,-2.19730989572
ACH-000316,-2.0217084113
ACH-000317,-1.7073908314200001
ACH-000318,-2.51068666312
ACH-000319,-2.04813302842
ACH-000320,-2.00348497251
ACH-000322,-1.9281649082099999
ACH-000323,-1.64995262338
ACH-000324,-1.98650735128
ACH-000329,-2.3163518984
ACH-000330,-1.63911630963
ACH-000331,-1.89311835477
ACH-000332,-2.03937243136
ACH-000334,-2.55112936382
ACH-000335,-1.9506291638599997
ACH-000336,-1.9788304623800002
ACH-000337,-1.98341131091
ACH-000339,-1.79193881447
ACH-000341,-2.5447557069699998
ACH-000348,-2.06501990561
ACH-000350,-2.4296756191999997
ACH-000352,-1.92467070885
ACH-000356,-1.85919809406
ACH-000361,-1.74576563787
ACH-000362,-1.9594415978
ACH-000363,-2.21052905275
ACH-000364,-1.8176931095599997
ACH-000365,-2.00977650132
ACH-000366,-1.96552483352
ACH-000368,-1.89842873099
ACH-000374,-1.8349529213599998
ACH-000375,-1.88791571414
ACH-000376,-1.92604983914
ACH-000381,-1.9494873276499998
ACH-000383,-2.14568293385
ACH-000387,-1.60011648928
ACH-000389,-1.9066266685
ACH-000390,-2.13932527064
ACH-000393,-1.8603350747599998
ACH-000395,-1.8448166541599997
ACH-000397,-1.94655231705
ACH-000401,-1.81078831398
ACH-000402,-2.05816822621
ACH-000403,-2.1724032970200002
ACH-000404,-1.85807574267
ACH-000406,-1.99972419727
ACH-000407,-1.71704389482
ACH-000408,-1.54985203027
ACH-000410,-1.8046048981799998
ACH-000411,-1.8178493838900003
ACH-000414,-2.2101972665700003
ACH-000415,-2.10152542286
ACH-000416,-1.81255451243
ACH-000420,-1.83596155683
ACH-000421,-1.86535245023
ACH-000424,-1.9227812136400002
ACH-000425,-2.0714524074200003
ACH-000426,-3.04086209211
ACH-000427,-1.9532623964099998
ACH-000433,-1.7008093538999998
ACH-000436,-2.0343418441799996
ACH-000444,-1.71396456109
ACH-000445,-1.63352404542
ACH-000448,-1.92140672895
ACH-000450,-2.44922930372
ACH-000452,-2.19389707417
ACH-000454,-1.76836106333
ACH-000458,-1.7765275513599998
ACH-000459,-1.55404263821
ACH-000460,-1.72859052035
ACH-000461,-1.97743776371
ACH-000463,-1.6996375007
ACH-000464,-2.3724265235299997
ACH-000466,-2.40620770684
ACH-000467,-2.0765125032099996
ACH-000468,-1.7365048666799998
ACH-000469,-2.11238753688
ACH-000470,-1.9156461896
ACH-000471,-1.80812520965
ACH-000472,-2.06952013872
ACH-000473,-2.07245974938
ACH-000475,-2.1745869830599998
ACH-000476,-1.8812366850400002
ACH-000477,-3.5188023303400002
ACH-000480,-1.8679655674700002
ACH-000481,-1.94378417023
ACH-000483,-2.03858028998
ACH-000484,-1.7981192998599997
ACH-000485,-2.1921143084
ACH-000486,-1.82650528857
ACH-000487,-2.0608981811500002
ACH-000488,-1.99806352626
ACH-000490,-1.8771069481599998
ACH-000491,-2.10339131167
ACH-000495,-1.96250984215
ACH-000496,-1.7744489967299997
ACH-000499,-1.91120463901
ACH-000500,-2.46509871976
ACH-000502,-1.89729917396
ACH-000503,-1.9778166887900002
ACH-000505,-1.8822116803
ACH-000507,-1.92489258875
ACH-000510,-2.04894571
ACH-000511,-1.72627419945
ACH-000512,-1.7410853034
ACH-000516,-2.1155783275599997
ACH-000517,-2.10540978931
ACH-000518,-1.9454863115799998
ACH-000520,-1.8860557442900001
ACH-000521,-1.68186346195
ACH-000522,-2.12004511534
ACH-000524,-2.2128767158400002
ACH-000527,-1.94103957426
ACH-000528,-1.8865171851099998
ACH-000537,-2.07928044993
ACH-000541,-1.75582421944
ACH-000542,-1.88412182885
ACH-000544,-1.9224764058200001
ACH-000545,-1.8656748701299999
ACH-000547,-1.4695599030500002
ACH-000548,-2.04099294851
ACH-000549,-1.6116937927200001
ACH-000550,-1.7466966573400002
ACH-000552,-1.9364600218299999
ACH-000556,-2.14704441093
ACH-000557,-2.7025861581299995
ACH-000570,-1.9468867607
ACH-000571,-2.5346220245200004
ACH-000573,-2.03452010608
ACH-000576,-2.1375405989
ACH-000580,-2.63684628873
ACH-000584,-2.18978381813
ACH-000585,-2.2576849405
ACH-000588,-1.8528400638799998
ACH-000589,-1.66028618018
ACH-000591,-1.84628208398
ACH-000593,-2.14294817413
ACH-000600,-2.50449555089
ACH-000601,-1.8038304061000001
ACH-000604,-2.1032978217099996
ACH-000605,-1.8357296495599997
ACH-000606,-1.7332315375099998
ACH-000608,-2.11666725306
ACH-000614,-2.35964696645
ACH-000616,-1.9894179787400001
ACH-000618,-1.92429919528
ACH-000619,-1.8760545710900003
ACH-000620,-1.8956112078799998
ACH-000621,-1.93682343314
ACH-000622,-2.3299621356
ACH-000623,-2.26568818384
ACH-000624,-1.9489479770099998
ACH-000627,-1.50215718914
ACH-000630,-1.8630867787799998
ACH-000632,-1.94984208223
ACH-000633,-1.9586177332499999
ACH-000637,-2.14872132421
ACH-000638,-1.9545099568200002
ACH-000646,-2.2398861367099996
ACH-000647,-2.14441391655
ACH-000648,-1.8239455790999999
ACH-000649,-1.9844758686099997
ACH-000651,-1.9812860419
ACH-000652,-1.855924762
ACH-000653,-2.18762535787
ACH-000657,-2.0337284973
ACH-000658,-2.26123682666
ACH-000661,-2.61325770828
ACH-000662,-2.10772893504
ACH-000663,-1.88540171131
ACH-000665,-2.00356950969
ACH-000671,-2.0051571072
ACH-000673,-2.11025098387
ACH-000676,-1.9533612678799999
ACH-000677,-1.59221173856
ACH-000681,-1.94145610324
ACH-000682,-1.79771350164
ACH-000683,-2.29683676314
ACH-000684,-1.68124048451
ACH-000688,-1.60904495039
ACH-000693,-2.0080722352300002
ACH-000694,-1.8698090219699999
ACH-000695,-2.00958895031
ACH-000696,-1.7810588737000002
ACH-000697,-1.97306363473
ACH-000699,-2.3218610852
ACH-000701,-2.14453716477
ACH-000706,-2.0302635286200004
ACH-000711,-1.86083854335
ACH-000713,-1.71980403648
ACH-000714,-1.89666930075
ACH-000718,-2.2626299208900003
ACH-000720,-1.9942963908000002
ACH-000721,-1.80283979457
