,IRF7 (3665)
ACH-000004,0.0518231124409
ACH-000007,-0.047161057581400004
ACH-000009,0.0594194112584
ACH-000011,0.11584482369000002
ACH-000012,-0.102571173055
ACH-000013,0.0271529442747
ACH-000014,-0.127721435982
ACH-000015,-0.0248504132102
ACH-000017,-0.17517404670400002
ACH-000018,-0.23741634
ACH-000019,0.21362595610399998
ACH-000021,0.009725288878940001
ACH-000022,0.017767351294299998
ACH-000025,-0.232273809128
ACH-000028,-0.0684010125277
ACH-000030,-0.0177678265269
ACH-000035,-0.045659714323899994
ACH-000036,-0.123862745936
ACH-000037,-0.0760074749012
ACH-000039,-0.0603855135877
ACH-000040,0.0417567070803
ACH-000041,-0.09094264829469999
ACH-000042,-0.0993196690353
ACH-000045,-0.178314671309
ACH-000047,-0.0332533597967
ACH-000052,-0.08406223200210002
ACH-000053,-0.0354912379904
ACH-000054,0.103065418136
ACH-000055,0.0426481285241
ACH-000060,-0.107689800458
ACH-000067,0.0188684658366
ACH-000070,-0.224210066168
ACH-000075,-0.162201463065
ACH-000078,-0.100082692661
ACH-000082,-0.08872733054130001
ACH-000085,-0.155170778288
ACH-000086,-0.142579459304
ACH-000087,-0.153361408397
ACH-000092,-0.081933102727
ACH-000095,0.0667999778571
ACH-000097,-0.08532896326379999
ACH-000098,-0.0470100725928
ACH-000099,-0.05587696062059999
ACH-000108,-0.158969397467
ACH-000113,-0.0633655777705
ACH-000115,-0.0759908429782
ACH-000116,-0.0390498415639
ACH-000118,0.005005000893229999
ACH-000120,0.154114273071
ACH-000123,0.134109454686
ACH-000127,-0.06172569953430001
ACH-000128,0.008979959495899999
ACH-000132,-0.141260978168
ACH-000133,-0.0722264866319
ACH-000137,-0.07484176174030001
ACH-000138,-0.10546645249299999
ACH-000142,0.0222770353765
ACH-000143,0.05283089566930001
ACH-000146,-0.0417886499785
ACH-000148,-0.263944396811
ACH-000150,-0.126934097725
ACH-000152,-0.0816076793404
ACH-000153,0.347280011127
ACH-000159,-0.05207954326809999
ACH-000160,-0.0882998970147
ACH-000163,-0.042531949432499994
ACH-000167,0.0510534983816
ACH-000168,-0.155609287477
ACH-000169,-0.035209710582
ACH-000178,-0.170542681866
ACH-000182,-0.0219048627234
ACH-000183,-0.10715860446900001
ACH-000188,0.0890308488861
ACH-000189,0.0122978419302
ACH-000190,0.0123383607346
ACH-000198,0.0811903529477
ACH-000204,-0.103687778005
ACH-000206,-0.040551797673999995
ACH-000207,0.08241283136010001
ACH-000211,-0.0999435616273
ACH-000215,-0.09838667833999999
ACH-000221,0.12399079195900001
ACH-000222,-0.107276574186
ACH-000223,-0.00484808774033
ACH-000226,0.0468164962779
ACH-000227,-0.11121919545499999
ACH-000228,0.191772746052
ACH-000231,-0.14057243292500002
ACH-000232,-0.0592201975904
ACH-000233,-0.140102794566
ACH-000234,-0.143550099553
ACH-000235,-0.011589570875699999
ACH-000237,-0.0924287130424
ACH-000238,-0.117179115045
ACH-000243,0.08538058969969999
ACH-000244,-0.419197633913
ACH-000246,-0.08976225555680001
ACH-000248,0.21289213917199998
ACH-000250,-0.16464372306299999
ACH-000251,-0.193628001499
ACH-000253,-0.187870888684
ACH-000255,0.0456372301342
ACH-000256,-0.299852099335
ACH-000257,-0.114682877849
ACH-000258,0.022437518045700003
ACH-000259,0.026523401545199998
ACH-000260,-0.00829035071612
ACH-000261,-0.26173087362799996
ACH-000262,0.101996874757
ACH-000263,-0.055330756271199995
ACH-000264,-0.0484248020321
ACH-000265,0.101484055577
ACH-000266,-0.10249670946900001
ACH-000272,0.1111105199
ACH-000273,-0.09651281609539998
ACH-000274,-0.188318077065
ACH-000277,0.0290734923806
ACH-000278,-0.164047947287
ACH-000279,-0.0534304327539
ACH-000280,0.025834088895
ACH-000281,0.055163690427699995
ACH-000288,-0.139737561981
ACH-000291,-0.161976473286
ACH-000293,-0.10422534223200002
ACH-000294,0.274428138979
ACH-000295,-0.207708324927
ACH-000296,0.26390516302
ACH-000302,0.039570207886099995
ACH-000304,-0.08865860698189999
ACH-000307,-0.0057350101582900005
ACH-000308,-0.10876628761399999
ACH-000310,0.139150172937
ACH-000311,-0.033368526190999996
ACH-000312,-0.10733854214400002
ACH-000315,-0.0127592378131
ACH-000316,-0.164507426304
ACH-000317,-0.118796744862
ACH-000318,0.164085410807
ACH-000319,-0.188459385852
ACH-000320,0.280264706154
ACH-000322,-0.280847989179
ACH-000323,-0.18555412387000003
ACH-000324,0.037136067203
ACH-000329,-0.0531599224792
ACH-000330,-0.15431731078299998
ACH-000331,-0.0170404307353
ACH-000332,-0.00531072632541
ACH-000334,-0.0172451347792
ACH-000335,0.299952384493
ACH-000336,0.11371463123
ACH-000337,0.137813543029
ACH-000339,-0.0933765553914
ACH-000341,-0.00971924542553
ACH-000348,-0.155491558474
ACH-000350,-0.217907601094
ACH-000352,0.04854302499509999
ACH-000356,-0.248152058554
ACH-000361,-0.239344409937
ACH-000362,0.0313921468816
ACH-000363,-0.158286922781
ACH-000364,-0.0244129286516
ACH-000365,-0.0668227376558
ACH-000366,-0.28111933053800003
ACH-000368,-0.177704645002
ACH-000374,-0.09018456902010001
ACH-000375,-0.0912778380421
ACH-000376,-0.147339289643
ACH-000381,-0.114255516698
ACH-000383,-0.164524525315
ACH-000387,-0.0355975835739
ACH-000389,-0.358458147821
ACH-000390,-0.00400395241549
ACH-000393,-0.178944586013
ACH-000395,-0.457140257845
ACH-000397,-0.0723878128785
ACH-000401,-0.180099779745
ACH-000402,-0.0111610912081
ACH-000403,-0.06064399533969999
ACH-000404,-0.104628725321
ACH-000406,0.00650862714705
ACH-000407,-0.21088722028
ACH-000408,0.0691777695063
ACH-000410,-0.00833784526598
ACH-000411,-0.00119030889014
ACH-000414,-0.0452980192315
ACH-000415,-0.047120295979000006
ACH-000416,0.06763092018860001
ACH-000420,-0.164415928894
ACH-000421,-0.11631320348400001
ACH-000424,0.047183628399800004
ACH-000425,-0.08691096462539999
ACH-000426,0.0494340930464
ACH-000427,-0.0274193668773
ACH-000433,-0.032316089960500005
ACH-000436,-0.108957714602
ACH-000444,-0.22316121326699997
ACH-000445,-0.124975357651
ACH-000448,0.00213079734429
ACH-000450,0.006112497657409999
ACH-000452,-0.11231445193299999
ACH-000454,-0.0510741087638
ACH-000458,-0.107624675438
ACH-000459,-0.235642392066
ACH-000460,-0.0396922422335
ACH-000461,-0.0641452290477
ACH-000463,-0.00192250760805
ACH-000464,-0.24648371340300002
ACH-000466,0.173263647599
ACH-000467,-0.0047420087442299995
ACH-000468,0.127994700286
ACH-000469,-0.036963659002499996
ACH-000470,-0.203073740383
ACH-000471,0.0616434010553
ACH-000472,-0.0032163990616000003
ACH-000473,0.08574430057900001
ACH-000475,-0.0493985377367
ACH-000476,-0.20162545549000002
ACH-000477,-0.0122715538
ACH-000480,-0.0960781865248
ACH-000481,0.102291185972
ACH-000483,-0.0478037933534
ACH-000484,0.22651054460700001
ACH-000485,0.028860541693599997
ACH-000486,-0.0899472462046
ACH-000487,-0.040959425106
ACH-000488,-0.051974843606099996
ACH-000490,0.112141463132
ACH-000491,0.214636452753
ACH-000495,-0.12236213628900001
ACH-000496,0.0148619657733
ACH-000499,0.011750352818400001
ACH-000500,-0.18788640141399998
ACH-000502,-0.093467801899
ACH-000503,0.0800134127339
ACH-000505,-0.017816170312599997
ACH-000507,0.021845576467800002
ACH-000510,-0.08590840141439998
ACH-000511,0.0108357246468
ACH-000512,0.252599535838
ACH-000516,-0.11293757065
ACH-000517,-0.005652351950619999
ACH-000518,0.10428746915300001
ACH-000520,-0.0299954296891
ACH-000521,-0.16668702571900001
ACH-000522,-0.08166839991380001
ACH-000524,-0.011767610527600001
ACH-000527,-0.06381819121230001
ACH-000528,0.0236318197838
ACH-000537,-0.32024612767
ACH-000541,0.282640164565
ACH-000542,-0.107385858741
ACH-000544,-0.151837686995
ACH-000545,-0.10635592131100001
ACH-000547,-0.09040383670569999
ACH-000548,0.0491217255171
ACH-000549,0.044043414540800005
ACH-000550,-0.131492558928
ACH-000552,-0.163788791487
ACH-000556,-0.0500952767265
ACH-000557,-0.10861811025000001
ACH-000570,0.053444434505099996
ACH-000571,-0.23593926643100002
ACH-000573,-0.0240512781128
ACH-000576,-0.053603146647
ACH-000580,-0.0705747282334
ACH-000584,-0.0252032242
ACH-000585,-0.07332157263189999
ACH-000588,0.00701525486774
ACH-000589,0.161738541549
ACH-000591,-0.139966434817
ACH-000593,-0.183426623366
ACH-000600,-0.0352150958734
ACH-000601,-0.122901266811
ACH-000604,-0.07226639813369999
ACH-000605,0.196876581141
ACH-000606,0.041161989111599996
ACH-000608,0.00319381968432
ACH-000614,-0.258236707887
ACH-000616,0.0399753191474
ACH-000618,-0.185162342058
ACH-000619,-0.253293138174
ACH-000620,-0.0161894090384
ACH-000621,-0.21772609260200002
ACH-000622,-0.243192737185
ACH-000623,-0.374253118903
ACH-000624,-0.049577533544
ACH-000627,-0.122950896377
ACH-000630,0.0073268611641599994
ACH-000632,-0.12679524444499998
ACH-000633,-0.206129755863
ACH-000637,-0.016773185549299997
ACH-000638,0.0473940746067
ACH-000646,-0.041114945548099996
ACH-000647,-0.121348794628
ACH-000648,-0.12285028446799999
ACH-000649,-0.0793125996941
ACH-000651,0.0988498241543
ACH-000652,-0.080424029378
ACH-000653,-0.17647617090300002
ACH-000657,-0.10707956935599999
ACH-000658,0.20145787792999997
ACH-000661,-0.10822856990700001
ACH-000662,-0.21003693471299997
ACH-000663,-0.0388176192898
ACH-000665,-0.013361558980100002
ACH-000671,-0.08772687404230001
ACH-000673,-0.0940357955159
ACH-000676,0.0157690347441
ACH-000677,-0.0013665949910799998
ACH-000681,-0.148647101695
ACH-000682,-0.18809377715
ACH-000683,-0.11315687734000002
ACH-000684,0.05513859919419999
ACH-000688,-0.0768103795822
ACH-000693,0.0131108327865
ACH-000694,0.019999007902099998
ACH-000695,-0.164301587187
ACH-000696,-0.0188350627914
ACH-000697,-0.107905233009
ACH-000699,-0.11565913909499999
ACH-000701,0.13680334890100002
ACH-000706,-0.0875453129354
ACH-000711,-0.0634608195706
ACH-000713,0.11471002342
ACH-000714,-0.19713672859700002
ACH-000718,-0.10289910990599999
ACH-000720,-0.183489785253
ACH-000721,0.0377961931901
ACH-000724,0.0577834551604
ACH-000725,0.108343910885
ACH-000732,-0.0460425762041
ACH-000734,-0.374409303166
ACH-000735,-0.122255578561
ACH-000736,-0.179842880462
ACH-000738,-0.0932171977711
ACH-000746,-0.036873141055
ACH-000747,-0.105351137518
ACH-000748,-0.0769032210236
ACH-000753,-0.0624959328859
ACH-000756,-0.20291894399399998
ACH-000757,0.0293598940262
ACH-000758,-0.192887520151
ACH-000760,-0.094881884911
ACH-000763,-0.018621993799
ACH-000764,0.0284147570463
ACH-000765,-0.231457158568
ACH-000766,-0.0384721659292
ACH-000767,0.0239071418143
ACH-000768,0.118545787968
ACH-000769,0.0276445581752
ACH-000770,0.0492978030992
ACH-000771,-0.043198825717900007
ACH-000773,0.043892914584
ACH-000776,-0.157627584662
ACH-000777,-0.147574075987
ACH-000778,-0.0135784838261
ACH-000781,-0.114503565298
ACH-000782,-0.110098727301
ACH-000783,-0.157471100235
ACH-000784,-0.009963757494579999
ACH-000785,0.165849093382
ACH-000787,0.0807707797647
ACH-000788,-0.110404205989
ACH-000791,0.08762518726669999
ACH-000792,-0.0798669563664
ACH-000794,0.00406845242964
ACH-000796,-0.109249141902
ACH-000799,-0.0923021165147
ACH-000800,-0.163799684331
ACH-000802,-0.027156735284299998
ACH-000804,0.0507878748921
ACH-000805,-0.0605411909775
ACH-000809,0.06033959448080001
ACH-000810,-0.548319056104
ACH-000811,0.00877599779932
ACH-000817,-0.15241960686699998
ACH-000819,0.010340824351799999
ACH-000820,0.180576002007
ACH-000821,0.145930457547
ACH-000822,-0.0387687971352
ACH-000823,0.046227941463500004
ACH-000824,-0.08857267745200001
ACH-000827,-0.0815593207387
ACH-000829,-0.0651303956848
ACH-000831,-0.219283885592
ACH-000832,0.041238244391900006
ACH-000833,-0.17077601106100002
ACH-000834,-0.07162111533769999
ACH-000835,-0.150971575439
ACH-000836,0.024391153551099998
ACH-000837,0.0469131050442
ACH-000838,-0.110211587064
ACH-000839,-0.142665601675
ACH-000840,-0.0554755272824
ACH-000841,0.0177791692765
ACH-000843,0.007747977152729999
ACH-000846,-0.0967009439249
ACH-000847,0.11984025661699998
ACH-000848,-0.122420794059
ACH-000849,-0.0574981030957
ACH-000851,0.11800166818800001
ACH-000855,0.0979606161359
ACH-000856,-0.292173803253
ACH-000858,-0.0788138084133
ACH-000859,0.0467607415882
ACH-000861,0.122534819266
ACH-000862,-0.138214486409
ACH-000865,0.019363259977799998
ACH-000866,0.00931470041255
ACH-000867,-0.129684876939
ACH-000869,-0.10689436370300001
ACH-000872,-0.04220974412819999
ACH-000873,0.17737257213399998
ACH-000876,-0.12263439120200001
ACH-000878,0.0240996161257
ACH-000880,-0.123525506554
ACH-000881,-0.1183587485
ACH-000882,-0.077194192527
ACH-000884,-0.13457245617799998
ACH-000885,0.00133071031476
ACH-000887,-0.157817174795
ACH-000888,-0.021097393554700004
ACH-000889,-0.0818835722943
ACH-000890,-0.146397067205
ACH-000896,-0.0315375786676
ACH-000898,-0.08849457855210001
ACH-000900,-0.147492242976
ACH-000901,-0.046178986485599996
ACH-000905,0.081517401748
ACH-000906,-0.020831579821900002
ACH-000907,-0.15517545871
ACH-000910,-0.319518073518
ACH-000911,-0.0236963123772
ACH-000912,0.0142554285075
ACH-000913,-0.16523463751599998
ACH-000915,0.0835602179755
ACH-000916,0.120480869616
ACH-000917,0.0180770388358
ACH-000921,0.0641081300629
ACH-000924,-0.0555925850496
ACH-000926,-0.17252876895
ACH-000928,0.20026041009799997
ACH-000929,-0.0889641359588
ACH-000932,-0.029167672984799997
ACH-000935,-0.0879948717678
ACH-000936,0.09829193418539998
ACH-000937,0.021158286826299996
ACH-000938,-0.070036874542
ACH-000939,0.0339796886705
ACH-000941,-0.044147908660699994
ACH-000943,0.0346197391642
ACH-000946,0.0031569718442
ACH-000947,-0.11581271416
ACH-000948,0.12698984934000002
ACH-000950,-0.09033847990970001
ACH-000953,-0.07176406916950001
ACH-000957,-0.15170302873400002
ACH-000958,-0.07962984809019999
ACH-000960,-0.07792514505630001
ACH-000963,-0.122974680259
ACH-000968,-0.23878112868299997
ACH-000969,0.00013485103248299997
ACH-000973,0.0680549439638
ACH-000974,-0.098658064562
ACH-000975,0.08741198985760001
ACH-000976,0.00768025132112
ACH-000978,-0.133054160646
ACH-000980,-0.102113972074
ACH-000984,-0.045587101784300005
ACH-000986,-0.10455702658
ACH-000988,0.119211084434
ACH-000993,0.0348436657534
ACH-000994,0.0643466464574
ACH-000996,-0.295963689069
ACH-001001,-0.0340015756194
ACH-001020,-0.528813706152
ACH-001028,-0.04498864309830001
ACH-001031,-0.0451296200412
ACH-001038,-0.122802912224
ACH-001048,0.046184850999800006
ACH-001050,-0.08662505394189998
ACH-001053,-0.0885463634297
ACH-001054,0.0211269658722
ACH-001061,-0.105554790847
ACH-001067,-0.148297234924
ACH-001075,-0.24696574200100002
ACH-001096,-0.0419201215184
ACH-001128,-0.211969479188
ACH-001134,-0.104895589474
ACH-001151,-0.06484073918769999
ACH-001163,0.000664349690771
ACH-001164,-0.24100829692499998
ACH-001173,-0.00244914096099
ACH-001183,-0.027754560690900005
ACH-001184,-0.0885402888116
ACH-001190,-0.161531634731
