,PGD (5226)
ACH-000785,-1.65050935169
ACH-000787,-1.44476514379
ACH-000788,-1.34528527757
ACH-000791,-1.37382397269
ACH-000792,-1.5706307005899998
ACH-000794,-1.0989619158
ACH-000796,-0.6663115570979999
ACH-000799,-1.0441317462200002
ACH-000800,-1.37038738634
ACH-000802,-1.13797925315
ACH-000804,-1.5406640857700002
ACH-000805,-1.02319256807
ACH-000809,-0.979812487256
ACH-000810,-1.33335597464
ACH-000811,-0.869443157605
ACH-000817,-1.1483726166600001
ACH-000819,-1.22218232047
ACH-000820,-1.39215171905
ACH-000821,-1.34018643023
ACH-000822,-1.63529617109
ACH-000823,-1.1181243024
ACH-000824,-0.442029050196
ACH-000827,-1.18242620948
ACH-000829,-1.16797325916
ACH-000831,-0.78843246116
ACH-000832,-0.9501480350589999
ACH-000833,-1.5188643698700002
ACH-000834,-0.738225533535
ACH-000835,-1.52713557834
ACH-000836,-0.9309782640850001
ACH-000837,-1.46293840415
ACH-000838,-1.19824652863
ACH-000839,-0.603663699111
ACH-000840,-0.984171156197
ACH-000841,-1.3246823877200002
ACH-000843,-1.75412344153
ACH-000846,-1.19067970985
ACH-000847,-1.20832271262
ACH-000848,-0.9803596504500001
ACH-000849,-1.12146725294
ACH-000851,-1.4819941534799999
ACH-000855,-1.16837646086
ACH-000856,-1.09771631287
ACH-000858,-0.598628657065
ACH-000859,-1.07015024311
ACH-000861,-1.1041017764
ACH-000862,-0.605382585016
ACH-000865,-0.530900338577
ACH-000866,-0.903554986086
ACH-000867,-0.968122214752
ACH-000869,-1.09684352254
ACH-000872,-1.38224113787
ACH-000873,-1.13093962045
ACH-000876,-0.973041938337
ACH-000878,-1.04958213543
ACH-000880,-1.2588425565899999
ACH-000881,-1.26985441743
ACH-000882,-1.26849005144
ACH-000884,-1.25369567801
ACH-000885,-0.577573121795
ACH-000887,-1.0824320351299999
ACH-000888,-1.45111122566
ACH-000889,-1.30492060676
ACH-000890,-1.41198149338
ACH-000896,-1.6698653466799998
ACH-000898,-1.01323557699
ACH-000900,-1.1403043256999998
ACH-000901,-0.628944829201
ACH-000905,-0.689191121779
ACH-000906,-1.3694138550100001
ACH-000907,-0.5428752347720001
ACH-000910,-1.3521460681600002
ACH-000911,-1.13183011776
ACH-000912,-1.07598029842
ACH-000913,-1.0730245382799999
ACH-000915,-1.31757981587
ACH-000916,-2.0973376132599997
ACH-000917,-1.31771516387
ACH-000921,-1.0782078148
ACH-000924,-1.32952077954
ACH-000926,-1.4071765838899999
ACH-000928,-0.528211732459
ACH-000929,-1.3567933227700002
ACH-000932,-1.2385117116600002
ACH-000935,-1.26445449846
ACH-000936,-1.40760892646
ACH-000937,-1.2995510013299998
ACH-000938,-1.24260006494
ACH-000939,-0.593641290771
ACH-000941,-0.938598196623
ACH-000943,-1.24342906259
ACH-000946,-1.032834836
ACH-000947,-0.9362468190369999
ACH-000948,-0.541359122277
ACH-000950,-1.09630996131
ACH-000953,-1.24053671025
ACH-000957,-0.9841978446430001
ACH-000958,-0.7042407317470001
ACH-000960,-1.0521446858399999
ACH-000963,-0.733041363109
ACH-000968,-0.841568873047
ACH-000969,-0.575669740075
ACH-000973,-0.943788002453
ACH-000974,-0.843725244164
ACH-000975,-1.46685467558
ACH-000976,-1.24489068106
ACH-000978,-1.33984381064
ACH-000980,-1.29614069565
ACH-000984,-0.8385344369519999
ACH-000986,-1.1323330733900001
ACH-000988,-1.3359514788
ACH-000993,-0.658526434433
ACH-000994,-0.862731331048
ACH-000996,-0.7413074640739999
ACH-001001,-0.175809753046
ACH-001020,-1.0963565852600001
ACH-001028,-0.9318455350579999
ACH-001031,-0.7463443034199999
ACH-001038,-1.08422444749
ACH-001048,-1.18238993483
ACH-001050,-1.3970174334799998
ACH-001053,-1.31078595267
ACH-001054,-1.3234465068799999
ACH-001061,-1.22935571288
ACH-001067,-0.8791928529899999
ACH-001075,-0.9559637604279999
ACH-001096,-0.717308746875
ACH-001128,-0.67220390814
ACH-001134,-1.0244247113
ACH-001151,-0.994039871381
ACH-001163,-1.5737210127899999
ACH-001164,-1.13320063124
ACH-001173,-1.20193396991
ACH-001183,-0.271997368615
ACH-001184,-1.22622237509
ACH-001190,-1.20589701269
ACH-001192,-0.971030272224
ACH-001193,-1.15835120177
ACH-001196,-1.44039435153
ACH-001197,-1.15832007419
ACH-001205,-0.937346258571
ACH-001211,-0.825313879716
ACH-001212,-0.829502632895
ACH-001228,-0.254868966941
ACH-001232,-0.8808810981820001
ACH-001239,-1.17544677639
ACH-001274,-1.21770449086
ACH-001275,-1.48772517611
ACH-001277,-0.6890489938519999
ACH-001278,-1.27943843697
ACH-001280,-0.732621059126
ACH-001283,-1.0966185478200001
ACH-001289,-0.914211399639
ACH-001295,-0.910876067358
ACH-001300,-1.0647912658499998
ACH-001301,-1.02739669111
ACH-001302,-1.43814431554
ACH-001303,-1.11362634656
ACH-001306,-1.11114740929
ACH-001318,-1.03887157539
ACH-001322,-1.0478797313200001
ACH-001328,-1.06322203365
ACH-001332,-1.06614618032
ACH-001333,-1.1370921005799999
ACH-001336,-0.944824185565
ACH-001340,-1.0842917456
ACH-001346,-0.609728770133
ACH-001353,-0.987314391659
ACH-001354,-1.8120123814900002
ACH-001367,-1.18166498742
ACH-001368,-1.228988531
ACH-001374,-0.659103676617
ACH-001375,-0.39861279723000004
ACH-001377,-0.65103880161
ACH-001380,-1.4731716282
ACH-001391,-0.977833756039
ACH-001407,-1.78447373627
ACH-001408,-1.3211655132200002
ACH-001413,-0.31540477322099997
ACH-001430,-0.9541187954160001
ACH-001431,-1.22744457527
ACH-001450,-1.25344647909
ACH-001496,-1.21710455329
ACH-001500,-1.33357268001
ACH-001521,-0.41250876946599996
ACH-001523,-1.27538558317
ACH-001532,-0.8777315237279999
ACH-001536,-0.855315807021
ACH-001550,-1.21836229536
ACH-001552,-0.459007372252
ACH-001554,-1.06668141208
ACH-001645,-1.02553377031
ACH-001654,-0.897126950216
ACH-001715,-0.8992495500419999
ACH-001735,-1.0645719739100001
ACH-001736,-1.1143216865899999
ACH-001737,-0.7009558547679999
ACH-001740,-1.40183630718
ACH-001745,-1.4471113983000001
ACH-001750,-0.594538637537
ACH-001765,-1.3621817811399999
ACH-001956,-1.2375702470999999
ACH-001957,-1.11625700185
