,PRKCSH (5589)
ACH-000227,-0.36252483209499997
ACH-000228,-0.352429380776
ACH-000231,-0.19048530782200002
ACH-000232,-0.42476930206299995
ACH-000233,-0.264764050185
ACH-000234,-0.487284518868
ACH-000235,-0.336398529093
ACH-000237,-0.436814985941
ACH-000238,-0.20668210306499998
ACH-000243,-0.356892212865
ACH-000244,-0.40306313864
ACH-000246,-0.231310688049
ACH-000248,-0.0438007455738
ACH-000250,-0.30167735321600003
ACH-000251,-0.916745580571
ACH-000253,-0.193474278004
ACH-000255,-0.469697496792
ACH-000256,-0.5972655594430001
ACH-000257,-0.654196468247
ACH-000258,-0.16067144832900002
ACH-000259,-0.763528861626
ACH-000260,-0.34125197133100005
ACH-000261,-0.32646471646200004
ACH-000262,-0.494771066436
ACH-000263,-0.0381002895045
ACH-000264,-0.3013791931
ACH-000265,-0.311715415707
ACH-000266,-0.227532823237
ACH-000272,-0.291851054322
ACH-000273,-0.320096908008
ACH-000274,-0.42618044131399996
ACH-000277,-0.13050473891699998
ACH-000278,-0.447006960703
ACH-000279,-0.272887298596
ACH-000280,0.0041622219419099995
ACH-000281,-0.52585631667
ACH-000288,-0.327790317869
ACH-000291,-0.32562065076900004
ACH-000293,-0.501659383151
ACH-000294,-0.35198520222499996
ACH-000295,-1.06153749511
ACH-000296,-0.391029034614
ACH-000302,-0.46565409452100004
ACH-000304,-0.0390787116797
ACH-000307,-0.38796335306
ACH-000308,-0.13656747967900001
ACH-000310,-0.435624952382
ACH-000311,-0.266879373937
ACH-000312,-0.5581624247160001
ACH-000315,-0.18823188764
ACH-000316,-0.36664305795
ACH-000317,-0.490947992808
ACH-000318,-0.520707380178
ACH-000319,-0.47037021927699996
ACH-000320,-0.336115827895
ACH-000322,-0.078836756734
ACH-000323,-0.214731749578
ACH-000324,-0.45184003145499996
ACH-000329,-0.312942419466
ACH-000330,-0.27852291782099997
ACH-000331,-0.6029490862569999
ACH-000332,-0.409446076012
ACH-000334,-0.541866764984
ACH-000335,-0.114158864984
ACH-000336,-0.0007216970144310001
ACH-000337,-0.0489564643195
ACH-000339,-0.480550215366
ACH-000341,-0.588487951017
ACH-000348,-0.42098237197300004
ACH-000350,-0.441931748179
ACH-000352,-0.314254506773
ACH-000356,-0.644934762822
ACH-000361,-0.112994073842
ACH-000362,-0.42063727922
ACH-000363,-0.034540528116300005
ACH-000364,-0.515006242747
ACH-000365,-0.529136942903
ACH-000366,-0.40871497517899996
ACH-000368,-0.238101672393
ACH-000374,-0.526943017292
ACH-000375,-0.283596652467
ACH-000376,-0.0527756576666
ACH-000381,-0.179389851863
ACH-000383,-0.21037262976799997
ACH-000387,-0.592506698568
ACH-000389,-0.191813948732
ACH-000390,-0.343049288874
ACH-000393,-0.43527239076700003
ACH-000395,-0.35970812398
ACH-000397,-0.369830997188
ACH-000401,-0.319168405641
ACH-000402,-0.303867468295
ACH-000403,-0.313955592605
ACH-000404,-0.044156248079900005
ACH-000406,-0.435957325668
ACH-000407,-0.296096382527
ACH-000408,-0.49048693825499995
ACH-000410,-0.354133973473
ACH-000411,-0.341102532674
ACH-000414,-0.48528406954400005
ACH-000415,-0.485763009028
ACH-000416,-0.370923703381
ACH-000420,-0.276003921059
ACH-000421,-0.26001543397599997
ACH-000424,-0.148388366292
ACH-000425,-0.0929858880076
ACH-000426,-0.0109855375567
ACH-000427,-0.353279531763
ACH-000433,-0.38428110621399997
ACH-000436,-0.332471057976
ACH-000444,-0.188200181878
ACH-000445,-0.720558757458
ACH-000448,-0.316034773816
ACH-000450,-0.327984617234
ACH-000452,-0.358982845215
ACH-000454,-0.140997230617
ACH-000458,-0.464872299638
ACH-000459,-0.402972386122
ACH-000460,-0.109338421827
ACH-000461,-0.272097925244
ACH-000463,-0.101850571637
ACH-000464,-0.177654041839
ACH-000466,-0.204479379644
ACH-000467,-0.30364107184300004
ACH-000468,-0.358192259291
ACH-000469,-0.36413236236100005
ACH-000470,-0.223966343094
ACH-000471,-0.26747934768599996
ACH-000472,-0.323106984148
ACH-000473,-0.184910416151
ACH-000475,-0.580811525803
ACH-000476,-0.178209909161
ACH-000477,-0.0667104073776
ACH-000480,-0.44993091876999997
ACH-000481,-0.338241181008
ACH-000483,-0.48159488137699996
ACH-000484,-0.10047867267999999
ACH-000485,-0.32366294339400004
ACH-000486,-0.24185680343000002
ACH-000487,-0.285538539147
ACH-000488,-0.140695289798
ACH-000490,-0.537347558681
ACH-000491,-0.39570035179799995
ACH-000495,-0.45046319752999997
ACH-000496,-0.533918686036
ACH-000499,-0.286850193493
ACH-000500,-0.229047243596
ACH-000502,-0.33961220387900004
ACH-000503,-0.29521892455
ACH-000505,-0.42920863507299994
ACH-000507,-0.395469319344
ACH-000510,-0.197811737321
ACH-000511,-0.186430630737
ACH-000512,-0.323864958517
ACH-000516,-0.241127509553
ACH-000517,-0.232369618271
ACH-000518,-0.536162841532
ACH-000520,-0.712739299621
ACH-000521,-0.351862894642
ACH-000522,-0.261035822256
ACH-000524,-0.294880787468
ACH-000527,-0.34280648597900004
ACH-000528,-0.266842424399
ACH-000537,-0.502703465867
ACH-000541,-0.5903997278
ACH-000542,-0.17288169308600002
ACH-000544,-0.167674740641
ACH-000545,-0.34620059563600003
ACH-000547,-0.221579833339
ACH-000548,-0.474236759982
ACH-000549,-0.333392009602
ACH-000550,-0.305408068165
ACH-000552,-0.49178718433799995
ACH-000556,-0.38693503768200005
ACH-000557,-0.20048145912999998
ACH-000570,-0.399294036303
ACH-000571,-0.405733547911
ACH-000573,-0.470687856361
ACH-000576,-0.38977503230300004
ACH-000580,-0.0592898979962
ACH-000584,-0.260766661679
ACH-000585,-0.182844401757
ACH-000588,-0.416545998291
ACH-000589,-0.349816578483
ACH-000591,-0.23052924694600002
ACH-000593,-0.45626622227799996
ACH-000600,-0.368060066274
ACH-000601,-0.46550200529200003
ACH-000604,-0.401974036282
ACH-000605,-0.17878333241500002
ACH-000606,-0.454261606979
ACH-000608,-0.35410340653899997
ACH-000614,-0.193902664113
ACH-000616,-0.08572503634630001
ACH-000618,-0.262925623241
ACH-000619,-0.462258241473
ACH-000620,-0.465973934054
ACH-000621,-0.36660440676600003
ACH-000622,-0.11795969425999998
ACH-000623,-0.41826018655999997
ACH-000624,-0.29914840857700004
ACH-000627,-0.370855251834
ACH-000630,-0.729138470564
ACH-000632,-0.347292932158
ACH-000633,-0.404491801968
ACH-000637,-0.386563050871
ACH-000638,-0.331484897027
ACH-000646,-0.322445637187
ACH-000647,-0.326904773401
ACH-000648,-0.398811297463
ACH-000649,-0.29271031359099997
ACH-000651,-0.316007924906
ACH-000652,-0.373536776013
ACH-000653,-0.40504238780699997
ACH-000657,-0.36027218974299996
ACH-000658,-0.1707787922
ACH-000661,-0.299735073837
ACH-000662,-0.25486767037700003
ACH-000663,-0.356174737048
ACH-000665,-0.398121141267
ACH-000671,-0.589229917182
ACH-000673,-0.39448628222099996
ACH-000676,-0.411031142425
ACH-000677,-0.228169505396
ACH-000681,-0.535637993309
ACH-000682,-0.382510184835
ACH-000683,-0.45853638730400004
ACH-000684,-0.16229400465500002
ACH-000688,-0.224972142338
ACH-000693,-0.380603158742
ACH-000694,-0.257706427412
ACH-000695,-0.20806017523200002
ACH-000696,-0.322768273682
ACH-000697,-0.178047898743
ACH-000699,-0.5055636149589999
ACH-000701,-0.591555414432
ACH-000706,-0.493606571137
ACH-000711,-0.327911281124
ACH-000713,-0.682202871652
ACH-000714,-0.309492046688
ACH-000718,-0.21889226469999998
ACH-000720,-0.44409508069
ACH-000721,-0.311214511611
ACH-000724,-0.320589949561
ACH-000725,-0.379701782733
ACH-000732,-0.44637534460199996
ACH-000734,-0.408527675802
ACH-000735,-0.295992850205
ACH-000736,-0.14082238987600001
ACH-000738,-0.307103229149
ACH-000746,-0.383216632985
ACH-000747,-0.446312095106
ACH-000748,-0.260664905137
ACH-000753,-0.280703675892
ACH-000756,-0.420291143607
ACH-000757,-0.0604257717925
ACH-000758,-0.0420748182378
ACH-000760,-0.396361578127
ACH-000763,-0.184363125817
ACH-000764,-0.665662132005
ACH-000765,-0.403925748222
ACH-000766,-0.242870650011
ACH-000767,-0.375542329823
ACH-000768,-0.29595745582
ACH-000769,-0.21394988998
ACH-000770,-0.31369380981199996
ACH-000771,-0.41195657531900004
ACH-000773,-0.184719985224
ACH-000776,-0.541783966286
ACH-000777,-0.375840443769
ACH-000778,-0.49779983386999993
ACH-000781,-0.265227786397
ACH-000782,-0.380870230509
ACH-000783,-0.23099341898000003
ACH-000784,-0.289386780814
ACH-000785,-0.589650652843
ACH-000787,-0.452776698125
ACH-000788,-0.329562218151
ACH-000791,-0.336266168107
ACH-000792,-0.682133236171
ACH-000794,-0.660021894009
ACH-000796,-0.30459682152600004
ACH-000799,-0.40255139952
ACH-000800,-0.46981628892300004
ACH-000802,-0.23158712350000002
ACH-000804,-0.436087294085
ACH-000805,-0.187807210994
ACH-000809,-0.195834685658
ACH-000810,-0.209174410787
ACH-000811,-0.366966121563
ACH-000817,-0.516640908976
ACH-000819,-0.27563377483600005
ACH-000820,-0.17997706503199998
ACH-000821,-0.466199194345
ACH-000822,-0.230230336307
ACH-000823,-0.38313655084700005
ACH-000824,-0.151570169674
ACH-000827,-0.294405294061
ACH-000829,-0.36368300682099997
ACH-000831,-0.2708814577
ACH-000832,-0.6759713009970001
ACH-000833,-0.449028231104
ACH-000834,-0.0466378559604
ACH-000835,-0.0991115446092
ACH-000836,-0.576961439735
ACH-000837,-0.329414243761
ACH-000838,-0.197992819371
ACH-000839,-0.49276604670100005
ACH-000840,-0.325127153175
ACH-000841,-0.309218120148
ACH-000843,-0.284146823629
ACH-000846,-0.47480369428900004
ACH-000847,-0.236260714294
ACH-000848,-0.23111256739799999
ACH-000849,-0.611228365111
ACH-000851,-0.411602699595
ACH-000855,-0.154873249429
ACH-000856,-0.427053435325
ACH-000858,-0.0893444280118
ACH-000859,-0.19916916026999998
ACH-000861,-0.473241905688
ACH-000862,-0.223367088277
ACH-000865,-0.30380328713300003
ACH-000866,-0.27120452589099997
ACH-000867,-0.45383130926000004
ACH-000869,-0.488961870518
ACH-000872,-0.372633394027
ACH-000873,-0.227615945154
ACH-000876,-0.365877163801
ACH-000878,-0.261642794438
ACH-000880,-0.34699903233
ACH-000881,-0.12845758029999998
ACH-000882,-0.427808412236
ACH-000884,-0.40827817791599996
ACH-000885,-0.375570281291
ACH-000887,-0.560728979994
ACH-000888,-0.23732225768100002
ACH-000889,-0.179902613593
ACH-000890,-0.49715043734700004
ACH-000896,-0.19605800897300002
ACH-000898,-0.259931816896
ACH-000900,-0.249062988111
ACH-000901,-0.373078332642
ACH-000905,-0.23121550008900002
ACH-000906,-0.22645621027399998
ACH-000907,0.05408488784109999
ACH-000910,-0.27089498773299997
ACH-000911,-0.274685935975
ACH-000912,-0.373786284768
ACH-000913,-0.28318631633900004
ACH-000915,-0.41263490739200004
ACH-000916,-0.300844348985
ACH-000917,-0.439134833068
ACH-000921,-0.193219964179
ACH-000924,-0.453294746478
ACH-000926,-0.110297421087
ACH-000928,-0.43175693458000003
ACH-000929,-0.234932341469
ACH-000932,-0.376597061082
ACH-000935,-0.0807973234153
ACH-000936,-0.27741454458799997
ACH-000937,-0.475401783443
ACH-000938,-0.42666253915200003
ACH-000939,-0.415987422663
ACH-000941,-0.482253196699
ACH-000943,-0.293097672167
ACH-000946,-0.348842261857
ACH-000947,-0.184950809609
ACH-000948,-0.39325246031800004
ACH-000950,-0.491683233017
ACH-000953,-0.35602529620800005
ACH-000957,-0.32236202762899996
ACH-000958,-0.300378622075
ACH-000960,-0.239775598655
ACH-000963,-0.527668836242
ACH-000968,-0.10332522922599999
ACH-000969,-0.212528318629
ACH-000973,-0.32194147301
ACH-000974,-0.392346611189
ACH-000975,-0.253293767836
ACH-000976,-0.195030528677
ACH-000978,-0.871202531371
ACH-000980,-0.234113611637
ACH-000984,-0.34737070959700006
ACH-000986,-0.19586485301399997
ACH-000988,-0.5307311507460001
ACH-000993,-0.204170414224
ACH-000994,-0.265872443889
ACH-000996,-0.295997389588
ACH-001001,-0.304973293245
ACH-001020,-0.502945723325
ACH-001028,-0.251582802683
ACH-001031,-0.179749245852
ACH-001038,-0.263871457812
ACH-001048,-0.308969650648
ACH-001050,-0.544666189705
ACH-001053,-0.381185854731
ACH-001054,0.00282863688106
ACH-001061,-0.318310631328
ACH-001067,-0.48763439868299996
ACH-001075,-0.15697093404100002
ACH-001096,-0.40367786739600003
ACH-001128,-0.16721602960999998
ACH-001134,-0.36745109095399997
ACH-001151,-0.21660527370000002
ACH-001163,-0.155451288243
ACH-001164,-0.357359878779
ACH-001173,-0.233404046911
ACH-001183,-0.19079561543499998
ACH-001184,-0.461788269032
ACH-001190,-0.45475626927
ACH-001192,-0.17464509504700002
ACH-001193,-0.135288876901
ACH-001196,-0.244424427873
ACH-001197,-0.645067227996
ACH-001205,-0.402708125069
ACH-001211,-0.276641219043
ACH-001212,-0.38872972858000004
ACH-001228,-0.39973681762400004
ACH-001232,-0.424081006619
ACH-001239,-0.223576962107
ACH-001274,-0.209756252793
ACH-001275,-0.191416779672
ACH-001277,-0.101987057235
ACH-001278,-0.588785814673
ACH-001280,-0.331769898595
ACH-001283,-0.30059203963500003
ACH-001289,-0.189420990846
ACH-001295,-0.303710475268
ACH-001300,-0.38938405205300003
ACH-001301,-0.525091760792
ACH-001302,-0.472407299916
ACH-001303,-0.289689850817
ACH-001306,-0.523771938604
ACH-001318,-0.31444873671100004
ACH-001322,-0.280568978312
ACH-001328,-0.670863012019
ACH-001332,-0.277605019423
ACH-001333,-0.36731626746600005
ACH-001336,-0.264465572837
ACH-001340,-0.426825608645
ACH-001346,-0.380769568496
ACH-001353,-0.28467779961899997
ACH-001354,-0.557040381041
ACH-001367,-0.45816671182700003
ACH-001368,-0.34722201953500004
ACH-001374,0.24602791084199999
ACH-001375,-0.476023197805
ACH-001377,-0.24845192526299997
ACH-001380,-0.20758227618
ACH-001391,-0.219787029741
ACH-001407,-0.479877735835
ACH-001408,-0.345921682375
ACH-001413,-0.231937156838
ACH-001430,-0.47879759652599996
ACH-001431,-0.251989585337
ACH-001450,-0.855021515044
ACH-001496,-0.267079627769
ACH-001500,-0.258036473644
ACH-001521,-0.407268199947
ACH-001523,-0.335394509754
ACH-001532,-0.565516101845
ACH-001536,-0.45042172810500003
ACH-001550,-0.27200535723499997
ACH-001552,-0.436496603689
ACH-001554,-0.28257087675500003
ACH-001645,-0.160107959236
ACH-001654,-0.219972951587
ACH-001715,-0.29611257699
ACH-001735,-0.24865592852600002
ACH-001736,-0.211363418121
ACH-001737,-0.46751613061700004
ACH-001740,-0.34420207171899997
ACH-001745,-0.26699043685400004
ACH-001750,-0.600136895055
ACH-001765,-0.3878710451
ACH-001956,-0.327100651507
ACH-001957,-0.285778491132
