,ROPN1L (83853)
ACH-000425,-0.280880004845
ACH-000426,-0.07168014026319999
ACH-000427,-0.32267516775
ACH-000433,0.141988355135
ACH-000436,-0.31067321418099997
ACH-000444,-0.205049962537
ACH-000445,-0.323033403233
ACH-000448,-0.255179657216
ACH-000450,0.0034121935441100005
ACH-000452,-0.129007532434
ACH-000454,-0.133858884103
ACH-000458,-0.26136184423799996
ACH-000459,-0.030230972444099998
ACH-000460,-0.271727644112
ACH-000461,-0.037845607448199994
ACH-000463,-0.321047741907
ACH-000464,0.0188850520955
ACH-000466,-0.19064281162799998
ACH-000467,-0.271533395682
ACH-000468,-0.36570290470899997
ACH-000469,-0.18678564880100001
ACH-000470,-0.498485111959
ACH-000471,-0.346608856621
ACH-000472,-0.248483693902
ACH-000473,-0.250000076921
ACH-000475,-0.17698780834800001
ACH-000476,-0.251370029107
ACH-000477,-0.269000878241
ACH-000480,0.0037747798836499998
ACH-000481,-0.34851339858099994
ACH-000483,-0.189606850751
ACH-000484,-0.233618280772
ACH-000485,-0.026655574590599997
ACH-000486,-0.341321788996
ACH-000487,-0.386124765263
ACH-000488,-0.178717478362
ACH-000490,-0.18251217249
ACH-000491,0.0469312341637
ACH-000495,-0.466957095883
ACH-000496,-0.108426486647
ACH-000499,-0.0487557626535
ACH-000500,-0.090019597361
ACH-000502,-0.35912365121600004
ACH-000503,-0.182887323752
ACH-000505,-0.11757193297700001
ACH-000507,-0.11927552280300001
ACH-000510,-0.171402712091
ACH-000511,-0.36508099816699996
ACH-000512,-0.0869988468922
ACH-000516,-0.118495082892
ACH-000517,-0.198339767669
ACH-000518,-0.33268729167
ACH-000520,-0.225876428363
ACH-000521,-0.270528699833
ACH-000522,-0.153275847884
ACH-000524,-0.348907650304
ACH-000527,-0.26630028813900003
ACH-000528,-0.22980140804699997
ACH-000537,-0.398845442583
ACH-000541,-0.0596694057539
ACH-000542,-0.340500435278
ACH-000544,-0.385224985339
ACH-000545,-0.28406791777199997
ACH-000547,-0.517856825307
ACH-000548,-0.347334571752
ACH-000549,-0.214505363118
ACH-000550,-0.408371817975
ACH-000552,-0.314018485767
ACH-000556,-0.25284542857500003
ACH-000557,-0.357993572167
ACH-000570,-0.19344388804600002
ACH-000571,-0.25512142801
ACH-000573,-0.461265714777
ACH-000576,-0.10185070596200001
ACH-000580,-0.287097205235
ACH-000584,-0.06861503223809999
ACH-000585,-0.137500965342
ACH-000588,-0.0597043106023
ACH-000589,-0.373191211462
ACH-000591,-0.315771167739
ACH-000593,-0.251236811127
ACH-000600,-0.43512062795699996
ACH-000601,-0.161548124742
ACH-000604,-0.37163266326300004
ACH-000605,-0.302402838702
ACH-000606,-0.36701864608999996
ACH-000608,-0.612477405037
ACH-000614,0.0583866589866
ACH-000616,-0.018614186469
ACH-000618,-0.149894797088
ACH-000619,-0.20347139591400001
ACH-000620,-0.21718241108800002
ACH-000621,-0.40532814513899995
ACH-000622,-0.387323306974
ACH-000623,-0.343780963765
ACH-000624,-0.293930372805
ACH-000627,-0.20945682355700002
ACH-000630,-0.325937816952
ACH-000632,-0.164866614128
ACH-000633,-0.0256478191988
ACH-000637,-0.08142641721789999
ACH-000638,-0.315067598411
ACH-000646,-0.0706864802169
ACH-000647,-0.119842190121
ACH-000648,-0.36271467654600004
ACH-000649,-0.27334848587
ACH-000651,-0.159609278148
ACH-000652,0.129222237716
ACH-000653,-0.37377964630099997
ACH-000657,-0.23027521715799998
ACH-000658,-0.231903422645
ACH-000661,-0.24228959282600002
ACH-000662,-0.520393573353
ACH-000663,-0.449889953222
ACH-000665,-0.400945576879
ACH-000671,-0.22066767032600001
ACH-000673,-0.439285695626
ACH-000676,-0.141439454751
ACH-000677,-0.209718323002
ACH-000681,-0.175167422209
ACH-000682,-0.34396505490699997
ACH-000683,-0.112442043005
ACH-000684,-0.460369490056
ACH-000688,-0.293078751175
ACH-000693,-0.350219633566
ACH-000694,-0.133978727448
ACH-000695,-0.115059977801
ACH-000696,-0.28301867097
ACH-000697,-0.0826269221479
ACH-000699,-0.14812512173800002
ACH-000701,-0.286603594027
ACH-000706,-0.0185914751487
ACH-000711,-0.26141846431
ACH-000713,-0.187023314701
ACH-000714,-0.35266301020900004
ACH-000718,-0.287559556572
ACH-000720,-0.171758580754
ACH-000721,-0.121722983083
ACH-000724,-0.419114734555
ACH-000725,-0.207034240788
ACH-000732,-0.125853888809
ACH-000734,-0.0320448598338
ACH-000735,-0.23223180654199999
ACH-000736,-0.222995789496
ACH-000738,-0.17747162837900002
ACH-000746,-0.0708691393373
ACH-000747,-0.00899447022278
ACH-000748,-0.40252415844800005
ACH-000753,-0.17590005846700002
ACH-000756,-0.254617415491
ACH-000757,-0.146948950834
ACH-000758,-0.130787744386
ACH-000760,-0.21493662183
ACH-000763,-0.07594944048119999
ACH-000764,-0.214203927676
ACH-000765,0.0776521456984
ACH-000766,-0.256369261496
ACH-000767,-0.243558103119
ACH-000768,-0.101588038379
ACH-000769,-0.41264015010399996
ACH-000770,-0.252950843493
ACH-000771,-0.250070090912
ACH-000773,-0.23638836456
ACH-000776,-0.0353287157162
ACH-000777,-0.18451566965900001
ACH-000778,0.0262420707615
ACH-000781,-0.253859732036
ACH-000782,-0.266730158288
ACH-000783,-0.219091463525
ACH-000784,-0.36467466753399996
ACH-000785,-0.20694559311000002
ACH-000787,-0.154035098156
ACH-000788,-0.178900979466
ACH-000791,-0.150684714882
ACH-000792,-0.107299191567
ACH-000794,-0.0728846886398
ACH-000796,-0.48399531090099995
ACH-000799,-0.510484676542
ACH-000800,-0.320084245541
ACH-000802,-0.350705777899
ACH-000804,-0.34415384625600004
ACH-000805,-0.0631472977678
ACH-000809,-0.143403940787
ACH-000810,0.126979949786
ACH-000811,-0.330404453396
ACH-000817,-0.136581166438
ACH-000819,0.0242506140343
ACH-000820,-0.20351204458900002
ACH-000821,-0.22854250333299997
ACH-000822,0.014333345336100001
ACH-000823,-0.0708014891559
ACH-000824,-0.13353294008400002
ACH-000827,-0.369474180479
ACH-000829,-0.056040171906000004
ACH-000831,-0.314682303672
ACH-000832,-0.288431946422
ACH-000833,-0.114559565652
ACH-000834,-0.42099000326700003
ACH-000835,-0.0949519907542
ACH-000836,-0.337174704016
ACH-000837,-0.0843824027258
ACH-000838,0.09545909755460001
ACH-000839,-0.18339500032000003
ACH-000840,-0.278421149306
ACH-000841,-0.11505797327400001
ACH-000843,-0.194994824533
ACH-000846,-0.263501612735
ACH-000847,-0.132401061559
ACH-000848,-0.208889558253
ACH-000849,-0.226007001824
ACH-000851,-0.290323815336
ACH-000855,-0.160438401953
ACH-000856,-0.295885170178
ACH-000858,-0.25512146541700004
ACH-000859,0.107596776283
ACH-000861,-0.130620478802
ACH-000862,-0.168937336092
ACH-000865,-0.203678393562
ACH-000866,-0.173425992612
ACH-000867,-0.257003730336
ACH-000869,-0.277372731966
ACH-000872,-0.247505540406
ACH-000873,-0.08911374130750001
ACH-000876,-0.102061096768
ACH-000878,-0.180266869989
ACH-000880,-0.225537492941
ACH-000881,-0.255367438666
ACH-000882,-0.0941012838139
ACH-000884,-0.413999273315
ACH-000885,-0.17660818723299998
ACH-000887,-0.07956718053939998
ACH-000888,-0.228411663554
ACH-000889,-0.20633856575399998
ACH-000890,-0.0637504252747
ACH-000896,-0.23333878927299997
ACH-000898,-0.07323858297010001
ACH-000900,-0.0499395578135
ACH-000901,-0.324888941351
ACH-000905,-0.212344325305
ACH-000906,-0.101168295891
ACH-000907,-0.0321798370993
ACH-000910,-0.24354565941999998
ACH-000911,-0.0831896423353
ACH-000912,-0.210613384716
ACH-000913,-0.145896770029
ACH-000915,-0.270279076253
ACH-000916,0.050266096556699995
ACH-000917,-0.113027831161
ACH-000921,-0.220414759778
ACH-000924,-0.151792072405
ACH-000926,-0.166314571281
ACH-000928,-0.288931097738
ACH-000929,-0.744365721531
ACH-000932,-0.399361948219
ACH-000935,-0.273782598465
ACH-000936,-0.101651567552
ACH-000937,-0.19332743765000002
ACH-000938,-0.343938207308
ACH-000939,-0.182315881648
ACH-000941,-0.06385363516390001
ACH-000943,-0.206005865081
ACH-000946,-0.0939774231051
ACH-000947,-0.292452582509
ACH-000948,-0.16829644598299998
ACH-000950,-0.295244773102
ACH-000953,-0.0962597200402
ACH-000957,0.032725035568699996
ACH-000958,-0.208686243252
ACH-000960,-0.328589964839
ACH-000963,0.229302050107
ACH-000968,-0.252386379716
ACH-000969,-0.293772777262
ACH-000973,-0.263289476289
ACH-000974,-0.410692028966
ACH-000975,-0.358096185489
ACH-000976,-0.19271035643800002
ACH-000978,-0.518409492729
ACH-000980,-0.20190536456500002
ACH-000984,-0.22109976435400003
ACH-000986,-0.335276910115
ACH-000988,-0.474155338224
ACH-000993,-0.137085368392
ACH-000994,-0.318849863808
ACH-000996,-0.560017545757
ACH-001001,-0.40196765389399997
ACH-001020,-0.34921586820699996
ACH-001028,-0.09264570442669999
ACH-001031,-0.213039549868
ACH-001038,-0.188983894705
ACH-001048,-0.14949270944499998
ACH-001050,-0.291796417465
ACH-001053,-0.40270115790700006
ACH-001054,-0.397513469247
ACH-001061,-0.176842001596
ACH-001067,-0.17263318234000002
ACH-001075,-0.300089346861
ACH-001096,-0.443115139124
ACH-001128,-0.446402535704
ACH-001134,-0.108197938694
ACH-001151,-0.33525728663800003
ACH-001163,-0.0637323121583
ACH-001164,-0.278400311551
ACH-001173,-0.131930834889
ACH-001183,-0.495318021875
ACH-001184,-0.49096598177699996
ACH-001190,-0.22225939405
ACH-001192,-0.1321700536
ACH-001193,-0.0903158832082
ACH-001196,-0.22278757799600002
ACH-001197,-0.10320502257099999
ACH-001205,-0.20005143322000002
ACH-001211,-0.290866819327
ACH-001212,-0.309475400096
ACH-001228,-0.0444852293599
ACH-001232,-0.161027186447
ACH-001239,-0.159637873088
ACH-001274,-0.53892884872
ACH-001275,-0.18588556574999998
ACH-001277,-0.296204115744
ACH-001278,-0.11087173308800001
ACH-001280,-0.43877019036000003
ACH-001283,-0.189149542852
ACH-001289,-0.212901939505
ACH-001295,-0.35876186995399995
ACH-001300,-0.032048329189599996
ACH-001301,-0.271330276125
ACH-001302,-0.33613483738399996
ACH-001303,-0.055486227291
ACH-001306,-0.254351615686
ACH-001318,-0.213994085055
ACH-001322,-0.163769956082
ACH-001328,-0.256087527542
ACH-001332,-0.267181616194
ACH-001333,-0.380929324556
ACH-001336,0.043000252983
ACH-001340,-0.355397946791
ACH-001346,-0.050737795368300004
ACH-001353,-0.24393823204999998
ACH-001354,-0.43457997016000005
ACH-001367,-0.124109676936
ACH-001368,-0.306937871977
ACH-001374,-0.553615733843
ACH-001375,-0.32845653590999996
ACH-001377,-0.125494075698
ACH-001380,-0.24894767815000002
ACH-001391,-0.133620271189
ACH-001407,-0.271277677091
ACH-001408,-0.217742390174
ACH-001413,-0.0076509145759
ACH-001430,-0.029351045624599996
ACH-001431,-0.18572471276500002
ACH-001450,-0.00720358842748
ACH-001496,-0.39833821030100003
ACH-001500,-0.260326914776
ACH-001521,-0.198449401688
ACH-001523,-0.393746195228
ACH-001532,-0.377307579802
ACH-001536,-0.303237502217
ACH-001550,-0.249825926303
ACH-001552,-0.45592227820200004
ACH-001554,-0.394596013593
ACH-001645,0.04600514928280001
ACH-001654,-0.21329554462900002
ACH-001715,-0.0471800322975
ACH-001735,-0.22875239973099998
ACH-001736,-0.0748769362026
ACH-001737,0.0155309095563
ACH-001740,0.029669607847299998
ACH-001745,-0.352452081853
ACH-001750,-0.22269316803800002
ACH-001765,-0.0903064774584
ACH-001956,-0.264502981016
ACH-001957,-0.194402816659
