,MB21D1 (115004)
ACH-000896,-0.038846542122699994
ACH-000898,0.00922771482541
ACH-000900,-0.387310012312
ACH-000901,-0.0713943137027
ACH-000905,-0.114892715866
ACH-000906,-0.0234174096773
ACH-000907,0.143963442167
ACH-000910,-0.013213051423
ACH-000911,-0.16419878525999998
ACH-000912,0.019187696849
ACH-000913,-0.204460559806
ACH-000915,-0.0386954120624
ACH-000916,-0.186467987522
ACH-000917,-0.026349353936999997
ACH-000921,-0.12244905589000002
ACH-000924,-0.0797172658947
ACH-000926,0.005506160607220001
ACH-000928,0.0223604164037
ACH-000929,-0.114674046425
ACH-000932,-0.225107218792
ACH-000935,-0.135792973903
ACH-000936,-0.162249109192
ACH-000937,-0.176423039604
ACH-000938,-0.22009904552700002
ACH-000939,-0.13863128868
ACH-000941,-0.430945474475
ACH-000943,-0.0745541483098
ACH-000946,-0.15024720855100002
ACH-000947,-0.07510740335260001
ACH-000948,-0.0643928096128
ACH-000950,-0.0364838276335
ACH-000953,-0.405517647646
ACH-000957,-0.0577772758012
ACH-000958,-0.10273889518200001
ACH-000960,-0.0023849346582899998
ACH-000963,0.327911256882
ACH-000968,-0.202015999718
ACH-000969,0.0204180605918
ACH-000973,-0.154983313226
ACH-000974,-0.117204617013
ACH-000975,-0.0995095009077
ACH-000976,-0.159598296533
ACH-000978,0.08824943365219999
ACH-000980,-0.150889326511
ACH-000984,-0.256016770083
ACH-000986,-0.0142288926883
ACH-000988,-0.020044244583
ACH-000993,0.0622726715491
ACH-000994,-0.0439781716122
ACH-000996,-0.113293092862
ACH-001001,-0.0116843449886
ACH-001020,0.0466638071403
ACH-001028,0.0203521178364
ACH-001031,0.0679316526144
ACH-001038,-0.148461045536
ACH-001048,-0.0431209663975
ACH-001050,-0.004968790985819999
ACH-001053,-0.12761057890799998
ACH-001054,-0.168484767557
ACH-001061,-0.054235825034099995
ACH-001067,-0.043021689408
ACH-001075,-0.132550175134
ACH-001096,0.006214707946529999
ACH-001128,-0.10413193779100001
ACH-001134,-0.025137927275700002
ACH-001151,-0.054519460542800005
ACH-001163,-0.07211296649780001
ACH-001164,-0.30855377418200003
ACH-001173,-0.052485947443900005
ACH-001183,-0.14620973031600001
ACH-001184,-0.025170542475000002
ACH-001190,0.0579192721691
ACH-001192,-0.09829833430939998
ACH-001193,-0.412491100929
ACH-001196,0.0392304108369
ACH-001197,0.12671318044000002
ACH-001205,-0.174374700455
ACH-001211,-0.0233803860193
ACH-001212,-0.0710288764862
ACH-001228,-0.00257484888452
ACH-001232,-0.07225708573
ACH-001239,-0.0008480747575250001
ACH-001274,-0.06496907997880001
ACH-001275,-0.18767874189199998
ACH-001277,-0.0144705722083
ACH-001278,-0.0283175829778
ACH-001280,-0.141902497434
ACH-001283,-0.183697616683
ACH-001289,-0.0181993721054
ACH-001295,-0.0854571393641
ACH-001300,-0.228534286314
ACH-001301,-0.09082313377210001
ACH-001302,-0.211713351435
ACH-001303,-0.17588519097600003
ACH-001306,-0.206438417542
ACH-001318,-0.0742149413828
ACH-001322,-0.10182828158900001
ACH-001328,0.015116381733299999
ACH-001332,0.18217707052
ACH-001333,-0.145336541502
ACH-001336,-0.139281007936
ACH-001340,-0.0741585614785
ACH-001346,0.119880587587
ACH-001353,-0.100633561772
ACH-001354,0.0222005840558
ACH-001367,-0.15414935568
ACH-001368,-0.0467934874885
ACH-001374,-0.0363741651835
ACH-001375,-0.19952307414200002
ACH-001377,-0.11963478695900001
ACH-001380,-0.124355388948
ACH-001391,-0.031211163683700003
ACH-001407,-0.20165317738299998
ACH-001408,0.0101385309327
ACH-001413,0.0557278697748
ACH-001430,-0.122730966303
ACH-001431,-0.077755385507
ACH-001450,-0.00413757698862
ACH-001496,-0.0709177413755
ACH-001500,-0.00446583792733
ACH-001521,-0.172929603094
ACH-001523,0.08408974424460001
ACH-001532,-0.0850355000193
ACH-001536,-0.008213743587890001
ACH-001550,-0.0268185732943
ACH-001552,-0.0204379126198
ACH-001554,-0.10487254562699999
ACH-001645,-0.08522306183489999
ACH-001654,-0.00334631497096
ACH-001715,0.0910953465446
ACH-001735,0.0761147302342
ACH-001736,-0.015144546052000002
ACH-001737,0.455679186909
ACH-001740,-0.09578022802330001
ACH-001745,0.144522115048
ACH-001750,0.016212761022299998
ACH-001765,0.0036654030237500005
ACH-001956,0.00237146130663
ACH-001957,-0.185889522903
