,SUV420H2 (84787)
ACH-000004,-0.0246251158132
ACH-000007,0.23273211246199998
ACH-000009,0.103123910584
ACH-000011,-0.209423937822
ACH-000012,-0.0715942666338
ACH-000013,-0.154627478649
ACH-000014,0.142483931734
ACH-000015,-0.1815242655
ACH-000017,0.0051455482902799995
ACH-000018,-0.21403967255800002
ACH-000019,-0.0162585092271
ACH-000021,0.022317811839299997
ACH-000022,-0.0870787571789
ACH-000025,0.149735891659
ACH-000028,0.0272163899324
ACH-000030,-0.0970110888735
ACH-000035,0.115768523247
ACH-000036,-0.270060476913
ACH-000037,0.038931242558400005
ACH-000039,-0.0212745895798
ACH-000040,0.07378113382830001
ACH-000041,0.019704549318
ACH-000042,-0.00436302124697
ACH-000045,-0.283586339974
ACH-000047,-0.101114472974
ACH-000052,-0.20425365305999998
ACH-000053,-0.0726826452656
ACH-000054,-0.18176864418299998
ACH-000055,-0.117854124205
ACH-000060,-0.005739560576909999
ACH-000067,-0.06712426207769999
ACH-000070,0.16588730070399998
ACH-000075,-0.204996204549
ACH-000078,-0.171902713645
ACH-000082,-0.031058667678900004
ACH-000085,-0.101255784598
ACH-000086,-0.131297846701
ACH-000087,-0.0869445287177
ACH-000092,-0.0735534722459
ACH-000095,0.0310851415105
ACH-000097,0.11695900671599999
ACH-000098,-0.0766873011069
ACH-000099,-0.013934425662700001
ACH-000108,0.04530344005
ACH-000113,-0.14841984715700002
ACH-000115,0.0429584960866
ACH-000116,0.0013166615645399998
ACH-000118,0.0536423786448
ACH-000120,-0.0086579901576
ACH-000123,0.101246941009
ACH-000127,-0.0640062244171
ACH-000128,-0.045026029732999996
ACH-000132,-0.006909901820319999
ACH-000133,-0.116870984959
ACH-000137,-0.424640656359
ACH-000138,-0.109368106326
ACH-000142,0.0118396342768
ACH-000143,0.0669898812826
ACH-000146,-0.257741931559
ACH-000148,0.047191808719899996
ACH-000150,-0.121065174741
ACH-000152,-0.0296348338408
ACH-000153,-0.587152444563
ACH-000159,-0.126799037492
ACH-000160,0.22318127642900001
ACH-000163,0.18751595450800002
ACH-000167,0.496026438007
ACH-000168,0.0586209947506
ACH-000169,0.0276894538882
ACH-000178,-0.052882858772599996
ACH-000182,-0.0798589302752
ACH-000183,-0.20751288244899999
ACH-000188,0.0135241595484
ACH-000189,0.00678233683389
ACH-000190,0.39232249970399996
ACH-000198,-0.0650058368804
ACH-000204,0.07779697890869999
ACH-000206,0.15381614188200002
ACH-000207,-0.15514660703
ACH-000211,0.043931339341699994
ACH-000215,0.045403795308999996
ACH-000221,-0.15603632637700002
ACH-000222,0.147861740404
ACH-000223,0.008923517457690001
ACH-000226,0.018732912064900003
ACH-000227,-0.10111246059599999
ACH-000228,-0.00958873936131
ACH-000231,-0.032991444427099996
ACH-000232,0.039687608915800004
ACH-000233,-0.132865046297
ACH-000234,-0.114682095819
ACH-000235,-0.00824466955024
ACH-000237,0.106852247144
ACH-000238,0.142885694363
ACH-000243,0.07329998401110001
ACH-000244,-0.00867333128473
ACH-000246,-0.184681251554
ACH-000248,0.09089620209730001
ACH-000250,0.034855309553300004
ACH-000251,-0.265343175378
ACH-000253,-0.0896128291309
ACH-000255,0.0365550473595
ACH-000256,-0.250846108664
ACH-000257,0.0102966336778
ACH-000258,-0.17363934647
ACH-000259,0.09196279013080001
ACH-000260,-0.00887314944136
ACH-000261,-0.20929651436900001
ACH-000262,0.11045158303500001
ACH-000263,-0.179977032282
ACH-000264,-0.0599951286427
ACH-000265,0.101540165271
ACH-000266,-0.0149022262888
ACH-000272,0.0144555226199
ACH-000273,-0.10618456788899999
ACH-000274,0.0939934449955
ACH-000277,0.000486915351056
ACH-000278,0.116899258517
ACH-000279,-0.0132770679945
ACH-000280,-0.157251818856
ACH-000281,-0.044281979015899996
ACH-000288,0.04243111179930001
ACH-000291,0.0285866389022
ACH-000293,0.00564710509572
ACH-000294,0.013999519127499999
ACH-000295,0.054694377128599994
ACH-000296,0.039847588418800005
ACH-000302,-0.37708757748099997
ACH-000304,-0.0618371454103
ACH-000307,0.100109740487
ACH-000308,0.021501774572299997
ACH-000310,-0.228669902606
ACH-000311,0.11469191782400001
ACH-000312,0.0359498160695
ACH-000315,-0.224086863959
ACH-000316,-0.145966052959
ACH-000317,0.285020887511
ACH-000318,0.061981086809599996
ACH-000319,-0.005233696179979999
ACH-000320,0.33609110468099995
ACH-000322,0.20739170389000003
ACH-000323,-0.06833303372619999
ACH-000324,-0.0314352287343
ACH-000329,-0.05459825133500001
ACH-000330,-0.0794629249839
ACH-000331,0.0148414826156
ACH-000332,-0.025956808478799998
ACH-000334,-0.0208287944054
ACH-000335,0.0207062758634
ACH-000336,0.290607112331
ACH-000337,0.0636013362459
ACH-000339,-0.121338973398
