,MTFR2 (113115)
ACH-000004,0.08215972002739999
ACH-000007,-0.0018981745366500001
ACH-000009,-0.011491344663299999
ACH-000011,-0.017983400527
ACH-000012,-0.022334364736200003
ACH-000013,-0.11252134648600001
ACH-000014,0.14176683551
ACH-000015,0.17996291134599998
ACH-000017,-0.0315384382375
ACH-000018,-0.0029193883860199996
ACH-000019,0.0958480756911
ACH-000021,-0.230941892606
ACH-000022,0.17185682727
ACH-000025,0.0791701272678
ACH-000028,0.009260944840959998
ACH-000030,-0.0904913735175
ACH-000035,0.0514551343974
ACH-000036,0.035558169430300005
ACH-000037,0.238291609796
ACH-000039,-0.38546183394699995
ACH-000040,0.0207744768527
ACH-000041,0.019560796812599996
ACH-000042,-0.0014234095847899999
ACH-000045,-0.18065905834000004
ACH-000047,0.0959304266683
ACH-000052,0.304037814405
ACH-000053,-0.0570402046234
ACH-000054,-0.09197179452739998
ACH-000055,0.23594820394699997
ACH-000060,0.0937166402438
ACH-000067,0.0727427558961
ACH-000070,0.101749312279
ACH-000075,0.158568108318
ACH-000078,-0.124859312851
ACH-000082,-0.0718729208781
ACH-000085,0.0923246833603
ACH-000086,-0.07196629723839999
ACH-000087,0.171950864082
ACH-000092,-0.0761707699957
ACH-000095,-0.013098647856100001
ACH-000097,0.102621306954
ACH-000098,0.057957448536599995
ACH-000099,-0.00461037419486
ACH-000108,0.0671202705512
ACH-000113,0.0189744248942
ACH-000115,0.0342774038891
ACH-000116,0.0883303933828
ACH-000118,-0.0811468378012
ACH-000120,0.0205357221038
ACH-000123,0.177922348657
ACH-000127,-0.0265488539663
ACH-000128,0.11981839309499999
ACH-000132,-0.163837147465
ACH-000133,-0.0238303032408
ACH-000137,0.0785744374743
ACH-000138,-0.10418495898800001
ACH-000142,-0.0159996458297
ACH-000143,0.021675795020400002
ACH-000146,-0.0275371988702
ACH-000148,0.092594889847
ACH-000150,-0.030144233777900004
ACH-000152,0.17248711994000002
ACH-000153,0.285693910725
ACH-000159,0.1103500819
ACH-000160,-0.040108490385
ACH-000163,0.17469619269099998
ACH-000167,0.00654534799084
ACH-000168,-0.18340870000999998
ACH-000169,0.00510054901787
ACH-000178,0.044851145197900004
ACH-000182,0.115128781058
ACH-000183,0.13080603647800002
ACH-000188,0.04378018067580001
ACH-000189,0.00433763940427
ACH-000190,0.0928846178599
ACH-000198,0.023882033775599998
ACH-000204,-0.0134679388245
ACH-000206,-0.031677899289299996
ACH-000207,-0.11846618978399999
ACH-000211,0.0750370854342
ACH-000215,0.0851142814059
ACH-000221,-0.11269857205499999
ACH-000222,0.0438711967575
ACH-000223,-0.107599390055
ACH-000226,-0.0576320314727
ACH-000227,-0.114385603397
ACH-000228,-0.0828157309045
ACH-000231,-0.0523770599636
ACH-000232,-0.00712220320474
ACH-000233,0.0027523075283200004
ACH-000234,-0.08261672656060001
ACH-000235,-0.0624206708549
ACH-000237,0.0466093518057
ACH-000238,0.024027994012799998
ACH-000243,-0.0629239429577
ACH-000244,0.14615494649
ACH-000246,0.0480927981504
ACH-000248,-0.197988699245
ACH-000250,-0.144163309639
ACH-000251,0.00036006698751399997
ACH-000253,-0.22381525760600002
ACH-000255,0.00403971142131
ACH-000256,-0.08762685085310001
ACH-000257,0.18074299351700002
ACH-000258,-0.037520196652500004
ACH-000259,0.050762289222599996
ACH-000260,0.0364710978416
ACH-000261,0.0171047431859
ACH-000262,0.278595147355
ACH-000263,-0.100818908204
ACH-000264,0.0739403496074
ACH-000265,-0.0681422332665
ACH-000266,-0.0838405485745
ACH-000272,0.096520997849
ACH-000273,0.0322288730936
ACH-000274,0.0424529607553
ACH-000277,-0.0695490477804
ACH-000278,0.0839533598001
ACH-000279,0.026788759564099995
ACH-000280,0.088398541221
ACH-000281,0.0021788323588
ACH-000288,0.0841641291412
ACH-000291,0.0364217030083
ACH-000293,-0.10771926743799999
ACH-000294,0.193791376463
ACH-000295,0.0321534632402
ACH-000296,-0.048487908957599996
ACH-000302,-0.0417447196344
ACH-000304,-0.0226184349033
ACH-000307,-0.0280069795511
ACH-000308,-0.0669717824897
ACH-000310,-0.06432244116460001
ACH-000311,-0.0499333362604
ACH-000312,-0.0745691078273
ACH-000315,0.20539432735
ACH-000316,0.09255224763679999
ACH-000317,-0.160297844061
ACH-000318,0.150011173298
ACH-000319,-0.0542336924196
ACH-000320,-0.168895232398
ACH-000322,-0.00514814878641
ACH-000323,0.149665787266
ACH-000324,-0.0193138497161
ACH-000329,0.0170916422931
ACH-000330,-0.20397374415300001
ACH-000331,-0.055770565163599996
ACH-000332,0.00546057182267
ACH-000334,0.0190477292677
ACH-000335,0.0300682505322
ACH-000336,0.143588398983
ACH-000337,0.0667201717427
ACH-000339,-0.0305493442559
ACH-000341,0.058260954903499994
ACH-000348,-0.0994117359485
ACH-000350,0.0754515308873
ACH-000352,0.04475644304240001
ACH-000356,0.10768961552100001
ACH-000361,0.190431442084
ACH-000362,-0.016707722193
ACH-000363,-0.0589389186913
ACH-000364,-0.0266325016492
ACH-000365,0.0922927825402
ACH-000366,-0.029629580421
ACH-000368,-0.004697819008880001
ACH-000374,0.108387886382
ACH-000375,0.25641400167
ACH-000376,0.06899357413150001
ACH-000381,0.160254648261
ACH-000383,-0.0242799016412
ACH-000387,0.00219634084456
ACH-000389,0.0897146139041
ACH-000390,0.0461318262631
ACH-000393,0.0611112177448
ACH-000395,-0.10592891261
ACH-000397,-0.0268946420375
ACH-000401,0.0828738001239
ACH-000402,-0.09190552559589998
ACH-000403,-0.022793889369299998
ACH-000404,0.108993292837
ACH-000406,-0.012146185490700002
ACH-000407,0.0640999052262
ACH-000408,-0.0170316238514
ACH-000410,-0.0012845045467400002
ACH-000411,0.157944078786
ACH-000414,-0.227771652012
ACH-000415,-0.0455754812757
ACH-000416,0.0126874157354
ACH-000420,-0.0815990448567
ACH-000421,0.0153706444142
ACH-000424,-0.056982934804999996
ACH-000425,0.145478102045
ACH-000426,0.0941721766595
ACH-000427,0.211294974155
ACH-000433,-0.00552075658069
ACH-000436,0.09604427240289999
ACH-000444,0.0619461023255
ACH-000445,0.23553435325599997
ACH-000448,0.07613382738760001
ACH-000450,0.16002012703500001
ACH-000452,-0.0159704345169
ACH-000454,0.04540172432080001
ACH-000458,0.154901139077
ACH-000459,0.0265615555086
ACH-000460,-0.0652853844499
ACH-000461,0.059546910421699996
ACH-000463,0.148291952003
ACH-000464,0.267082380621
ACH-000466,0.0215808328686
ACH-000467,-0.0734839668862
ACH-000468,-0.0639039667045
ACH-000469,-0.0119368921023
ACH-000470,-0.04655508671019999
ACH-000471,-0.0579501602649
ACH-000472,0.0707341918245
ACH-000473,0.181329287188
ACH-000475,-0.0453914915491
ACH-000476,-0.004347792078850001
ACH-000477,0.0712364731102
ACH-000480,-0.0224755911132
ACH-000481,0.0750884259754
ACH-000483,-0.0376017761464
ACH-000484,-0.124751285056
ACH-000485,-0.0199224506703
ACH-000486,-0.0295620170054
ACH-000487,-0.09604889523849999
ACH-000488,-0.05835455869
ACH-000490,-0.0251996588509
ACH-000491,-0.07425482074310001
ACH-000495,-0.0017591451268
ACH-000496,-0.042724287495099995
ACH-000499,0.0682454077126
ACH-000500,0.41478672008
ACH-000502,0.00970023868888
ACH-000503,0.0460019247412
ACH-000505,-0.0523997071024
ACH-000507,-0.00529770529402
ACH-000510,0.030922023315499998
ACH-000511,-0.0372054055485
ACH-000512,-0.0120587041597
ACH-000516,-0.00970975494323
ACH-000517,0.00800673695868
ACH-000518,-0.106580246208
ACH-000520,0.08847911823270001
ACH-000521,0.0336240817758
ACH-000522,-0.0426833028644
ACH-000524,0.00219520657554
ACH-000527,-0.048290867573199996
ACH-000528,-0.0016854343694100002
ACH-000537,-0.129400932906
ACH-000541,0.350821072382
ACH-000542,0.0464933518361
ACH-000544,-0.0489077042952
ACH-000545,0.0068145521313799995
ACH-000547,-0.167235555602
ACH-000548,0.040339551138300005
ACH-000549,0.014048440223700002
ACH-000550,-0.0331670309195
ACH-000552,-0.142450297697
ACH-000556,0.0383334455529
ACH-000557,0.143453779765
ACH-000570,0.0511669152293
ACH-000571,-0.0460193634012
ACH-000573,-0.110702910122
ACH-000576,0.126412542903
ACH-000580,-0.13313158048
ACH-000584,-0.0909733838986
ACH-000585,0.030770880305499997
ACH-000588,-0.0836131113002
ACH-000589,-0.0597592181447
ACH-000591,0.04168378098
ACH-000593,-0.013772138215600001
ACH-000600,0.08155457108789999
ACH-000601,-0.0685418313162
ACH-000604,0.184575463818
ACH-000605,0.061508261581
ACH-000606,-0.0814225591285
ACH-000608,-0.09764589336190001
ACH-000614,0.0206868796401
ACH-000616,0.11520458340399999
ACH-000618,0.0445444673663
ACH-000619,-0.11340613697999999
ACH-000620,-0.100284932007
ACH-000621,0.0763776256844
ACH-000622,-0.138446469385
ACH-000623,-0.14799107094900002
ACH-000624,0.067767254131
ACH-000627,-0.0704570304529
ACH-000630,-0.0773586976107
ACH-000632,0.0627471849362
ACH-000633,0.09913475793320001
ACH-000637,0.0167933900912
ACH-000638,-0.118289592071
ACH-000646,0.275279543394
ACH-000647,-0.0259176433811
ACH-000648,0.06271426217590001
ACH-000649,0.0565361462179
ACH-000651,-0.0590676633182
ACH-000652,0.015539936944500002
ACH-000653,0.123324226467
ACH-000657,0.075364614277
ACH-000658,0.0140996208054
ACH-000661,-0.0538294746472
ACH-000662,-0.009176353195950001
ACH-000663,0.14131638718
ACH-000665,0.168946105599
ACH-000671,-0.0803092622798
ACH-000673,0.0224788444125
ACH-000676,0.015387220656900001
ACH-000677,0.192560616298
ACH-000681,-0.135325790431
ACH-000682,0.0929291388798
ACH-000683,-0.051618476557400005
ACH-000684,-0.112104240998
ACH-000688,0.0719932248277
ACH-000693,-0.08727546362710001
ACH-000694,-0.0233810379953
ACH-000695,0.12547913482999998
ACH-000696,-0.00192959202934
ACH-000697,0.0851011731262
ACH-000699,0.029049031230799997
ACH-000701,-0.0599031560795
ACH-000706,-0.017933958259299998
ACH-000711,-0.0359050640067
ACH-000713,0.0783951626462
ACH-000714,-0.179719961552
ACH-000718,-0.0251438087219
ACH-000720,0.0577806307274
ACH-000721,0.0100758454334
ACH-000724,0.148345065144
ACH-000725,-0.146975683709
ACH-000732,-0.09353405612960002
ACH-000734,0.0997689798645
ACH-000735,0.117904788611
ACH-000736,0.0481510041304
ACH-000738,-0.0831065044288
ACH-000746,-0.034514528931199995
ACH-000747,0.022954018817
ACH-000748,0.179011474034
ACH-000753,-0.014664176665399998
ACH-000756,-0.027387237307000004
ACH-000757,-0.023330499829299998
ACH-000758,-0.019547759426099997
ACH-000760,0.16789002227299998
ACH-000763,0.0161297754273
ACH-000764,0.264410183799
ACH-000765,-0.26827601694200004
ACH-000766,0.00889973941482
ACH-000767,0.034051766760000005
ACH-000768,-0.023039840913900003
ACH-000769,-0.014127039522400001
ACH-000770,0.0188269095465
ACH-000771,0.0405872133212
ACH-000773,-0.043368557399399994
ACH-000776,0.114889520107
ACH-000777,0.0651061530254
ACH-000778,0.00231024913687
ACH-000781,-0.021144893345
ACH-000782,0.00436197764012
ACH-000783,0.0350573441856
ACH-000784,0.0534535281503
ACH-000785,-0.028701420197799997
ACH-000787,0.044589920434699996
ACH-000788,0.0161774027664
ACH-000791,-0.109337796637
ACH-000792,-0.156626606071
ACH-000794,0.0456782227006
ACH-000796,-0.07257095590149999
ACH-000799,-0.11306961564000001
ACH-000800,0.169234360607
ACH-000802,0.10502319187999999
ACH-000804,-0.0342841098894
ACH-000805,-0.160262113371
ACH-000809,0.0822198957439
ACH-000810,0.00302839002456
ACH-000811,0.144237718187
ACH-000817,0.09802955554469998
ACH-000819,-0.22371527357299997
ACH-000820,0.176484171675
ACH-000821,-0.0708923363583
ACH-000822,0.0210299889622
ACH-000823,0.05410104200159999
ACH-000824,-0.0365946586821
ACH-000827,-0.00813575403729
ACH-000829,-0.0512003547561
ACH-000831,0.10493324043600001
ACH-000832,0.0101895427066
ACH-000833,0.0309024562059
ACH-000834,0.0184511583891
ACH-000835,0.104180923653
ACH-000836,0.0375848355639
