,AHI1 (54806)
ACH-000459,-0.0566386625588
ACH-000460,-0.169477964175
ACH-000461,0.0340548816501
ACH-000463,-0.129636176008
ACH-000464,-0.0210916869741
ACH-000466,-0.0525180651571
ACH-000467,-0.104694395801
ACH-000468,-0.149712222899
ACH-000469,0.00319067979211
ACH-000470,-0.168081709799
ACH-000471,-0.0824808558868
ACH-000472,-0.10801019436699999
ACH-000473,0.0092318028089
ACH-000475,-0.0831590096578
ACH-000476,0.034929576389599995
ACH-000477,0.275182912781
ACH-000480,-0.176220576384
ACH-000481,0.00842431432933
ACH-000483,-0.0663448986239
ACH-000484,-0.0575842102155
ACH-000485,-0.0248339422546
ACH-000486,-0.00465634523973
ACH-000487,-0.0876973192512
ACH-000488,-0.0818912224679
ACH-000490,-0.132745148041
ACH-000491,0.011725222058299999
ACH-000495,-0.25933121877
ACH-000496,-0.0823531713496
ACH-000499,0.00024366852814200002
ACH-000500,0.153644859843
ACH-000502,-0.04531622018619999
ACH-000503,0.0173677010038
ACH-000505,-0.115897750154
ACH-000507,-0.170420604019
ACH-000510,-0.10894443127100001
ACH-000511,-0.134380060302
ACH-000512,-0.145758078792
ACH-000516,-0.157782897796
ACH-000517,-0.025007896228200002
ACH-000518,0.024194261641700004
ACH-000520,-0.126593754023
ACH-000521,-0.054318108818
ACH-000522,-0.126424464946
ACH-000524,0.005248973821449999
ACH-000527,-0.14522529957900002
ACH-000528,-0.0369333794389
ACH-000537,-0.20052609205699998
ACH-000541,0.00981146345251
ACH-000542,-0.0681724992691
ACH-000544,-0.11185443860500001
ACH-000545,-0.0606781190278
ACH-000547,-0.09374929638869998
ACH-000548,0.00984679028851
ACH-000549,-0.06276419779760001
ACH-000550,-0.26406761488
ACH-000552,-0.0959688251961
ACH-000556,-0.0626279967605
ACH-000557,-0.026189206543400005
ACH-000570,-0.0211209327219
ACH-000571,-0.10851252499500001
ACH-000573,-0.20411006942
ACH-000576,-0.284425204549
ACH-000580,0.189508390095
ACH-000584,-0.17399713890299998
ACH-000585,-0.110406245101
ACH-000588,0.0490208790764
ACH-000589,-0.07123862433730001
ACH-000591,-0.225858105113
ACH-000593,0.000936826367978
ACH-000600,-0.0163933592202
ACH-000601,-0.0946484477515
ACH-000604,0.0446874766371
ACH-000605,-0.08517878360589999
ACH-000606,-0.139782236335
ACH-000608,0.0779252468339
ACH-000614,-0.18823638792199998
ACH-000616,0.051976919694600006
ACH-000618,-0.06040457629369999
ACH-000619,-0.0626376103333
ACH-000620,-0.20866220551
ACH-000621,-0.161796118946
ACH-000622,0.121933852718
ACH-000623,-0.156379887188
ACH-000624,0.0259618513351
ACH-000627,-0.04465106242459999
ACH-000630,-0.0298745435307
ACH-000632,-0.0228775428221
ACH-000633,-0.036016061386800004
ACH-000637,0.0226703198203
ACH-000638,0.076439831534
ACH-000646,-0.15992145688200002
ACH-000647,-0.0701281543547
ACH-000648,-0.06075304461159999
ACH-000649,-0.09905849298620001
ACH-000651,-0.169482696351
ACH-000652,-0.0557457571576
ACH-000653,-0.193698172577
ACH-000657,-0.0589344885453
ACH-000658,-0.213899220305
ACH-000661,-0.0183608058479
ACH-000662,-0.57097345117
ACH-000663,-0.0376297409341
ACH-000665,0.0367156954314
ACH-000671,0.117691838281
ACH-000673,-0.11800249391899999
ACH-000676,0.028484688135000002
ACH-000677,-0.0407076766266
ACH-000681,-0.134574760457
ACH-000682,-0.143948827505
ACH-000683,-0.054207885064400003
ACH-000684,0.0162278289375
ACH-000688,0.0678990540849
ACH-000693,-0.10048458666099999
ACH-000694,-0.119292637786
ACH-000695,-0.322717792083
ACH-000696,0.0006159542672969999
ACH-000697,-0.054324839024300006
ACH-000699,-0.008827153962549999
ACH-000701,-0.009642872951040002
ACH-000706,-0.028651457408500003
ACH-000711,-0.145849635636
ACH-000713,-0.032377396206799997
ACH-000714,-0.05927061708930001
ACH-000718,-0.329604711974
ACH-000720,-0.17338805976500002
ACH-000721,-0.17310560340599998
ACH-000724,0.169058513711
ACH-000725,-0.146140880451
ACH-000732,-0.127507729077
ACH-000734,-0.150365398151
ACH-000735,-0.105850625865
ACH-000736,-0.050488197780499997
ACH-000738,-0.010439251202700001
ACH-000746,-0.187686745205
ACH-000747,-0.0975108843781
ACH-000748,0.0841565510647
ACH-000753,-0.03975223604019999
ACH-000756,0.0331397086086
ACH-000757,-0.302787500444
ACH-000758,-0.10345703511700001
ACH-000760,-0.11825394972999999
ACH-000763,-0.219773105607
ACH-000764,0.22636304631499998
ACH-000765,-0.159602846911
ACH-000766,-0.0954465114907
ACH-000767,-0.139517928229
ACH-000768,-0.0652014450477
ACH-000769,-0.0563638106719
ACH-000770,-0.109055789709
ACH-000771,-0.24862998705699998
ACH-000773,-0.236489480055
ACH-000776,-0.106357030938
ACH-000777,0.0176666832262
ACH-000778,-0.0283369857906
ACH-000781,-0.09373331264799999
ACH-000782,0.0780143968106
ACH-000783,-0.205628981139
ACH-000784,-0.0876603204418
ACH-000785,-0.09122458698130001
ACH-000787,-0.139694193063
ACH-000788,-0.07003735962169999
ACH-000791,-0.255593625581
ACH-000792,-0.122136774845
ACH-000794,-0.125402661276
ACH-000796,-0.188788765875
ACH-000799,-0.166685686057
ACH-000800,0.046217410489699996
ACH-000802,0.135283669682
ACH-000804,0.11876339009299999
ACH-000805,-0.43937484212399996
ACH-000809,0.0216391012993
ACH-000810,0.00107726637423
ACH-000811,-0.0895193632371
ACH-000817,-0.07399047805480001
ACH-000819,-0.09386910174799999
ACH-000820,-0.439141248925
ACH-000821,-0.32982456689899997
ACH-000822,-0.16541872469399999
ACH-000823,-0.062347953177399995
ACH-000824,-0.0745342307897
ACH-000827,-0.0150844368629
ACH-000829,-0.005298737817149999
ACH-000831,-0.0195324176327
ACH-000832,-0.0351450134523
ACH-000833,0.1618777219
ACH-000834,-0.0475458864025
ACH-000835,0.0231307719822
ACH-000836,-0.10601741858
ACH-000837,-0.20859394849100002
ACH-000838,0.0248561218544
ACH-000839,-0.121064823206
ACH-000840,0.0806623559198
ACH-000841,-0.09565196394480001
ACH-000843,0.10056294288999999
ACH-000846,-0.21220959534699999
ACH-000847,-0.0686831940746
ACH-000848,-0.148687080296
ACH-000849,-0.230837980856
ACH-000851,-0.0229228038875
ACH-000855,0.133609755953
ACH-000856,-0.258139358035
ACH-000858,-0.00261504057687
ACH-000859,-0.18145648155400002
ACH-000861,0.025945944668099997
ACH-000862,-0.151488727273
ACH-000865,-0.182724040481
ACH-000866,-0.11469221503900001
ACH-000867,-0.0909038565414
ACH-000869,-0.027418434901499998
ACH-000872,-0.0739132100278
ACH-000873,-0.216150167985
ACH-000876,-0.0258978918296
ACH-000878,-0.0997354311933
ACH-000880,-0.173994225825
ACH-000881,-0.08450326488839999
ACH-000882,-0.106711147424
ACH-000884,-0.0974196665775
ACH-000885,-0.257265514484
ACH-000887,-0.0803934121177
ACH-000888,-0.0490707188261
ACH-000889,-0.0631281211996
ACH-000890,-0.0303076511209
ACH-000896,0.041787135734900005
ACH-000898,-0.0141023044508
ACH-000900,-0.138851836416
ACH-000901,-0.149785538872
ACH-000905,-0.0985012562108
ACH-000906,0.0136645808998
ACH-000907,-0.0475547083655
ACH-000910,-0.128777688125
ACH-000911,-0.122120725759
ACH-000912,-0.08847052678400001
ACH-000913,-0.07308162601889999
ACH-000915,-0.0792080680545
ACH-000916,-0.201900427545
ACH-000917,0.043082622060699995
ACH-000921,-0.133671652776
ACH-000924,-0.117767065262
ACH-000926,-0.122106545632
ACH-000928,-0.0021302906484
ACH-000929,-0.11855099491599999
ACH-000932,-0.00101302633735
ACH-000935,-0.0808059943402
ACH-000936,-0.06848439474290001
ACH-000937,-0.212315225621
ACH-000938,-0.0950601100064
ACH-000939,-0.0349604299505
ACH-000941,-0.0716802066865
ACH-000943,-0.0701907346641
ACH-000946,-0.010662745427899998
ACH-000947,-0.05039196750580001
ACH-000948,-0.028244456855500002
ACH-000950,-0.20652044993000002
ACH-000953,-0.0783195708233
ACH-000957,-0.014459982214899999
ACH-000958,0.17669888990600002
ACH-000960,0.00855339666449
ACH-000963,-0.230601014306
ACH-000968,-0.234041059984
ACH-000969,-0.060091158444999994
ACH-000973,-0.0187743525845
ACH-000974,-0.14160975776100002
ACH-000975,-0.220736801601
ACH-000976,-0.245594987784
ACH-000978,0.0493063388561
ACH-000980,-0.070470397884
ACH-000984,-0.116331730506
ACH-000986,-0.08081617398789999
ACH-000988,-0.0347998913099
ACH-000993,0.0185745114164
ACH-000994,0.00275263939861
ACH-000996,-0.062122930987599995
ACH-001001,-0.200622454144
ACH-001020,-0.168251566725
ACH-001028,0.0179207628083
ACH-001031,0.0766754282447
ACH-001038,-0.09571353082879999
ACH-001048,-0.18069073971900002
ACH-001050,-0.0517433440281
ACH-001053,-0.12836254695
ACH-001054,-0.150098797428
ACH-001061,-0.0173918647039
ACH-001067,-0.0926240278154
ACH-001075,-0.139790105245
ACH-001096,-0.0413270119807
ACH-001128,-0.27214165457899997
ACH-001134,-0.043544603121100006
ACH-001151,-0.0501412234509
ACH-001163,-0.14293761156600002
ACH-001164,-0.12184347235300001
ACH-001173,-0.034133209629599995
ACH-001183,0.0359984972985
ACH-001184,-0.016275053533
ACH-001190,-0.0328432038158
ACH-001192,0.0322583389173
ACH-001193,0.109598047179
ACH-001196,-0.021205222921199997
ACH-001197,-0.21561629147300002
ACH-001205,0.0301574511589
ACH-001211,-0.154096962276
ACH-001212,-0.232089412725
ACH-001228,-0.395036448624
ACH-001232,-0.048466688640400005
ACH-001239,-0.09386727257099999
ACH-001274,0.054949903485099996
ACH-001275,-0.00242832934356
ACH-001277,-0.047614569394500005
ACH-001278,0.050323378835
ACH-001280,-0.0908283597204
ACH-001283,-0.0287842272482
ACH-001289,-0.0906231481573
ACH-001295,-0.0663950667698
ACH-001300,-0.215706453809
ACH-001301,-0.0240950636914
ACH-001302,-0.018736227939099997
ACH-001303,-0.347934654869
ACH-001306,-0.0755767690123
ACH-001318,-0.032313778673200004
ACH-001322,-0.00484184393178
ACH-001328,-0.0626726585573
ACH-001332,0.06590557330680001
ACH-001333,0.023588741515200004
ACH-001336,-0.206950341792
ACH-001340,-0.22607654946
ACH-001346,-0.0534652684324
ACH-001353,-0.068182510901
ACH-001354,-0.190824803321
ACH-001367,-0.113419884622
ACH-001368,0.0317762476444
ACH-001374,-0.120539976564
ACH-001375,-0.129814019905
ACH-001377,-0.00931343345836
ACH-001380,0.0184493751067
ACH-001391,-0.11259109227499998
ACH-001407,0.030239601365299996
ACH-001408,-0.232174390801
ACH-001413,-0.251370978339
ACH-001430,-0.053270296249599995
ACH-001431,-0.12298646891
ACH-001450,-0.0032603976115999998
ACH-001496,-0.05648130522469999
ACH-001500,0.0133460089296
ACH-001521,-0.16861452918900002
ACH-001523,-0.0141034479731
ACH-001532,-0.18325868538400003
ACH-001536,-0.293496678412
ACH-001550,-0.21362159980700002
ACH-001552,-0.288881119018
ACH-001554,-0.155548382136
ACH-001645,-0.034246677111400003
ACH-001654,0.027622669482
ACH-001715,0.021968526106500002
ACH-001735,-0.010676993456899998
ACH-001736,0.104220064452
ACH-001737,-0.0616516189145
ACH-001740,-0.189739853149
ACH-001745,0.043774733910300005
ACH-001750,0.146167233575
ACH-001765,-0.09918087087480001
ACH-001956,-0.04254827818580001
ACH-001957,-0.096200566257
