,VPS37A (137492)
ACH-000694,-0.707058606047
ACH-000695,-0.685393832484
ACH-000696,-0.49180208908100004
ACH-000697,-0.667199760503
ACH-000699,-0.951787910814
ACH-000701,-0.365592507935
ACH-000706,-0.622236826734
ACH-000711,-0.36490601795
ACH-000713,-0.891356765947
ACH-000714,-0.530077267282
ACH-000718,-0.688613625297
ACH-000720,-0.629550444092
ACH-000721,-0.637914432625
ACH-000724,-1.5646491639200002
ACH-000725,-0.977221717771
ACH-000732,-0.8115368571889999
ACH-000734,-0.697177026119
ACH-000735,-0.635438039518
ACH-000736,-0.41692942907499997
ACH-000738,-0.16414029689200002
ACH-000746,-0.306366183738
ACH-000747,-1.23077673033
ACH-000748,-0.0744414786498
ACH-000753,-0.605246716869
ACH-000756,-0.15359369205099999
ACH-000757,-0.524906250477
ACH-000758,-0.435289520238
ACH-000760,-0.515895352589
ACH-000763,-0.546924825719
ACH-000764,-0.402785128052
ACH-000765,-0.6657795261
ACH-000766,-0.297795769074
ACH-000767,-0.156978998833
ACH-000768,-0.676771987415
ACH-000769,-0.599112238767
ACH-000770,-0.759367944007
ACH-000771,-0.98333389125
ACH-000773,-0.654350808667
ACH-000776,-0.5098214066969999
ACH-000777,-0.489996840256
ACH-000778,-0.7295322681599999
ACH-000781,-0.843271146371
ACH-000782,-0.498162381138
ACH-000783,-0.9476265547
ACH-000784,-0.702851932889
ACH-000785,-0.309402271694
ACH-000787,-0.39335313656099996
ACH-000788,-0.886517159278
ACH-000791,-0.368053637897
ACH-000792,-0.474189598344
ACH-000794,-0.991584624524
ACH-000796,-1.1031009220999999
ACH-000799,-0.235148848161
ACH-000800,-1.0046892704500001
ACH-000802,-0.55798071857
ACH-000804,-0.545068294916
ACH-000805,-0.5963643762399999
ACH-000809,-0.501902093083
ACH-000810,-0.279884641266
ACH-000811,-0.112152212335
ACH-000817,-0.6169450188710001
ACH-000819,-0.441186594886
ACH-000820,-0.412583235412
ACH-000821,-0.206412102984
ACH-000822,-0.7170301987209999
ACH-000823,-0.804222482317
ACH-000824,-0.6867446608419999
ACH-000827,-0.320136432948
ACH-000829,-0.693277857612
ACH-000831,-0.47481849509900004
ACH-000832,-0.9871502024690001
ACH-000833,-0.42532154939800004
ACH-000834,-0.918125253311
ACH-000835,-0.541106502428
ACH-000836,-1.00745362402
ACH-000837,-0.868642106226
ACH-000838,-1.20671363725
ACH-000839,-0.85141460251
ACH-000840,-0.967460784839
ACH-000841,-0.608856986936
ACH-000843,-0.5973146405659999
ACH-000846,-0.5580245939630001
ACH-000847,-0.650192216365
ACH-000848,-0.8424487714569999
ACH-000849,-0.8960461741879999
ACH-000851,-0.875681826709
ACH-000855,-0.468135802495
ACH-000856,-0.649314854426
ACH-000858,-0.552719700981
ACH-000859,-0.52969556399
ACH-000861,-0.5492820328760001
ACH-000862,-0.6263693603480001
ACH-000865,-0.6405275170570001
ACH-000866,-0.243449187077
ACH-000867,-0.572305458119
ACH-000869,-0.739775660616
ACH-000872,-0.674580877748
ACH-000873,-0.484156612641
ACH-000876,-0.7101864622849999
ACH-000878,-0.512655660183
ACH-000880,-0.544612602069
ACH-000881,-0.986353998871
ACH-000882,-0.7209839158210001
ACH-000884,-0.282368243736
ACH-000885,-0.32311820605
ACH-000887,-0.192894095526
ACH-000888,-0.460981564919
ACH-000889,-0.393395958657
ACH-000890,-1.2597303522399999
ACH-000896,-0.20958862626400002
ACH-000898,-0.7238727336859999
ACH-000900,-0.297691059463
ACH-000901,-0.340269004152
ACH-000905,-0.539419869762
ACH-000906,-0.35271265950900005
ACH-000907,-0.95808705936
ACH-000910,-0.36526496158699995
ACH-000911,-0.698773894208
ACH-000912,-0.766544983328
ACH-000913,-0.580256937285
ACH-000915,-0.6332696208349999
ACH-000916,-0.126905702811
ACH-000917,-1.11878619499
ACH-000921,-0.60852004592
ACH-000924,-0.588238837597
ACH-000926,-0.459897068988
ACH-000928,-0.43460636148599996
ACH-000929,-0.663930590757
ACH-000932,-0.5438834497739999
ACH-000935,-0.278185578479
ACH-000936,-0.510361629868
ACH-000937,-0.40931986668399994
ACH-000938,-0.48325974399599997
ACH-000939,-0.382438787187
ACH-000941,-0.173178466024
ACH-000943,-0.9484687862610001
ACH-000946,-0.682867191543
ACH-000947,-0.644263304665
ACH-000948,-0.301912679236
ACH-000950,-0.803921012511
ACH-000953,-0.143022612819
ACH-000957,-0.46212273448200003
ACH-000958,-0.488141761259
ACH-000960,-0.688409031199
ACH-000963,-0.32178700041999997
ACH-000968,-0.442770389088
ACH-000969,-0.319999717857
ACH-000973,-0.640917004793
ACH-000974,-0.6718765532529999
ACH-000975,-0.63703832745
ACH-000976,-0.48837854535499997
ACH-000978,-0.176163301261
ACH-000980,-0.325937957916
ACH-000984,-0.876204416917
ACH-000986,-0.621641462509
ACH-000988,-0.500872275196
ACH-000993,-0.6214488377399999
ACH-000994,-0.28950739033100004
ACH-000996,-0.512447699641
ACH-001001,-0.615487470852
ACH-001020,-0.551314771419
ACH-001028,-0.421815130463
ACH-001031,-0.539303774735
ACH-001038,-0.139361000184
ACH-001048,-0.1720876115
ACH-001050,-0.300990372993
ACH-001053,-0.320386838926
ACH-001054,-0.471934358846
ACH-001061,-0.518911818002
ACH-001067,-0.776748046738
ACH-001075,-0.57680967617
ACH-001096,-0.391718607016
ACH-001128,-0.986779790408
ACH-001134,-0.606631703851
ACH-001151,-1.24256254806
ACH-001163,-0.654444182179
ACH-001164,-0.7034820482299999
ACH-001173,-0.5880735883
ACH-001183,-1.02446285519
ACH-001184,-0.261104317147
ACH-001190,-0.7563505316329999
ACH-001192,-0.315667377596
ACH-001193,-0.854832353802
ACH-001196,-0.360055557652
ACH-001197,-0.916192862781
ACH-001205,-0.584434725903
ACH-001211,-0.71757833222
ACH-001212,-0.8712732802240001
ACH-001228,-0.361771386879
ACH-001232,-0.33224905266800003
ACH-001239,-0.476893503662
ACH-001274,-0.368902445646
ACH-001275,-0.47711706310400004
ACH-001277,-0.374720587897
ACH-001278,-0.30229840559099996
ACH-001280,-0.507611026745
ACH-001283,-0.7241206230410001
ACH-001289,-0.45001675669200003
ACH-001295,-0.10259893816400001
ACH-001300,-0.55406680929
ACH-001301,-0.43285001906099996
ACH-001302,-0.6044707221500001
ACH-001303,-0.517091024516
ACH-001306,-0.347888310088
ACH-001318,-0.804359414231
ACH-001322,-0.583145039386
ACH-001328,-0.659275729284
ACH-001332,-0.480087586235
ACH-001333,-0.437379723125
ACH-001336,-0.8102200775499999
ACH-001340,-0.623613138591
ACH-001346,-0.936176392503
ACH-001353,-0.264712902558
ACH-001354,-0.869968377794
ACH-001367,-0.306512645589
ACH-001368,-0.796220963511
ACH-001374,-0.450995552905
ACH-001375,-0.379584903961
ACH-001377,-0.8624463131479999
ACH-001380,-0.935375764014
ACH-001391,-0.9696545056929999
ACH-001407,-0.812367843764
ACH-001408,-1.02413774739
ACH-001413,-0.746759921708
ACH-001430,-0.465385394723
ACH-001431,-0.309974778394
ACH-001450,-0.859206659961
ACH-001496,-0.24973697597
ACH-001500,-0.238762046983
ACH-001521,-1.1585764383600001
ACH-001523,-0.688715855026
ACH-001532,-0.8518500584790001
ACH-001536,-0.719070268937
ACH-001550,-0.7887089728899999
ACH-001552,-0.64018995031
ACH-001554,-0.637513746241
ACH-001645,-0.35768822291
ACH-001654,-0.663747121862
ACH-001715,-0.896191153332
ACH-001735,-0.769374426084
ACH-001736,-0.717420975847
ACH-001737,-0.730390367189
ACH-001740,-0.532235412373
ACH-001745,-0.402381091732
ACH-001750,-0.34189095003
ACH-001765,-0.581336826835
ACH-001956,-0.642782473704
ACH-001957,-0.662301784212
