,NALCN (259232)
ACH-000004,0.247223262272
ACH-000007,0.296343832706
ACH-000009,0.258473868037
ACH-000011,0.04564986229259999
ACH-000012,-0.0211420461613
ACH-000013,0.115062185413
ACH-000014,0.012351926533299999
ACH-000015,0.020787551602900002
ACH-000017,0.09611373916210002
ACH-000018,0.10615253460200001
ACH-000019,0.048049519479400005
ACH-000021,0.13895526178099998
ACH-000022,0.175974224131
ACH-000025,0.0856713116985
ACH-000028,-0.115862013065
ACH-000030,0.06505444919680001
ACH-000035,-0.23906074043499997
ACH-000036,0.0240158164634
ACH-000037,-0.10787896792099999
ACH-000039,0.425478000713
ACH-000040,-0.0218293112176
ACH-000041,-0.029816931796
ACH-000042,-0.0067725375542900005
ACH-000045,0.0461980259057
ACH-000047,0.150272325368
ACH-000052,0.499606174597
ACH-000053,0.0782004907455
ACH-000054,0.07191762072930001
ACH-000055,0.223917417304
ACH-000060,0.0456529182927
ACH-000067,-0.15703858337999999
ACH-000070,0.0586698812368
ACH-000075,0.0479280548756
ACH-000078,0.0664561304025
ACH-000082,0.206380945702
ACH-000085,0.429639022411
ACH-000086,-0.08313187760089999
ACH-000087,-0.0653664924381
ACH-000092,0.21132315486900002
ACH-000095,0.060340991742099996
ACH-000097,0.155955136765
ACH-000098,0.0323687996778
ACH-000099,0.11013132170800001
ACH-000108,0.038212096214400006
ACH-000113,0.0875131022847
ACH-000115,0.31008650496
ACH-000116,0.00836325844087
ACH-000118,0.106780402221
ACH-000120,0.0130299684256
ACH-000123,0.058020009334000006
ACH-000127,0.10880640261600001
ACH-000128,-0.0808388127774
ACH-000132,-0.027723198589400002
ACH-000133,0.158028970002
ACH-000137,0.127494030322
ACH-000138,0.0830543268496
ACH-000142,0.172798610806
ACH-000143,-0.0227101705235
ACH-000146,0.17806140363200001
ACH-000148,-0.0471809588029
ACH-000150,0.0406251085975
ACH-000152,-0.0484220184046
ACH-000153,0.09126252871519999
ACH-000159,-0.0236615771716
ACH-000160,-0.114215839499
ACH-000163,0.08813753976410002
ACH-000167,0.18465694434500002
ACH-000168,0.0372740631654
ACH-000169,-0.0200124174602
ACH-000178,-0.0245249610901
ACH-000182,-0.165252802443
ACH-000183,0.157620224644
ACH-000188,0.223827579061
ACH-000189,-0.09919351423350001
ACH-000190,-0.0934926869445
ACH-000198,0.149617614987
ACH-000204,-0.223107717754
ACH-000206,0.17589881270899999
ACH-000207,-0.143325263236
ACH-000211,0.0625807156444
ACH-000215,0.10638926367000001
ACH-000221,0.190459379239
ACH-000222,0.21763971876999996
ACH-000223,-0.0512368148488
ACH-000226,0.117191341481
ACH-000227,0.04910239791180001
ACH-000228,0.34971046169200004
ACH-000231,0.0620594943427
ACH-000232,0.0133369452411
ACH-000233,0.173682876108
ACH-000234,0.030570636768099995
ACH-000235,0.00650864521817
ACH-000237,0.09164005583380001
ACH-000238,0.132473809677
ACH-000243,0.0451027051154
ACH-000244,0.32603518903
ACH-000246,0.0563448867397
ACH-000248,-0.0317175008225
ACH-000250,0.122206117157
ACH-000251,0.27756478853300004
ACH-000253,0.228043168129
ACH-000255,0.25130726206799997
ACH-000256,0.1558774137
ACH-000257,0.306129286898
ACH-000258,-0.23261164275
ACH-000259,-0.007310972418119999
ACH-000260,0.051128812831699996
ACH-000261,0.142197667178
ACH-000262,0.29578176554
ACH-000263,0.07986564653469999
ACH-000264,0.16612085172399998
ACH-000265,-0.007304763582220001
ACH-000266,0.0847997005535
ACH-000272,0.0763905844993
ACH-000273,-0.09835245901519998
ACH-000274,0.154971956776
ACH-000277,0.0450647384385
ACH-000278,0.174822913075
ACH-000279,0.09961181519210001
ACH-000280,0.015252095568
ACH-000281,-0.0656256133798
ACH-000288,0.147623737141
ACH-000291,0.195445063445
ACH-000293,0.42385900699600004
ACH-000294,0.209895847868
ACH-000295,0.302832452668
ACH-000296,0.082995957594
ACH-000302,0.0107135071952
ACH-000304,0.42196087072800004
ACH-000307,0.0703894388638
ACH-000308,0.0693725487567
ACH-000310,-0.14178234471599999
ACH-000311,-0.10460895446900001
ACH-000312,0.150137188111
ACH-000315,-0.0201833432803
ACH-000316,0.0875896195239
ACH-000317,0.133856529066
ACH-000318,0.0157153874798
ACH-000319,0.22620175262400002
ACH-000320,0.195072568915
ACH-000322,0.136797324096
ACH-000323,0.17226599633200002
ACH-000324,-0.0736423397028
ACH-000329,0.0297236103669
ACH-000330,0.289338513516
ACH-000331,0.237984181413
ACH-000332,-0.0186047337966
ACH-000334,-0.111860395087
ACH-000335,0.23097964135899998
ACH-000336,-0.0854614759541
ACH-000337,0.416736957251
ACH-000339,0.122046926163
ACH-000341,0.0476838420342
ACH-000348,0.12789444300799999
ACH-000350,0.170511899144
ACH-000352,0.21997831241000002
ACH-000356,0.11876827817199999
ACH-000361,-0.227906747385
