,IAPP (3375)
ACH-000004,0.161709911316
ACH-000007,0.040979730330000005
ACH-000009,0.186307243789
ACH-000011,0.21930499204300002
ACH-000012,0.31172760129099997
ACH-000013,0.27524617115899996
ACH-000014,0.360437950702
ACH-000015,0.07610657151160001
ACH-000017,0.259070007299
ACH-000018,0.36588965817599994
ACH-000019,0.17419390019099998
ACH-000021,0.19964272325
ACH-000022,0.329189604617
ACH-000025,0.147912879516
ACH-000028,0.10811337504
ACH-000030,0.23963250635699998
ACH-000035,0.208710332962
ACH-000036,0.20564133701499998
ACH-000037,0.0977917751805
ACH-000039,0.105782735609
ACH-000040,0.20704529010699999
ACH-000041,0.185910382595
ACH-000042,0.299893467949
ACH-000045,0.20637010392000002
ACH-000047,0.132051159317
ACH-000052,0.305564788019
ACH-000053,0.314587739847
ACH-000054,0.102065270491
ACH-000055,0.252961965503
ACH-000060,0.26871993724800003
ACH-000067,0.254238036535
ACH-000070,0.346333009974
ACH-000075,0.204672263886
ACH-000078,0.0623914274611
ACH-000082,0.273951176439
ACH-000085,0.250615906928
ACH-000086,0.114232866065
ACH-000087,0.152728739536
ACH-000092,0.22363834091200002
ACH-000095,0.120814721692
ACH-000097,0.19035085788699999
ACH-000098,0.295741292867
ACH-000099,0.08809257448110001
ACH-000108,0.320117045921
ACH-000113,0.17600829414299998
ACH-000115,0.252448468286
ACH-000116,-0.109940486747
ACH-000118,0.24120903626999995
ACH-000120,0.170554710999
ACH-000123,0.129152727437
ACH-000127,0.122692724762
ACH-000128,0.108282629679
ACH-000132,0.34332833812200003
ACH-000133,0.208450292951
ACH-000137,0.0784266922853
ACH-000138,0.236433249575
ACH-000142,0.143909910053
ACH-000143,0.09768834184049999
ACH-000146,0.189414810603
ACH-000148,0.164754496632
ACH-000150,0.216614084879
ACH-000152,0.23482457765599998
ACH-000153,0.275395429626
ACH-000159,0.338366964134
ACH-000160,0.12292114517200001
ACH-000163,0.07550095612919999
ACH-000167,-0.0381940234429
ACH-000168,0.357164550626
ACH-000169,0.264173034238
ACH-000178,0.17031866127099998
ACH-000182,0.22816299208000002
ACH-000183,0.157638782792
ACH-000188,0.203111038184
ACH-000189,0.24830242700599997
ACH-000190,0.0538568417793
ACH-000198,0.138652264382
ACH-000204,0.10859972464400001
ACH-000206,0.132436985117
ACH-000207,0.274833482142
ACH-000211,0.24225368142200002
ACH-000215,0.3049092614
ACH-000221,0.147237839309
ACH-000222,0.219900398874
ACH-000223,0.106971387619
ACH-000226,0.20510152388099998
ACH-000227,0.23882677733399998
ACH-000228,0.08786796960820001
ACH-000231,0.11113502759999999
ACH-000232,0.18314398640000001
ACH-000233,0.177683150854
ACH-000234,0.28166068212900003
ACH-000235,0.148533769383
ACH-000237,0.35472762173100003
ACH-000238,0.159953835735
ACH-000243,0.191984371336
ACH-000244,0.269376218612
ACH-000246,0.059730537500499996
ACH-000248,0.294299883552
ACH-000250,0.16799272481199998
ACH-000251,0.00978386227395
ACH-000253,0.102873273123
ACH-000255,-0.114985277551
ACH-000256,0.425930572893
ACH-000257,0.237027690872
ACH-000258,0.201826398861
ACH-000259,0.220915987683
ACH-000260,0.25380210925200003
ACH-000261,0.213725824634
ACH-000262,0.355636753081
ACH-000263,0.23276468648499998
ACH-000264,0.014704080458
ACH-000265,0.18529080019699998
ACH-000266,0.127307443619
ACH-000272,0.15556070577
ACH-000273,0.18265714288600002
ACH-000274,0.20488590544100002
ACH-000277,0.0767192849728
ACH-000278,0.15407163593
ACH-000279,0.0668755236288
ACH-000280,0.254130663053
ACH-000281,0.475257724349
ACH-000288,0.10503664497300001
ACH-000291,0.230704873389
ACH-000293,0.257116042709
ACH-000294,-0.0359744706075
ACH-000295,0.337619929376
ACH-000296,0.012469334636399999
ACH-000302,0.17770376934999998
ACH-000304,0.0542674397024
ACH-000307,0.16829321688299997
ACH-000308,0.124566880643
ACH-000310,0.170463712716
ACH-000311,0.173683577445
ACH-000312,0.280207180512
ACH-000315,0.330794173563
ACH-000316,0.290871583046
ACH-000317,0.258140039111
ACH-000318,0.15078222923
ACH-000319,0.15587164197
ACH-000320,0.357754537131
ACH-000322,-0.0270452257326
ACH-000323,0.155103512355
ACH-000324,0.247532026379
ACH-000329,0.263346479026
ACH-000330,0.253843807489
ACH-000331,0.135522583687
ACH-000332,0.15525849019000001
ACH-000334,0.139672677512
ACH-000335,-0.0250990198315
ACH-000336,0.228115514859
ACH-000337,0.306384109101
ACH-000339,0.07945640871330001
ACH-000341,0.207225379357
ACH-000348,0.22058056049199998
ACH-000350,0.109808350101
ACH-000352,0.208720364887
ACH-000356,0.163195707296
ACH-000361,0.122400514596
ACH-000362,0.24354410917599997
ACH-000363,0.17695412008900002
ACH-000364,0.222693864265
ACH-000365,0.178431336037
ACH-000366,0.313677614838
ACH-000368,0.218692741882
ACH-000374,0.26172074402
ACH-000375,0.22631391029
ACH-000376,0.15255679727399998
ACH-000381,0.016218371723
ACH-000383,0.263442141275
ACH-000387,0.126989243703
ACH-000389,0.310135293986
ACH-000390,0.22971059498399998
ACH-000393,0.290480049494
ACH-000395,0.48663922534299997
ACH-000397,0.174114712448
ACH-000401,0.116822179795
ACH-000402,-0.046272944038500005
ACH-000403,0.183655200109
ACH-000404,-0.0796331287118
ACH-000406,0.20188853739100002
ACH-000407,0.08258873530710001
ACH-000408,0.21360418200999998
ACH-000410,0.118535391415
ACH-000411,0.049145808364199996
ACH-000414,0.168529961898
ACH-000415,0.301862291006
ACH-000416,-0.08810326615250001
ACH-000420,0.09933627673039999
ACH-000421,0.231739355149
ACH-000424,0.09151029122539998
ACH-000425,0.14892749330900001
ACH-000426,0.09312553293780002
ACH-000427,0.122889186276
ACH-000433,0.401845648707
ACH-000436,0.175973717579
ACH-000444,0.127359315851
ACH-000445,0.46487709487499995
ACH-000448,0.07599681895810001
ACH-000450,0.289738660098
ACH-000452,0.0734958435105
ACH-000454,0.130721990858
ACH-000458,0.302919143225
ACH-000459,-0.0659782970804
ACH-000460,0.19503596478399998
ACH-000461,0.185718818697
ACH-000463,0.208394851884
ACH-000464,0.227626123746
ACH-000466,0.28342421937
ACH-000467,0.13546552048000002
ACH-000468,0.262989791311
ACH-000469,0.193432051932
ACH-000470,0.149554953002
ACH-000471,0.10450273111099999
ACH-000472,0.0129182644553
ACH-000473,0.19943713179900002
ACH-000475,0.23655147491999998
ACH-000476,0.333138099845
ACH-000477,0.160133701486
ACH-000480,0.0456924500453
ACH-000481,0.225059619243
ACH-000483,0.238527190094
ACH-000484,0.556293094388
ACH-000485,0.14374296730900002
ACH-000486,0.145707431581
ACH-000487,0.19059045624600002
ACH-000488,0.203238196245
ACH-000490,0.189401056039
ACH-000491,0.275737234841
ACH-000495,0.11822650545600001
ACH-000496,0.24563165825199998
ACH-000499,0.150174857343
ACH-000500,0.0437683786727
ACH-000502,0.176709644018
ACH-000503,0.320961471727
ACH-000505,-0.0595284242586
ACH-000507,0.0038231539838099998
ACH-000510,0.210229994615
ACH-000511,0.07505345518630001
ACH-000512,0.141461962666
ACH-000516,0.28869588092099996
ACH-000517,0.151375887513
ACH-000518,0.227711254281
ACH-000520,0.229794648488
ACH-000521,0.0473445467106
ACH-000522,0.134731951092
ACH-000524,0.137143016097
ACH-000527,0.151873983756
ACH-000528,0.236374752727
ACH-000537,0.118381673685
ACH-000541,0.169202541897
ACH-000542,0.0803856429475
ACH-000544,0.297173827712
ACH-000545,0.175045885011
ACH-000547,0.144432727714
ACH-000548,0.233743588504
ACH-000549,0.268568500001
ACH-000550,0.221185203792
ACH-000552,0.10651008743999998
ACH-000556,0.183530078899
ACH-000557,0.29796055370200003
ACH-000570,0.367925053876
ACH-000571,0.175730385325
ACH-000573,0.206765025611
ACH-000576,0.356814087006
ACH-000580,0.00156965296404
ACH-000584,0.199257417067
ACH-000585,0.21862919129299999
ACH-000588,0.309594646865
ACH-000589,0.135723230711
ACH-000591,0.12826630838300002
ACH-000593,0.218776911502
ACH-000600,0.343256291067
ACH-000601,0.149378670495
ACH-000604,0.275662764532
ACH-000605,0.152631973635
ACH-000606,0.17086932746599998
ACH-000608,0.141993930918
ACH-000614,0.07976291153080001
ACH-000616,0.252592776051
ACH-000618,0.190809748917
ACH-000619,0.18554092353
ACH-000620,0.221190439522
ACH-000621,-0.0268823112172
ACH-000622,0.142948968139
ACH-000623,0.257579431109
ACH-000624,0.136237823771
ACH-000627,0.07731630702160001
ACH-000630,0.14314832216700002
ACH-000632,0.22989085978799997
ACH-000633,0.0893220513557
ACH-000637,0.389024944531
ACH-000638,0.261285297403
ACH-000646,0.261280425277
ACH-000647,0.109907496375
ACH-000648,0.20886903539299997
ACH-000649,0.238866586124
ACH-000651,0.18682437484900002
ACH-000652,0.263350676876
ACH-000653,0.142212935068
ACH-000657,0.20535465902800001
ACH-000658,0.260743908624
ACH-000661,0.115158067854
ACH-000662,-0.0181482768205
ACH-000663,0.11333725191199999
ACH-000665,0.182227181534
ACH-000671,0.180589365861
ACH-000673,0.146884911867
ACH-000676,0.0895631422852
ACH-000677,0.17557216460299999
ACH-000681,0.34590153384800004
ACH-000682,0.299793807612
ACH-000683,0.277802372545
ACH-000684,0.155308651508
ACH-000688,-0.112192079943
