,OSBPL8 (114882)
ACH-000004,0.030980873567499997
ACH-000007,-0.0571514610633
ACH-000009,0.127642393843
ACH-000011,-0.06916069666510001
ACH-000012,0.08688590390910002
ACH-000013,0.07851011383230001
ACH-000014,0.04392904534969999
ACH-000015,-0.164710900783
ACH-000017,0.0478146711125
ACH-000018,0.013291956663
ACH-000019,0.24657248221900002
ACH-000021,-0.0671038699804
ACH-000022,0.04513799758690001
ACH-000025,-0.29267689791900003
ACH-000028,0.007415709260720001
ACH-000030,0.0148844758422
ACH-000035,-0.034475337937800006
ACH-000036,0.08197384123380001
ACH-000037,-0.08611875103330001
ACH-000039,-0.0872185455972
ACH-000040,-0.162350602104
ACH-000041,0.00601651153305
ACH-000042,-0.133733651126
ACH-000045,0.052315836501
ACH-000047,0.14893961863299998
ACH-000052,-0.123156388637
ACH-000053,0.0187210006538
ACH-000054,0.00130601244501
ACH-000055,-0.180985575654
ACH-000060,0.0992687337053
ACH-000067,-0.134278799695
ACH-000070,-0.0955091074413
ACH-000075,-0.19601746214899998
ACH-000078,0.0379687383668
ACH-000082,-0.04451501597080001
ACH-000085,0.133515550372
ACH-000086,-0.138110973706
ACH-000087,-0.0195200612116
ACH-000092,-0.100457895088
ACH-000095,0.0610794487996
ACH-000097,-0.05473828634240001
ACH-000098,-0.0893655800199
ACH-000099,-0.025263470865799997
ACH-000108,0.0227613947028
ACH-000113,-0.036136755441
ACH-000115,0.25209563273
ACH-000116,0.0878025638208
ACH-000118,-0.10637917053099999
ACH-000120,-0.17868053108600002
ACH-000123,-0.0354450298763
ACH-000127,-0.146862939242
ACH-000128,-0.08699769644300001
ACH-000132,-0.0477699254253
ACH-000133,-0.24418489989599998
ACH-000137,0.152995851961
ACH-000138,0.07985681785960001
ACH-000142,0.0725019374837
ACH-000143,0.0356934809861
ACH-000146,0.0468327394909
ACH-000148,0.10929980544000002
ACH-000150,-0.0485010575081
ACH-000152,-0.126059240413
ACH-000153,-0.169424221044
ACH-000159,0.0830889123398
ACH-000160,0.20390452049899999
ACH-000163,-0.048099710936199996
ACH-000167,0.138398785216
ACH-000168,-0.018579437744
ACH-000169,0.039178929356
ACH-000178,-0.09560438370339999
ACH-000182,-0.104885941199
ACH-000183,0.0327645482847
ACH-000188,0.11450733069499999
ACH-000189,0.133205239625
ACH-000190,-0.364190728947
ACH-000198,0.0455636384243
ACH-000204,-0.164493141471
ACH-000206,-0.0634911423697
ACH-000207,0.131914138116
ACH-000211,-0.0270391583612
ACH-000215,0.0122228176444
ACH-000221,-0.034966190849599996
ACH-000222,-0.17655819721500002
ACH-000223,-0.12178762735200001
ACH-000226,-0.0198242387805
ACH-000227,0.15936930642
ACH-000228,-0.0704302349152
ACH-000231,-0.08855065716430001
ACH-000232,-0.0723293756433
ACH-000233,-0.150048174404
ACH-000234,-0.129021950587
ACH-000235,-0.102500260183
ACH-000237,0.0306304606492
ACH-000238,-0.010453792576399999
ACH-000243,0.141670091897
ACH-000244,-0.0748799990803
ACH-000246,0.0284935344827
ACH-000248,0.043185004550599995
ACH-000250,0.00168721080231
ACH-000251,-0.007051463500420001
ACH-000253,-0.0116757738496
ACH-000255,0.13074631838700002
ACH-000256,0.019568749925
ACH-000257,0.018724859740599998
ACH-000258,-0.04230222125850001
ACH-000259,0.154778504544
ACH-000260,-0.007294344477180001
ACH-000261,0.009402269282840001
ACH-000262,-0.142376566396
ACH-000263,-0.275277627976
ACH-000264,-0.0406412619805
ACH-000265,0.08799934316880001
ACH-000266,-0.047368271461800004
ACH-000272,0.022751621134299998
ACH-000273,0.00295180541708
ACH-000274,0.0426910799383
ACH-000277,0.0232112731153
ACH-000278,-0.27568175078699997
ACH-000279,0.0175961453633
ACH-000280,0.0414729091877
ACH-000281,-0.313971797082
ACH-000288,-0.048665772116
ACH-000291,0.143871890907
ACH-000293,0.334311751517
ACH-000294,-0.08071291172619999
ACH-000295,0.264147120992
ACH-000296,0.0359722590496
ACH-000302,0.05235002299719999
ACH-000304,-0.318109743994
ACH-000307,0.051068797662399995
ACH-000308,-0.044254895400300004
ACH-000310,-0.11260674825099999
ACH-000311,-0.180089369321
ACH-000312,0.021659232812900005
ACH-000315,-0.14345994056800002
ACH-000316,-0.18663079061299997
ACH-000317,-0.253664249101
ACH-000318,-0.145094646529
ACH-000319,-0.05541547833459999
ACH-000320,-0.19521164561999998
ACH-000322,-0.425147364356
ACH-000323,0.189160839113
ACH-000324,0.049168890881500005
ACH-000329,-0.0124024657568
ACH-000330,-0.027789192354099997
ACH-000331,-0.20147493613899997
ACH-000332,-0.0380771253614
ACH-000334,0.137721567274
ACH-000335,0.0323579537626
ACH-000336,0.289851499213
ACH-000337,0.0613189970593
ACH-000339,-0.055889341460000005
ACH-000341,-0.17572996933600002
ACH-000348,-0.122611757806
ACH-000350,0.0891747082531
ACH-000352,-0.051275832840300004
ACH-000356,0.05583577413509999
ACH-000361,0.00704384574743
ACH-000362,0.006845059189899999
ACH-000363,0.0670067025178
ACH-000364,-0.0702319176797
ACH-000365,-0.0314498565425
ACH-000366,0.145929977395
ACH-000368,-0.20332494201600002
ACH-000374,-0.042525361327700004
ACH-000375,-0.25822869557100003
ACH-000376,0.0841039122915
ACH-000381,0.0164866078815
ACH-000383,0.10669152444800001
ACH-000387,0.139967515795
ACH-000389,-0.175345482572
ACH-000390,-0.0470540212651
ACH-000393,0.024254331420800003
ACH-000395,0.137323195757
ACH-000397,0.13548890079700002
ACH-000401,0.031719289054799996
ACH-000402,-0.296174372232
ACH-000403,0.0177949376661
ACH-000404,-0.20469645625100003
ACH-000406,-0.0036920798696799995
ACH-000407,-0.160398486825
ACH-000408,0.163887851582
ACH-000410,-0.0577583249633
ACH-000411,-0.147325386211
ACH-000414,-0.038908222437400004
ACH-000415,0.0909796423679
ACH-000416,0.0448127558641
ACH-000420,0.0414494486208
ACH-000421,0.033521189555900006
ACH-000424,0.0120877145354
ACH-000425,0.121396200722
ACH-000426,0.17625526665999997
ACH-000427,-0.19791123321899998
ACH-000433,-0.0591017977752
ACH-000436,-0.0713129560249
ACH-000444,-0.0942241013884
ACH-000445,0.00023640592535099998
ACH-000448,-0.150448003256
ACH-000450,-0.209420123
ACH-000452,-0.125424028801
ACH-000454,-0.261466954245
ACH-000458,-0.280372230945
ACH-000459,0.173851231797
ACH-000460,-0.0156479675818
ACH-000461,0.197497232557
ACH-000463,0.006226291384279999
ACH-000464,-0.365767438829
ACH-000466,0.0203403174074
ACH-000467,-0.05300648531769999
ACH-000468,-0.0565253505897
ACH-000469,0.079388922816
ACH-000470,-0.004586738478399999
ACH-000471,0.021754416059599997
ACH-000472,0.123692213126
ACH-000473,0.0906339674611
ACH-000475,-0.048547996085599995
ACH-000476,-0.100718960797
ACH-000477,0.103131309111
ACH-000480,-0.00392435051872
ACH-000481,0.0473393133166
ACH-000483,-0.0036044408797
ACH-000484,-0.22025136128699999
ACH-000485,-0.146979256026
ACH-000486,-0.0499735287639
ACH-000487,0.086724760831
ACH-000488,-0.0935420199708
ACH-000490,0.150094786923
ACH-000491,-0.034318922849599996
ACH-000495,0.153899494701
ACH-000496,-0.173960659431
ACH-000499,0.024951499588200005
ACH-000500,0.451700073067
ACH-000502,-0.09674706384239999
ACH-000503,-0.156060262813
ACH-000505,-0.135288496241
ACH-000507,-0.11376155376599999
ACH-000510,0.07359137353539999
ACH-000511,-0.12473708531500001
ACH-000512,0.195110548455
ACH-000516,-0.0718937942715
ACH-000517,0.0010752377139600002
ACH-000518,0.07450055321349999
ACH-000520,-0.0908568836338
ACH-000521,-0.14585016486400001
ACH-000522,-0.012815776495600001
ACH-000524,0.029674759270599996
ACH-000527,0.067732388923
ACH-000528,-0.00872309055719
ACH-000537,-0.186402865009
ACH-000541,-0.055798948292500004
ACH-000542,-0.105645559433
ACH-000544,0.035771872201800003
ACH-000545,-0.205903012011
ACH-000547,-0.159241831459
ACH-000548,0.171998418187
ACH-000549,-0.10205516622199999
ACH-000550,-0.144988732591
ACH-000552,-0.0378824621969
ACH-000556,0.0255481789156
ACH-000557,0.121797500189
ACH-000570,-0.0748104480544
ACH-000571,0.10351412831000001
ACH-000573,-0.129778484883
ACH-000576,-0.013405489618
ACH-000580,0.13592558953
ACH-000584,0.0706125438957
ACH-000585,-0.0373455992976
ACH-000588,0.0615818381401
ACH-000589,-0.050247738406499994
ACH-000591,0.0474980823066
ACH-000593,0.0737513786669
ACH-000600,0.102699283666
ACH-000601,-0.012756478424400001
ACH-000604,0.0287963225804
ACH-000605,-0.0437074284691
ACH-000606,-0.173856394919
ACH-000608,0.0108456531136
ACH-000614,-0.104073243324
ACH-000616,-0.042592773783
ACH-000618,-0.024116287656799996
ACH-000619,0.264268722522
ACH-000620,-0.07503399900989999
ACH-000621,-0.00724719886793
ACH-000622,-0.076121757266
ACH-000623,0.09253587366089999
ACH-000624,0.0326606876223
ACH-000627,-0.241756259809
ACH-000630,-0.0333976457852
ACH-000632,-0.112856846782
ACH-000633,0.0990764690098
ACH-000637,-0.210580196781
ACH-000638,-0.169953831416
ACH-000646,0.128128461346
ACH-000647,-0.0772485046559
ACH-000648,-0.00376687284222
ACH-000649,0.0452611659607
