,ABRA (137735)
ACH-000004,-0.106856190536
ACH-000007,-0.0778963205034
ACH-000009,0.0378734803419
ACH-000011,-0.153429001214
ACH-000012,-0.280413286972
ACH-000013,-0.153893690003
ACH-000014,-0.086496073324
ACH-000015,0.00021793569442900003
ACH-000017,-0.025823258122000002
ACH-000018,-0.45590960698999994
ACH-000019,-0.410830622248
ACH-000021,-0.084056202157
ACH-000022,-0.0712945380258
ACH-000025,-0.14812999869000001
ACH-000028,-0.0837851972016
ACH-000030,-0.125720046642
ACH-000035,-0.291817867535
ACH-000036,-0.049224705363800005
ACH-000037,0.04859443904230001
ACH-000039,-0.210257935685
ACH-000040,-0.153271608911
ACH-000041,-0.29037409293099997
ACH-000042,-0.039638538228
ACH-000045,-0.017567823902
ACH-000047,-0.28596257666499997
ACH-000052,-0.20990225685699998
ACH-000053,-0.186008836536
ACH-000054,-0.0193788165684
ACH-000055,-0.11541246541099999
ACH-000060,-0.0582088561668
ACH-000067,-0.207876675678
ACH-000070,-0.234113355691
ACH-000075,-0.48892318896799997
ACH-000078,-0.06624288832530001
ACH-000082,0.08226751728960001
ACH-000085,-0.268313309285
ACH-000086,-0.277271592403
ACH-000087,-0.150382497102
ACH-000092,-0.0484687290635
ACH-000095,-0.0692749562127
ACH-000097,-0.2043561136
ACH-000098,-0.22151223565499997
ACH-000099,0.0600417961759
ACH-000108,0.0171049069049
ACH-000113,-0.18286111013
ACH-000115,-0.167541678818
ACH-000116,-0.122884966679
ACH-000118,-0.14512203786900002
ACH-000120,-0.13354426133199998
ACH-000123,-0.0864858144297
ACH-000127,-0.104986055966
ACH-000128,-0.034299779223199996
ACH-000132,-0.158699576424
ACH-000133,-0.19597915155499998
ACH-000137,-0.236637320403
ACH-000138,-0.00841385942273
ACH-000142,0.0349966579002
ACH-000143,-0.291964383205
ACH-000146,-0.16984827385499998
ACH-000148,-0.15826553058700002
ACH-000150,-0.14358123253
ACH-000152,-0.134811024113
ACH-000153,-0.00905702363101
ACH-000159,-0.194659527773
ACH-000160,0.0137846156918
ACH-000163,0.104061832477
ACH-000167,0.246738910519
ACH-000168,-0.265440756716
ACH-000169,-0.039356226902199996
ACH-000178,-0.249051251592
ACH-000182,-0.053366787406599996
ACH-000183,-0.0982953461675
ACH-000188,-0.1167633314
ACH-000189,0.00249685955633
ACH-000190,-0.21126547637899998
ACH-000198,-0.0419263294547
ACH-000204,-0.47548120944600003
ACH-000206,0.046842714217300005
ACH-000207,-0.293344521295
ACH-000211,-0.148068778058
ACH-000215,-0.131319692815
ACH-000221,-0.0443890622968
ACH-000222,0.17876332496
ACH-000223,-0.136691268986
ACH-000226,-0.0324216043305
ACH-000227,0.24431916746500001
ACH-000228,-0.24983035738099998
ACH-000231,-0.15047883569599999
ACH-000232,-0.0665671473152
ACH-000233,0.0610246357896
ACH-000234,-0.025759364433900003
ACH-000235,-0.0625303873096
ACH-000237,-0.105504080436
ACH-000238,-0.24516567172200002
ACH-000243,0.031011591351099998
ACH-000244,-0.209432747449
ACH-000246,-0.271226680099
ACH-000248,-0.0246599829723
ACH-000250,-0.135243009114
ACH-000251,0.0827473936914
ACH-000253,-0.06771726907890001
ACH-000255,-0.046830744422000005
ACH-000256,-0.088100405807
ACH-000257,-0.206137309136
ACH-000258,-0.449941842148
ACH-000259,-0.145497414209
ACH-000260,-0.120962657463
ACH-000261,-0.19674190238800002
ACH-000262,-0.34161805834799996
ACH-000263,0.0406039477538
ACH-000264,-0.032092953060499994
ACH-000265,-0.17040486708
ACH-000266,-0.10959136791099999
ACH-000272,-0.171640354458
ACH-000273,-0.0808436877074
ACH-000274,-0.0497373042017
ACH-000277,-0.40621209027099997
ACH-000278,-0.175005606295
ACH-000279,-0.143609494057
ACH-000280,-0.0321194791549
ACH-000281,-0.203125702476
ACH-000288,-0.110149396314
ACH-000291,-0.133678397811
ACH-000293,0.024243998037700002
ACH-000294,-0.19939272170000003
ACH-000295,-0.220675091726
ACH-000296,0.107862870873
ACH-000302,-0.053588919439900004
ACH-000304,-0.559816154724
ACH-000307,-0.175977604412
ACH-000308,-0.13825496922
ACH-000310,-0.07922584890239999
ACH-000311,0.0646049099372
ACH-000312,0.00775484329212
ACH-000315,-0.29748452699
ACH-000316,-0.0676582419426
ACH-000317,-0.133582598213
ACH-000318,0.00783141039575
ACH-000319,-0.33454216778
ACH-000320,-0.006895273157189999
ACH-000322,-0.520371936904
ACH-000323,0.129353778729
ACH-000324,-0.15622357134
ACH-000329,-0.0943660922126
ACH-000330,-0.0781149543342
ACH-000331,-0.108291736515
ACH-000332,-0.10928144638599999
ACH-000334,-0.258603982843
ACH-000335,-0.12486811857300001
ACH-000336,-0.158218609632
ACH-000337,-0.160392138045
ACH-000339,-0.06927531732719999
ACH-000341,-0.024965381201900002
ACH-000348,-0.122542557331
ACH-000350,-0.237811835746
ACH-000352,-0.11344406277699999
ACH-000356,-0.0025278435092399997
ACH-000361,0.110704426411
ACH-000362,0.0992604912445
ACH-000363,-0.131371417202
ACH-000364,-0.18030048824900002
ACH-000365,-0.0775511482805
ACH-000366,-0.081464836095
ACH-000368,-0.03999176696619999
ACH-000374,0.05141102155280001
ACH-000375,0.0426992952346
ACH-000376,-0.27729941535700003
ACH-000381,-0.313333824519
ACH-000383,-0.17679739600400002
ACH-000387,-0.074523788016
ACH-000389,-0.0340689615002
ACH-000390,-0.295211545542
ACH-000393,-0.17087898460999998
ACH-000395,0.025611505718999998
ACH-000397,-0.0924559395051
ACH-000401,-0.30420762311
ACH-000402,0.17349927410799998
ACH-000403,-0.296022633561
ACH-000404,0.08035511587560001
ACH-000406,-0.110916389613
ACH-000407,0.038019043567400004
ACH-000408,-0.42432217456200005
ACH-000410,-0.24254350740699998
ACH-000411,-0.122461440359
ACH-000414,-0.250188668459
ACH-000415,-0.056441091118400004
ACH-000416,-0.14976965460799999
ACH-000420,-0.194626175936
ACH-000421,-0.34497303268
ACH-000424,-0.139443384817
ACH-000425,-0.058446322426300004
ACH-000426,-0.15118506081
ACH-000427,-0.103065256141
ACH-000433,-0.0114991553225
ACH-000436,0.0697649630831
ACH-000444,-0.111600360622
ACH-000445,-0.0655571715954
ACH-000448,-0.11358501491900001
ACH-000450,-0.266418043887
ACH-000452,-0.09020126774689999
ACH-000454,0.07083481436389999
ACH-000458,-0.261417023285
ACH-000459,-0.0680193441442
ACH-000460,-0.08960741170119998
ACH-000461,-0.192417494085
ACH-000463,-0.11674352367
ACH-000464,-0.16584014474199998
ACH-000466,-0.24237693395100002
ACH-000467,-0.195941484376
ACH-000468,-0.154986351637
ACH-000469,-0.137328641005
ACH-000470,-0.17881084835900002
ACH-000471,-0.147583219005
ACH-000472,-0.167394234437
ACH-000473,-0.228178347203
ACH-000475,-0.0963831638428
ACH-000476,-0.372675185423
ACH-000477,-0.284994818811
ACH-000480,-0.0305262818712
ACH-000481,-0.0352449678599
ACH-000483,0.125934809986
ACH-000484,-0.224079228663
ACH-000485,-0.263259300502
ACH-000486,-0.153169033378
ACH-000487,-0.0255952930411
ACH-000488,-0.14737061718299999
ACH-000490,-0.130599847859
ACH-000491,-0.158536551754
ACH-000495,-0.053784426570100005
ACH-000496,-0.104339138659
ACH-000499,0.0677659382631
ACH-000500,-0.432497125303
ACH-000502,-0.132105856697
ACH-000503,0.061623528792599996
ACH-000505,-0.24603904131999998
ACH-000507,-0.24886116659200003
ACH-000510,-0.108615155177
ACH-000511,-0.0812943488242
ACH-000512,-0.35269509855400005
ACH-000516,0.227744747089
ACH-000517,-0.230881662202
ACH-000518,-0.153978603485
ACH-000520,-0.181327871818
ACH-000521,0.0909073335487
ACH-000522,-0.0779527325742
ACH-000524,-0.16283534078
ACH-000527,-0.193112625548
ACH-000528,-0.0271922205553
ACH-000537,-0.172737718422
ACH-000541,-0.45487634517
ACH-000542,-0.266597634469
ACH-000544,0.0361607976485
ACH-000545,-0.260067572097
ACH-000547,0.0957413357696
ACH-000548,-0.243762856626
ACH-000549,-0.503492350478
ACH-000550,-0.09317099345460002
ACH-000552,-0.09781430354189999
ACH-000556,-0.051453694505199994
ACH-000557,-0.44971965893700006
ACH-000570,-0.11150975481799999
ACH-000571,-0.146141405417
ACH-000573,-0.037164312315
ACH-000576,0.0759348859419
ACH-000580,0.17474385399300002
ACH-000584,-0.14337229021
ACH-000585,-0.0503635430461
ACH-000588,-0.0555821659076
ACH-000589,-0.05904363737930001
ACH-000591,0.020876652958
ACH-000593,-0.269541529441
ACH-000600,-0.15472527385399998
ACH-000601,-0.10236111341
ACH-000604,-0.148916417964
ACH-000605,-0.230006721976
ACH-000606,-0.07968713374639999
ACH-000608,0.0741520743794
ACH-000614,-0.141560121129
ACH-000616,-0.095954581711
ACH-000618,-0.06479392397309999
ACH-000619,-0.134763553553
ACH-000620,-0.0611617083059
ACH-000621,-0.0556019341876
ACH-000622,0.059427317323
ACH-000623,-0.248860746678
ACH-000624,-0.218361638
ACH-000627,-0.204682989589
ACH-000630,-0.113723642683
ACH-000632,-0.17064589815900003
ACH-000633,-0.207305084681
ACH-000637,-0.0421587515097
ACH-000638,-0.443084652558
ACH-000646,-0.125758060646
ACH-000647,-0.130586250493
ACH-000648,0.426282944754
ACH-000649,-0.18550325129099998
ACH-000651,-0.158321352448
ACH-000652,-0.00789656203884
ACH-000653,-0.31028309452799996
ACH-000657,-0.106967228596
ACH-000658,-0.44124095545599995
ACH-000661,-0.32901997325
ACH-000662,0.0936515353039
ACH-000663,-0.154919996555
ACH-000665,-0.183442444699
ACH-000671,-0.124180161485
ACH-000673,-0.156160549699
ACH-000676,-0.029761604276900003
ACH-000677,-0.08057474430639999
ACH-000681,-0.0308968750907
ACH-000682,-0.040970849034300004
ACH-000683,-0.13305143415200002
ACH-000684,0.193629912835
ACH-000688,-0.279279091988
ACH-000693,-0.0181950254847
ACH-000694,-0.19065380265700002
ACH-000695,-0.15859686209499999
ACH-000696,-0.0590095121332
ACH-000697,-0.21296443695700001
ACH-000699,-0.0762754264945
ACH-000701,0.155808403556
ACH-000706,-0.254040297561
ACH-000711,-0.05787175288380001
ACH-000713,-0.187379131983
ACH-000714,0.18171699049000004
ACH-000718,-0.09508664004480001
ACH-000720,-0.12793872453
ACH-000721,-0.0318036016919
ACH-000724,-0.0865138200945
ACH-000725,-0.169545653889
ACH-000732,-0.193322599428
ACH-000734,-0.235792843197
ACH-000735,0.0489603022322
ACH-000736,-0.158110321819
ACH-000738,-0.106920736714
ACH-000746,-0.123127805427
ACH-000747,-0.19522979658300002
ACH-000748,-0.190337268257
ACH-000753,-0.168340079733
ACH-000756,0.020581807615400002
ACH-000757,-0.0401463033522
ACH-000758,0.103602310474
ACH-000760,-0.233178134847
ACH-000763,-0.214417606959
ACH-000764,-0.29655523609
ACH-000765,-0.343221869419
ACH-000766,-0.117757913422
ACH-000767,-0.256760722391
ACH-000768,-0.20715726417599997
ACH-000769,-0.136666504273
ACH-000770,-0.19636000363400002
ACH-000771,-0.153716581066
ACH-000773,-0.150704211392
ACH-000776,-0.225184404854
ACH-000777,-0.5090394045709999
ACH-000778,-0.29323913570300003
ACH-000781,-0.133269397422
ACH-000782,-0.227623020129
ACH-000783,-0.0661025396663
ACH-000784,-0.0834290335046
ACH-000785,0.019184133290799998
ACH-000787,-0.06946070761739999
ACH-000788,-0.0193575112558
ACH-000791,-0.0240863722603
ACH-000792,-0.05284264078649999
ACH-000794,-0.00665848532808
ACH-000796,-0.43024926238600003
ACH-000799,0.148830821378
ACH-000800,-0.0428400097329
ACH-000802,-0.211840529133
ACH-000804,0.007556299227069999
ACH-000805,-0.145866170865
ACH-000809,-0.144072987376
ACH-000810,0.105800637371
ACH-000811,-0.0798754506926
ACH-000817,0.314273794344
ACH-000819,-0.126915431313
ACH-000820,-0.432873335106
ACH-000821,-0.21442483136799997
ACH-000822,-0.230756297737
ACH-000823,-0.09311917101360001
ACH-000824,-0.12196942195999999
ACH-000827,-0.0644894065393
ACH-000829,-0.0887898629345
ACH-000831,-0.180263582611
ACH-000832,0.0038186997110999997
ACH-000833,-0.121904735662
ACH-000834,-0.283744423699
ACH-000835,0.065591898419
ACH-000836,-0.16795496334100002
ACH-000837,-0.09929253647080001
ACH-000838,0.039649313220599995
ACH-000839,0.00268254705423
ACH-000840,-0.221284329454
ACH-000841,0.19586047487999997
ACH-000843,-0.26266892539000003
ACH-000846,-0.308626848759
ACH-000847,-0.09908189567169999
ACH-000848,-0.17484797910500002
ACH-000849,-0.0246042934049
ACH-000851,0.166207987059
ACH-000855,-0.273364988101
ACH-000856,-0.0174253690267
ACH-000858,-0.119947642442
ACH-000859,-0.586062926049
ACH-000861,0.0336537133275
ACH-000862,-0.122293867755
ACH-000865,-0.08495680579219998
ACH-000866,-0.143652856448
ACH-000867,-0.108745205755
ACH-000869,-0.255139987241
ACH-000872,-0.121499842774
ACH-000873,-0.101369229515
ACH-000876,-0.10352494379
ACH-000878,0.09484477987579999
ACH-000880,0.0653851612553
ACH-000881,-0.217470986333
ACH-000882,-0.0803199430956
ACH-000884,-0.130035474144
ACH-000885,-0.120673313738
ACH-000887,-0.17790611897300002
ACH-000888,-0.021086346566
ACH-000889,-0.010857359134799998
ACH-000890,-0.142655267448
ACH-000896,-0.311620086846
ACH-000898,-0.0740068599687
ACH-000900,-0.233426130467
ACH-000901,0.0531397372212
ACH-000905,-0.006247352517989999
ACH-000906,-0.143414581599
ACH-000907,-0.108989450774
ACH-000910,-0.20804770669
ACH-000911,-0.054444896176699994
ACH-000912,-0.167796496347
ACH-000913,-0.127705610691
ACH-000915,-0.09332466376589998
ACH-000916,0.7220440549189999
ACH-000917,-0.012019792482200002
ACH-000921,-0.184151708889
ACH-000924,-0.282627873348
ACH-000926,-0.18048892625500002
ACH-000928,-0.05881039758230001
ACH-000929,-0.48662329972499996
ACH-000932,0.0899103218922
ACH-000935,-0.19004498207000003
ACH-000936,0.04369337895880001
ACH-000937,-0.189933579187
ACH-000938,-0.045068233542800006
ACH-000939,-0.121042005829
ACH-000941,-0.196749594394
ACH-000943,-0.07867545492650001
ACH-000946,-0.10775340576300001
ACH-000947,-0.205786430012
ACH-000948,0.112507524736
ACH-000950,-0.304159329865
ACH-000953,0.0314457448818
ACH-000957,0.208931676303
ACH-000958,-0.530209862634
ACH-000960,-0.06228892326280001
ACH-000963,0.31552275611999997
ACH-000968,-0.17779503335400001
ACH-000969,-0.0343219142096
ACH-000973,-0.17915436633
ACH-000974,-0.22318459723700002
ACH-000975,-0.166797885776
ACH-000976,-0.0365270070691
ACH-000978,-0.0220472811519
ACH-000980,-0.196701111343
ACH-000984,-0.09472613386
ACH-000986,-0.155058743468
ACH-000988,-0.0856435357453
ACH-000993,0.011596760563700001
ACH-000994,-0.41801472652099997
ACH-000996,-0.168521341529
ACH-001001,-0.0393680591989
ACH-001020,-0.5319406126690001
ACH-001028,-0.10561054443399999
ACH-001031,0.0457513509837
ACH-001038,-0.117636876372
ACH-001048,-0.261662394659
ACH-001050,-0.0541753389062
ACH-001053,0.0580624741345
ACH-001054,-0.08595767619389999
ACH-001061,-0.0911899061835
ACH-001067,0.012962615808700001
ACH-001075,-0.181306442122
ACH-001096,-0.132929760388
ACH-001128,-0.37321657273100006
ACH-001134,-0.259663332723
ACH-001151,-0.21928110842300003
ACH-001163,-0.176598462901
ACH-001164,0.012947791750100001
ACH-001173,-0.132459762752
ACH-001183,-0.219653753315
