,KPNA6 (23633)
ACH-000004,-0.319658575558
ACH-000007,-0.364872191663
ACH-000009,-0.399998268019
ACH-000011,-0.316458840829
ACH-000012,-0.35537474974399996
ACH-000013,-0.511939027311
ACH-000014,-0.391281203485
ACH-000015,-0.331844155625
ACH-000017,-0.62177908531
ACH-000018,-0.209588403224
ACH-000019,-0.775477152006
ACH-000021,-0.317800411959
ACH-000022,-0.313723350597
ACH-000025,-0.550181891059
ACH-000028,-0.297363816087
ACH-000030,-0.623793899319
ACH-000035,-0.435465388196
ACH-000036,-0.436730130176
ACH-000037,-0.527827935858
ACH-000039,-0.250465947915
ACH-000040,-0.801915960872
ACH-000041,-0.44081386681699997
ACH-000042,-0.6975010421760001
ACH-000045,-0.414207256013
ACH-000047,-0.38590465870499996
ACH-000052,-0.606900171437
ACH-000053,-0.455794374867
ACH-000054,-0.265455527645
ACH-000055,-0.488022031967
ACH-000060,-0.504097567238
ACH-000067,-0.403089509878
ACH-000070,-0.22156107037099998
ACH-000075,-0.393149355596
ACH-000078,-0.66539408961
ACH-000082,-0.543890798728
ACH-000085,-0.498367133384
ACH-000086,-0.599758062463
ACH-000087,-0.505041634
ACH-000092,-0.958613668557
ACH-000095,-0.513887320903
ACH-000097,-0.553916161501
ACH-000098,-0.489499286819
ACH-000099,-0.406824190014
ACH-000108,-0.46366259206699995
ACH-000113,-0.556397424304
ACH-000115,-0.413965327795
ACH-000116,-0.446913778908
ACH-000118,-0.266811894855
ACH-000120,-0.287872858269
ACH-000123,-0.458688241314
ACH-000127,-0.408934911077
ACH-000128,-0.37251823199
ACH-000132,-0.58196413359
ACH-000133,-0.302821357901
ACH-000137,-0.511131768492
ACH-000138,-0.47543581912699995
ACH-000142,-0.662403914752
ACH-000143,-0.47880907923
ACH-000146,-0.6137521495220001
ACH-000148,-0.485969832893
ACH-000150,-0.494106416321
ACH-000152,-0.374223748735
ACH-000153,-0.6651802719650001
ACH-000159,-0.587606031009
ACH-000160,-0.46973802538500004
ACH-000163,-0.324040570302
ACH-000167,-1.1376509747299999
ACH-000168,-0.53537890834
ACH-000169,-0.723029252886
ACH-000178,-0.309734556484
ACH-000182,-0.502641629998
ACH-000183,-0.429256584539
ACH-000188,-0.637531860938
ACH-000189,-0.487090389324
ACH-000190,-0.31162310906999996
ACH-000198,-0.396595995918
ACH-000204,-0.596042174049
ACH-000206,-0.316899127933
ACH-000207,-0.73552630831
ACH-000211,-0.625080063589
ACH-000215,-0.663794959066
ACH-000221,-0.20373440057
ACH-000222,-0.571147291622
ACH-000223,-0.496205179551
ACH-000226,-0.5676106056100001
ACH-000227,-0.589736215137
ACH-000228,-0.42793226963
ACH-000231,-0.5238778597529999
ACH-000232,-0.448422774971
ACH-000233,-0.516720840112
ACH-000234,-0.44276826589400003
ACH-000235,-0.355846190784
ACH-000237,-0.334428197084
ACH-000238,-0.6156320697100001
ACH-000243,-0.5769433800639999
ACH-000244,-0.327072402591
ACH-000246,-0.468970733068
ACH-000248,-0.501552854837
ACH-000250,-0.778582836548
ACH-000251,-0.563299942144
ACH-000253,-0.715329297491
ACH-000255,-0.476329898647
ACH-000256,-0.550062916634
ACH-000257,-0.48414561923999994
ACH-000258,-0.328271168011
ACH-000259,-0.54481518419
ACH-000260,-0.444357890694
ACH-000261,-0.405522236131
ACH-000262,-0.47046872506399995
ACH-000263,-0.700741143898
ACH-000264,-0.442201594295
ACH-000265,-0.411304895159
ACH-000266,-0.481703111865
ACH-000272,-0.567336827574
ACH-000273,-0.554190388627
ACH-000274,-0.7378675968170001
ACH-000277,-0.539365123539
ACH-000278,-0.679399578407
ACH-000279,-0.466109783688
ACH-000280,-0.5393480556520001
ACH-000281,-0.349743032845
ACH-000288,-0.643995287103
ACH-000291,-0.5347194629209999
ACH-000293,-0.510991510978
ACH-000294,-0.20534277489
ACH-000295,-0.388219415955
ACH-000296,-0.29347268051
ACH-000302,-0.39949221085600006
ACH-000304,-0.5654615528970001
ACH-000307,-0.522185399821
ACH-000308,-0.462351432719
ACH-000310,-0.9792948488140001
ACH-000311,-0.334717350748
ACH-000312,-0.524376555805
ACH-000315,-0.612845989295
ACH-000316,-0.46206517737400005
ACH-000317,-0.307991611518
ACH-000318,-0.467718588058
ACH-000319,-0.37433367071199997
ACH-000320,-0.475119178257
ACH-000322,-0.599693097467
ACH-000323,-0.872890745108
ACH-000324,-0.429445151369
ACH-000329,-0.628481005474
ACH-000330,-0.39469842065800004
ACH-000331,-0.528985675542
ACH-000332,-0.45096139522900003
ACH-000334,-0.433744240849
ACH-000335,-0.581054512656
ACH-000336,-0.226975901016
ACH-000337,-0.671702847032
ACH-000339,-0.4603860436399999
ACH-000341,-0.0593193216908
ACH-000348,-0.462477157131
ACH-000350,-0.499122592064
ACH-000352,-0.36741584611
ACH-000356,-0.691261930876
ACH-000361,-0.25407006914999997
ACH-000362,-0.659317802259
ACH-000363,-0.577377248865
ACH-000364,-0.765874802501
ACH-000365,-0.548888077836
ACH-000366,-0.41274915713200006
ACH-000368,-0.5538238796289999
ACH-000374,-0.615679376305
ACH-000375,-0.795906994557
ACH-000376,-0.49042562898000003
ACH-000381,-0.428846865554
ACH-000383,-0.423654071758
ACH-000387,-0.629537164043
ACH-000389,-0.640876684578
ACH-000390,-0.490276849792
ACH-000393,-0.468389240137
ACH-000395,-0.5006473252870001
ACH-000397,-0.487592053124
ACH-000401,-0.676827479367
ACH-000402,-0.332875168193
ACH-000403,-0.517678407
ACH-000404,-0.149854249084
ACH-000406,-0.449205723811
ACH-000407,-0.48862624486199996
ACH-000408,-0.570619993372
ACH-000410,-0.478039671939
ACH-000411,-0.650377508804
ACH-000414,-0.47633497255400004
ACH-000415,-0.6324180166510001
ACH-000416,-0.40746811953199996
ACH-000420,-0.36933292093599995
ACH-000421,-0.36969076198899997
ACH-000424,-0.796649212576
ACH-000425,-0.46634495445600005
ACH-000426,-0.18980667459699999
ACH-000427,-0.584659764234
ACH-000433,-0.36204599438199997
ACH-000436,-0.542581963004
ACH-000444,-0.233892922238
ACH-000445,-0.335435022951
ACH-000448,-0.5166705844520001
ACH-000450,-0.944443949995
ACH-000452,-0.5782977483
ACH-000454,-0.5604633570359999
ACH-000458,-0.516814407964
ACH-000459,-0.306962013249
ACH-000460,-0.6291751255210001
ACH-000461,-0.712616756629
ACH-000463,-0.5728266647860001
ACH-000464,-0.615419245496
ACH-000466,-0.689644446534
ACH-000467,-0.244821715414
ACH-000468,-0.36889343729
ACH-000469,-0.35690418254699996
ACH-000470,-0.349086726257
ACH-000471,-0.41530479542
ACH-000472,-0.525685261827
ACH-000473,-0.5551741621040001
ACH-000475,-0.47719235162600004
ACH-000476,-0.705268594569
ACH-000477,-0.6892206356589999
ACH-000480,-0.523003371564
ACH-000481,-0.5531611495100001
ACH-000483,-0.234487710714
ACH-000484,-0.8035213166490001
ACH-000485,-0.416920136084
ACH-000486,-0.49152198338200004
ACH-000487,-0.717025192563
ACH-000488,-0.55136177336
ACH-000490,-0.413527056
ACH-000491,-0.44147455036600003
ACH-000495,-0.2789846527
ACH-000496,-0.7129068672509999
ACH-000499,-0.542233765982
ACH-000500,-0.817959310009
ACH-000502,-0.491334949979
ACH-000503,-0.48605475048
ACH-000505,-0.48945256037900003
ACH-000507,-0.40591296314099995
ACH-000510,-0.244126378941
ACH-000511,-0.532480238874
ACH-000512,-0.6012591938840001
ACH-000516,-0.622904316749
ACH-000517,-0.597240420977
ACH-000518,-0.468686864145
ACH-000520,-0.5058341564
ACH-000521,-0.589871171759
ACH-000522,-0.531339810112
ACH-000524,-0.460546800327
ACH-000527,-0.45070875189900006
ACH-000528,-0.28000734000599997
ACH-000537,-0.45070296169699997
ACH-000541,-0.29357649448199996
ACH-000542,-0.565464737734
ACH-000544,-0.356834960135
ACH-000545,-0.624800347606
ACH-000547,-0.616485962724
ACH-000548,-0.6276458482389999
ACH-000549,-0.412308487506
ACH-000550,-0.6755949761319999
ACH-000552,-0.432314261415
ACH-000556,-0.7348113523800001
ACH-000557,-0.449239520763
ACH-000570,-0.20502369496599998
ACH-000571,-0.46070362011999993
ACH-000573,-0.31749569479
ACH-000576,-0.31149816283799997
ACH-000580,-0.08823841093939999
ACH-000584,-0.315450825609
ACH-000585,-0.590145863257
ACH-000588,-0.211074357062
ACH-000589,-0.671862459801
ACH-000591,-0.47413520392499997
ACH-000593,-0.694270313681
ACH-000600,-1.09749939924
