,MEIS2 (4212)
ACH-000004,0.048133312664400005
ACH-000007,0.21092711366099998
ACH-000009,0.253411547126
ACH-000011,0.33972495091899996
ACH-000012,0.111257240483
ACH-000013,0.213965147585
ACH-000014,0.21205193561500002
ACH-000015,0.437154943668
ACH-000017,0.0717321246152
ACH-000018,0.42139481941600004
ACH-000019,0.29779722512
ACH-000021,0.186262303984
ACH-000022,0.326541109944
ACH-000025,0.11143663185000001
ACH-000028,0.371916689569
ACH-000030,0.205730684145
ACH-000035,0.295354877199
ACH-000036,0.440283226737
ACH-000037,0.062429589758900006
ACH-000039,0.24284436312199997
ACH-000040,0.19224181981400001
ACH-000041,0.0934726316153
ACH-000042,0.386923210341
ACH-000045,0.23656399444
ACH-000047,0.309414407385
ACH-000052,0.004102463050820001
ACH-000053,0.23402838092300002
ACH-000054,0.244765595131
ACH-000055,0.287182904179
ACH-000060,0.474687082085
ACH-000067,0.18909808618299997
ACH-000070,0.284111729852
ACH-000075,0.274585351134
ACH-000078,-0.0386668600843
ACH-000082,0.160254035785
ACH-000085,0.220139068126
ACH-000086,0.307074291039
ACH-000087,0.348498470285
ACH-000092,0.276907382855
ACH-000095,0.291243413094
ACH-000097,0.215258390152
ACH-000098,-0.0515082689707
ACH-000099,0.0294113915805
ACH-000108,0.27621100530000003
ACH-000113,0.280976580535
ACH-000115,0.106150913847
ACH-000116,0.17536500538
ACH-000118,0.38787825249499996
ACH-000120,0.0639345489268
ACH-000123,0.322030977165
ACH-000127,0.256996035592
ACH-000128,-0.0132291944714
ACH-000132,0.208576835572
ACH-000133,0.275684176212
ACH-000137,0.31993486769499996
ACH-000138,0.147416990102
ACH-000142,0.16703531761499998
ACH-000143,0.236893882544
ACH-000146,0.0474611310159
ACH-000148,0.226503186459
ACH-000150,0.13503195409399998
ACH-000152,0.100631171677
ACH-000153,-0.101505037735
ACH-000159,0.093498670613
ACH-000160,-0.047177053668
ACH-000163,0.206398582252
ACH-000167,0.0203264860829
ACH-000168,0.40140126522799996
ACH-000169,-0.114737938305
ACH-000178,0.0649188014256
ACH-000182,0.151898279768
ACH-000183,0.148590666394
ACH-000188,0.040828963900500004
ACH-000189,0.016030070819
ACH-000190,0.27869688393500003
ACH-000198,-0.823201242492
ACH-000204,-0.232135455153
ACH-000206,0.226772689219
ACH-000207,0.268755933128
ACH-000211,0.34829535051399996
ACH-000215,0.320021297539
ACH-000221,-0.00467911129078
ACH-000222,0.166950417242
ACH-000223,0.15188615436
ACH-000226,0.18795453307799997
ACH-000227,-0.054246334342
ACH-000228,0.0994144659131
ACH-000231,0.0845512435135
ACH-000232,0.346212911232
ACH-000233,0.38664910600900004
ACH-000234,0.129791570249
ACH-000235,0.146164546535
ACH-000237,0.0706496607002
ACH-000238,0.0171298130371
ACH-000243,0.176653443781
ACH-000244,0.128395385316
ACH-000246,0.473709400396
ACH-000248,0.166714358091
ACH-000250,0.178656811599
ACH-000251,0.42760265426399996
ACH-000253,0.24562819356999996
ACH-000255,0.0608219383431
ACH-000256,0.27650973427700004
ACH-000257,0.056420035934300006
ACH-000258,-0.0110139731642
ACH-000259,-0.6341683203
ACH-000260,-0.10547534183599999
ACH-000261,0.12424771136900001
ACH-000262,0.23523582113299998
ACH-000263,0.36817764144599996
ACH-000264,-0.23954438133900002
ACH-000265,0.12533954692500002
ACH-000266,0.283284676338
ACH-000272,0.0860192067021
ACH-000273,0.347904118719
ACH-000274,0.184048009843
ACH-000277,0.271792774614
ACH-000278,0.12960247329500002
ACH-000279,0.0779093496218
ACH-000280,0.45941884403399996
ACH-000281,1.0277963541700001
ACH-000288,0.276818609777
ACH-000291,-0.167335237123
ACH-000293,0.233123345347
ACH-000294,-0.0172902977983
ACH-000295,-0.026399542377599998
ACH-000296,-0.0030583783080500005
ACH-000302,0.20166908145100002
ACH-000304,0.29949359157600003
ACH-000307,0.191384820844
ACH-000308,0.154589706148
ACH-000310,0.15209461083200002
ACH-000311,0.38572645740500006
ACH-000312,-0.133880715344
ACH-000315,-0.321750674747
ACH-000316,0.102493549988
ACH-000317,0.288105172092
ACH-000318,0.0695613352092
ACH-000319,0.0643683734138
ACH-000320,0.255105789478
ACH-000322,0.46341456326999997
ACH-000323,0.130998003665
ACH-000324,0.143031893784
ACH-000329,0.351440788338
ACH-000330,0.375930602873
ACH-000331,-0.0035829077772299997
ACH-000332,0.292092252974
ACH-000334,0.4627286493399999
ACH-000335,0.026466252513999998
ACH-000336,0.39402454616899996
ACH-000337,0.24000372268800002
ACH-000339,0.0826384444553
ACH-000341,0.0343491310303
ACH-000348,0.208202083001
ACH-000350,0.387861095459
ACH-000352,0.0694699238793
ACH-000356,0.570548698611
ACH-000361,0.135764884361
ACH-000362,0.266786336242
ACH-000363,0.302278640241
ACH-000364,0.11345853533500001
ACH-000365,0.433218731995
ACH-000366,0.399782409953
ACH-000368,0.250082808619
ACH-000374,0.247267594078
ACH-000375,0.10423236318
ACH-000376,0.25741058501999997
ACH-000381,0.265761062652
ACH-000383,0.0990082715519
ACH-000387,0.0245784010231
ACH-000389,0.30187373216999996
ACH-000390,0.0919490056878
ACH-000393,0.22791617588000004
ACH-000395,-0.0761093606983
ACH-000397,0.24688098874699999
ACH-000401,0.185405539973
ACH-000402,0.19029877840300002
ACH-000403,0.193140520678
