,DDI1 (414301)
ACH-000004,0.29061221394299996
ACH-000007,-0.160003845333
ACH-000009,0.25791728091
ACH-000011,0.144792441258
ACH-000012,0.16046687997700002
ACH-000013,0.120576093764
ACH-000014,0.16836953365899998
ACH-000015,0.16989464431600002
ACH-000017,-0.0234175550401
ACH-000018,-0.031501960979
ACH-000019,0.0696447785903
ACH-000021,0.241109456085
ACH-000022,0.034212127302799995
ACH-000025,0.22211658203
ACH-000028,0.09917121983930001
ACH-000030,0.202183270568
ACH-000035,0.236480162909
ACH-000036,0.153448651294
ACH-000037,0.159229829086
ACH-000039,0.0429350862037
ACH-000040,-0.0223340011524
ACH-000041,-0.030273464098799996
ACH-000042,0.164038884897
ACH-000045,0.09860819208049999
ACH-000047,0.0741864636146
ACH-000052,0.0100175946919
ACH-000053,0.128855875615
ACH-000054,0.110370667655
ACH-000055,0.170880973741
ACH-000060,0.19965387500300003
ACH-000067,0.259467243902
ACH-000070,0.24675184508
ACH-000075,0.33667550417099995
ACH-000078,0.173263599871
ACH-000082,0.0632989985107
ACH-000085,0.030610656446700003
ACH-000086,0.04726943543869999
ACH-000087,0.109237583059
ACH-000092,0.187536703937
ACH-000095,0.0946091100472
ACH-000097,0.133036573327
ACH-000098,0.202786170499
ACH-000099,0.160057562381
ACH-000108,0.157356221688
ACH-000113,0.137127675251
ACH-000115,0.122961873062
ACH-000116,0.144918499351
ACH-000118,0.0897834711168
ACH-000120,0.20843980331099998
ACH-000123,0.155105301026
ACH-000127,0.0772545520682
ACH-000128,0.222102687513
ACH-000132,-0.008310373054140001
ACH-000133,0.0173940806936
ACH-000137,0.22680253182799998
ACH-000138,0.06651101076140001
ACH-000142,0.12727492495999998
ACH-000143,0.251915066666
ACH-000146,0.07062447169260001
ACH-000148,0.0400601464986
ACH-000150,0.099664508588
ACH-000152,0.251999510343
ACH-000153,0.22279005566500001
ACH-000159,0.0418005404182
ACH-000160,0.0923906830904
ACH-000163,0.151683118649
ACH-000167,0.39159738511500003
ACH-000168,0.165280720254
ACH-000169,0.27769157737399996
ACH-000178,0.160764826586
ACH-000182,0.0318407379225
ACH-000183,-0.0237472056598
ACH-000188,-0.0203476017782
ACH-000189,-0.212289920818
ACH-000190,-0.17083877964000002
ACH-000198,0.066786031508
ACH-000204,0.06425518136519999
ACH-000206,0.294716674955
ACH-000207,-0.0289581195663
ACH-000211,0.166318770003
ACH-000215,0.131728399135
ACH-000221,0.139001889343
ACH-000222,0.231044903512
ACH-000223,0.217517498875
ACH-000226,0.17646539990600002
ACH-000227,-0.027605292373900005
ACH-000228,0.274367395379
ACH-000231,0.107925814945
ACH-000232,0.0293634575446
ACH-000233,0.149347075157
ACH-000234,0.16126169358200002
ACH-000235,0.154009904119
ACH-000237,-0.0509401556802
ACH-000238,0.161917410893
ACH-000243,0.0928029068188
ACH-000244,0.224654420734
ACH-000246,0.116359572426
ACH-000248,0.0936107296232
ACH-000250,0.100056942109
ACH-000251,0.36213290467200004
ACH-000253,0.16230701779
ACH-000255,-0.266457308125
ACH-000256,0.0191698716624
ACH-000257,0.0400396828876
ACH-000258,0.20756361428300002
ACH-000259,0.042775736125800004
ACH-000260,0.0805028120937
ACH-000261,0.189751775112
ACH-000262,-0.0229935343714
ACH-000263,0.04882420570090001
ACH-000264,0.133799686799
ACH-000265,0.203946407375
ACH-000266,0.094814651217
ACH-000272,0.148771593789
ACH-000273,0.0748102166135
ACH-000274,0.21150519646
ACH-000277,0.153346565886
ACH-000278,0.08488160315030001
ACH-000279,-0.0168587429154
ACH-000280,0.103217408024
ACH-000281,-0.162641796253
ACH-000288,0.101906851217
ACH-000291,0.120758099657
ACH-000293,0.0498132193384
ACH-000294,0.08568284891010002
ACH-000295,-0.0520780778855
ACH-000296,0.18660521765500002
ACH-000302,0.0288353649039
ACH-000304,0.183880889831
ACH-000307,0.11436080260800001
ACH-000308,-0.0394520503309
ACH-000310,0.167066238465
ACH-000311,0.0301944327292
ACH-000312,0.09106877146369999
ACH-000315,-0.211500594857
ACH-000316,0.07834952669810001
ACH-000317,0.0398574187314
ACH-000318,0.0309256697747
ACH-000319,0.105685686082
ACH-000320,0.252102253259
ACH-000322,0.27933841288
ACH-000323,0.10027316400399999
ACH-000324,0.12069996125299999
ACH-000329,0.199495364675
ACH-000330,0.21525191401000002
ACH-000331,0.263256942022
ACH-000332,0.11971138771400001
ACH-000334,0.0345885006907
ACH-000335,0.163934561873
ACH-000336,0.292019644258
ACH-000337,0.24550459465799998
ACH-000339,0.215504636162
ACH-000341,-0.128222779955
ACH-000348,0.0917330903121
ACH-000350,-0.021762251930800003
ACH-000352,0.149856441149
ACH-000356,0.26104348247299997
ACH-000361,0.241422733907
ACH-000362,0.07594519477919999
ACH-000363,0.186517778171
ACH-000364,-0.129302480058
ACH-000365,0.08462402256269999
ACH-000366,0.061078729881
ACH-000368,0.147194137231
ACH-000374,-0.0851507750739
ACH-000375,0.174123046862
ACH-000376,0.19600977243
ACH-000381,-0.0317525679567
ACH-000383,0.124514087309
ACH-000387,0.157085565526
ACH-000389,0.0638448567531
ACH-000390,0.154622564576
ACH-000393,0.18481387257399998
ACH-000395,0.11014056578800001
ACH-000397,0.037687246265199995
ACH-000401,0.103159857807
ACH-000402,0.020664093943599998
ACH-000403,0.166315420269
ACH-000404,-0.133677649787
ACH-000406,0.116166081351
ACH-000407,0.135639308037
ACH-000408,0.047080525295
ACH-000410,0.08582858396410001
ACH-000411,0.230246714276
ACH-000414,0.099611914587
ACH-000415,0.122603238046
ACH-000416,-0.015733085980799998
ACH-000420,0.000917780320101
ACH-000421,0.11890032414599999
ACH-000424,0.378543613538
ACH-000425,0.09848819864839999
ACH-000426,-0.08634879835689999
ACH-000427,-0.0878789911458
ACH-000433,0.25871941346
ACH-000436,0.0809902967419
ACH-000444,0.139134979372
ACH-000445,0.11610358564500001
ACH-000448,0.245927589559
ACH-000450,0.0254308876407
ACH-000452,0.0528892195905
ACH-000454,0.26065016791900003
ACH-000458,0.06557218702630001
ACH-000459,0.20982858890099998
ACH-000460,0.187358532742
ACH-000461,0.137064355701
ACH-000463,0.125075259661
ACH-000464,0.0613225835135
ACH-000466,0.12001551585300001
ACH-000467,0.102585071339
ACH-000468,0.184247502833
ACH-000469,0.023608888708
ACH-000470,0.24331461917599997
ACH-000471,0.175797343208
ACH-000472,0.170988082854
ACH-000473,0.0443113342371
ACH-000475,0.124395885155
ACH-000476,0.131238746313
ACH-000477,0.19980554435400003
ACH-000480,0.07481348784960001
ACH-000481,-0.0133522464844
ACH-000483,0.046769041131800006
ACH-000484,0.0707257807433
ACH-000485,0.061767100454
ACH-000486,0.164851905287
ACH-000487,0.177957328041
ACH-000488,0.210804375962
ACH-000490,0.25898371375100004
ACH-000491,0.0709315054357
ACH-000495,0.237690784387
ACH-000496,0.111168885956
ACH-000499,0.156836729983
ACH-000500,0.161613314359
ACH-000502,0.18553273006999998
ACH-000503,0.153487694739
ACH-000505,0.08764902997980001
ACH-000507,0.141108630253
ACH-000510,0.173865415437
ACH-000511,0.20832541744600003
ACH-000512,-0.0621181520427
ACH-000516,0.267225670879
ACH-000517,0.13383826282800002
ACH-000518,0.12154856795499999
ACH-000520,0.21903895621
ACH-000521,0.176242837499
ACH-000522,-0.011109040934399999
ACH-000524,0.0984620732928
ACH-000527,0.10349171533500001
ACH-000528,0.153146177479
ACH-000537,0.120163775382
ACH-000541,0.36234724312600003
ACH-000542,0.0781059629787
ACH-000544,0.208159237572
ACH-000545,0.146423137092
ACH-000547,0.183688509221
ACH-000548,0.15699326316099999
ACH-000549,0.0826362922074
ACH-000550,-0.0250123444817
ACH-000552,0.145300567253
ACH-000556,0.20186660429499997
ACH-000557,0.18665680682100003
ACH-000570,0.0700268876755
ACH-000571,0.0419631088605
ACH-000573,0.149781823837
ACH-000576,0.164272370467
ACH-000580,0.0722975550201
ACH-000584,0.0748085540683
ACH-000585,0.151407179781
ACH-000588,0.0619405758598
ACH-000589,0.14238596569
ACH-000591,0.088838227026
ACH-000593,0.119063868904
ACH-000600,0.16223519947599999
ACH-000601,0.0315041559073
ACH-000604,0.33356076742400004
ACH-000605,0.123692394503
ACH-000606,0.14500778242999998
ACH-000608,0.316723762332
ACH-000614,-0.0202069584203
ACH-000616,0.1572959471
ACH-000618,0.106815733227
ACH-000619,0.09130963848660001
ACH-000620,0.0564094747899
ACH-000621,0.110587859906
ACH-000622,0.106288233179
ACH-000623,-0.00291879638098
