,CDR2L (30850)
ACH-000004,0.09171092975839999
ACH-000007,0.13830114812799998
ACH-000009,0.0616766615893
ACH-000011,0.08369328203089998
ACH-000012,0.0129980104623
ACH-000013,0.0395963388235
ACH-000014,0.192270114056
ACH-000015,0.0199382977425
ACH-000017,0.085796020777
ACH-000018,0.042717162904199996
ACH-000019,-0.08652801483989998
ACH-000021,0.0021224604966700003
ACH-000022,0.00381181190671
ACH-000025,-0.237727083187
ACH-000028,-0.0779119812226
ACH-000030,-0.0606781906046
ACH-000035,-0.11162408056600001
ACH-000036,0.00239881791429
ACH-000037,-0.26933866089499997
ACH-000039,-0.0139335907854
ACH-000040,-0.0264154594256
ACH-000041,-0.196698416465
ACH-000042,-0.057690307611999996
ACH-000045,-0.117827701172
ACH-000047,-0.104656740525
ACH-000052,-0.134228494607
ACH-000053,0.1318396517
ACH-000054,-0.0600759794149
ACH-000055,-0.09700955279889999
ACH-000060,-0.06477701781
ACH-000067,-0.141747168385
ACH-000070,0.056746280571
ACH-000075,-0.260592193109
ACH-000078,0.0299908173434
ACH-000082,0.0103406110752
ACH-000085,-0.304105317341
ACH-000086,-0.0309290973005
ACH-000087,0.15344052820999998
ACH-000092,0.014130588534799999
ACH-000095,-0.0736820408979
ACH-000097,0.0343805273482
ACH-000098,-0.139914248759
ACH-000099,-0.0413247419741
ACH-000108,-0.131920181921
ACH-000113,0.059101377086500005
ACH-000115,-0.135906923731
ACH-000116,0.047689446982899994
ACH-000118,-0.0398406723646
ACH-000120,-0.06775824134290001
ACH-000123,0.029660425507900004
ACH-000127,-0.14668040225600001
ACH-000128,0.0304452162808
ACH-000132,0.00680283883331
ACH-000133,0.09708054747099999
ACH-000137,-0.189646021587
ACH-000138,0.0057652405914599995
ACH-000142,-0.371453998188
ACH-000143,-0.101140741411
ACH-000146,0.107125128651
ACH-000148,-0.102915982434
ACH-000150,0.036260469020800004
ACH-000152,0.00811541004346
ACH-000153,0.114505396451
ACH-000159,-0.08992056920430001
ACH-000160,-0.169439841878
ACH-000163,-0.08404354006269998
ACH-000167,-0.482543741387
ACH-000168,-0.136337411131
ACH-000169,0.0131597974528
ACH-000178,0.146085829957
ACH-000182,0.132577774525
ACH-000183,-0.06549803826719999
ACH-000188,-0.159396827064
ACH-000189,-0.0440129812359
ACH-000190,-0.158172278352
ACH-000198,-0.115696050644
ACH-000204,-0.115503134892
ACH-000206,0.018836507311599998
ACH-000207,0.15278754995
ACH-000211,-0.0321299319532
ACH-000215,0.0037409816171399997
ACH-000221,0.00120398963756
ACH-000222,0.0997999132515
ACH-000223,0.0981506268169
ACH-000226,-0.083404991122
ACH-000227,-0.00400589314285
ACH-000228,-0.016538492917799998
ACH-000231,-0.10708841043299999
ACH-000232,0.0830145447265
ACH-000233,-0.0965329239888
ACH-000234,-0.102760144983
ACH-000235,0.0217342263252
ACH-000237,0.0336273466368
ACH-000238,-0.0178978320124
ACH-000243,-0.049046294642699995
ACH-000244,0.23782867274
ACH-000246,0.06468760711009999
ACH-000248,-0.095383509816
ACH-000250,-0.15403858136
ACH-000251,0.00147189576156
ACH-000253,-0.231425666214
ACH-000255,-0.030016723548099998
ACH-000256,-0.08122947069349999
ACH-000257,-0.037242359840599995
ACH-000258,0.00565050376226
ACH-000259,-0.0592535616484
ACH-000260,-0.031950276453299994
ACH-000261,0.116326612328
ACH-000262,0.14401949195699998
ACH-000263,-0.285729847949
ACH-000264,0.0394103323086
ACH-000265,0.0800439857625
ACH-000266,-0.131525001927
ACH-000272,-0.0809356787005
ACH-000273,0.0672620310095
ACH-000274,-0.0807623191879
ACH-000277,-0.0009209717438889999
ACH-000278,0.0400238218651
ACH-000279,0.028740878919599998
ACH-000280,-0.155878332344
ACH-000281,0.0271454546399
ACH-000288,-0.10955507767799999
ACH-000291,0.021343965281099997
ACH-000293,0.15577105072699998
ACH-000294,-0.09179149164830001
ACH-000295,-0.141554813819
ACH-000296,0.26442321695
ACH-000302,-0.029713260695700003
ACH-000304,0.08289992517789999
ACH-000307,-0.0253024974672
ACH-000308,0.109547225745
ACH-000310,-0.085010328126
ACH-000311,-0.0855771680398
ACH-000312,-0.08750180336680001
ACH-000315,-0.178852864646
ACH-000316,-0.223771035398
ACH-000317,0.0394533961917
ACH-000318,0.0183227907427
ACH-000319,-0.137203926911
ACH-000320,0.206978614617
ACH-000322,0.0965990714449
ACH-000323,0.058738907222100005
ACH-000324,-0.107326617999
ACH-000329,-0.105868507053
ACH-000330,0.044346402671499995
ACH-000331,-0.00306346044934
ACH-000332,0.0753906318727
ACH-000334,0.12160625752599999
ACH-000335,0.0628441116859
ACH-000336,-0.0241291352928
ACH-000337,-0.5648773807140001
ACH-000339,0.16327520625800002
ACH-000341,0.052278038570099994
ACH-000348,-0.075281820419
ACH-000350,0.127362658641
ACH-000352,-0.0472831919511
ACH-000356,-0.0536778531977
ACH-000361,0.172675097422
ACH-000362,0.12088239527999999
ACH-000363,-0.07847893438560001
ACH-000364,-0.0646871108832
ACH-000365,-0.168998209877
ACH-000366,-0.176625662102
ACH-000368,0.10902737981899999
ACH-000374,0.0257184370703
ACH-000375,0.0653687312235
ACH-000376,-0.029370923407700002
ACH-000381,-0.118367511161
ACH-000383,-0.0795841649394
ACH-000387,0.0877725123656
ACH-000389,0.139425371325
ACH-000390,-0.0944396161205
ACH-000393,-0.14250631201400002
ACH-000395,-0.0210903128987
ACH-000397,-0.109233425039
ACH-000401,-0.101534522774
ACH-000402,-0.414845078864
ACH-000403,-0.0997393931756
ACH-000404,-0.153641963325
ACH-000406,0.042003523699400004
ACH-000407,-0.08464373096989998
ACH-000408,0.0776386349039
ACH-000410,0.0355799631029
ACH-000411,-0.164159654504
ACH-000414,0.131087938124
ACH-000415,-0.00717248578927
ACH-000416,-0.022569221603200004
ACH-000420,-0.246072479039
ACH-000421,-0.0157224030244
ACH-000424,-0.00416196299581
ACH-000425,-0.039315613861
ACH-000426,-0.07231340068969999
ACH-000427,-0.117330639157
ACH-000433,-0.331748309064
ACH-000436,0.0695445147917
ACH-000444,0.0957539113483
ACH-000445,-0.0942941679615
ACH-000448,0.027498901879599996
ACH-000450,0.00223680442883
ACH-000452,-0.0314379405147
ACH-000454,-0.009105027254
ACH-000458,0.015127511993
ACH-000459,0.0230225412671
ACH-000460,0.172864942371
ACH-000461,0.0283399467314
ACH-000463,-0.057657892523099996
ACH-000464,-0.042832806678999996
ACH-000466,-0.0702212364392
ACH-000467,-0.03725670476409999
ACH-000468,0.0354146229555
ACH-000469,0.023421029779
ACH-000470,-0.064018833777
ACH-000471,-0.09754688855049999
ACH-000472,-0.07845206425639999
ACH-000473,0.00791276178271
ACH-000475,-0.012314409157799999
ACH-000476,-0.122202259327
ACH-000477,-0.266288571855
ACH-000480,0.09985817952829999
ACH-000481,0.0297972210222
ACH-000483,0.080068221937
ACH-000484,-0.0055327033757
ACH-000485,0.087609050204
ACH-000486,0.05103340804380001
ACH-000487,0.0546477780876
ACH-000488,-0.0641057106987
ACH-000490,0.137440895161
ACH-000491,-0.143307276292
ACH-000495,-0.0185314766959
ACH-000496,0.107379939395
ACH-000499,0.18178329935899998
