,TRABD2B (388630)
ACH-000362,-0.18206297956700002
ACH-000363,-0.302837761305
ACH-000364,-0.375442194516
ACH-000365,-0.161044297464
ACH-000366,-0.108913655167
ACH-000368,-0.20150841129799998
ACH-000374,-0.223022522328
ACH-000375,-0.222315381735
ACH-000376,-0.245901013452
ACH-000381,-0.0907037071311
ACH-000383,-0.202500582093
ACH-000387,-0.447921353493
ACH-000389,0.09132145426819999
ACH-000390,-0.182625284096
ACH-000393,-0.165692812124
ACH-000395,-0.2761171332
ACH-000397,0.00534765456879
ACH-000401,-0.255552255334
ACH-000402,-0.10705982277000001
ACH-000403,-0.0376931060001
ACH-000404,-0.287740162642
ACH-000406,-0.289889559746
ACH-000407,-0.194958843631
ACH-000408,-0.14034456924900002
ACH-000410,-0.08068325015760001
ACH-000411,-0.24643763343400002
ACH-000414,-0.273681666895
ACH-000415,-0.302846586733
ACH-000416,-0.24807354562
ACH-000420,-0.26548417483000003
ACH-000421,-0.201151891473
ACH-000424,-0.43755445700900003
ACH-000425,-0.19822437115
ACH-000426,0.0913043417081
ACH-000427,-0.263421643452
ACH-000433,-0.21408406749000003
ACH-000436,-0.559204052897
ACH-000444,-0.113328372201
ACH-000445,-0.24052056421999998
ACH-000448,-0.219967135248
ACH-000450,-0.316503787779
ACH-000452,-0.062209965659
ACH-000454,-0.007401727051350001
ACH-000458,-0.0681825733923
ACH-000459,-0.249206372047
ACH-000460,-0.274555718397
ACH-000461,-0.405964210428
ACH-000463,-0.0769998565873
ACH-000464,-0.198852004618
ACH-000466,-0.178547414084
ACH-000467,-0.24004360809099998
ACH-000468,-0.314873577845
ACH-000469,-0.186453469919
ACH-000470,-0.167748235215
ACH-000471,-0.0833907001222
ACH-000472,-0.138350533074
ACH-000473,-0.250812599993
ACH-000475,-0.232698211095
ACH-000476,-0.156700668129
ACH-000477,-0.0266536231794
ACH-000480,-0.183784000797
ACH-000481,-0.142041470476
ACH-000483,-0.21076525423099998
ACH-000484,-0.311569430588
ACH-000485,-0.25953728884
ACH-000486,-0.320428043149
ACH-000487,-0.194032296321
ACH-000488,-0.050910679140099994
ACH-000490,-0.30793982968199995
ACH-000491,-0.314457111941
ACH-000495,-0.366004871193
ACH-000496,-0.230416251705
ACH-000499,-0.172523594476
ACH-000500,-0.555931251191
ACH-000502,-0.139035655961
ACH-000503,-0.45795472733099996
ACH-000505,-0.065028312979
ACH-000507,-0.372795133806
ACH-000510,-0.23632277246199998
ACH-000511,0.21499273810800001
ACH-000512,-0.49187694194700005
ACH-000516,-0.0105423043728
ACH-000517,-0.112712919034
ACH-000518,-0.18045961875
ACH-000520,-0.0943478832527
ACH-000521,-0.379501235305
ACH-000522,-0.284986656168
ACH-000524,-0.24731163506999998
ACH-000527,-0.09445778099060001
ACH-000528,-0.17509781577999997
ACH-000537,-0.279224568288
ACH-000541,-0.624749540975
ACH-000542,-0.428815663351
ACH-000544,-0.24145438715300002
ACH-000545,-0.18222269475800001
ACH-000547,-0.39297764233800003
ACH-000548,-0.13535271783299999
ACH-000549,-0.213110646421
ACH-000550,-0.21991788975499998
ACH-000552,-0.10477643669299999
ACH-000556,0.0027658894088100003
ACH-000557,-0.22716751052499998
ACH-000570,-0.153760304616
ACH-000571,-0.274724918437
ACH-000573,-0.33107731748
ACH-000576,-0.268214443714
ACH-000580,0.00382930464225
ACH-000584,-0.230543837264
ACH-000585,-0.380287807522
ACH-000588,-0.212625180226
ACH-000589,-0.184291886435
ACH-000591,0.00023786213160900002
ACH-000593,-0.148795825698
ACH-000600,-0.21149924681499999
ACH-000601,-0.147157092607
ACH-000604,-0.25322877402800004
ACH-000605,-0.12080432758199999
ACH-000606,-0.109452425879
ACH-000608,-0.0628118881616
ACH-000614,-0.18982148552499997
ACH-000616,-0.0748467067546
ACH-000618,-0.14701023397600002
ACH-000619,0.08206444214150001
ACH-000620,-0.14712543763900002
ACH-000621,-0.197483133545
ACH-000622,-0.0290359420578
ACH-000623,-0.0102245517382
ACH-000624,-0.136220180378
ACH-000627,-0.113912383016
ACH-000630,-0.241342943448
ACH-000632,-0.277468120673
ACH-000633,-0.278247365191
ACH-000637,-0.330330127384
ACH-000638,-0.23360832825999997
ACH-000646,-0.049159223482999996
ACH-000647,-0.0913761163848
ACH-000648,-0.5010456363870001
ACH-000649,-0.17867543888700002
ACH-000651,-0.25340506611900004
ACH-000652,-0.242575831076
ACH-000653,-0.248875838045
ACH-000657,-0.281501205118
ACH-000658,-0.139507406777
ACH-000661,-0.0607080604033
ACH-000662,-0.0204510098401
ACH-000663,-0.168155729908
ACH-000665,-0.125823018078
ACH-000671,-0.07709757905
ACH-000673,-0.128773027137
ACH-000676,-0.284505219897
ACH-000677,-0.271221397368
ACH-000681,-0.044948225367199994
ACH-000682,-0.09083956830939999
ACH-000683,-0.24593110553199998
ACH-000684,0.110864869068
ACH-000688,-0.432581148495
ACH-000693,-0.217065413995
ACH-000694,-0.109195622728
ACH-000695,-0.0388335608479
ACH-000696,-0.207770870546
ACH-000697,-0.301189021075
ACH-000699,-0.269795883613
ACH-000701,-0.190007528852
ACH-000706,-0.338025137106
ACH-000711,-0.183250244889
ACH-000713,-0.18423373238899998
ACH-000714,-0.100412100458
ACH-000718,-0.139163931585
ACH-000720,-0.22120109386999998
ACH-000721,-0.216809560456
ACH-000724,0.0332565504019
ACH-000725,0.0947907619631
ACH-000732,-0.150656809357
ACH-000734,-0.103331206125
ACH-000735,-0.21029400842300003
ACH-000736,-0.174815546329
ACH-000738,-0.164210120946
ACH-000746,-0.307315913855
ACH-000747,-0.14835617132
ACH-000748,-0.313959191631
ACH-000753,-0.08582761295510001
ACH-000756,-0.0987999712016
ACH-000757,-0.244327288176
ACH-000758,-0.056321768021900004
ACH-000760,-0.113185641608
ACH-000763,-0.0635699206236
ACH-000764,-0.265920600715
ACH-000765,-0.250647505602
ACH-000766,-0.365055296859
ACH-000767,-0.177912777656
ACH-000768,-0.043218262452499996
ACH-000769,-0.126400240881
ACH-000770,-0.07520029956
ACH-000771,-0.165426865491
ACH-000773,-0.0740212340141
ACH-000776,-0.301189200538
ACH-000777,-0.259182244296
ACH-000778,-0.304603629569
ACH-000781,-0.09041555690760002
ACH-000782,-0.275443966672
ACH-000783,0.0492833883858
ACH-000784,-0.267921584917
ACH-000785,-0.137126231909
ACH-000787,-0.174565491649
ACH-000788,-0.139240913027
ACH-000791,-0.231877949233
ACH-000792,-0.254553065091
ACH-000794,-0.24687348505999998
ACH-000796,-0.150312756378
ACH-000799,0.031185749509400004
ACH-000800,-0.30737117594999996
ACH-000802,-0.112355385945
ACH-000804,-0.202803595775
ACH-000805,-0.32033060469999997
ACH-000809,-0.110655484101
ACH-000810,0.111789108574
ACH-000811,-0.332350804567
ACH-000817,-0.0673730348553
ACH-000819,-0.27971051055999996
ACH-000820,-0.436837057469
ACH-000821,-0.20426400725299998
ACH-000822,-0.10128840714500001
ACH-000823,-0.131755056923
ACH-000824,-0.141243770187
ACH-000827,-0.133668602283
ACH-000829,-0.325567492028
ACH-000831,-0.209748070081
ACH-000832,-0.217037744046
ACH-000833,-0.46879755032799997
ACH-000834,-0.238056378629
ACH-000835,-0.149451820868
ACH-000836,-0.141497728263
ACH-000837,-0.35366705375699997
ACH-000838,-0.0566236968998
ACH-000839,-0.309751388789
ACH-000840,-0.256317307904
ACH-000841,-0.12679049947899998
ACH-000843,-0.0350334682919
ACH-000846,-0.058417759328300005
ACH-000847,-0.222388146266
ACH-000848,-0.113012713053
ACH-000849,-0.113100821735
ACH-000851,-0.201441938777
ACH-000855,-0.5799138489469999
ACH-000856,-0.217967099972
ACH-000858,0.017878903679
ACH-000859,0.0794197815556
ACH-000861,-0.396979045028
ACH-000862,-0.09495203282260001
ACH-000865,-0.130608554593
ACH-000866,-0.201032331958
ACH-000867,-0.18802819577100002
ACH-000869,-0.28107012100900003
ACH-000872,-0.39657697421099997
ACH-000873,0.005134568711319999
ACH-000876,-0.45879845957599996
ACH-000878,0.0508034502374
ACH-000880,-0.097850941261
ACH-000881,-0.19132304610800002
ACH-000882,-0.146942424538
ACH-000884,-0.278229918954
ACH-000885,-0.103323764031
ACH-000887,-0.37090389048699995
ACH-000888,-0.162257494462
ACH-000889,-0.0268767037135
ACH-000890,-0.172993780649
ACH-000896,-0.219575953195
ACH-000898,-0.247645784596
ACH-000900,-0.17580741468699998
ACH-000901,-0.18544786390999998
ACH-000905,-0.00733444571474
ACH-000906,-0.334921097205
ACH-000907,-0.229557394367
ACH-000910,-0.1595104258
ACH-000911,-0.187174317973
ACH-000912,-0.281180960222
ACH-000913,-0.059253119618499994
ACH-000915,-0.13613469377100001
ACH-000916,-0.754648964654
ACH-000917,-0.152087884576
ACH-000921,-0.15354543657
ACH-000924,-0.224640427243
ACH-000926,-0.411690371795
ACH-000928,-0.214035872837
ACH-000929,0.0441158692458
ACH-000932,-0.0533262095794
ACH-000935,-0.138928409419
ACH-000936,-0.14385075526799998
ACH-000937,-0.219706508897
ACH-000938,-0.30977772834
ACH-000939,-0.0048863307231
ACH-000941,-0.229398026197
ACH-000943,-0.251674916437
ACH-000946,-0.293140111817
ACH-000947,-0.172969410456
ACH-000948,-0.14799160265900002
ACH-000950,-0.0190981332458
ACH-000953,-0.33080684009399997
ACH-000957,-0.29563364380999996
ACH-000958,-0.302831245891
ACH-000960,-0.267157587318
ACH-000963,-0.030645645173200002
ACH-000968,-0.0882609704269
ACH-000969,-0.45272327202299995
ACH-000973,-0.159122355568
ACH-000974,-0.08683608944110001
ACH-000975,-0.15340007271199999
ACH-000976,-0.239824752498
ACH-000978,-0.33199629374
ACH-000980,-0.18685709661299998
ACH-000984,-0.190822057861
ACH-000986,-0.176405904155
ACH-000988,-0.317004350225
ACH-000993,-0.19256388000500002
ACH-000994,-0.233095607082
ACH-000996,-0.189045894646
ACH-001001,-0.311052427723
ACH-001020,-0.301226869274
ACH-001028,-0.0861483250561
ACH-001031,-0.0171099612079
ACH-001038,-0.20589531894299998
ACH-001048,-0.24746677009399998
ACH-001050,-0.278761427593
ACH-001053,-0.136242730604
ACH-001054,-0.0564237765566
ACH-001061,-0.340917206669
ACH-001067,-0.295177966817
ACH-001075,-0.257131658891
ACH-001096,-0.342219804094
ACH-001128,-0.345582664574
ACH-001134,-0.10878159253799999
ACH-001151,-0.28177732778700004
ACH-001163,-0.26126029297200004
ACH-001164,-0.463888229634
ACH-001173,-0.190890423453
ACH-001183,-0.0887489393708
ACH-001184,-0.131169815733
ACH-001190,-0.096576141734
ACH-001192,-0.11776111422700002
ACH-001193,0.104993326427
ACH-001196,-0.336449513858
ACH-001197,-0.21289764439800002
ACH-001205,-0.288208583814
ACH-001211,-0.34957159802500004
ACH-001212,-0.426672843594
ACH-001228,0.0908589027678
ACH-001232,-0.051339468567
ACH-001239,-0.20372512292999997
ACH-001274,0.070033699558
ACH-001275,-0.16964061969
ACH-001277,-0.347183441597
ACH-001278,-0.18017282096200002
ACH-001280,0.0991780454322
ACH-001283,-0.11309827777699999
ACH-001289,-0.219834379875
ACH-001295,-0.175363656249
ACH-001300,-0.24798116584600002
ACH-001301,-0.0250924722507
ACH-001302,-0.15059402654200002
ACH-001303,-0.179339244973
ACH-001306,-0.26372510227699997
ACH-001318,-0.282252588948
ACH-001322,-0.22712908105500001
ACH-001328,-0.119373010414
ACH-001332,-0.522471480918
ACH-001333,-0.239482853237
ACH-001336,-0.126555765811
ACH-001340,-0.153819866859
ACH-001346,-0.185035525164
ACH-001353,-0.0839214645225
ACH-001354,-0.5576505118280001
ACH-001367,-0.455986560861
ACH-001368,-0.16467106351
ACH-001374,0.463736416702
ACH-001375,-0.010033325493799998
ACH-001377,-0.08983623783439999
ACH-001380,-0.160186385794
ACH-001391,-0.223197853404
ACH-001407,-0.22298317399
ACH-001408,-0.0439720155117
ACH-001413,0.0670649107688
ACH-001430,0.0718448157342
ACH-001431,-0.21908654017700002
ACH-001450,-0.095698982208
ACH-001496,-0.31659699514899997
ACH-001500,-0.248993783255
ACH-001521,0.014994472063299999
ACH-001523,-0.182299723635
ACH-001532,-0.24807490594599999
ACH-001536,-0.164520230105
ACH-001550,-0.13038999503100002
ACH-001552,0.100236074452
ACH-001554,-0.0821858509299
ACH-001645,-0.13250275703
ACH-001654,-0.22168967725000002
ACH-001715,-0.249443531971
ACH-001735,-0.116352262921
ACH-001736,-0.150943941935
ACH-001737,0.235795232148
ACH-001740,-0.0958258848493
ACH-001745,-0.04266037208190001
ACH-001750,-0.16435941857699998
ACH-001765,-0.18526236114999997
ACH-001956,-0.119852790419
ACH-001957,-0.0363582633476
