,TMCO3 (55002)
ACH-000004,-0.5215838781050001
ACH-000007,-0.43118743474200005
ACH-000009,-0.328947254703
ACH-000011,-0.105381658566
ACH-000012,-0.251406996126
ACH-000013,-0.23972067935600003
ACH-000014,-0.368142848184
ACH-000015,-0.327358868802
ACH-000017,-0.388227739461
ACH-000018,-0.380385907259
ACH-000019,-0.253015261758
ACH-000021,-0.28202732843600004
ACH-000022,-0.169851037289
ACH-000025,-0.35863884845700006
ACH-000028,-0.252604217909
ACH-000030,-0.381927902064
ACH-000035,-0.291042524736
ACH-000036,-0.392786131498
ACH-000037,-0.616087371875
ACH-000039,-0.536734279146
ACH-000040,-0.20786201306699997
ACH-000041,-0.368033508426
ACH-000042,-0.295116378322
ACH-000045,-0.0524670007449
ACH-000047,-0.47539264498000006
ACH-000052,-0.143073727238
ACH-000053,-0.250819883506
ACH-000054,-0.487705805628
ACH-000055,-0.157782234793
ACH-000060,-0.37538909211599997
ACH-000067,-0.334322003263
ACH-000070,-0.177164603854
ACH-000075,-0.059213207594499995
ACH-000078,-0.634806777401
ACH-000082,-0.267983931701
ACH-000085,-0.174162989782
ACH-000086,-0.35853655662
ACH-000087,-0.238359073508
ACH-000092,-0.280383748042
ACH-000095,-0.368146103752
ACH-000097,-0.329532915543
ACH-000098,-0.220133296959
ACH-000099,-0.385968964332
ACH-000108,-0.467308389184
ACH-000113,-0.276495239995
ACH-000115,-0.205180386458
ACH-000116,-0.23332459316399998
ACH-000118,-0.367917543723
ACH-000120,-0.164524212028
ACH-000123,-0.40868857752
ACH-000127,-0.216024817503
ACH-000128,-0.403579849796
ACH-000132,-0.34493560719000005
ACH-000133,-0.49593902480700003
ACH-000137,-0.268795214821
ACH-000138,-0.280600256396
ACH-000142,-0.374072675852
ACH-000143,-0.322895746989
ACH-000146,-0.351253545629
ACH-000148,-0.405061044935
ACH-000150,-0.336181475737
ACH-000152,-0.451573159732
ACH-000153,-0.30431611174
ACH-000159,-0.490715018942
ACH-000160,-0.204837099149
ACH-000163,-0.364302128207
ACH-000167,-0.339056067987
ACH-000168,-0.25993260331900003
ACH-000169,-0.46334068409999996
ACH-000178,-0.33712144879100003
ACH-000182,-0.40972302718500003
ACH-000183,-0.203601582442
ACH-000188,-0.44684691872500004
ACH-000189,-0.399297447034
ACH-000190,-0.329694782166
ACH-000198,-0.229689677093
ACH-000204,-0.31859349375999996
ACH-000206,-0.178623337401
ACH-000207,-0.549873064366
ACH-000211,-0.310291872538
ACH-000215,-0.29537267855099997
ACH-000221,-0.04387865073819999
ACH-000222,-0.313604882079
ACH-000223,-0.334645591488
ACH-000226,-0.0579164728753
ACH-000227,-0.187667518826
ACH-000228,-0.146807816191
ACH-000231,-0.324161067076
ACH-000232,-0.489115410858
ACH-000233,-0.273341399801
ACH-000234,-0.549476751698
ACH-000235,-0.24517559429900002
ACH-000237,-0.365552703526
ACH-000238,-0.412849993657
ACH-000243,-0.38505161568199997
ACH-000244,-0.157204841521
ACH-000246,-0.415598974331
ACH-000248,-0.20935875228700002
ACH-000250,-0.237999061577
ACH-000251,-0.21155069390099998
ACH-000253,-0.190403125426
ACH-000255,-0.291128462958
ACH-000256,-0.20614518046500002
ACH-000257,-0.344211307649
ACH-000258,-0.34996601391599996
ACH-000259,-0.28368851807100004
ACH-000260,-0.31227820835700004
ACH-000261,-0.29877120827500003
ACH-000262,-0.334705046296
ACH-000263,-0.37776452741800004
ACH-000264,-0.253509520007
ACH-000265,-0.437071090171
ACH-000266,-0.36434158751900003
ACH-000272,-0.269537711578
ACH-000273,-0.540119268866
ACH-000274,-0.39405342223000006
ACH-000277,-0.22868093392499997
ACH-000278,-0.456392331953
ACH-000279,-0.24354597627799998
ACH-000280,-0.377685325999
ACH-000281,-0.6806143914149999
ACH-000288,-0.49034274755900004
ACH-000291,-0.43338260316200006
ACH-000293,-0.284489085612
ACH-000294,-0.449094192741
ACH-000295,-0.315035890752
ACH-000296,-0.268458910898
ACH-000302,-0.307311651099
ACH-000304,-0.419058012835
ACH-000307,-0.318977471157
ACH-000308,-0.224510238883
ACH-000310,-0.572622750462
ACH-000311,-0.40878325740099997
ACH-000312,-0.445314338239
ACH-000315,-0.26763097309
ACH-000316,-0.34326132671
ACH-000317,-0.173148071162
ACH-000318,-0.171908301992
ACH-000319,-0.35369104291299996
ACH-000320,-0.502360805118
ACH-000322,-0.351148184186
ACH-000323,-0.46426663642399996
ACH-000324,-0.384092155858
ACH-000329,-0.464006069183
ACH-000330,-0.396563367944
ACH-000331,-0.311489024362
ACH-000332,-0.304184024502
ACH-000334,-0.0907616241931
ACH-000335,-0.0867564014339
ACH-000336,-0.133116245021
ACH-000337,-0.294313102848
ACH-000339,-0.310603126603
ACH-000341,-0.330070929191
ACH-000348,-0.348758201562
ACH-000350,-0.43382149284599997
ACH-000352,-0.0885661983571
ACH-000356,-0.122057252777
ACH-000361,-0.242636951891
ACH-000362,-0.438886159342
ACH-000363,-0.49047392536000006
ACH-000364,-0.269374227914
ACH-000365,-0.423293020475
ACH-000366,-0.329690011498
ACH-000368,-0.014815788471600002
ACH-000374,-0.321567084893
ACH-000375,-0.399831893187
ACH-000376,-0.452106430322
ACH-000381,-0.147766309168
ACH-000383,-0.286350682288
ACH-000387,-0.307847587039
ACH-000389,-0.0683040299246
ACH-000390,-0.360677438022
ACH-000393,-0.292345701886
ACH-000395,-0.42845248089599997
ACH-000397,-0.422294585024
ACH-000401,-0.373234047435
ACH-000402,-0.341747323996
ACH-000403,-0.325715133965
ACH-000404,-0.188162905643
ACH-000406,-0.37827412127099996
ACH-000407,-0.134151664867
ACH-000408,0.10597352232999999
ACH-000410,-0.389533860824
ACH-000411,-0.316642383262
ACH-000414,-0.6265347912479999
ACH-000415,-0.35960366155199996
ACH-000416,-0.309967753688
ACH-000420,-0.145838155485
ACH-000421,-0.347609873221
ACH-000424,-0.45142272092
ACH-000425,-0.371694788205
ACH-000426,-0.0478677733397
ACH-000427,-0.314136266343
ACH-000433,-0.164425833125
ACH-000436,-0.29712760089699997
ACH-000444,-0.34751993465099995
ACH-000445,-0.367410259504
ACH-000448,-0.353983973602
ACH-000450,-0.33852056006399994
ACH-000452,-0.241324733127
ACH-000454,-0.311623422634
ACH-000458,-0.139117098184
ACH-000459,-0.256345332724
ACH-000460,-0.397347046567
ACH-000461,-0.19012668891399997
ACH-000463,-0.401262063539
ACH-000464,-0.23329423801999996
ACH-000466,-0.111110320958
ACH-000467,-0.668297755777
ACH-000468,-0.46989159301100003
ACH-000469,-0.365955272913
ACH-000470,-0.36924202888400004
ACH-000471,-0.314850525513
ACH-000472,-0.348287995012
ACH-000473,-0.25829056715
ACH-000475,-0.337349311664
ACH-000476,-0.201080239582
ACH-000477,-0.401639916514
ACH-000480,-0.45028354561000006
ACH-000481,-0.524110445203
ACH-000483,-0.31829775737
ACH-000484,-0.520541293996
ACH-000485,-0.399620053142
ACH-000486,-0.34597301281099996
ACH-000487,-0.334928290131
ACH-000488,-0.319846260616
ACH-000490,-0.330433107511
ACH-000491,-0.225246226121
ACH-000495,-0.247987418253
ACH-000496,-0.384120491214
ACH-000499,-0.294052278866
ACH-000500,-0.140034230036
ACH-000502,-0.35351064964900003
ACH-000503,-0.356654276784
ACH-000505,-0.285292511474
ACH-000507,-0.471035370581
ACH-000510,-0.294706315522
ACH-000511,-0.227718923257
ACH-000512,-0.131184102087
ACH-000516,-0.18382280415999996
ACH-000517,-0.397682208144
ACH-000518,-0.306579261757
ACH-000520,-0.548025325686
ACH-000521,-0.585043582729
ACH-000522,-0.38770682834700004
ACH-000524,-0.260506718209
ACH-000527,-0.292132963706
ACH-000528,-0.227705189675
ACH-000537,-0.24168889921199999
ACH-000541,-0.0698899680625
ACH-000542,-0.37276911325199996
ACH-000544,-0.40911053897699995
ACH-000545,-0.300738646907
ACH-000547,-0.290213257497
ACH-000548,-0.24188014052200002
ACH-000549,-0.279416397478
ACH-000550,-0.378333677755
ACH-000552,-0.36133783553599996
ACH-000556,-0.32460073485999996
ACH-000557,-0.36329358594800004
ACH-000570,-0.473583523101
ACH-000571,-0.35766432937799997
ACH-000573,-0.40409317879600004
ACH-000576,-0.113584897863
ACH-000580,-0.16714075021
ACH-000584,-0.37024823199100004
ACH-000585,-0.407200121784
ACH-000588,-0.13543577567600001
ACH-000589,-0.41430691274000003
ACH-000591,-0.41219499967699996
ACH-000593,-0.497776556108
ACH-000600,-0.296186834033
ACH-000601,-0.410848497932
ACH-000604,-0.313405577965
ACH-000605,-0.23337739256200002
ACH-000606,-0.303944404448
ACH-000608,-0.376002837301
ACH-000614,-0.18102538353599998
ACH-000616,-0.43391184938199995
ACH-000618,-0.17560634057799998
ACH-000619,-0.304796962632
ACH-000620,-0.30698394117899996
ACH-000621,-0.296969162677
ACH-000622,-0.41256380471299997
ACH-000623,-0.500668574855
ACH-000624,-0.25161087873000004
ACH-000627,-0.41915182369099996
ACH-000630,-0.22794090947299997
ACH-000632,-0.35490930071500004
ACH-000633,-0.130364981972
ACH-000637,-0.18637142576699997
ACH-000638,-0.15463348898499998
ACH-000646,-0.21641900058400002
ACH-000647,-0.31738178111
ACH-000648,-0.431630532113
ACH-000649,-0.281630568614
ACH-000651,-0.434301904837
ACH-000652,-0.424498222737
ACH-000653,-0.109161280932
ACH-000657,-0.41092852441600003
ACH-000658,-0.237618885836
ACH-000661,-0.177878812112
ACH-000662,-0.21695303516699999
ACH-000663,-0.408403525284
ACH-000665,-0.32672298064599997
ACH-000671,-0.205411618061
ACH-000673,-0.235420458108
ACH-000676,-0.208322610643
ACH-000677,-0.085778490776
ACH-000681,-0.45114355486900004
ACH-000682,-0.326001527729
ACH-000683,-0.26151228373700003
ACH-000684,-0.39432378179399996
ACH-000688,-0.5109022547950001
ACH-000693,-0.480163772827
ACH-000694,-0.242211991065
ACH-000695,-0.46783013324100003
ACH-000696,-0.397939545686
ACH-000697,-0.36349202096100003
ACH-000699,-0.293972815489
ACH-000701,-0.6047311927800001
ACH-000706,-0.271406521833
ACH-000711,-0.24499940479600002
ACH-000713,-0.28268546394
ACH-000714,-0.0449050650349
ACH-000718,-0.574264440766
ACH-000720,-0.322662065951
ACH-000721,-0.24118250778
ACH-000724,-0.717893295018
ACH-000725,-0.176044494999
ACH-000732,-0.27411099320099996
ACH-000734,-0.303957720827
ACH-000735,-0.30879503378199996
ACH-000736,-0.379841719569
ACH-000738,-0.43643095808399995
ACH-000746,-0.288926519902
ACH-000747,-0.222037668261
ACH-000748,-0.230432101741
ACH-000753,-0.451268085687
ACH-000756,-0.336800674121
ACH-000757,-0.406535585199
ACH-000758,-0.43822162553800004
ACH-000760,-0.273651187313
ACH-000763,-0.39872774816600004
ACH-000764,-0.431283117213
ACH-000765,-0.20606751067200002
ACH-000766,-0.43051742621600003
ACH-000767,-0.358734502346
ACH-000768,-0.24192818484499998
ACH-000769,-0.488584041414
ACH-000770,-0.534375004735
ACH-000771,-0.10964087565500001
ACH-000773,-0.42765619519299997
ACH-000776,-0.39941954338
ACH-000777,-0.36898155367299995
ACH-000778,-0.34979231469899996
ACH-000781,-0.351830914477
ACH-000782,-0.32827687223
ACH-000783,-0.43959151088
ACH-000784,-0.22933350170699998
ACH-000785,-0.61528295805
ACH-000787,-0.487682508555
ACH-000788,-0.329321927483
ACH-000791,-0.334271007564
ACH-000792,-0.34142435954899997
ACH-000794,-0.425784634759
ACH-000796,-0.339522899713
ACH-000799,-0.37655311812200004
ACH-000800,-0.34210288818400003
ACH-000802,-0.286340679632
ACH-000804,-0.502725776303
ACH-000805,-0.326101334126
ACH-000809,-0.38400083911399996
ACH-000810,-0.36228850313199995
ACH-000811,-0.44931191645499996
ACH-000817,-0.307405007649
ACH-000819,-0.226511989146
ACH-000820,-0.8552623914890001
ACH-000821,-0.045881145664400005
ACH-000822,-0.267355849171
ACH-000823,-0.26161774322
ACH-000824,-0.274632757389
ACH-000827,-0.31121459391399997
ACH-000829,-0.363039917464
ACH-000831,-0.380216101479
ACH-000832,-0.09667393942939999
ACH-000833,-0.10555459380400001
ACH-000834,-0.30271021474
ACH-000835,-0.228410804538
ACH-000836,-0.270085915482
ACH-000837,-0.409923950032
ACH-000838,-0.256657421213
ACH-000839,-0.423356315868
ACH-000840,-0.467569566329
ACH-000841,-0.300001052923
ACH-000843,-0.162708464314
ACH-000846,-0.334475079369
ACH-000847,-0.208867570017
ACH-000848,-0.207106457969
ACH-000849,-0.5025348475379999
ACH-000851,-0.44388109846100005
ACH-000855,-0.240779813352
ACH-000856,-0.346963036735
ACH-000858,-0.382580435312
ACH-000859,0.112475088546
ACH-000861,-0.136633090891
ACH-000862,-0.46695272674099997
ACH-000865,-0.337320606576
ACH-000866,-0.311763005265
ACH-000867,-0.338407541177
ACH-000869,-0.23789635906
ACH-000872,-0.254860516866
ACH-000873,-0.486764290802
ACH-000876,-0.30267919208
ACH-000878,-0.354516906458
ACH-000880,-0.34928935409100004
ACH-000881,-0.23183681369399997
ACH-000882,-0.40143021652500005
ACH-000884,-0.239085548326
ACH-000885,-0.645589353816
ACH-000887,-0.286859647007
ACH-000888,-0.40120724533
ACH-000889,-0.08498738124739999
ACH-000890,-0.329219015461
ACH-000896,-0.344564571611
ACH-000898,-0.151455267642
ACH-000900,-0.343156803175
ACH-000901,-0.353013382291
ACH-000905,-0.49036449416100003
ACH-000906,-0.367988356495
ACH-000907,-0.432116835228
ACH-000910,-0.30609530026
ACH-000911,-0.33565481646
ACH-000912,-0.346716902774
ACH-000913,-0.334208170378
ACH-000915,-0.5047742644200001
ACH-000916,-0.643475719087
ACH-000917,-0.273794162298
ACH-000921,-0.319903976192
ACH-000924,-0.194537297414
ACH-000926,-0.39897557765600006
ACH-000928,-0.473114380537
ACH-000929,-0.398426900748
ACH-000932,-0.38424459092299995
ACH-000935,-0.5183515822510001
ACH-000936,-0.21120293591699998
ACH-000937,-0.278721663414
ACH-000938,-0.17049709781199998
ACH-000939,-0.357199334613
ACH-000941,-0.229289876745
ACH-000943,-0.345817321034
ACH-000946,-0.384232287442
ACH-000947,-0.30245326895799995
ACH-000948,-0.24284416080200003
ACH-000950,-0.287612718791
ACH-000953,-0.39044878024400004
ACH-000957,-0.389822852618
ACH-000958,-0.20993175933400002
ACH-000960,-0.381233352272
ACH-000963,-0.11585083462000001
ACH-000968,-0.40389122191
ACH-000969,-0.213930695116
ACH-000973,-0.324060820356
ACH-000974,-0.345570369462
ACH-000975,-0.631701789227
ACH-000976,-0.467223150111
ACH-000978,-0.212969135839
ACH-000980,-0.412369006354
ACH-000984,-0.37312979620700004
ACH-000986,-0.372959732121
ACH-000988,-0.18896879407900002
ACH-000993,-0.257926998584
ACH-000994,-0.288103812398
ACH-000996,-0.41016004371799997
ACH-001001,-0.39281959773599995
ACH-001020,-0.527313429495
ACH-001028,-0.317016898581
ACH-001031,-0.372355448997
ACH-001038,-0.213021621714
ACH-001048,-0.20546519457
ACH-001050,-0.31350603420400003
ACH-001053,-0.265510041296
ACH-001054,-0.365399282185
ACH-001061,-0.349810382297
ACH-001067,-0.196346786697
ACH-001075,-0.484401922927
ACH-001096,-0.191935788245
ACH-001128,-0.553844486326
ACH-001134,-0.479839271743
ACH-001151,-0.244955767732
ACH-001163,-0.40884911331
ACH-001164,-0.164814510563
ACH-001173,-0.418571416683
ACH-001183,-0.385867034921
ACH-001184,-0.28331266704700003
ACH-001190,-0.41542168239699995
ACH-001192,-0.08675332616039999
ACH-001193,0.0845694457902
ACH-001196,-0.290388830593
ACH-001197,-0.614285807097
ACH-001205,-0.374849873386
ACH-001211,-0.593754319807
ACH-001212,-0.697771568281
ACH-001228,-0.10640944743200001
ACH-001232,-0.288534325456
ACH-001239,-0.420507909902
ACH-001274,-0.57985638508
ACH-001275,-0.333918031735
ACH-001277,-0.203214230417
ACH-001278,-0.188018185951
ACH-001280,-0.514640877571
ACH-001283,-0.362702465819
ACH-001289,-0.21559294557199998
ACH-001295,-0.270928067516
ACH-001300,-0.367349830169
ACH-001301,-0.4565102382399999
ACH-001302,0.00570618448964
ACH-001303,-0.212312936388
ACH-001306,-0.23178112099599998
ACH-001318,-0.297986263127
ACH-001322,-0.376116441387
ACH-001328,-0.400773359555
ACH-001332,-0.313985332163
ACH-001333,-0.23477385819899999
ACH-001336,-0.234591924871
ACH-001340,-0.301448218652
ACH-001346,-0.283144934123
ACH-001353,-0.448073531123
ACH-001354,-0.192053260979
ACH-001367,-0.363895976644
ACH-001368,-0.296531535259
ACH-001374,-0.694599806188
ACH-001375,-0.346581156997
ACH-001377,-0.35740267582400004
ACH-001380,-0.36608437974200003
ACH-001391,-0.288084547403
ACH-001407,-0.286323605573
ACH-001408,-0.260821626421
ACH-001413,-0.301532415207
ACH-001430,-0.6407247089620001
ACH-001431,-0.105153616455
ACH-001450,-0.29987396042
ACH-001496,-0.526635785645
ACH-001500,-0.36691781075900004
ACH-001521,-0.460268262298
ACH-001523,-0.347977933384
ACH-001532,-0.44958025847499994
ACH-001536,-0.340524132319
ACH-001550,-0.136290263163
ACH-001552,-0.327745270556
ACH-001554,-0.28343651823000005
ACH-001645,-0.256976505354
ACH-001654,-0.377923015918
ACH-001715,-0.323040817359
ACH-001735,-0.19302665504500002
ACH-001736,-0.363899683864
ACH-001737,-0.25774629293699997
ACH-001740,-0.26148457948000003
ACH-001745,-0.112897584787
ACH-001750,-0.276299580253
ACH-001765,-0.234038524307
ACH-001956,-0.146521897773
ACH-001957,-0.168334547374
