,NDC1 (55706)
ACH-000004,-0.746256706939
ACH-000007,-0.562822342473
ACH-000009,-0.943167906778
ACH-000011,-0.5507216913790001
ACH-000012,-0.486930818288
ACH-000013,-0.725906117255
ACH-000014,-0.9611143041760001
ACH-000015,-0.81738378265
ACH-000017,-0.629645981542
ACH-000018,-0.788217242943
ACH-000019,-0.902059132521
ACH-000021,-0.706760314842
ACH-000022,-0.28710537638
ACH-000025,-0.839059785522
ACH-000028,-0.878194725184
ACH-000030,-0.778285589021
ACH-000035,-1.02471698994
ACH-000036,-1.0884105553499999
ACH-000037,-1.05770092909
ACH-000039,-1.06462021887
ACH-000040,-0.8575720328859999
ACH-000041,-0.637541815462
ACH-000042,-0.535758583207
ACH-000045,-0.84897614368
ACH-000047,-0.844285675018
ACH-000052,-0.842455848289
ACH-000053,-0.343880649824
ACH-000054,-0.405120311237
ACH-000055,-0.8449113203540001
ACH-000060,-0.6525431078989999
ACH-000067,-1.0697863623200001
ACH-000070,-0.6857920753010001
ACH-000075,-0.694142920974
ACH-000078,-0.6920835720899999
ACH-000082,-0.79928354181
ACH-000085,-0.610313071268
ACH-000086,-0.556335119183
ACH-000087,-0.7706190533149999
ACH-000092,-0.651271230954
ACH-000095,-0.79494299858
ACH-000097,-0.859745592898
ACH-000098,-1.04312032971
ACH-000099,-0.3565060835
ACH-000108,-1.07475045944
ACH-000113,-0.945101930131
ACH-000115,-0.480931544911
ACH-000116,-0.7712792241940001
ACH-000118,-0.55612497368
ACH-000120,-1.24758085348
ACH-000123,-0.731607217113
ACH-000127,-1.1272383666299999
ACH-000128,-0.65059182783
ACH-000132,-0.435725314695
ACH-000133,-0.55262170158
ACH-000137,-0.788598185907
ACH-000138,-0.9581306931970001
ACH-000142,-1.11558783243
ACH-000143,-0.383014124509
ACH-000146,-1.14429595898
ACH-000148,-0.727160074154
ACH-000150,-0.652342783824
ACH-000152,-0.986277860104
ACH-000153,-0.958691595492
ACH-000159,-1.13870447388
ACH-000160,-0.50229343268
ACH-000163,-0.761147901294
ACH-000167,-0.665616431453
ACH-000168,-1.04909435189
ACH-000169,-0.569689026053
ACH-000178,-0.812784381719
ACH-000182,-0.8151128673610001
ACH-000183,-1.0790544796200001
ACH-000188,-1.00019732784
ACH-000189,-0.531977939642
ACH-000190,-0.5100484207989999
ACH-000198,-1.06321102826
ACH-000204,-1.09154086145
ACH-000206,-0.688067537558
ACH-000207,-0.825465544121
ACH-000211,-0.9251723705930001
ACH-000215,-1.11641472491
ACH-000221,-0.6172136332670001
ACH-000222,-0.607075340404
ACH-000223,-0.45747676138800003
ACH-000226,-0.7343637369410001
ACH-000227,-0.539952899744
ACH-000228,-0.6768583077629999
